dataset_id,row_id,seat_key,seat_key_unique,state,year,district,block,gram_panchayat,gp_term,ward_no,ward_name,tier,tier_local,caste_reservation,caste_reservation_local,caste_scheme,woman_reserved,reservation,reservation_raw,listing_scope,unit_of_observation,seat_candidates,winner,winner_basis,votes,vacant,unopposed,script,source_repo,source_commit,source_path,source_page,provenance_level,quality_flags
jharkhand/gp_ward/2015,41eafea19dd9,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सााड़म पूर्वी|12|,1,Jharkhand,2015,Bokaro,गोमिया,सााड़म पूर्वी,gram_panchayat,12,,gp_ward,ward_member,BC,BC,sc_st_bc,1,BC Woman,vU; fiNMk oxZ | efgyk,all_seats,seat,,oh.kk nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",14,page,name_untransliterated
jharkhand/gp_ward/2015,bcfc2a576d35,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सााड़म पूर्वी|13|,1,Jharkhand,2015,Bokaro,गोमिया,सााड़म पूर्वी,gram_panchayat,13,,gp_ward,ward_member,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,'kk;jk ckuks,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",14,page,name_untransliterated
jharkhand/gp_ward/2015,0102758a39fb,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सााड़म पूर्वी|14|,1,Jharkhand,2015,Bokaro,गोमिया,सााड़म पूर्वी,gram_panchayat,14,,gp_ward,ward_member,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,lqfuy dqekj ;kno,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",14,page,name_untransliterated
jharkhand/gp_ward/2015,610a5ef253fa,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सााड़म पूर्वी|15|,1,Jharkhand,2015,Bokaro,गोमिया,सााड़म पूर्वी,gram_panchayat,15,,gp_ward,ward_member,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,jaftrk nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",14,page,name_untransliterated
jharkhand/gp_ward/2015,6f858534ffb9,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सााड़म प”चिमी|01|,1,Jharkhand,2015,Bokaro,गोमिया,सााड़म प”चिमी,gram_panchayat,01,,gp_ward,ward_member,BC,BC,sc_st_bc,0,BC Other than Woman,vU; fiNMk oxZ | vU;,all_seats,seat,,js[kk dqekjh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",14,page,name_untransliterated
jharkhand/gp_ward/2015,736196c5719e,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सााड़म प”चिमी|02|,1,Jharkhand,2015,Bokaro,गोमिया,सााड़म प”चिमी,gram_panchayat,02,,gp_ward,ward_member,SC,SC,sc_st_bc,0,SC Other than Woman,vuqlwfpr tkfr | vU;,all_seats,seat,,'kadj ikloku,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",15,page,name_untransliterated
jharkhand/gp_ward/2015,557fda99fbdd,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सााड़म प”चिमी|03|,1,Jharkhand,2015,Bokaro,गोमिया,सााड़म प”चिमी,gram_panchayat,03,,gp_ward,ward_member,BC,BC,sc_st_bc,1,BC Woman,vU; fiNMk oxZ | efgyk,all_seats,seat,,juq nÙkk,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",15,page,name_untransliterated
jharkhand/gp_ward/2015,e5fe61d176a2,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सााड़म प”चिमी|04|,1,Jharkhand,2015,Bokaro,गोमिया,सााड़म प”चिमी,gram_panchayat,04,,gp_ward,ward_member,BC,BC,sc_st_bc,1,BC Woman,vU; fiNMk oxZ | efgyk,all_seats,seat,,>qek ns,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",15,page,name_untransliterated
jharkhand/gp_ward/2015,904a6f9a97eb,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सााड़म प”चिमी|05|,1,Jharkhand,2015,Bokaro,गोमिया,सााड़म प”चिमी,gram_panchayat,05,,gp_ward,ward_member,BC,BC,sc_st_bc,1,BC Woman,vU; fiNMk oxZ | efgyk,all_seats,seat,,lkfo=h nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",15,page,name_untransliterated
jharkhand/gp_ward/2015,2a1635293234,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सााड़म प”चिमी|06|,1,Jharkhand,2015,Bokaro,गोमिया,सााड़म प”चिमी,gram_panchayat,06,,gp_ward,ward_member,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,fodkl dqekj tSu,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",15,page,name_untransliterated
jharkhand/gp_ward/2015,36c8673249d7,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सााड़म प”चिमी|07|,1,Jharkhand,2015,Bokaro,गोमिया,सााड़म प”चिमी,gram_panchayat,07,,gp_ward,ward_member,BC,BC,sc_st_bc,0,BC Other than Woman,vU; fiNMk oxZ | vU;,all_seats,seat,,v'kksd dqekj,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",15,page,name_untransliterated
jharkhand/gp_ward/2015,086ea604c836,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सााड़म प”चिमी|08|,1,Jharkhand,2015,Bokaro,गोमिया,सााड़म प”चिमी,gram_panchayat,08,,gp_ward,ward_member,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,dkty nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",15,page,name_untransliterated
jharkhand/gp_ward/2015,027f2fe28393,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सााड़म प”चिमी|09|,1,Jharkhand,2015,Bokaro,गोमिया,सााड़म प”चिमी,gram_panchayat,09,,gp_ward,ward_member,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,lqcks/k dqekj mik/;k;,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",15,page,name_untransliterated
jharkhand/gp_ward/2015,d80620d43d82,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सााड़म प”चिमी|10|,1,Jharkhand,2015,Bokaro,गोमिया,सााड़म प”चिमी,gram_panchayat,10,,gp_ward,ward_member,BC,BC,sc_st_bc,0,BC Other than Woman,vU; fiNMk oxZ | vU;,all_seats,seat,,lat; Bkdqj,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",15,page,name_untransliterated
jharkhand/gp_ward/2015,c100999ac9ea,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सााड़म प”चिमी|11|,1,Jharkhand,2015,Bokaro,गोमिया,सााड़म प”चिमी,gram_panchayat,11,,gp_ward,ward_member,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,lqfurk nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",15,page,name_untransliterated
jharkhand/gp_ward/2015,ce8d8b5faa44,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सााड़म प”चिमी|12|,1,Jharkhand,2015,Bokaro,गोमिया,सााड़म प”चिमी,gram_panchayat,12,,gp_ward,ward_member,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,latq nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",15,page,name_untransliterated
jharkhand/gp_ward/2015,ee3d4c2f4223,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सााड़म प”चिमी|13|,1,Jharkhand,2015,Bokaro,गोमिया,सााड़म प”चिमी,gram_panchayat,13,,gp_ward,ward_member,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,iwtk dqekjh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",15,page,name_untransliterated
jharkhand/gp_ward/2015,602dc49551ce,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सााड़म प”चिमी|14|,1,Jharkhand,2015,Bokaro,गोमिया,सााड़म प”चिमी,gram_panchayat,14,,gp_ward,ward_member,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,eSequ [kkrqu,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",15,page,name_untransliterated
jharkhand/gp_ward/2015,232b29a3bfa6,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सााड़म प”चिमी|15|,1,Jharkhand,2015,Bokaro,गोमिया,सााड़म प”चिमी,gram_panchayat,15,,gp_ward,ward_member,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,'ksj eksgEen jk;,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",15,page,name_untransliterated
jharkhand/gp_ward/2015,d613dcdd7cd5,Jharkhand|2015|gp_ward|Bokaro|गोमिया|झिरके|01|,1,Jharkhand,2015,Bokaro,गोमिया,झिरके,gram_panchayat,01,,gp_ward,ward_member,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,vjc tgk¡,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",15,page,name_untransliterated
jharkhand/gp_ward/2015,c21eccd2b718,Jharkhand|2015|gp_ward|Bokaro|गोमिया|झिरके|02|,1,Jharkhand,2015,Bokaro,गोमिया,झिरके,gram_panchayat,02,,gp_ward,ward_member,BC,BC,sc_st_bc,0,BC Other than Woman,vU; fiNMk oxZ | vU;,all_seats,seat,,bekeqy gd,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",15,page,name_untransliterated
jharkhand/gp_ward/2015,5765b9d6f1cc,Jharkhand|2015|gp_ward|Bokaro|गोमिया|झिरके|03|,1,Jharkhand,2015,Bokaro,गोमिया,झिरके,gram_panchayat,03,,gp_ward,ward_member,BC,BC,sc_st_bc,1,BC Woman,vU; fiNMk oxZ | efgyk,all_seats,seat,,yrhQqu fu'kk,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",15,page,name_untransliterated
jharkhand/gp_ward/2015,8e95903fb0bd,Jharkhand|2015|gp_ward|Bokaro|गोमिया|झिरके|04|,1,Jharkhand,2015,Bokaro,गोमिया,झिरके,gram_panchayat,04,,gp_ward,ward_member,BC,BC,sc_st_bc,1,BC Woman,vU; fiNMk oxZ | efgyk,all_seats,seat,,xqy'ku vkjk,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",15,page,name_untransliterated
jharkhand/gp_ward/2015,fdc1527cc703,Jharkhand|2015|gp_ward|Bokaro|गोमिया|झिरके|05|,1,Jharkhand,2015,Bokaro,गोमिया,झिरके,gram_panchayat,05,,gp_ward,ward_member,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,gktjk [kkrqu,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",15,page,name_untransliterated
jharkhand/gp_ward/2015,c4025e9e2b24,Jharkhand|2015|gp_ward|Bokaro|गोमिया|झिरके|06|,1,Jharkhand,2015,Bokaro,गोमिया,झिरके,gram_panchayat,06,,gp_ward,ward_member,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,rkyhequ [kkrqu,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",15,page,name_untransliterated
jharkhand/gp_ward/2015,8893e3b3c76f,Jharkhand|2015|gp_ward|Bokaro|गोमिया|झिरके|07|,1,Jharkhand,2015,Bokaro,गोमिया,झिरके,gram_panchayat,07,,gp_ward,ward_member,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,l;qc valkjh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",16,page,name_untransliterated
jharkhand/gp_ward/2015,1706d2af81a3,Jharkhand|2015|gp_ward|Bokaro|गोमिया|झिरके|08|,1,Jharkhand,2015,Bokaro,गोमिया,झिरके,gram_panchayat,08,,gp_ward,ward_member,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,lCchj valkjh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",16,page,name_untransliterated
jharkhand/gp_ward/2015,d4db042f6e15,Jharkhand|2015|gp_ward|Bokaro|गोमिया|झिरके|09|,1,Jharkhand,2015,Bokaro,गोमिया,झिरके,gram_panchayat,09,,gp_ward,ward_member,SC,SC,sc_st_bc,0,SC Other than Woman,vuqlwfpr tkfr | vU;,all_seats,seat,,ukekadu izkIr ugha gqvk,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",16,page,name_untransliterated
jharkhand/gp_ward/2015,f5785a029e40,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सरहचिया|01|,1,Jharkhand,2015,Bokaro,गोमिया,सरहचिया,gram_panchayat,01,,gp_ward,ward_member,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,dkS'kY;k nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",16,page,name_untransliterated
jharkhand/gp_ward/2015,fc7f2de1e55c,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सरहचिया|02|,1,Jharkhand,2015,Bokaro,गोमिया,सरहचिया,gram_panchayat,02,,gp_ward,ward_member,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,lchrk dqekjh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",16,page,name_untransliterated
jharkhand/gp_ward/2015,efe9d219bd39,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सरहचिया|03|,1,Jharkhand,2015,Bokaro,गोमिया,सरहचिया,gram_panchayat,03,,gp_ward,ward_member,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,pUnz'ks[kj >k,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",16,page,name_untransliterated
jharkhand/gp_ward/2015,820c9f810190,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सरहचिया|04|,1,Jharkhand,2015,Bokaro,गोमिया,सरहचिया,gram_panchayat,04,,gp_ward,ward_member,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,v'kksd dqekj,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",16,page,name_untransliterated
jharkhand/gp_ward/2015,7b00612aca97,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सरहचिया|05|,1,Jharkhand,2015,Bokaro,गोमिया,सरहचिया,gram_panchayat,05,,gp_ward,ward_member,BC,BC,sc_st_bc,0,BC Other than Woman,vU; fiNMk oxZ | vU;,all_seats,seat,,jkgqy flag,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",16,page,name_untransliterated
jharkhand/gp_ward/2015,5d864296131d,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सरहचिया|06|,1,Jharkhand,2015,Bokaro,गोमिया,सरहचिया,gram_panchayat,06,,gp_ward,ward_member,SC,SC,sc_st_bc,0,SC Other than Woman,vuqlwfpr tkfr | vU;,all_seats,seat,,ujs'k jke,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",16,page,name_untransliterated
jharkhand/gp_ward/2015,689f5768f657,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सरहचिया|07|,1,Jharkhand,2015,Bokaro,गोमिया,सरहचिया,gram_panchayat,07,,gp_ward,ward_member,BC,BC,sc_st_bc,1,BC Woman,vU; fiNMk oxZ | efgyk,all_seats,seat,,ftjok nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",16,page,name_untransliterated
jharkhand/gp_ward/2015,4978ad07bf5a,Jharkhand|2015|gp_ward|Bokaro|गोमिया|सरहचिया|08|,1,Jharkhand,2015,Bokaro,गोमिया,सरहचिया,gram_panchayat,08,,gp_ward,ward_member,BC,BC,sc_st_bc,1,BC Woman,vU; fiNMk oxZ | efgyk,all_seats,seat,,js[kk nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",16,page,name_untransliterated
jharkhand/gp_ward/2015,956dec3249dd,Jharkhand|2015|gp_ward|Bokaro|गोमिया|होसिर पूर्वी|01|,1,Jharkhand,2015,Bokaro,गोमिया,होसिर पूर्वी,gram_panchayat,01,,gp_ward,ward_member,BC,BC,sc_st_bc,1,BC Woman,vU; fiNM+k oxZ | efgyk,all_seats,seat,,lghnk [kkrqu,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",16,page,name_untransliterated
jharkhand/gp_ward/2015,cd20387387a4,Jharkhand|2015|gp_ward|Bokaro|गोमिया|होसिर पूर्वी|02|,1,Jharkhand,2015,Bokaro,गोमिया,होसिर पूर्वी,gram_panchayat,02,,gp_ward,ward_member,SC,SC,sc_st_bc,0,SC Other than Woman,vuqlwfpr tkfr | vU;,all_seats,seat,,v:.k nso rqjh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",16,page,name_untransliterated
jharkhand/gp_ward/2015,bc4b08b13e7a,Jharkhand|2015|gp_ward|Bokaro|गोमिया|होसिर पूर्वी|03|,1,Jharkhand,2015,Bokaro,गोमिया,होसिर पूर्वी,gram_panchayat,03,,gp_ward,ward_member,BC,BC,sc_st_bc,0,BC Other than Woman,vU; fiNM+k oxZ | vU;,all_seats,seat,,eks0 tkchj,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",16,page,name_untransliterated
jharkhand/gp_ward/2015,26e5695eef8f,Jharkhand|2015|gp_ward|Bokaro|गोमिया|होसिर पूर्वी|04|,1,Jharkhand,2015,Bokaro,गोमिया,होसिर पूर्वी,gram_panchayat,04,,gp_ward,ward_member,BC,BC,sc_st_bc,0,BC Other than Woman,vU; fiNM+k oxZ | vU;,all_seats,seat,,eksgu uk;d,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",16,page,name_untransliterated
jharkhand/gp_ward/2015,984b7e0f2fa4,Jharkhand|2015|gp_ward|Bokaro|गोमिया|होसिर पूर्वी|05|,1,Jharkhand,2015,Bokaro,गोमिया,होसिर पूर्वी,gram_panchayat,05,,gp_ward,ward_member,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,ds'kj pkS/kjh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",16,page,name_untransliterated
jharkhand/gp_ward/2015,7815b72aa523,Jharkhand|2015|gp_ward|Bokaro|गोमिया|होसिर पूर्वी|06|,1,Jharkhand,2015,Bokaro,गोमिया,होसिर पूर्वी,gram_panchayat,06,,gp_ward,ward_member,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,/khjt dqekj,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",16,page,name_untransliterated
jharkhand/gp_ward/2015,a8f8ad0f7207,Jharkhand|2015|gp_ward|Bokaro|गोमिया|होसिर पूर्वी|07|,1,Jharkhand,2015,Bokaro,गोमिया,होसिर पूर्वी,gram_panchayat,07,,gp_ward,ward_member,BC,BC,sc_st_bc,1,BC Woman,vU; fiNM+k oxZ | efgyk,all_seats,seat,,usgk nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",16,page,name_untransliterated
jharkhand/gp_ward/2015,a750883c4953,Jharkhand|2015|gp_ward|Bokaro|गोमिया|होसिर पूर्वी|08|,1,Jharkhand,2015,Bokaro,गोमिया,होसिर पूर्वी,gram_panchayat,08,,gp_ward,ward_member,BC,BC,sc_st_bc,0,BC Other than Woman,vU; fiNM+k oxZ | vU;,all_seats,seat,,vksfed dqekj,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",16,page,name_untransliterated
jharkhand/gp_ward/2015,6831ab185a3d,Jharkhand|2015|gp_ward|Bokaro|गोमिया|होसिर पूर्वी|09|,1,Jharkhand,2015,Bokaro,गोमिया,होसिर पूर्वी,gram_panchayat,09,,gp_ward,ward_member,BC,BC,sc_st_bc,1,BC Woman,vU; fiNM+k oxZ | efgyk,all_seats,seat,,yyhrk nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",17,page,name_untransliterated
jharkhand/gp_ward/2015,a2dd834e6feb,Jharkhand|2015|gp_ward|Bokaro|गोमिया|होसिर पूर्वी|10|,1,Jharkhand,2015,Bokaro,गोमिया,होसिर पूर्वी,gram_panchayat,10,,gp_ward,ward_member,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,lqfe=k nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",17,page,name_untransliterated
jharkhand/gp_ward/2015,f3a93fb998aa,Jharkhand|2015|gp_ward|Bokaro|गोमिया|होसिर पूर्वी|11|,1,Jharkhand,2015,Bokaro,गोमिया,होसिर पूर्वी,gram_panchayat,11,,gp_ward,ward_member,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,fprjatu falg,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",17,page,name_untransliterated
jharkhand/gp_ward/2015,c487b529ced7,Jharkhand|2015|gp_ward|Bokaro|गोमिया|होसिर पूर्वी|12|,1,Jharkhand,2015,Bokaro,गोमिया,होसिर पूर्वी,gram_panchayat,12,,gp_ward,ward_member,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,eh.kk nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",17,page,name_untransliterated
jharkhand/gp_ward/2015,bc2fefb9dc6f,Jharkhand|2015|gp_ward|Bokaro|गोमिया|होसिर पूर्वी|13|,1,Jharkhand,2015,Bokaro,गोमिया,होसिर पूर्वी,gram_panchayat,13,,gp_ward,ward_member,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,ehjk nsoh xksLokeh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Gomia_GPS, GPM & GPVM.pdf",17,page,name_untransliterated
