state,year,district,block,gram_panchayat,ward_no,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,votes,unopposed,reservation_raw,script,source_pdf,source_path,source_page
Goa,2012,North Goa,Ponda,KUNDAIM,V,gp_ward,ward,Other than Woman,NONE,0,Ramu Vishwanath Naik,249,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,KUNDAIM,VI,gp_ward,ward,BC Other than Woman,BC,0,Gurudas Pandurang Naik,99,,O.B.C.,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,KUNDAIM,VII,gp_ward,ward,Woman,NONE,1,Kishori Manohar Gaude,131,,Women,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,DURBHAT,I,gp_ward,ward,BC Other than Woman,BC,0,Ganapat Dharmu Naik,130,,O.B.C.,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,DURBHAT,II,gp_ward,ward,ST Woman,ST,1,Sita Ramanath Gawade,98,,ST Wom.,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,DURBHAT,III,gp_ward,ward,Other than Woman,NONE,0,Sargam Keshav Gaude,109,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,DURBHAT,IV,gp_ward,ward,Other than Woman,NONE,0,Ramchandra Dhaktu Naik,125,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,DURBHAT,V,gp_ward,ward,Other than Woman,NONE,0,Ramchandra Govind Naik Mule,149,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,DURBHAT,VI,gp_ward,ward,Other than Woman,NONE,0,Vilas Ranganath Naik,124,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,DURBHAT,VII,gp_ward,ward,BC Woman,BC,1,Swati Ramanand Shet,258,,OBC Wom,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,MARCAIM,I,gp_ward,ward,Other than Woman,NONE,0,Dilip Bhanu Naik,198,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,MARCAIM,II,gp_ward,ward,Woman,NONE,1,Shaila Manguesh Naik,239,,Women,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,MARCAIM,III,gp_ward,ward,Other than Woman,NONE,0,Umakant Laxman Naik,307,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,MARCAIM,IV,gp_ward,ward,Woman,NONE,1,Sushila Gani Gaude,87,,Women,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,MARCAIM,V,gp_ward,ward,BC Other than Woman,BC,0,Shailendra Vithal Panjikar,372,,O.B.C.,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,MARCAIM,VI,gp_ward,ward,Other than Woman,NONE,0,Yogesh Gaudu Gaude,145,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,MARCAIM,VII,gp_ward,ward,Woman,NONE,1,Vidhya Venku Gaude,272,,Women,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,MARCAIM,VIII,gp_ward,ward,BC Other than Woman,BC,0,Manoj Madhu Naik,169,,O.B.C.,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,MARCAIM,IX,gp_ward,ward,ST Other than Woman,ST,0,Savita Thanu Madkaikar,201,,S.T.,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,QUEULA,I,gp_ward,ward,Other than Woman,NONE,0,Usha Shanu Naik,127,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,QUEULA,II,gp_ward,ward,Woman,NONE,1,Sunita Suryakant Naik,206,,Women,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,QUEULA,III,gp_ward,ward,Other than Woman,NONE,0,Sandesh Narendra Kapileshwarakar,133,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,QUEULA,IV,gp_ward,ward,BC Woman,BC,1,Priya Shankar Doiphode,181,,OBC Wom,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,QUEULA,V,gp_ward,ward,Other than Woman,NONE,0,Rajesh Narendra Kavlekar,282,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,QUEULA,VI,gp_ward,ward,BC Other than Woman,BC,0,Pandurang Mahadev Naik,145,,O.B.C.,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,QUEULA,VII,gp_ward,ward,ST Woman,ST,1,Sweta Thakur Gaude,188,,ST Wom.,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,4
Goa,2012,North Goa,Ponda,QUEULA,VIII,gp_ward,ward,Other than Woman,NONE,0,Harshavardhan Madhusudan Behare,264,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,QUEULA,IX,gp_ward,ward,Other than Woman,NONE,0,Satvasheela Khushali Naik,147,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,VELING-PRIOL- KUNKOLIM,I,gp_ward,ward,Other than Woman,NONE,0,Nemu Putu Naik,352,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,VELING-PRIOL- KUNKOLIM,II,gp_ward,ward,ST Other than Woman,ST,0,Rangnath Madhu Kunkalekar,207,,S.T.,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,VELING-PRIOL- KUNKOLIM,III,gp_ward,ward,Woman,NONE,1,Aditi Devidas Gaude,334,,Women,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,VELING-PRIOL- KUNKOLIM,IV,gp_ward,ward,ST Woman,ST,1,Ankita Anil Gaude,309,,ST Wom.,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,VELING-PRIOL- KUNKOLIM,V,gp_ward,ward,Other than Woman,NONE,0,Damodar Govind Naik,437,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,VELING-PRIOL- KUNKOLIM,VI,gp_ward,ward,Other than Woman,NONE,0,Varad Ulhas Mardolkar,196,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,VELING-PRIOL- KUNKOLIM,VII,gp_ward,ward,ST Woman,ST,1,Sukanti Pandurang Gaude,359,,ST Wom.,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,VELING-PRIOL- KUNKOLIM,VIII,gp_ward,ward,Other than Woman,NONE,0,Paresh Narayan P. Gaonkar,152,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,VELING-PRIOL- KUNKOLIM,IX,gp_ward,ward,BC Other than Woman,BC,0,Raju Krishna Naik,370,,O.B.C.,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,VELING-PRIOL- KUNKOLIM,X,gp_ward,ward,BC Other than Woman,BC,0,Prashant Nanda Priolkar,376,,O.B.C.,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,VELING-PRIOL- KUNKOLIM,XI,gp_ward,ward,Woman,NONE,1,Karishma Krishnanath Naik,436,,Women,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,VADI -TELAULIM,I,gp_ward,ward,Other than Woman,NONE,0,Babani Tulshidas Sawant,182,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,VADI -TELAULIM,II,gp_ward,ward,BC Woman,BC,1,Vibha Vishal Durbhatkar,275,,OBC Wom,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,VADI -TELAULIM,III,gp_ward,ward,ST Other than Woman,ST,0,Dilesh Prabhakar Gaonkar,246,,S.T.,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,VADI -TELAULIM,IV,gp_ward,ward,Other than Woman,NONE,0,Ramchandra Dadu Naik,148,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,VADI -TELAULIM,V,gp_ward,ward,Other than Woman,NONE,0,Dinesh Shivram Naik,79,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,VADI -TELAULIM,VI,gp_ward,ward,Other than Woman,NONE,0,Bharti Namdev Naik,96,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,VADI -TELAULIM,VII,gp_ward,ward,BC Woman,BC,1,Sanchita Satchidanand Naik,153,,OBC Wom,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,BETHORA-NIRANKAL,I,gp_ward,ward,Other than Woman,NONE,0,Sadanand Pandu Gaonkar,170,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,BETHORA-NIRANKAL,II,gp_ward,ward,ST Woman,ST,1,Manda Mangaldas Gaude,406,,ST Wom,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,BETHORA-NIRANKAL,III,gp_ward,ward,Other than Woman,NONE,0,Durgaprasad Kamalaksha Vaidya,228,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,BETHORA-NIRANKAL,IV,gp_ward,ward,Woman,NONE,1,Jyoti Paresh Gaude,243,,Women,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,BETHORA-NIRANKAL,V,gp_ward,ward,Other than Woman,NONE,0,Chandrakant Madhukar Samant,249,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,BETHORA-NIRANKAL,VI,gp_ward,ward,BC Other than Woman,BC,0,Premanand Ramnath Shetkar,173,,O.B.C.,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,BETHORA-NIRANKAL,VII,gp_ward,ward,Woman,NONE,1,Poonam Chandrakant Samant,155,,Women,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,BETHORA-NIRANKAL,VIII,gp_ward,ward,BC Other than Woman,BC,0,Rajendra Kashinath Naik,172,,O.B.C.,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,BETHORA-NIRANKAL,IX,gp_ward,ward,Other than Woman,NONE,0,Prasad Pandurang Gaonkar,274,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,5
Goa,2012,North Goa,Ponda,BORIM,I,gp_ward,ward,Other than Woman,NONE,0,Tulshidas Gundu Gaude,319,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,BORIM,II,gp_ward,ward,Woman,NONE,1,Parimal Ramkrishna Samant,390,,Women,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,BORIM,III,gp_ward,ward,Other than Woman,NONE,0,Dinesh Nanda Naik Raikar,356,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,BORIM,IV,gp_ward,ward,BC Woman,BC,1,Deepali Dipak Naik,175,,OBC Wom,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,BORIM,V,gp_ward,ward,Other than Woman,NONE,0,Jyoti Mukesh Naik,307,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,BORIM,VI,gp_ward,ward,BC Other than Woman,BC,0,Costancio Francisco Felico Luis,231,,O.B.C.,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,BORIM,VII,gp_ward,ward,ST Woman,ST,1,Prashila Nilesh Muli,272,,ST Wom,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,BORIM,VIII,gp_ward,ward,Other than Woman,NONE,0,Anand Raghoba Gaude,242,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,BORIM,IX,gp_ward,ward,Other than Woman,NONE,0,Nutan Santosh Naik,187,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,PANCHWADI,I,gp_ward,ward,ST Other than Woman,ST,0,Ganesh Surya Desai,120,,S.T.,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,PANCHWADI,II,gp_ward,ward,Woman,NONE,1,Sugand Rajendra Gaonkar,103,,Women,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,PANCHWADI,III,gp_ward,ward,Other than Woman,NONE,0,Prakash Lumo Gaonkar,239,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,PANCHWADI,IV,gp_ward,ward,BC Other than Woman,BC,0,Paulo Sebastiao Gudinho,263,,O.B.C.,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,PANCHWADI,V,gp_ward,ward,Other than Woman,NONE,0,Keshav Putu Naik,235,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,PANCHWADI,VI,gp_ward,ward,Other than Woman,NONE,0,Cristavao Santiago Costa,258,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,PANCHWADI,VII,gp_ward,ward,Woman,NONE,1,Esmeralda Antonio D'Costa,142,,Women,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,SHIRODA,I,gp_ward,ward,Other than Woman,NONE,0,Sandesh Vithal Prabhudesai,715,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,SHIRODA,II,gp_ward,ward,Other than Woman,NONE,0,Chhaya Molu Velip,563,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,SHIRODA,III,gp_ward,ward,ST Woman,ST,1,Luiza Joquim Gomes,317,,ST Wom,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,SHIRODA,IV,gp_ward,ward,Woman,NONE,1,Vasundhara Chandrakant Naik,485,,Women,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,SHIRODA,V,gp_ward,ward,ST Other than Woman,ST,0,Manuel Rosario Cruz,408,,S.T.,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,SHIRODA,VI,gp_ward,ward,Other than Woman,NONE,0,Agostinho Antonio Dias,482,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,SHIRODA,VII,gp_ward,ward,Woman,NONE,1,Harsha Hari Naik,328,,Women,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,SHIRODA,VIII,gp_ward,ward,BC Other than Woman,BC,0,Meghnath Ankush Shirodkar,365,,O.B.C.,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,SHIRODA,IX,gp_ward,ward,Other than Woman,NONE,0,Andrew Jose Caitan Duarte,213,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,SHIRODA,X,gp_ward,ward,Other than Woman,NONE,0,Amit Ankush Shirodkar,418,,General,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,North Goa,Ponda,SHIRODA,XI,gp_ward,ward,BC Woman,BC,1,Sanjivani Dayanand Naik,454,,OBC Wom,latin,panres_2012_Ponda.pdf,data/goa/2012/panres_2012_Ponda.pdf,6
Goa,2012,South Goa,Quepem,Ambaulim,I,gp_ward,ward,Other than Woman,NONE,0,Salvodor Inacio Fernandes,37,,General,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Ambaulim,II,gp_ward,ward,ST Woman,ST,1,Dumiana Antonio Rebello E. Fernandes,125,,ST Wom,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Ambaulim,III,gp_ward,ward,Other than Woman,NONE,0,Piedade Inacio Rocha,159,,General,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Ambaulim,IV,gp_ward,ward,Other than Woman,NONE,0,Agostinho Marian Fernandes,191,,General,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Ambaulim,V,gp_ward,ward,ST Other than Woman,ST,0,Jesus Duming Costa,64,,S.T.,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Ambaulim,VI,gp_ward,ward,Other than Woman,NONE,0,Vithoba Raghoba Deikar,120,,General,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Ambaulim,VII,gp_ward,ward,Woman,NONE,1,Fatima Porbe Rocha,171,,Women,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Assolda,I,gp_ward,ward,Other than Woman,NONE,0,Caetano Floriano Roman Fernandes,146,,General,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Assolda,II,gp_ward,ward,Woman,NONE,1,Sucorina Arnock Fernandes,182,,Women,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Assolda,III,gp_ward,ward,ST Other than Woman,ST,0,Custodio Bostiao Fernandes,171,,S.T.,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Assolda,IV,gp_ward,ward,Other than Woman,NONE,0,Sukash Babani Dessai,71,,General,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Assolda,V,gp_ward,ward,Other than Woman,NONE,0,Dayanand Kushali Naik,115,,General,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Assolda,VI,gp_ward,ward,Other than Woman,NONE,0,Manojkumar Vasant Naik,95,,General,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Assolda,VII,gp_ward,ward,BC Woman,BC,1,Sumati Gurunath Naik,128,,OBC Wom,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Avedem-Cothombi- Chaifi,I,gp_ward,ward,Other than Woman,NONE,0,Mafaldo Guliherme Fernandes,103,,General,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Avedem-Cothombi- Chaifi,II,gp_ward,ward,Woman,NONE,1,Shanti Minino Mascarenhas,169,,Women,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Avedem-Cothombi- Chaifi,III,gp_ward,ward,Other than Woman,NONE,0,John Caitano Menezes,120,,General,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Avedem-Cothombi- Chaifi,IV,gp_ward,ward,BC Other than Woman,BC,0,Lakshmi Lakshimikant Raikar,115,,O.B.C.,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Avedem-Cothombi- Chaifi,V,gp_ward,ward,Other than Woman,NONE,0,Dumingo Pedru Mascarenhas,155,,General,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Avedem-Cothombi- Chaifi,VI,gp_ward,ward,Other than Woman,NONE,0,Krishna Ratnakar Gauns Dessai,173,,General,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Avedem-Cothombi- Chaifi,VII,gp_ward,ward,Woman,NONE,1,Pramila Atul Gauns Dessai,101,,Women,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Balli-Adnem,I,gp_ward,ward,Other than Woman,NONE,0,Bhamtu Fondu N Velip,294,,General,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Balli-Adnem,II,gp_ward,ward,Woman,NONE,1,Sukanti Rohidas Gaonkar,163,,Women,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Balli-Adnem,III,gp_ward,ward,BC Other than Woman,BC,0,Mahendra Vassudev Gosavi,156,,O.B.C.,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,1
Goa,2012,South Goa,Quepem,Balli-Adnem,IV,gp_ward,ward,Woman,NONE,1,Shrinisha Shantaram Fotte,77,,Women,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,2
Goa,2012,South Goa,Quepem,Balli-Adnem,V,gp_ward,ward,BC Other than Woman,BC,0,Rasika Rohidas Naik,118,,O.B.C.,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,2
Goa,2012,South Goa,Quepem,Balli-Adnem,VI,gp_ward,ward,Other than Woman,NONE,0,Alka Jagadish Potdar,128,,General,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,2
Goa,2012,South Goa,Quepem,Balli-Adnem,VII,gp_ward,ward,Woman,NONE,1,Diya Dharmendra Ballikar,349,,Women,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,2
Goa,2012,South Goa,Quepem,Balli-Adnem,VIII,gp_ward,ward,Other than Woman,NONE,0,Sanjay Arjun Velip,215,,General,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,2
Goa,2012,South Goa,Quepem,Balli-Adnem,IX,gp_ward,ward,Other than Woman,NONE,0,Raghunath Kuiro Deikar,228,,General,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,2
Goa,2012,South Goa,Quepem,Barcem-Quedem,I,gp_ward,ward,Other than Woman,NONE,0,Manisha Ganesh Velip,164,,General,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,2
Goa,2012,South Goa,Quepem,Barcem-Quedem,II,gp_ward,ward,ST Woman,ST,1,Savita Fondu Gaonkar,167,,ST Wom,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,2
Goa,2012,South Goa,Quepem,Barcem-Quedem,III,gp_ward,ward,Other than Woman,NONE,0,Datta Shanu Velip,407,,General,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,2
Goa,2012,South Goa,Quepem,Barcem-Quedem,IV,gp_ward,ward,Other than Woman,NONE,0,Sarvanand Mono Velip,257,,General,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,2
Goa,2012,South Goa,Quepem,Barcem-Quedem,V,gp_ward,ward,Other than Woman,NONE,0,Arjun Sonu Velip,280,,General,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,2
Goa,2012,South Goa,Quepem,Barcem-Quedem,VI,gp_ward,ward,Other than Woman,NONE,0,Anuja Arjun Velip,263,,General,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,2
Goa,2012,South Goa,Quepem,Barcem-Quedem,VII,gp_ward,ward,ST Woman,ST,1,Seema Rajendra Velip,,1,ST Wom,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,2
Goa,2012,South Goa,Quepem,Cavrem-Pirla,I,gp_ward,ward,Other than Woman,NONE,0,Tolyo Panglo Gaonkar,192,,General,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,2
Goa,2012,South Goa,Quepem,Cavrem-Pirla,II,gp_ward,ward,Woman,NONE,1,Rashmila Rohidas Velip,,1,Women,latin,panres_2012_Quepem.pdf,data/goa/2012/panres_2012_Quepem.pdf,2
