DISTRICT,DISTRICT CODE,BLOCK,BLOCK CODE,PANCHAYAT NAME,PANCHAYAT CODE,Total_Pop,Sc_Pop,St_Pop,Obc_Pop,Reserved_2010,caste_reserved_2010,sc_reserved_2010,st_reserved_2010,obc_reserved_2010,female_reserved_2010
DEOGHAR,8,SARVA,3,DAUNDIYA,80308,4718,266,501,3446,1,1,0,0,1,0
DEOGHAR,8,SARVA,3,JIYAKHARA,80309,4687,900,364,2518,1,0,0,0,0,1
DEOGHAR,8,SARVA,3,DAHUA,80310,4409,1259,0,2516,1,1,1,0,0,1
DEOGHAR,8,SARVA,3,LAKHORIYA,80311,5561,1279,649,2440,0,0,0,0,0,0
DEOGHAR,8,SARVA,3,DAKAM,80312,4740,588,416,2529,1,0,0,0,0,1
DEOGHAR,8,SARVA,3,BANVARIYA,80313,4501,621,1257,2408,1,1,0,1,0,1
DEOGHAR,8,SARVA,3,BANDAJORI,80314,5225,1177,404,1702,1,1,1,0,0,0
DEOGHAR,8,SONARAYTATI,4,JARKA-1,80401,5292,415,267,4273,1,1,0,0,1,0
DEOGHAR,8,SONARAYTATI,4,KUSU MATHAR,80402,5095,484,427,3894,1,1,0,0,1,0
DEOGHAR,8,SONARAYTATI,4,BRAHMOTARI,80403,5103,737,186,3200,1,1,1,0,0,1
DEOGHAR,8,SONARAYTATI,4,TADHILAPRA,80404,4750,734,794,3067,0,0,0,0,0,0
DEOGHAR,8,SONARAYTATI,4,DAUNDIYA,80405,4476,359,167,3395,1,0,0,0,0,1
DEOGHAR,8,SONARAYTATI,4,SONARAYDHADHI,80406,4934,592,208,3184,1,0,0,0,0,1
DEOGHAR,8,SONARAYTATI,4,MAGDIHA,80407,4434,525,409,2969,0,0,0,0,0,0
DEOGHAR,8,SONARAYTATI,4,KHIJURIYA,80408,4631,302,719,3338,1,0,0,0,0,1
DEOGHAR,8,SONARAYTATI,4,BHAUNDAJAMUA,80409,4891,75,200,4343,1,1,0,0,1,1
DEOGHAR,8,SONARAYTATI,4,BINJHA,80410,5665,629,392,4209,1,1,0,0,1,1
DEOGHAR,8,SONARAYTATI,4,JARKA-2,80411,4744,664,1103,2406,0,0,0,0,0,0
DEOGHAR,8,SONARAYTATI,4,MAHAPUR,80412,4548,228,1579,2741,1,1,0,1,0,1
DEOGHAR,8,DEVIPUR,5,DHABONA,80501,4766,416,831,3444,1,0,0,0,0,1
DEOGHAR,8,DEVIPUR,5,BARAVA,80502,4937,266,714,3041,0,0,0,0,0,0
DEOGHAR,8,DEVIPUR,5,DARANGA,80503,4861,268,514,3756,1,1,0,0,1,1
DEOGHAR,8,DEVIPUR,5,JHUMARBAAD,80504,4688,362,549,3687,1,1,0,0,1,0
DEOGHAR,8,DEVIPUR,5,BAGHMAARI  ,80505,4786,872,137,3067,0,0,0,0,0,0
DEOGHAR,8,DEVIPUR,5,RAMUDIH,80506,4887,1093,126,3067,1,1,0,1,0,0
DEOGHAR,8,DEVIPUR,5,BHOJPUR,80507,4657,1064,0,2420,1,0,0,0,0,1
DEOGHAR,8,DEVIPUR,5,JEETJORI,80508,4563,724,2,3482,1,1,0,0,1,0
DEOGHAR,8,DEVIPUR,5,RAJPURA,80509,4971,352,1478,2191,1,1,0,1,0,1
DEOGHAR,8,DEVIPUR,5,TATKIYO,80510,5310,1145,436,3121,1,1,1,0,0,1
DEOGHAR,8,DEVIPUR,5,JHUNDI,80511,4908,532,1478,2277,1,1,0,1,0,0
DEOGHAR,8,DEVIPUR,5,HUSAINABAAD,80512,4969,513,789,2529,0,0,0,0,0,0
DEOGHAR,8,DEVIPUR,5,PHULKARI,80513,4929,500,133,3448,1,0,0,0,0,1
DEOGHAR,8,DEVIPUR,5,MAANPUR,80514,4997,636,106,2663,0,0,0,0,0,0
DEOGHAR,8,DEVIPUR,5,KASATHI,80515,5467,895,145,3546,1,1,0,0,1,1
DEOGHAR,8,DEVIPUR,5,MAHUATAND,80516,5363,564,800,2887,1,0,0,0,0,1
DEOGHAR,8,DEVIPUR,5,AAMDIHA,80517,5599,803,1109,2072,1,0,0,0,0,1
DEOGHAR,8,MADHUPUR,6,BUDHAIY,80601,5027,566,747,2520,0,0,0,0,0,0
DEOGHAR,8,MADHUPUR,6,PATHALJOR,80602,5006,208,2472,1501,1,1,0,1,0,0
DEOGHAR,8,MADHUPUR,6,JAAVAGUDI,80603,5190,353,2763,1217,1,1,0,1,0,1
DEOGHAR,8,MADHUPUR,6,SIKTIYA,80604,4832,48,1930,1935,1,1,0,1,0,1
DEOGHAR,8,MADHUPUR,6,DARVE,80605,5130,243,937,3137,1,1,0,0,1,0
DEOGHAR,8,MADHUPUR,6,GHAGHARJORI,80606,5409,380,882,3272,1,1,0,0,1,1
DEOGHAR,8,MADHUPUR,6,DHAMNI,80607,5460,195,753,2406,1,0,0,0,0,1
DEOGHAR,8,MADHUPUR,6,SUGGAPAHADI 2,80608,5300,5,547,2869,0,0,0,0,0,0
DEOGHAR,8,MADHUPUR,6,UDAYPURA,80609,5249,514,232,3112,0,0,0,0,0,0
DEOGHAR,8,MADHUPUR,6,PATVABAAD,80610,5592,437,119,4463,1,1,0,0,1,1
DEOGHAR,8,MADHUPUR,6,BADANARAYANPUR,80611,4767,16,406,2618,1,0,0,0,0,1
DEOGHAR,8,MADHUPUR,6,DALHA,80612,5303,192,302,3586,1,1,0,0,1,0
DEOGHAR,8,MADHUPUR,6,GADIYA,80613,5431,1319,674,2927,0,0,0,0,0,0
DEOGHAR,8,MADHUPUR,6,BHEDAVA,80614,4872,1900,195,1860,1,1,1,0,0,0
DEOGHAR,8,MADHUPUR,6,PASIYA,80615,4531,1107,701,2609,1,0,0,0,0,1
DEOGHAR,8,MADHUPUR,6,CHARPA,80616,4515,1046,428,1754,1,0,0,0,0,1
DEOGHAR,8,MADHUPUR,6,MISARNA,80617,4220,1001,593,1587,1,0,0,0,0,1
DEOGHAR,8,MADHUPUR,6,SATTAR,80618,4584,1266,9,1828,1,0,0,0,0,1
DEOGHAR,8,MADHUPUR,6,GOVINDPUR,80619,5156,1702,61,1896,1,1,1,0,0,1
DEOGHAR,8,MADHUPUR,6,GONAIYA,80620,4149,2723,0,325,1,1,1,0,0,1
DEOGHAR,8,MADHUPUR,6,JAMUNI ,80621,4995,1350,144,1967,0,0,0,0,0,0
DEOGHAR,8,MARGOMUNDA,7,SUGGIPAHADI,80701,5104,300,2439,670,1,1,0,1,0,0
DEOGHAR,8,MARGOMUNDA,7,PADNIYA,80702,5002,233,1828,2409,0,0,0,0,0,0
DEOGHAR,8,MARGOMUNDA,7,CHETNAARI,80703,5127,288,798,4033,1,1,0,0,1,1
DEOGHAR,8,MARGOMUNDA,7,KAANO,80704,4548,97,928,2863,1,0,0,0,0,1
DEOGHAR,8,MARGOMUNDA,7,RAMPUR,80705,4794,0,705,3492,1,1,0,0,1,0
DEOGHAR,8,MARGOMUNDA,7,PIPRA,80706,5513,216,1021,3281,0,0,0,0,0,0
DEOGHAR,8,MARGOMUNDA,7,BAGHMAARA,80707,5445,337,2457,1883,1,1,0,1,0,1
DEOGHAR,8,MARGOMUNDA,7,BANSIMI,80708,5180,195,1265,3370,1,0,0,0,0,1
DEOGHAR,8,MARGOMUNDA,7,MARGOMUNDA,80709,5436,178,1949,2253,1,1,0,1,0,1
DEOGHAR,8,MARGOMUNDA,7,MAHJORI,80710,4553,474,409,3037,1,1,1,0,0,1
DEOGHAR,8,MARGOMUNDA,7,MAHUATAND,80711,5341,65,0,2959,1,0,0,0,0,1
DEOGHAR,8,MARGOMUNDA,7,LAHARJORI,80712,5233,115,850,3137,1,0,0,0,0,1
DEOGHAR,8,MARGOMUNDA,7,MURLIPAHADI,80713,5547,159,266,3181,0,0,0,0,0,0
DEOGHAR,8,KARRO ,8,BAARA ,80801,4748,679,0,835,1,0,0,0,0,1
DEOGHAR,8,KARRO ,8,PATHRAUL,80802,4782,783,21,3190,1,1,1,0,0,0
DEOGHAR,8,KARRO ,8,SIRSA,80803,4699,1059,9,2597,1,1,1,0,0,0
DEOGHAR,8,KARRO ,8,TEKARA,80804,5104,904,83,2909,0,0,0,0,0,0
DEOGHAR,8,KARRO ,8,KASAIYA,80805,4014,222,1351,2122,1,0,0,0,0,1
DEOGHAR,8,KARRO ,8,BAGHNADIH,80806,5241,267,501,3373,1,1,0,0,1,1
DEOGHAR,8,KARRO ,8,BADIYA,80807,5516,98,1574,2762,1,1,0,1,0,0
DEOGHAR,8,KARRO ,8,GANJEBAARI,80808,5727,513,1469,3047,1,1,0,0,1,1
DEOGHAR,8,KARRO ,8,DINDAKOLI,80809,5106,904,574,1880,1,0,0,0,0,1
DEOGHAR,8,KARRO ,8,BIRENGARIYA,80810,4447,421,651,2295,1,0,0,0,0,1
DEOGHAR,8,KARRO ,8,NAAGADARI,80811,5727,513,1469,3047,0,0,0,0,0,0
DEOGHAR,8,KARRO ,8,RANIDIH,80812,4739,532,2766,568,1,1,0,1,0,1
DEOGHAR,8,KARRO ,8,KARRO ,80813,5011,822,43,2249,0,0,0,0,0,0
DEOGHAR,8,KARRO ,8,SAALTAR,80814,4452,1118,707,1453,1,1,1,0,0,1
DEOGHAR,8,SARATH,9,PATHRADDA,80901,5341,1505,0,2174,1,1,1,0,0,0
DEOGHAR,8,SARATH,9,BOCHBANDH,80902,4740,687,185,2946,0,0,0,0,0,0
DEOGHAR,8,SARATH,9,BASHATAND,80903,4942,661,952,2244,1,0,0,0,0,1
DEOGHAR,8,SARATH,9,NAVADA,80904,4596,1042,77,2702,1,1,1,0,0,0
DEOGHAR,8,SARATH,9,ALUVAARA,80905,5374,1815,15,1769,1,1,1,0,0,1
DEOGHAR,8,SARATH,9,AARAJORI,80906,5197,527,0,3770,1,1,0,0,1,0
DEOGHAR,8,SARATH,9,BABHANAGAAMA,80907,5142,587,109,2455,0,0,0,0,0,0
DEOGHAR,8,SARATH,9,SARATH,80908,5081,534,117,1856,0,0,0,0,0,0
DEOGHAR,8,SARATH,9,SABAIJOR,80909,5327,888,136,2077,1,0,0,0,0,1
DEOGHAR,8,SARATH,9,BAGADBARAA,80910,5147,711,102,3977,1,1,0,0,1,1
DEOGHAR,8,SARATH,9,JHILUA  ,80911,5127,253,1177,2828,1,0,0,0,0,1
DEOGHAR,8,SARATH,9,KECHUAWAK,80912,5073,372,478,2708,1,0,0,0,0,1
DEOGHAR,8,SARATH,9,JAMUASHOL,80913,4569,823,1940,1173,1,1,0,1,0,1
DEOGHAR,8,SARATH,9,FULCHUA,80914,4579,790,351,2060,1,0,0,0,0,1
DEOGHAR,8,SARATH,9,DINDAKOL,80915,4571,464,102,2518,0,0,0,0,0,0
DEOGHAR,8,SARATH,9,SAGHRIYA,80916,4799,265,27,3103,1,1,0,0,1,1
DEOGHAR,8,SARATH,9,KAIRABANK,80917,5369,536,585,3247,1,1,0,0,1,1
DEOGHAR,8,SARATH,9,MANJHLAAD,80918,5275,521,1419,2839,0,0,0,0,0,0
DEOGHAR,8,SARATH,9,KUKRAAHA,80919,5425,1144,589,782,1,0,0,0,0,1
DEOGHAR,8,SARATH,9,BADBAAD,80920,5253,849,1096,2670,1,0,0,0,0,1
DEOGHAR,8,SARATH,9,SHIMLA,80921,5132,566,955,3203,1,1,0,0,1,0
DEOGHAR,8,SARATH,9,THADHI ,80922,4889,892,350,2889,0,0,0,0,0,0
DEOGHAR,8,SARATH,9,CHITRA,80923,4837,1092,954,756,1,1,1,0,0,1
DEOGHAR,8,SARATH,9,AASANABNI,80924,5251,783,1550,1670,1,1,0,1,0,0
DEOGHAR,8,SARATH,9,LAGAVA,80925,5487,547,2273,1054,1,1,0,1,0,1
DEOGHAR,8,SARATH,9,DUMDUMI,80926,4946,578,1423,1851,0,0,0,0,0,0
DEOGHAR,8,SARATH,9,PALMA,80927,5481,340,2060,2460,1,1,0,1,0,0
DEOGHAR,8,PALOJORI,10,JIVANABANDH,81001,5279,517,1143,2559,0,0,0,0,0,0
DEOGHAR,8,PALOJORI,10,KACHUASOLI,81002,5110,428,1440,2672,1,0,0,0,0,1
DEOGHAR,8,PALOJORI,10,DUDHANI,81003,5276,81,1042,2852,1,0,0,0,0,1
DEOGHAR,8,PALOJORI,10,BASBUTIYA,81004,4915,205,1056,3262,0,0,0,0,0,0
DEOGHAR,8,PALOJORI,10,KUNJBONA,81005,4970,421,2100,1775,1,1,0,1,0,0
DEOGHAR,8,PALOJORI,10,PALOJORI,81006,5298,170,885,3290,1,1,0,0,1,1
DEOGHAR,8,PALOJORI,10,BHURKUNDI,81007,5329,598,2121,2078,1,1,0,1,0,1
DEOGHAR,8,PALOJORI,10,SAGRAJOR,81008,5226,39,1382,3144,0,0,0,0,0,0
DEOGHAR,8,PALOJORI,10,BANDHDIH,81009,5508,223,2004,2800,1,1,0,1,0,1
DEOGHAR,8,PALOJORI,10,MATIYARA,81010,5515,146,721,3865,1,1,0,0,1,1
DEOGHAR,8,PALOJORI,10,MAHUADABAR,81011,5552,109,2269,2794,1,0,0,0,0,1
DEOGHAR,8,PALOJORI,10,BASAHA,81012,5578,851,1455,999,1,0,0,0,0,1
DEOGHAR,8,PALOJORI,10,DHAVA,81013,4949,240,1715,2260,0,0,0,0,0,0
DEOGHAR,8,PALOJORI,10,PATHARGHATIYA,81014,5013,125,598,3529,1,1,0,0,1,0
DEOGHAR,8,PALOJORI,10,PAHRUDIH,81015,4764,228,948,3256,1,0,0,0,0,1
DEOGHAR,8,PALOJORI,10,VIRAJPUR,81016,5152,302,3288,1089,1,1,0,1,0,1
DEOGHAR,8,PALOJORI,10,KANKI,81017,4914,281,1102,2858,1,0,0,0,0,1
DEOGHAR,8,PALOJORI,10,RAGHUVADIH,81018,4980,732,503,1802,0,0,0,0,0,0
DEOGHAR,8,PALOJORI,10,KHAGA,81019,4867,1099,399,2705,1,1,1,0,0,1
DEOGHAR,8,PALOJORI,10,BARJORI,81020,4896,474,692,3128,1,0,0,0,0,1
DEOGHAR,8,PALOJORI,10,JAMUA  ,81021,4902,870,921,1902,1,1,1,0,0,0
DEOGHAR,8,PALOJORI,10,KUNJORA,81022,5315,860,1610,1909,1,0,0,0,0,1
DEOGHAR,8,PALOJORI,10,SHIMLGADHA,81023,5146,70,3166,970,1,1,0,1,0,0
DEOGHAR,8,PALOJORI,10,KASRAYDIH,81024,4737,204,2214,1581,1,1,0,1,0,0
DEOGHAR,8,PALOJORI,10,BAGDAHA,81025,4841,264,1937,2050,0,0,0,0,0,0
GODDA,9,MEHRAMA,1,BAJITPUR,90101,4890,661,656,2882,1,1,0,0,1,0
GODDA,9,MEHRAMA,1,SINGHARI,90102,5844,516,0,3461,1,1,0,0,1,0
GODDA,9,MEHRAMA,1,MEHRAMA,90103,4504,857,1189,2005,1,1,0,1,0,0
GODDA,9,MEHRAMA,1,SUDANI,90104,4503,768,983,2219,0,0,0,0,0,0
GODDA,9,MEHRAMA,1,SHANKARPUR,90105,5233,671,420,2716,0,0,0,0,0,0
GODDA,9,MEHRAMA,1,AMJORA PIROJPUR,90106,4979,1152,64,3236,1,1,0,0,1,1
GODDA,9,MEHRAMA,1,EETHARI,90107,4596,1368,1029,1550,1,1,1,0,0,0
GODDA,9,MEHRAMA,1,SUKHARI,90108,4520,525,503,651,1,0,0,0,0,1
GODDA,9,MEHRAMA,1,KASVA,90109,4939,957,0,1198,1,0,0,0,0,1
GODDA,9,MEHRAMA,1,CHOTA BADA MAANGARDH,90110,4926,425,136,3142,1,1,0,0,1,1
GODDA,9,MEHRAMA,1,SAURICHKALA,90111,3982,448,2533,446,1,1,0,1,0,1
GODDA,9,MEHRAMA,1,DOY,90112,5483,526,437,2266,1,0,0,0,0,1
GODDA,9,MEHRAMA,1,AMAUR,90113,5395,842,529,2553,1,0,0,0,0,1
GODDA,9,MEHRAMA,1,SIMAANPUR,90114,5385,1822,261,2893,1,1,1,0,0,1
GODDA,9,MEHRAMA,1,LAKADMAARA,90115,5399,983,47,2201,0,0,0,0,0,0
GODDA,9,MEHRAMA,1,TULARAM BHUSKA,90116,5897,472,339,2629,0,0,0,0,0,0
GODDA,9,MEHRAMA,1,MAAL PRATAAPPUR,90117,5970,263,302,2617,0,0,0,0,0,0
GODDA,9,MEHRAMA,1,DHANKUDIYA,90118,4580,385,188,3147,1,1,0,0,1,0
GODDA,9,MEHRAMA,1,BADBADDA,90119,4573,1153,211,2251,1,1,1,0,0,1
GODDA,9,MEHRAMA,1,DHODHA,90120,5327,456,621,3937,1,1,0,0,1,1
GODDA,9,MEHRAMA,1,MADPA,90121,4582,430,34,2846,1,0,0,0,0,1
GODDA,9,MEHRAMA,1,JHAJHANDA,90122,4707,809,163,1848,0,0,0,0,0,0
GODDA,9,MEHRAMA,1,MADHURA,90123,5641,639,367,2624,1,0,0,0,0,1
GODDA,9,THAKUGANGATI,2,DIGGHI,90201,5666,790,230,2266,1,1,1,0,0,1
GODDA,9,THAKUGANGATI,2,MANIKPUR,90202,4991,230,1693,2183,1,1,0,1,0,0
GODDA,9,THAKUGANGATI,2,BHAGAIYA,90203,5267,210,124,2998,1,0,0,0,0,1
GODDA,9,THAKUGANGATI,2,TETRIYAMAAL,90204,4641,267,207,3492,1,1,0,0,1,1
GODDA,9,THAKUGANGATI,2,AMARPUR,90205,4844,132,60,3601,1,1,0,0,1,0
GODDA,9,THAKUGANGATI,2,CHANDA,90206,5922,610,402,3551,1,0,0,0,0,1
GODDA,9,THAKUGANGATI,2,CHAPARI,90207,5919,632,878,4133,1,1,0,0,1,1
GODDA,9,THAKUGANGATI,2,KHARKHODIYA,90208,4661,645,1451,1600,1,0,0,0,0,1
GODDA,9,THAKUGANGATI,2,FULWARIYA,90209,3915,0,3019,884,1,1,0,1,0,1
GODDA,9,THAKUGANGATI,2,MISHRAGANGATI,90210,3905,589,823,1451,0,0,0,0,0,0
GODDA,9,THAKUGANGATI,2,MORDIHA,90211,4845,362,0,3069,0,0,0,0,0,0
GODDA,9,THAKUGANGATI,2,MAALMANDARO,90212,5593,196,206,4324,1,1,0,0,1,1
GODDA,9,THAKUGANGATI,2,BUDHVACHAK,90213,4427,137,378,3087,0,0,0,0,0,0
GODDA,9,THAKUGANGATI,2,RUNJI,90214,5459,770,154,4305,1,1,0,0,1,0
GODDA,9,THAKUGANGATI,2,BANIYADIH,90215,3696,291,61,3277,0,0,0,0,0,0
GODDA,9,THAKUGANGATI,2,PANJRADIH,90216,3761,262,1186,1596,1,0,0,0,0,1
GODDA,9,BOARIJOR,3,DALDALIGOPALPUR,90301,5195,126,3579,1490,1,1,0,1,0,1
GODDA,9,BOARIJOR,3,LILATARI-1,90302,5200,58,4127,1015,1,1,0,1,0,0
GODDA,9,BOARIJOR,3,DAKAITA,90303,5629,526,2536,2567,1,1,0,1,0,1
GODDA,9,BOARIJOR,3,KENDUA,90304,4994,294,2201,2499,1,1,0,1,0,0
GODDA,9,BOARIJOR,3,NEEMAKALA,90305,5625,105,671,4849,1,1,0,1,0,1
GODDA,9,BOARIJOR,3,LAHANDIYA BAJAR,90306,5386,100,515,4349,1,1,0,1,0,0
GODDA,9,BOARIJOR,3,JIRLI,90307,5297,145,4262,890,1,1,0,1,0,1
GODDA,9,BOARIJOR,3,BAGHMAARA,90308,5199,75,4059,1065,1,1,0,1,0,0
GODDA,9,BOARIJOR,3,BADA SRIPUR,90309,5475,223,1848,3404,1,1,0,1,0,1
GODDA,9,BOARIJOR,3,JAAMUJHARAN,90310,4811,220,2715,1876,1,1,0,1,0,0
GODDA,9,BOARIJOR,3,BAAD BOAARIJOR,90311,4746,218,3231,1297,1,1,0,1,0,1
GODDA,9,BOARIJOR,3,MEDHI,90312,5118,105,3972,1041,1,1,0,1,0,0
GODDA,9,BOARIJOR,3,BABUPUR,90313,5690,24,4401,1265,1,1,0,1,0,1
GODDA,9,BOARIJOR,3,BADA BHODAI,90314,5462,225,3478,1759,1,1,0,1,0,0
GODDA,9,BOARIJOR,3,LILATARI-2,90315,5958,114,3731,2113,1,1,0,1,0,1
GODDA,9,BOARIJOR,3,DUMRIYA,90316,4980,109,4228,643,1,1,0,1,0,0
GODDA,9,BOARIJOR,3,KUSUMGHATI,90317,5685,277,3049,2359,1,1,0,1,0,1
GODDA,9,BOARIJOR,3,RAJABHEETA,90318,4759,461,2243,2055,1,1,0,1,0,0
GODDA,9,BOARIJOR,3,BADA DUMAHEEL,90319,4232,30,2031,2171,1,1,0,1,0,1
GODDA,9,BOARIJOR,3,KUSHBILLA,90320,4630,164,2071,2395,1,1,0,1,0,0
GODDA,9,BOARIJOR,3,DEVIPUR,90321,4648,43,4411,194,1,1,0,1,0,1
GODDA,9,BOARIJOR,3,BADA AMARPUR,90322,4506,30,4207,269,1,1,0,1,0,0
GODDA,9,MAHAGAMA,4,DIGDHI,90401,5329,587,0,2868,1,1,0,0,1,0
GODDA,9,MAHAGAMA,4,SEENPUR,90402,5559,981,0,1243,1,1,1,0,0,1
GODDA,9,MAHAGAMA,4,SAROTIYA,90403,4561,299,0,775,1,0,0,0,0,1
GODDA,9,MAHAGAMA,4,SARBHANGA,90404,5100,890,120,2924,1,1,0,0,1,1
GODDA,9,MAHAGAMA,4,JIYAJORI,90405,4544,5,1220,2805,1,1,0,0,1,0
GODDA,9,MAHAGAMA,4,LOGAAY,90406,4893,121,131,472,1,0,0,0,0,1
GODDA,9,MAHAGAMA,4,NAYANAGAR,90407,5521,831,0,826,1,1,1,0,0,0
GODDA,9,MAHAGAMA,4,GADHI,90408,5092,828,0,849,1,1,1,0,0,1
GODDA,9,MAHAGAMA,4,HANVAARA,90409,5951,402,0,2847,0,0,0,0,0,0
GODDA,9,MAHAGAMA,4,RAMKOL,90410,4880,610,0,1320,1,1,0,0,1,1
GODDA,9,MAHAGAMA,4,VISWASKHANI,90411,5645,436,0,4558,1,1,0,0,1,1
GODDA,9,MAHAGAMA,4,PARSA,90412,5869,476,0,1690,0,0,0,0,0,0
GODDA,9,MAHAGAMA,4,KOYLA,90413,4875,663,0,1612,1,0,0,0,0,1
GODDA,9,MAHAGAMA,4,KUSHMAHRA,90414,4349,659,126,862,0,0,0,0,0,0
GODDA,9,MAHAGAMA,4,KHORDA,90415,4893,121,131,472,0,0,0,0,0,0
GODDA,9,MAHAGAMA,4,BHANJPUR,90416,5055,650,158,3294,1,1,0,0,1,1
GODDA,9,MAHAGAMA,4,HASAN KAR HARIYA,90417,5868,237,295,1574,1,0,0,0,0,1
GODDA,9,MAHAGAMA,4,SAMRI,90418,5520,533,698,1832,0,0,0,0,0,0
GODDA,9,MAHAGAMA,4,SIMARAKITTA GHAT BHANDARIDIH,90419,4780,498,513,2276,1,0,0,0,0,1
GODDA,9,MAHAGAMA,4,DHARMODIH,90420,5714,463,337,3810,1,1,0,0,1,0
GODDA,9,MAHAGAMA,4,JAMAYDIH,90421,4928,311,979,2055,0,0,0,0,0,0
GODDA,9,MAHAGAMA,4,KARNU,90422,4504,685,1503,1726,1,1,0,1,0,0
GODDA,9,MAHAGAMA,4,MURLITOK,90423,5358,351,1323,949,1,0,0,0,0,1
GODDA,9,MAHAGAMA,4,NORTH MAHAGAAMA,90424,4543,630,91,2639,0,0,0,0,0,0
GODDA,9,MAHAGAMA,4,SOUTH MAHAGAAMA,90425,5320,605,17,3237,1,1,0,0,1,0
GODDA,9,MAHAGAMA,4,BASUA,90426,4860,523,540,1863,1,0,0,0,0,1
GODDA,9,MAHAGAMA,4,KHADHARAMAAL,90427,5498,279,619,2710,1,1,0,0,1,1
GODDA,9,MAHAGAMA,4,LAHTHI,90428,5751,96,1849,2281,1,1,0,1,0,1
GODDA,9,MAHAGAMA,4,GHAAT GAMHARIYA,90429,5249,686,1132,2454,1,0,0,0,0,1
GODDA,9,BASANTRAY,5,RAAHA,90501,5233,493,0,3236,1,1,0,0,1,1
GODDA,9,BASANTRAY,5,DHAPRA,90502,5497,489,0,1584,0,0,0,0,0,0
GODDA,9,BASANTRAY,5,KAIVA,90503,4908,531,0,972,1,0,0,0,0,1
GODDA,9,BASANTRAY,5,BELDIHA,90504,4599,730,0,526,0,0,0,0,0,0
GODDA,9,BASANTRAY,5,KAITHIYA,90505,5122,494,270,1381,1,0,0,0,0,1
GODDA,9,BASANTRAY,5,SANTHPUR RAKHI,90506,5219,395,248,1006,1,0,0,0,0,1
GODDA,9,BASANTRAY,5,BAGHAKOL,90507,5504,766,396,1403,1,1,1,0,0,0
GODDA,9,BASANTRAY,5,KAITHPUR,90508,5226,1066,0,1898,1,1,1,0,0,1
GODDA,9,BASANTRAY,5,DERMA,90509,5186,548,89,2450,1,1,0,0,1,0
GODDA,9,BASANTRAY,5,JAMNIKOLA,90510,5663,619,431,1381,1,0,0,0,0,1
GODDA,9,BASANTRAY,5,KADMA,90511,5081,623,661,1079,1,1,0,1,0,1
GODDA,9,BASANTRAY,5,SUSTI,90512,5644,223,0,2382,0,0,0,0,0,0
GODDA,9,BASANTRAY,5,HILAVE,90513,5318,700,244,4122,1,1,0,0,1,1
GODDA,9,BASANTRAY,5,BODRA,90514,4967,223,567,3447,1,1,0,0,1,0
GODDA,9,PATHARGAAMA,6,PADUVA,90601,5525,616,1862,1632,1,1,0,1,0,0
GODDA,9,PATHARGAAMA,6,KORKAGHAAT,90602,5089,1094,3,3608,1,1,0,0,1,1
GODDA,9,PATHARGAAMA,6,LATAUNA,90603,5225,824,1557,2458,1,0,0,0,0,1
GODDA,9,PATHARGAAMA,6,RANIPUR,90604,5295,1561,548,2486,1,1,1,0,0,1
GODDA,9,PATHARGAAMA,6,GHAAT KURAVA,90605,4714,910,388,2540,1,0,0,0,0,1
GODDA,9,PATHARGAAMA,6,MAHESHLITTI,90606,5212,490,1937,2543,1,1,0,1,0,1
GODDA,9,PATHARGAAMA,6,BISAHA,90607,4854,363,653,3145,0,0,0,0,0,0
GODDA,9,PATHARGAAMA,6,CHILRA,90608,5321,481,1678,2525,1,0,0,0,0,1
GODDA,9,PATHARGAAMA,6,MAAL NISTARA,90609,4943,274,1681,2696,0,0,0,0,0,0
GODDA,9,PATHARGAAMA,6,LAKHANPAHARI,90610,4641,557,332,1818,0,0,0,0,0,0
GODDA,9,PATHARGAAMA,6,SONARACHAK,90611,5097,619,47,2829,0,0,0,0,0,0
GODDA,9,PATHARGAAMA,6,PATHARGAAMA,90612,0,0,0,0,1,1,0,0,1,1
GODDA,9,PATHARGAAMA,6,MACHHITAND,90613,4498,427,1154,2769,0,0,0,0,0,0
GODDA,9,PATHARGAAMA,6,KASTURIYA,90614,4938,142,1768,2781,1,1,0,1,0,1
GODDA,9,PATHARGAAMA,6,CHILKAARA GOVIND,90615,4019,1138,631,2009,1,1,1,0,0,0
GODDA,9,PATHARGAAMA,6,BOHA,90616,4096,531,265,3086,1,0,0,0,0,1
GODDA,9,PATHARGAAMA,6,GANGTA KALA,90617,4439,323,207,3423,1,1,0,0,1,0
GODDA,9,PATHARGAAMA,6,PIPRA,90618,4503,204,677,3155,0,0,0,0,0,0
GODDA,9,PATHARGAAMA,6,PARSAPANI,90619,5139,9,807,4095,1,1,0,0,1,0
GODDA,9,GODDA,7,AMALO,90701,5178,436,0,3210,1,0,0,0,0,1
GODDA,9,GODDA,7,KHATNAI,90702,3988,564,0,1914,0,0,0,0,0,0
GODDA,9,GODDA,7,DUMARIYA,90703,4668,155,41,3572,1,1,0,0,1,1
GODDA,9,GODDA,7,MOTIYA,90704,4815,660,382,1675,1,0,0,0,0,1
GODDA,9,GODDA,7,LOBANDHA,90705,5380,369,1766,2916,1,1,0,1,0,1
GODDA,9,GODDA,7,DHODHRI,90706,4973,276,608,3061,1,0,0,0,0,1
GODDA,9,GODDA,7,SAIDAPUR,90707,5913,1205,4,1380,1,1,1,0,0,1
GODDA,9,GODDA,7,RUPIYAAMA,90708,5524,410,944,697,1,0,0,0,0,1
