sr_no,district,municipal_board_council_corp,name,ward_no,ward_category,elected_member_name,age,party,gender,cand_category
1,AJMER,NAGARP ARISHAD,BEAW AR,1,GENERAL,NARESH KUMAR,38,BJP,MALE,SC
2,AJMER,NAGARP ARISHAD,BEAW AR,2,OBC WOMEN,MUNNI DEVI,24,BJP,FEMALE,OBC
3,AJMER,NAGARP ARISHAD,BEAW AR,3,OBC WOMEN,SUNITA BHATI,41,BJP,FEMALE,OBC
4,AJMER,NAGARP ARISHAD,BEAW AR,4,GEN WOMEN,KAMLA DAGDI,52,BJP,FEMALE,OBC
5,AJMER,NAGARP ARISHAD,BEAW AR,5,SC,GIRDHARI LAL,57,IND,MALE,SC
6,AJMER,NAGARP ARISHAD,BEAW AR,6,GENERAL,MANOJ RAJ TANWAR,32,BJP,MALE,OBC
7,AJMER,NAGARP ARISHAD,BEAW AR,7,GENERAL,VIRENDRA SINGH,28,BJP,MALE,OBC
8,AJMER,NAGARP ARISHAD,BEAW AR,8,GENERAL,VEDRAJ,58,BJP,MALE,OBC
9,AJMER,NAGARP ARISHAD,BEAW AR,9,GENERAL,MANGAT SINGH,39,BJP,MALE,OBC
10,AJMER,NAGARP ARISHAD,BEAW AR,10,SC WOMEN,KARUNA,36,INC,FEMALE,SC
11,AJMER,NAGARP ARISHAD,BEAW AR,11,GEN WOMEN,SANTOSH SHARMA,37,INC,FEMALE,GENERAL
12,AJMER,NAGARP ARISHAD,BEAW AR,12,SC,RAVI KUMAR,40,BJP,MALE,SC
13,AJMER,NAGARP ARISHAD,BEAW AR,13,GENERAL,ANGAD RAM AJMERA,58,BJP,MALE,OBC
14,AJMER,NAGARP ARISHAD,BEAW AR,14,GENERAL,TRILOK SHARMA,44,IND,MALE,GENERAL
15,AJMER,NAGARP ARISHAD,BEAW AR,15,GENERAL,BHUVNESH SHARMA,29,INC,MALE,GENERAL
16,AJMER,NAGARP ARISHAD,BEAW AR,16,OBC,ABDUL MAJID,66,INC,MALE,OBC
17,AJMER,NAGARP ARISHAD,BEAW AR,17,GEN WOMEN,PREETI,46,BJP,FEMALE,GENERAL
18,AJMER,NAGARP ARISHAD,BEAW AR,18,GENERAL,BHARAT BHAGMAR,41,IND,MALE,SC
19,AJMER,NAGARP ARISHAD,BEAW AR,19,GENERAL,SURENDRA SONI,43,IND,MALE,OBC
20,AJMER,NAGARP ARISHAD,BEAW AR,20,OBC,VIKAS DAGDI,44,INC,MALE,OBC
21,AJMER,NAGARP ARISHAD,BEAW AR,21,GENERAL,RAJENDRA TUNGARIYA,45,INC,MALE,SC
22,AJMER,NAGARP ARISHAD,BEAW AR,22,SC WOMEN,SWATI PHULWARI,24,IND,FEMALE,SC
23,AJMER,NAGARP ARISHAD,BEAW AR,23,SC,GOVIND P ADITAN,38,IND,MALE,SC
24,AJMER,NAGARP ARISHAD,BEAW AR,24,GENERAL,BHARAT KUMAR BANDHIWAL,34,INC,MALE,OBC
25,AJMER,NAGARP ARISHAD,BEAW AR,25,GENERAL,RAMNIWAS SEN,61,INC,MALE,OBC
26,AJMER,NAGARP ARISHAD,BEAW AR,26,OBC,RAKESH SAHU,32,INC,MALE,OBC
27,AJMER,NAGARP ARISHAD,BEAW AR,27,SC,GHANSHYAM PHULWARI,38,INC,MALE,SC
28,AJMER,NAGARP ARISHAD,BEAW AR,28,GEN WOMEN,SANTOSH,51,INC,FEMALE,GENERAL
29,AJMER,NAGARP ARISHAD,BEAW AR,29,OBC WOMEN,REKHA KUMAWAT,35,BJP,FEMALE,OBC
30,AJMER,NAGARP ARISHAD,BEAW AR,30,GENERAL,HEMANT KUMAWAT,42,IND,Male,OBC
31,AJMER,NAGARP ARISHAD,BEAW AR,31,SC WOMEN,LALITA SINGARIYA,39,IND,FEMALE,SC
32,AJMER,NAGARP ARISHAD,BEAW AR,32,SC,DINESH KUMAR BAIRWA,42,INC,MALE,SC
33,AJMER,NAGARP ARISHAD,BEAW AR,33,SC,BHAGCHAND PHULW ARI,34,IND,MALE,SC
34,AJMER,NAGARP ARISHAD,BEAW AR,34,GENERAL,NAINARAM DEVRA,51,BJP,MALE,OBC
35,AJMER,NAGARP ARISHAD,BEAW AR,35,OBC,JITENDRA SINGH RATHOD,24,BJP,MALE,OBC
36,AJMER,NAGARP ARISHAD,BEAW AR,36,GEN WOMEN,PINKI KUMAWAT,35,BJP,FEMALE,OBC
37,AJMER,NAGARP ARISHAD,BEAW AR,37,GENERAL,JAY SINGH,38,BJP,MALE,OBC
38,AJMER,NAGARP ARISHAD,BEAW AR,38,GEN WOMEN,SARASWATI SHARMA,52,INC,FEMALE,GENERAL
39,AJMER,NAGARP ARISHAD,BEAW AR,39,GEN WOMEN,BEENA JHANWAR,54,BJP,FEMALE,GENERAL
40,AJMER,NAGARP ARISHAD,BEAW AR,40,GENERAL,VISHNU GOPAL HEDA,61,BJP,MALE,GENERAL
41,AJMER,NAGARP ARISHAD,BEAW AR,41,GENERAL,DALPAT RAJ MEWADA,36,INC,MALE,OBC
42,AJMER,NAGARP ARISHAD,BEAW AR,42,GENERAL,RAJESH KUMAR,46,INC,MALE,GENERAL
43,AJMER,NAGARP ARISHAD,BEAW AR,43,OBC,VIKRAM SONI,31,INC,MALE,OBC
44,AJMER,NAGARP ARISHAD,BEAW AR,44,GENERAL,RIKHABCHAND KHATOD,66,BJP,MALE,GENERAL
45,AJMER,NAGARP ARISHAD,BEAW AR,45,OBC,SHREE RAJ SINGH,31,BJP,MALE,OBC
46,AJMER,NAGARP ARISHAD,BEAW AR,46,GEN WOMEN,SHANTI DEVI,50,BJP,FEMALE,OBC
47,AJMER,NAGARP ARISHAD,BEAW AR,47,GENERAL,GOP AL SINGH,28,BJP,MALE,OBC
48,AJMER,NAGARP ARISHAD,BEAW AR,48,GEN WOMEN,JASHODA,58,BJP,FEMALE,OBC
49,AJMER,NAGARP ARISHAD,BEAW AR,49,GEN WOMEN,SUSHILA DEVI,61,IND,FEMALE,OBC
50,AJMER,NAGARP ARISHAD,BEAW AR,50,GEN WOMEN,NEERU CHAUHAN,33,IND,FEMALE,OBC
51,AJMER,NAGARP ARISHAD,BEAW AR,51,GENERAL,HANSRAJ SHARMA,35,BJP,MALE,GENERAL
52,AJMER,NAGARP ARISHAD,BEAW AR,52,GENERAL,MOTI SINGH SAKHLA,43,BJP,MALE,OBC
53,AJMER,NAGARP ARISHAD,BEAW AR,53,SC,NIRMAL KUMAR,31,IND,MALE,SC
54,AJMER,NAGARP ARISHAD,BEAW AR,54,SC WOMEN,MAMTA,36,BJP,FEMALE,SC
55,AJMER,NAGARP ARISHAD,BEAW AR,55,GEN WOMEN,SARLA KANWAR,33,BJP,FEMALE,GENERAL
56,AJMER,NAGARP ARISHAD,BEAW AR,56,OBC,ANIL CHAUDHARY,36,IND,MALE,OBC
57,AJMER,NAGARP ARISHAD,BEAW AR,57,SC,KULDEEP SINGH BOHARA,33,IND,MALE,SC
58,AJMER,NAGARP ARISHAD,BEAW AR,58,OBC WOMEN,MAYA,41,BJP,FEMALE,OBC
59,AJMER,NAGARP ARISHAD,BEAW AR,59,OBC,HARISH KUMAR SAKHLA,40,BJP,MALE,OBC
60,AJMER,NAGARP ARISHAD,BEAW AR,60,OBC,BHUPENDRA JEET BHOJAK,50,IND,MALE,OBC
61,AJMER,NAGARP ALIKA,NASIRABAD,1,GENERAL,BHAGWAN DAS,44,INC,MALE,GENERAL
62,AJMER,NAGARP ALIKA,NASIRABAD,2,GEN WOMEN,AFSANA,33,BJP,FEMALE,GENERAL
63,AJMER,NAGARP ALIKA,NASIRABAD,3,OBC,MAHAVEER PRASAD TAK,42,BJP,MALE,OBC
64,AJMER,NAGARP ALIKA,NASIRABAD,4,GEN WOMEN,SHARDA MITALWAL,27,IND,FEMALE,SC
65,AJMER,NAGARP ALIKA,NASIRABAD,5,GENERAL,ANKUSH CHOUDHARY,24,BJP,MALE,GENERAL
66,AJMER,NAGARP ALIKA,NASIRABAD,6,SC,MAHENDRA DABI,38,BJP,MALE,SC
67,AJMER,NAGARP ALIKA,NASIRABAD,7,GENERAL,DEEP AK SAHU,25,BJP,MALE,OBC
68,AJMER,NAGARP ALIKA,NASIRABAD,8,OBC WOMEN,NAGMA ARA,27,INC,FEMALE,OBC
69,AJMER,NAGARP ALIKA,NASIRABAD,9,GENERAL,CHHAGAN LAL JAT,64,INC,MALE,OBC
70,AJMER,NAGARP ALIKA,NASIRABAD,10,GENERAL,SAROJ BISSA,37,BJP,FEMALE,GENERAL
71,AJMER,NAGARP ALIKA,NASIRABAD,11,GEN WOMEN,HRITUKA SONI,30,INC,FEMALE,GENERAL
72,AJMER,NAGARP ALIKA,NASIRABAD,12,GENERAL,LALIT,37,INC,MALE,GENERAL
73,AJMER,NAGARPALIKA,NASIRABAD,13,GENERAL,SATYANARYAN SHARMA,54,BJP,MALE,GENERAL
74,AJMER,NAGARPALIKA,NASIRABAD,14,OBC,SANDEEP KUMAR,32,BJP,MALE,OBC
75,AJMER,NAGARPALIKA,NASIRABAD,15,GENERAL,PRASHANT KUMAR MEHRA,22,INC,MALE,OBC
76,AJMER,NAGARPALIKA,NASIRABAD,16,SC,SUBHASH SAKHALA,52,INC,MALE,SC
77,AJMER,NAGARPALIKA,NASIRABAD,17,SC WOMEN,POONAM,29,INC,FEMALE,SC
78,AJMER,NAGARPALIKA,NASIRABAD,18,GEN WOMEN,ANITA MITTAL,40,BJP,FEMALE,GENERAL
79,AJMER,NAGARPALIKA,NASIRABAD,19,OBC,SHAMBHU SAHU,40,BJP,MALE,OBC
80,AJMER,NAGARPALIKA,NASIRABAD,20,GENERAL,PRADEEP SINGH RATHORE,26,IND,MALE,GENERAL
81,AJMER,NAGARPALIKA,PUSHKAR,1,SC,SHIMBHU,36,INC,MALE,SC
82,AJMER,NAGARPALIKA,PUSHKAR,2,SC WOMEN,PINKI DEVI,29,BJP,FEMALE,SC
83,AJMER,NAGARPALIKA,PUSHKAR,3,SC,RAJENDRA BAKOLIYA,30,BJP,MALE,SC
84,AJMER,NAGARPALIKA,PUSHKAR,4,GENERAL,KAMAL KISHORE,51,BJP,MALE,GENERAL
85,AJMER,NAGARPALIKA,PUSHKAR,5,OBC WOMEN,SAROJ,41,INC,FEMALE,OBC
86,AJMER,NAGARPALIKA,PUSHKAR,6,GEN WOMEN,VANDANA PARASHAR,35,BJP,FEMALE,GENERAL
87,AJMER,NAGARPALIKA,PUSHKAR,7,GEN WOMEN,UMA DEVI,59,BJP,FEMALE,GENERAL
88,AJMER,NAGARPALIKA,PUSHKAR,8,GENERAL,TIKAM,37,INC,MALE,GENERAL
89,AJMER,NAGARPALIKA,PUSHKAR,9,GEN WOMEN,SAMARTA,32,INC,FEMALE,GENERAL
90,AJMER,NAGARPALIKA,PUSHKAR,10,OBC,GOPAL KRISHAN,59,INC,MALE,OBC
91,AJMER,NAGARPALIKA,PUSHKAR,11,SC,DHARMENDRA,33,BJP,MALE,SC
92,AJMER,NAGARPALIKA,PUSHKAR,12,GENERAL,RAVI KANT,42,BJP,MALE,GENERAL
93,AJMER,NAGARPALIKA,PUSHKAR,13,GEN WOMEN,LAXMI,50,BJP,FEMALE,GENERAL
94,AJMER,NAGARPALIKA,PUSHKAR,14,GENERAL,JAI NARAYAN DAGDI,61,IND,MALE,OBC
95,AJMER,NAGARPALIKA,PUSHKAR,15,GENERAL,OM PRAKASH DOLIYA,58,INC,MALE,GENERAL
96,AJMER,NAGARPALIKA,PUSHKAR,16,GENERAL,SHIV SWAROOP MAHARSHI,56,BJP,MALE,GENERAL
97,AJMER,NAGARPALIKA,PUSHKAR,17,GENERAL,MAHENDRA SINGH,56,BJP,MALE,OBC
98,AJMER,NAGARPALIKA,PUSHKAR,18,GENERAL,KAMAL KISHORE,48,BJP,MALE,OBC
99,AJMER,NAGARPALIKA,PUSHKAR,19,GEN WOMEN,BHAGWATI BHATI,39,BJP,FEMALE,OBC
100,AJMER,NAGARPALIKA,PUSHKAR,20,GENERAL,DHEERAJ,32,INC,MALE,OBC
101,AJMER,NAGARPALIKA,PUSHKAR,21,OBC WOMEN,UMA DAGDI,35,INC,FEMALE,OBC
102,AJMER,NAGARPALIKA,PUSHKAR,22,OBC,VISHNU PRASAD,40,BJP,MALE,OBC
103,AJMER,NAGARPALIKA,PUSHKAR,23,GENERAL,MUKESH,39,BJP,MALE,OBC
104,AJMER,NAGARPALIKA,PUSHKAR,24,OBC,KAILASH CHAND SHRESHTHI,49,IND,MALE,OBC
105,AJMER,NAGARPALIKA,PUSHKAR,25,SC WOMEN,PUSHPA DEVI CHOUDHARY,31,INC,FEMALE,SC
106,ALW AR,NAGARP ARISHAD,ALWAR,1,GENERAL,DURGA SINGH,38,IND,MALE,SC
107,ALW AR,NAGARP ARISHAD,ALWAR,2,OBC,JITENDRA SAINI,26,BJP,Male,OBC
108,ALW AR,NAGARP ARISHAD,ALWAR,3,GENERAL,RAMESH CHAND SAINI,47,INC,MALE,OBC
109,ALW AR,NAGARP ARISHAD,ALWAR,4,SC WOMEN,JYOTI,35,INC,FEMALE,SC(WOMEN)
110,ALW AR,NAGARP ARISHAD,ALWAR,5,SC WOMEN,BIMLA,59,INC,FEMALE,SC(WOMEN)
111,ALW AR,NAGARP ARISHAD,ALWAR,6,GENERAL,MUKESH KUMAR,33,INC,MALE,SC
112,ALW AR,NAGARP ARISHAD,ALWAR,7,OBC WOMEN,SHALINI SHARMA,51,BJP,FEMALE,OBC (WOMEN)
113,ALW AR,NAGARP ARISHAD,ALWAR,8,GENERAL,SUNIL CHOUDHARY,41,BJP,MALE,OBC
114,ALW AR,NAGARP ARISHAD,ALWAR,9,GENERAL,VIKRAM YADAV,36,INC,MALE,OBC
115,ALW AR,NAGARP ARISHAD,ALWAR,10,SC,MAHESH KUMAR,43,IND,MALE,SC
116,ALW AR,NAGARP ARISHAD,ALWAR,11,SC,DEVENDRA KUMAR,31,IND,MALE,SC
117,ALW AR,NAGARP ARISHAD,ALWAR,12,GENERAL,NARAYAN SINGH,53,INC,MALE,OBC
118,ALW AR,NAGARP ARISHAD,ALWAR,13,OBC,GHANSHYAM SONI,55,BJP,MALE,OBC
119,ALW AR,NAGARP ARISHAD,ALWAR,14,GENERAL,DHARAMP AL SINGH,53,IND,MALE,GENERAL
120,ALW AR,NAGARP ARISHAD,ALWAR,15,SC,KAILASH,44,BJP,MALE,SC
121,ALW AR,NAGARP ARISHAD,ALWAR,16,OBC,KAILASH CHAND SAINI,57,IND,MALE,OBC
122,ALW AR,NAGARP ARISHAD,ALWAR,17,GENERAL,A VINASH KHANDALW AL,28,IND,MALE,GENERAL
123,ALW AR,NAGARP ARISHAD,ALWAR,18,GENERAL,VIMAL KUMAR JAIN,61,BJP,MALE,GENERAL
124,ALW AR,NAGARP ARISHAD,ALWAR,19,GENERAL,GHANSHY AM,50,BJP,MALE,OBC
125,ALW AR,NAGARP ARISHAD,ALWAR,20,GEN WOMEN,BEENA GUPTA,51,INC,FEMALE,GEN (WOMEN)
126,ALW AR,NAGARP ARISHAD,ALWAR,21,GENERAL,RAMAKANT,52,IND,MALE,OBC
127,ALW AR,NAGARP ARISHAD,ALWAR,22,SC WOMEN,SOMOTI DEVI,47,IND,FEMALE,SC(WOMEN)
128,ALW AR,NAGARP ARISHAD,ALWAR,23,GEN WOMEN,SUMAN,36,BJP,FEMALE,OBC (WOMEN)
129,ALW AR,NAGARP ARISHAD,ALWAR,24,OBC WOMEN,ANGOORI YADAV,67,BJP,FEMALE,OBC (WOMEN)
130,ALW AR,NAGARP ARISHAD,ALWAR,25,OBC,LOCHAN YADAV,39,IND,MALE,OBC
131,ALW AR,NAGARP ARISHAD,ALWAR,26,SC,MAHENDRA KUMAR VERMA,40,IND,MALE,SC
132,ALW AR,NAGARP ARISHAD,ALWAR,27,SC,SURESH CHAND,59,BJP,MALE,SC
133,ALW AR,NAGARP ARISHAD,ALWAR,28,GEN WOMEN,PINKI RANI,38,INC,FEMALE,OBC (WOMEN)
134,ALW AR,NAGARP ARISHAD,ALWAR,29,GENERAL,SEETA RAM,41,BJP,MALE,GENERAL
135,ALW AR,NAGARP ARISHAD,ALWAR,30,ST,NARENDRA KUMAR,44,INC,MALE,ST
136,ALW AR,NAGARP ARISHAD,ALWAR,31,GENERAL,DHEERAJ JAIN,34,BJP,MALE,GENERAL
137,ALW AR,NAGARP ARISHAD,ALWAR,32,GEN WOMEN,BINA,62,IND,FEMALE,GEN (WOMEN)
138,ALW AR,NAGARP ARISHAD,ALWAR,33,OBC,SANJAY,34,BJP,MALE,OBC
139,ALW AR,NAGARP ARISHAD,ALWAR,34,ST,RAVINDRA KUMAR MEENA,34,INC,MALE,ST
140,ALW AR,NAGARP ARISHAD,ALWAR,35,GENERAL,ANSHUL KUMAR SAINI,21,INC,MALE,OBC
141,ALW AR,NAGARP ARISHAD,ALWAR,36,GENERAL,RAVINDRA KUMAR JAIN,43,BJP,MALE,GENERAL
142,ALW AR,NAGARP ARISHAD,ALWAR,37,ST WOMEN,SANDHYA MINA,34,BJP,FEMALE,ST (WOMEN)
143,ALW AR,NAGARP ARISHAD,ALWAR,38,GENERAL,ARUN JAIN,44,BJP,MALE,GENERAL
144,ALW AR,NAGARP ARISHAD,ALWAR,39,GENERAL,VISHNU SHANKAR SHARMA,37,BJP,MALE,GENERAL
145,ALW AR,NAGARP ARISHAD,ALWAR,40,GEN WOMEN,SUKHVINDER KAUR,37,INC,FEMALE,GEN (WOMEN)
146,ALW AR,NAGARP ARISHAD,ALWAR,41,SC WOMEN,ANJALI KUMARI,22,BJP,FEMALE,SC(WOMEN)
147,ALW AR,NAGARP ARISHAD,ALWAR,42,SC,MURTI,51,IND,FEMALE,SC(WOMEN)
148,ALW AR,NAGARP ARISHAD,ALWAR,43,GEN WOMEN,MITHLESH SHARMA,46,INC,FEMALE,GEN (WOMEN)
149,ALW AR,NAGARP ARISHAD,ALWAR,44,OBC,RAJESH KUMAR SAINI,43,INC,MALE,OBC
150,ALW AR,NAGARP ARISHAD,ALWAR,45,GEN WOMEN,TARO KAUR,52,IND,FEMALE,GEN (WOMEN)
151,ALW AR,NAGARP ARISHAD,ALWAR,46,SC,SHASHI KALA,51,INC,FEMALE,SC(WOMEN)
152,ALW AR,NAGARP ARISHAD,ALWAR,47,GEN WOMEN,KUSUM LATA,59,INC,FEMALE,GEN (WOMEN)
153,ALW AR,NAGARP ARISHAD,ALWAR,48,OBC,AJAY KUMAR,48,IND,MALE,OBC
154,ALW AR,NAGARP ARISHAD,ALWAR,49,OBC WOMEN,KAMLA SAINI,45,IND,FEMALE,OBC (WOMEN)
155,ALW AR,NAGARP ARISHAD,ALWAR,50,GEN WOMEN,NEHA GUPTA,28,IND,FEMALE,GEN (WOMEN)
156,ALW AR,NAGARP ARISHAD,ALWAR,51,GENERAL,PREETAM SINGH,33,INC,MALE,GENERAL
157,ALW AR,NAGARP ARISHAD,ALWAR,52,GEN WOMEN,POOJA ARODA,46,BJP,FEMALE,GEN (WOMEN)
158,ALW AR,NAGARP ARISHAD,ALWAR,53,GENERAL,NARENDRA KUMAR SHARMA,43,BJP,MALE,GENERAL
159,ALW AR,NAGARP ARISHAD,ALWAR,54,GENERAL,RAM AVATAR SHARMA,38,BJP,MALE,GENERAL
160,ALW AR,NAGARP ARISHAD,ALWAR,55,OBC,DULI CHAND SAIN,40,IND,MALE,OBC
161,ALW AR,NAGARP ARISHAD,ALWAR,56,OBC,HETRAM YADAV,46,BJP,MALE,OBC
162,ALW AR,NAGARP ARISHAD,ALWAR,57,OBC WOMEN,SHEELA,37,BJP,FEMALE,OBC (WOMEN)
163,ALW AR,NAGARP ARISHAD,ALWAR,58,GEN WOMEN,DEVENDRA KAUR,50,INC,FEMALE,GEN (WOMEN)
164,ALW AR,NAGARP ARISHAD,ALWAR,59,GENERAL,AJAY METHI,47,INC,MALE,GENERAL
165,ALW AR,NAGARP ARISHAD,ALWAR,60,GENERAL,DR. ASHOK PATHAK,53,BJP,MALE,GENERAL
166,ALW AR,NAGARP ARISHAD,ALWAR,61,GENERAL,SATISH YADAV,45,BJP,MALE,GENERAL
167,ALW AR,NAGARP ARISHAD,ALWAR,62,OBC WOMEN,SUNITA,50,BJP,FEMALE,OBC (WOMEN)
168,ALW AR,NAGARP ARISHAD,ALWAR,63,GENERAL,DHARA SINGH,37,IND,MALE,GENERAL
169,ALW AR,NAGARP ARISHAD,ALWAR,64,GEN WOMEN,ANJU,50,BJP,FEMALE,GEN (WOMEN)
170,ALW AR,NAGARP ARISHAD,ALWAR,65,GENERAL,SONU CHOUDHARY,27,IND,MALE,OBC
171,ALW AR,NAGARP ARISHAD,BHIWADI,1,GENERAL,HAWA SINGH,31,INC,MALE,GENERAL
172,ALW AR,NAGARP ARISHAD,BHIWADI,2,GENERAL,AMIT,44,IND,MALE,GENERAL
173,ALW AR,NAGARP ARISHAD,BHIWADI,3,OBC WOMEN,MUNNI,42,INC,FEMALE,OBC
174,ALW AR,NAGARP ARISHAD,BHIWADI,4,GENERAL,JAGPAL SINGH,27,INC,MALE,OBC
175,ALW AR,NAGARP ARISHAD,BHIWADI,5,OBC WOMEN,OMAL DEVI,49,BJP,FEMALE,OBC
176,ALW AR,NAGARP ARISHAD,BHIWADI,6,GENERAL,NAVEEN,27,INC,MALE,OBC
177,ALW AR,NAGARP ARISHAD,BHIWADI,7,OBC,RAMCHANDRA,41,BJP,MALE,OBC
178,ALW AR,NAGARP ARISHAD,BHIWADI,8,GENERAL,ASHLAM KHAN,24,INC,MALE,OBC
179,ALW AR,NAGARP ARISHAD,BHIWADI,9,GEN WOMEN,ANITA,34,INC,FEMALE,OBC
180,ALW AR,NAGARP ARISHAD,BHIWADI,10,GEN WOMEN,VINOD DEVI,31,INC,FEMALE,OBC
181,ALW AR,NAGARP ARISHAD,BHIWADI,11,GENERAL,BATTI LAL,31,BJP,FEMALE,OBC
182,ALW AR,NAGARP ARISHAD,BHIWADI,12,GEN WOMEN,MITHELESH DEVI,32,BJP,FEMALE,GENERAL
183,ALW AR,NAGARP ARISHAD,BHIWADI,13,GENERAL,INDRAPAL DAYAMA,23,BJP,MALE,OBC
184,ALW AR,NAGARP ARISHAD,BHIWADI,14,OBC,MOHINI VIJAY SINGH,36,INC,FEMALE,OBC
185,ALW AR,NAGARP ARISHAD,BHIWADI,15,SC WOMEN,POONAM,31,IND,FEMALE,SC
186,ALW AR,NAGARP ARISHAD,BHIWADI,16,OBC WOMEN,MAMTA,31,IND,FEMALE,OBC
187,ALW AR,NAGARP ARISHAD,BHIWADI,17,OBC,NIHAL SINGH,45,BJP,MALE,OBC
188,ALW AR,NAGARP ARISHAD,BHIWADI,18,GENERAL,BALJEET SINGH,34,INC,MALE,OBC
189,ALW AR,NAGARP ARISHAD,BHIWADI,19,OBC WOMEN,BABITA,28,INC,FEMALE,OBC
190,ALW AR,NAGARP ARISHAD,BHIWADI,20,OBC,RAJKUMAR DAYAMA,22,IND,MALE,OBC
191,ALW AR,NAGARP ARISHAD,BHIWADI,21,GEN WOMEN,MAYA,48,BJP,FEMALE,OBC
192,ALW AR,NAGARP ARISHAD,BHIWADI,22,GEN WOMEN,BALA,34,IND,FEMALE,GENERAL
193,ALW AR,NAGARP ARISHAD,BHIWADI,23,OBC,KISHAN LAL,37,IND,MALE,OBC
194,ALW AR,NAGARP ARISHAD,BHIWADI,24,GENERAL,JEET SINGH,46,BJP,MALE,GENERAL
195,ALW AR,NAGARP ARISHAD,BHIWADI,25,GEN WOMEN,BHAGYAVATI,32,BJP,FEMALE,OBC
196,ALW AR,NAGARP ARISHAD,BHIWADI,26,GENERAL,RAMCHANDRA,43,INC,MALE,OBC
197,ALW AR,NAGARP ARISHAD,BHIWADI,27,OBC,SANJAY KARHANA,24,INC,MALE,OBC
198,ALW AR,NAGARP ARISHAD,BHIWADI,28,GEN WOMEN,MITHELESH DEVI,28,BJP,FEMALE,OBC
199,ALW AR,NAGARP ARISHAD,BHIWADI,29,GENERAL,VEERPAL CHANDELA,22,BJP,MALE,OBC
200,ALW AR,NAGARP ARISHAD,BHIWADI,30,GEN WOMEN,SHVETA,21,IND,FEMALE,OBC
201,ALW AR,NAGARP ARISHAD,BHIWADI,31,GENERAL,MOHAN LAL,47,BJP,MALE,OBC
202,ALW AR,NAGARP ARISHAD,BHIWADI,32,OBC,VINOD KUMAR,38,BJP,MALE,OBC
203,ALW AR,NAGARP ARISHAD,BHIWADI,33,GENERAL,JITENDRA TANWAR,28,INC,MALE,OBC
204,ALW AR,NAGARP ARISHAD,BHIWADI,34,SC,MANISH KUMAR,23,IND,MALE,SC
205,ALW AR,NAGARP ARISHAD,BHIWADI,35,GENERAL,SHEESHRAM TANWAR,43,INC,MALE,OBC
206,ALW AR,NAGARP ARISHAD,BHIWADI,36,SC,KHEMCHAND,32,INC,MALE,SC
207,ALW AR,NAGARP ARISHAD,BHIWADI,37,OBC,NARENDRA PATEL,36,INC,MALE,OBC
208,ALW AR,NAGARP ARISHAD,BHIWADI,38,GENERAL,PARVEEN TANWAR,50,INC,MALE,OBC
209,ALW AR,NAGARP ARISHAD,BHIWADI,39,GEN WOMEN,MAMTA,24,BJP,FEMALE,OBC
210,ALW AR,NAGARP ARISHAD,BHIWADI,40,GENERAL,SURENDRA SINGH,57,BJP,MALE,OBC
211,ALW AR,NAGARP ARISHAD,BHIWADI,41,GENERAL,MUSTKEEM,26,IND,MALE,OBC
212,ALW AR,NAGARP ARISHAD,BHIWADI,42,SC,HEMCHAND,22,BJP,MALE,SC
213,ALW AR,NAGARP ARISHAD,BHIWADI,43,GENERAL,BHIM SINGH BHIDOODI,29,BJP,MALE,OBC
214,ALW AR,NAGARP ARISHAD,BHIWADI,44,GEN WOMEN,POONAM,34,INC,FEMALE,OBC
215,ALW AR,NAGARP ARISHAD,BHIWADI,45,GENERAL,SUBE SINGH,35,BJP,MALE,OBC
216,ALW AR,NAGARP ARISHAD,BHIWADI,46,GENERAL,TEJ PRATAP TANWAR,36,INC,MALE,OBC
217,ALW AR,NAGARP ARISHAD,BHIWADI,47,OBC,RAMDAY AL,65,INC,MALE,OBC
218,ALW AR,NAGARP ARISHAD,BHIWADI,48,GENERAL,RISHIPAL,24,BSP,MALE,OBC
219,ALW AR,NAGARP ARISHAD,BHIWADI,49,GENERAL,AASIYA,73,IND,FEMALE,OBC
220,ALW AR,NAGARP ARISHAD,BHIWADI,50,GEN WOMEN,FIRDOSH,21,INC,FEMALE,OBC
221,ALW AR,NAGARP ARISHAD,BHIWADI,51,SC WOMEN,SARITA,23,BSP,FEMALE,SC
222,ALW AR,NAGARP ARISHAD,BHIWADI,52,GENERAL,RAVITA,32,BJP,FEMALE,OBC
223,ALW AR,NAGARP ARISHAD,BHIWADI,53,SC,LALARAM,42,BJP,MALE,SC
224,ALW AR,NAGARP ARISHAD,BHIWADI,54,GENERAL,NARENDRA,34,BJP,MALE,OBC
225,ALW AR,NAGARP ARISHAD,BHIWADI,55,GEN WOMEN,SAVITA,36,BJP,FEMALE,OBC
226,ALW AR,NAGARP ARISHAD,BHIWADI,56,GENERAL,NAVNEET KUMAR,41,BJP,MALE,GENERAL
227,ALW AR,NAGARP ARISHAD,BHIWADI,57,GENERAL,SAHEEB,21,IND,MALE,OBC
228,ALW AR,NAGARP ARISHAD,BHIWADI,58,SC,KISHANSHA Y,75,INC,MALE,SC
229,ALWAR,NAGARPARISHAD,BHIWADI,59,GENERAL,SUNEEL KUMAR,28,IND,MALE,OBC
230,ALWAR,NAGARPARISHAD,BHIWADI,60,GEN WOMEN,SAROJ,28,INC,FEMALE,OBC
231,ALWAR,NAGAR PALIKA,THANAGAZI,1,ST,KAPIL KUMAR,25,BJP,MALE,ST
