state,year,district,block,body,ward_no,ward_count,serial,tier,tier_local,reservation,caste_reservation,woman_reserved,reservation_raw,listing_scope,script,source_path,source_page,source_pdf,source_url,source_capture
Assam,2020,Tinsukia,Tinsukia,Makum,7,10,15,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Tinsukia,Makum,9,10,15,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Tinsukia,Makum,10,10,15,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Tinsukia,Doom Dooma,9,10,16,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Tinsukia,Doom Dooma,1,10,16,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Tinsukia,Doom Dooma,2,10,16,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Tinsukia,Doom Dooma,3,10,16,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Tinsukia,Doom Dooma,10,10,16,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Sadiya,Chapakhowa,7,10,17,ulb_ward,Municipal Board ward,ST Woman,ST,1,ST (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Sadiya,Chapakhowa,2,10,17,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Sadiya,Chapakhowa,4,10,17,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Sadiya,Chapakhowa,8,10,17,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Sadiya,Chapakhowa,9,10,17,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Margherita,Margherita,2,10,18,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Margherita,Margherita,4,10,18,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Margherita,Margherita,7,10,18,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Margherita,Margherita,8,10,18,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Margherita,Margherita,10,10,18,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Margherita,Digboi,3,10,19,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Margherita,Digboi,5,10,19,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Margherita,Digboi,7,10,19,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Margherita,Digboi,9,10,19,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Margherita,Digboi,10,10,19,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhemaji,Dhemaji,Dhemaji,9,10,20,ulb_ward,Municipal Board ward,ST Other than Woman,ST,0,ST,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhemaji,Dhemaji,Dhemaji,2,10,20,ulb_ward,Municipal Board ward,ST Woman,ST,1,ST (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhemaji,Dhemaji,Dhemaji,1,10,20,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhemaji,Dhemaji,Dhemaji,3,10,20,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhemaji,Dhemaji,Dhemaji,4,10,20,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhemaji,Dhemaji,Dhemaji,5,10,20,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhemaji,Dhemaji,Silapathar,10,12,21,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhemaji,Dhemaji,Silapathar,8,12,21,ulb_ward,Municipal Board ward,ST Other than Woman,ST,0,ST,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhemaji,Dhemaji,Silapathar,6,12,21,ulb_ward,Municipal Board ward,ST Woman,ST,1,ST (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhemaji,Dhemaji,Silapathar,2,12,21,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhemaji,Dhemaji,Silapathar,4,12,21,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhemaji,Dhemaji,Silapathar,5,12,21,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhemaji,Dhemaji,Silapathar,7,12,21,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhemaji,Dhemaji,Silapathar,11,12,21,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Tezpur,5,19,22,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Tezpur,6,19,22,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Tezpur,8,19,22,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Tezpur,9,19,22,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Tezpur,11,19,22,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Tezpur,12,19,22,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Tezpur,13,19,22,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Tezpur,16,19,22,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Tezpur,17,19,22,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Tezpur,18,19,22,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Jamugurihat,2,10,23,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Jamugurihat,6,10,23,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Jamugurihat,5,10,23,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Jamugurihat,7,10,23,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Jamugurihat,8,10,23,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Jamugurihat,10,10,23,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Rangapara,5,10,24,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Rangapara,2,10,24,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Rangapara,3,10,24,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Rangapara,4,10,24,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Rangapara,7,10,24,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Dhekiajuli,6,10,25,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Dhekiajuli,4,10,25,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Dhekiajuli,5,10,25,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Dhekiajuli,7,10,25,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sonitpur,Sonitpur,Dhekiajuli,10,10,25,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Biswanath,Biswanath Chariali,Biswanath Chariali,1,12,26,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Biswanath,Biswanath Chariali,Biswanath Chariali,3,12,26,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Biswanath,Biswanath Chariali,Biswanath Chariali,7,12,26,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Biswanath,Biswanath Chariali,Biswanath Chariali,8,12,26,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Biswanath,Biswanath Chariali,Biswanath Chariali,9,12,26,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Biswanath,Biswanath Chariali,Biswanath Chariali,11,12,26,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Biswanath,Biswanath Chariali,Sootea,2,10,27,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Biswanath,Biswanath Chariali,Sootea,3,10,27,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Biswanath,Biswanath Chariali,Sootea,5,10,27,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Biswanath,Biswanath Chariali,Sootea,6,10,27,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Biswanath,Biswanath Chariali,Sootea,8,10,27,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Biswanath,Gohpur,Gohpur,10,10,28,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Biswanath,Gohpur,Gohpur,8,10,28,ulb_ward,Municipal Board ward,ST Other than Woman,ST,0,ST,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Biswanath,Gohpur,Gohpur,1,10,28,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Biswanath,Gohpur,Gohpur,3,10,28,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Biswanath,Gohpur,Gohpur,6,10,28,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Biswanath,Gohpur,Gohpur,7,10,28,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Biswanath,Gohpur,Gohpur,9,10,28,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Darrang,Mangaldoi,Mangaldoi,4,10,29,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Darrang,Mangaldoi,Mangaldoi,7,10,29,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Darrang,Mangaldoi,Mangaldoi,1,10,29,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Darrang,Mangaldoi,Mangaldoi,8,10,29,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Darrang,Mangaldoi,Mangaldoi,9,10,29,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Darrang,Mangaldoi,Mangaldoi,10,10,29,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Darrang,Mangaldoi,Kharupetia,10,10,30,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Darrang,Mangaldoi,Kharupetia,1,10,30,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Darrang,Mangaldoi,Kharupetia,3,10,30,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Darrang,Mangaldoi,Kharupetia,4,10,30,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Darrang,Mangaldoi,Kharupetia,8,10,30,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
