state,year,district,block,body,gram_panchayat,ward_no,ward_name,tier,tier_local,reservation,caste_reservation,woman_reserved,reservation_raw,listing_scope,script,sc_reserved_ward_count,st_reserved_ward_count,women_reserved_ward_count,source_path,source_page,source_pdf,source_url,source_capture
Assam,2025,Hailakandi,Hailakandi,Mohanpur,Mohanpur,8,,gp_ward,Gaon Panchayat Ward Member,SC Woman,SC,1,SC (Woman),reserved_only,latin,5,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,7,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Mohanpur,Mohanpur,9,,gp_ward,Gaon Panchayat Ward Member,SC Woman,SC,1,SC (Woman),reserved_only,latin,5,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,7,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Paikan Tupkhana,Paikan Tupkhana,2,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,3,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,7,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Paikan Tupkhana,Paikan Tupkhana,3,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,3,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Paikan Tupkhana,Paikan Tupkhana,4,,gp_ward,Gaon Panchayat Ward Member,SC Woman,SC,1,SC (Woman),reserved_only,latin,3,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Paikan Tupkhana,Paikan Tupkhana,8,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,3,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Paikan Tupkhana,Paikan Tupkhana,9,,gp_ward,Gaon Panchayat Ward Member,SC Other than Woman,SC,0,SC,reserved_only,latin,3,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Paikan Tupkhana,Paikan Tupkhana,10,,gp_ward,Gaon Panchayat Ward Member,SC Woman,SC,1,SC (Woman),reserved_only,latin,3,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Bashdahar Somarikuna,Bashdahar Somarikuna,2,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Bashdahar Somarikuna,Bashdahar Somarikuna,5,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Bashdahar Somarikuna,Bashdahar Somarikuna,6,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Bashdahar Somarikuna,Bashdahar Somarikuna,8,,gp_ward,Gaon Panchayat Ward Member,SC Other than Woman,SC,0,SC,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Bashdahar Somarikuna,Bashdahar Somarikuna,9,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Bashdahar Somarikuna,Bashdahar Somarikuna,10,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Sudarshanpur,Sudarshanpur,1,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Sudarshanpur,Sudarshanpur,2,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Sudarshanpur,Sudarshanpur,5,,gp_ward,Gaon Panchayat Ward Member,SC Other than Woman,SC,0,SC,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Sudarshanpur,Sudarshanpur,6,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Sudarshanpur,Sudarshanpur,8,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Sudarshanpur,Sudarshanpur,9,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Katagao Nityanandapur,Katagao Nityanandapur,1,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,0,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Katagao Nityanandapur,Katagao Nityanandapur,5,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,0,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Katagao Nityanandapur,Katagao Nityanandapur,7,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,0,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Katagao Nityanandapur,Katagao Nityanandapur,8,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,0,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Katagao Nityanandapur,Katagao Nityanandapur,9,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,0,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Gaglacherra Joshnabad,Gaglacherra Joshnabad,1,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Gaglacherra Joshnabad,Gaglacherra Joshnabad,2,,gp_ward,Gaon Panchayat Ward Member,SC Other than Woman,SC,0,SC,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Gaglacherra Joshnabad,Gaglacherra Joshnabad,4,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Gaglacherra Joshnabad,Gaglacherra Joshnabad,7,,gp_ward,Gaon Panchayat Ward Member,SC Woman,SC,1,SC (Woman),reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Gaglacherra Joshnabad,Gaglacherra Joshnabad,8,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Gaglacherra Joshnabad,Gaglacherra Joshnabad,10,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Lalamukh,Lalamukh,1,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Lalamukh,Lalamukh,3,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Lalamukh,Lalamukh,4,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Lalamukh,Lalamukh,5,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Lalamukh,Lalamukh,7,,gp_ward,Gaon Panchayat Ward Member,SC Other than Woman,SC,0,SC,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Lalamukh,Lalamukh,8,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Umednagar Chandrapur,Umednagar Chandrapur,4,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Umednagar Chandrapur,Umednagar Chandrapur,5,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Umednagar Chandrapur,Umednagar Chandrapur,6,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Umednagar Chandrapur,Umednagar Chandrapur,8,,gp_ward,Gaon Panchayat Ward Member,SC Other than Woman,SC,0,SC,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Umednagar Chandrapur,Umednagar Chandrapur,9,,gp_ward,Gaon Panchayat Ward Member,SC Woman,SC,1,SC (Woman),reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Umednagar Chandrapur,Umednagar Chandrapur,10,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Monacherra,Monacherra,1,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,9,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Monacherra,Monacherra,3,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,9,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Monacherra,Monacherra,4,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,9,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Monacherra,Monacherra,5,,gp_ward,Gaon Panchayat Ward Member,SC Woman,SC,1,SC (Woman),reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,9,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Monacherra,Monacherra,6,,gp_ward,Gaon Panchayat Ward Member,SC Other than Woman,SC,0,SC,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,8,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Monacherra,Monacherra,10,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,9,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Rajyeswarpur,Rajyeswarpur,1,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,9,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Rajyeswarpur,Rajyeswarpur,5,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,9,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Rajyeswarpur,Rajyeswarpur,6,,gp_ward,Gaon Panchayat Ward Member,SC Woman,SC,1,SC (Woman),reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,9,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Rajyeswarpur,Rajyeswarpur,8,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,9,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Rajyeswarpur,Rajyeswarpur,9,,gp_ward,Gaon Panchayat Ward Member,SC Other than Woman,SC,0,SC,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,9,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Rajyeswarpur,Rajyeswarpur,10,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,9,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Ayenakhal,Ayenakhal,2,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,11,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Ayenakhal,Ayenakhal,5,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,11,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Ayenakhal,Ayenakhal,7,,gp_ward,Gaon Panchayat Ward Member,SC Woman,SC,1,SC (Woman),reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,11,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Ayenakhal,Ayenakhal,9,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,11,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Ayenakhal,Ayenakhal,10,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,11,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Koiya,Koiya,1,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,11,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Koiya,Koiya,3,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,11,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Koiya,Koiya,4,,gp_ward,Gaon Panchayat Ward Member,SC Other than Woman,SC,0,SC,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,11,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Koiya,Koiya,8,,gp_ward,Gaon Panchayat Ward Member,SC Woman,SC,1,SC (Woman),reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,11,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Koiya,Koiya,9,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,11,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Koiya,Koiya,10,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,11,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Dholcherra,Dholcherra,2,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,11,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Dholcherra,Dholcherra,3,,gp_ward,Gaon Panchayat Ward Member,SC Woman,SC,1,SC (Woman),reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,11,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Dholcherra,Dholcherra,6,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,11,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Dholcherra,Dholcherra,7,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,11,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Dholcherra,Dholcherra,9,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,1,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,11,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Lalacherra Vernerpur,Lalacherra Vernerpur,1,,gp_ward,Gaon Panchayat Ward Member,SC Woman,SC,1,SC (Woman),reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,11,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Lalacherra Vernerpur,Lalacherra Vernerpur,2,,gp_ward,Gaon Panchayat Ward Member,SC Other than Woman,SC,0,SC,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,11,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Lalacherra Vernerpur,Lalacherra Vernerpur,3,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Woman,reserved_only,latin,2,0,5,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,11,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
