source_pdf,source_page,serial,name_ocr,district_roman,block_no,gp_no,gram_panchayat,ward_no,ward_no_ocr
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,24,117,,XVII,6,9,तोड़ार,14,14
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,24,118,,XVII,6,10,झालजमीरा,1,1
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,24,119,,XVII,6,10,झालजमीरा,2,2
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,120,,XVII,6,10,झालजमीरा,3,3
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,121,,XVII,6,10,झालजमीरा,4,4
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,122,,XVII,6,10,झालजमीरा,5,5
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,123,,XVII,6,10,झालजमीरा,6,6
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,124,,XVII,6,10,झालजमीरा,7,7
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,125,,XVII,6,10,झालजमीरा,8,8
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,126,,XVII,6,10,झालजमीरा,9,9
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,127,,XVII,6,10,झालजमीरा,10,10
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,128,,XVII,6,10,झालजमीरा,11,11
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,129,,XVII,6,11,उगरा,1,1
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,130,,XVII,6,11,उगरा,2,2
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,131,,XVII,6,11,उगरा,3,3
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,132,,XVII,6,11,उगरा,4,4
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,133,,XVII,6,11,उगरा,5,5
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,134,,XVII,6,11,उगरा,6,6
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,135,,XVII,6,11,उगरा,7,7
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,136,,XVII,6,11,उगरा,8,8
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,137,,XVII,6,11,उगरा,9,9
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,138,,XVII,6,11,उगरा,10,10
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,139,,XVII,6,11,उगरा,11,11
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,1,,XVII,1,,उदरंगी –,01,01
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,2,,XVII,1,,उदरंगी –,02,02
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,3,,XVII,1,,उदरंगी –,03,03
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,4,,XVII,1,,उदरंगी –,04,04
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,5,,XVII,1,,उदरंगी –,05,05
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,6,,XVII,1,,उदरंगी –,06,06
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,7,,XVII,1,,उदरंगी –,07,07
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,8,,XVII,1,,उदरंगी –,08,08
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,9,,XVII,1,,उदरंगी –,09,09
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,10,,XVII,1,,उदरंगी –,10,10
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,11,,XVII,1,,उदरंगी –,11,11
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,12,,XVII,1,,उदरंगी –,12,12
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,13,,XVII,1,,उदरंगी –,13,13
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,14,,XVII,2,,मसमानो –,01,01
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,15,,XVII,2,,मसमानो –,02,02
LOHARDAGA ZP PSS MUKHIYA GPS.pdf,25,16,,XVII,2,,मसमानो –,03,03
WEST SINGHBHUM PSS.pdf,12,,eku fl g gsl k,XXII,12,,झीकपानी –,1,1
WEST SINGHBHUM PSS.pdf,12,,r : . k d qkj l koSa,XXII,12,,झीकपानी –,2,2
WEST SINGHBHUM PSS.pdf,12,,[ kp; k [ ky [ ks,XXII,12,,झीकपानी –,3,3
WEST SINGHBHUM PSS.pdf,12,,ek/kjh d qZ,XXII,12,,झीकपानी –,4,4
WEST SINGHBHUM PSS.pdf,12,,bfUhjk ckjh,XXII,12,,झीकपानी –,5,5
WEST SINGHBHUM PSS.pdf,12,,t ; U h c Mkmy h,XXII,12,,झीकपानी –,6,6
WEST SINGHBHUM PSS.pdf,12,,enu eNqk,XXII,12,,झीकपानी –,7,7
WEST SINGHBHUM PSS.pdf,12,,j ?kq kFk x ks,XXII,12,,झीकपानी –,8,8
WEST SINGHBHUM PSS.pdf,12,,ne; U h fi a qk,XXII,12,,झीकपानी –,9,9
WEST SINGHBHUM PSS.pdf,12,,v a uk r kel ks,XXII,12,,झीकपानी –,10,10
Prapatra 23 Chandil  Panchayat Samiti.pdf,1,,गणपति सिंह मुण्डा,XXIII,04,,चाण्डिल–,01,01
Prapatra 23 Chandil  Panchayat Samiti.pdf,1,,उर्मिला मछुआ,XXIII,04,,चाण्डिल–,02,02
Prapatra 23 Chandil  Panchayat Samiti.pdf,1,,सुसेन मांझी,XXIII,04,,चाण्डिल–,03,03
Prapatra 23 Chandil  Panchayat Samiti.pdf,1,,सलमा मांझी,XXIII,04,,चाण्डिल–,04,04
Prapatra 23 Chandil  Panchayat Samiti.pdf,1,,विनोता सिंह सरदार,XXIII,04,,चाण्डिल–,05,05
Prapatra 23 Chandil  Panchayat Samiti.pdf,1,,सुधीर कुमार मानकी,XXIII,04,,चाण्डिल–,06,06
Prapatra 23 Chandil  Panchayat Samiti.pdf,1,,परीक्षित महतो,XXIII,04,,चाण्डिल–,07,07
Prapatra 23 Chandil  Panchayat Samiti.pdf,1,,गुरुचरण साव,XXIII,04,,चाण्डिल–,08,08
Prapatra 23 Chandil  Panchayat Samiti.pdf,1,,ललिता उराँव,XXIII,04,,चाण्डिल–,09,09
Prapatra 23 Chandil  Panchayat Samiti.pdf,1,,गोम्हा हाँसदा,XXIII,04,,चाण्डिल–,10,10
Prapatra 23 Chandil  Panchayat Samiti.pdf,1,,मीनु कुमारी महतो,XXIII,04,,चाण्डिल–,11,11
Prapatra 23 Chandil  Panchayat Samiti.pdf,1,,अरूप सिंह,XXIII,04,,चाण्डिल–,12,12
Prapatra 23 Chandil  Panchayat Samiti.pdf,1,,उपोता महतो,XXIII,04,,चाण्डिल–,13,13
Prapatra 23 Chandil  Panchayat Samiti.pdf,1,,नन्दिता चक्रवर्ती,XXIII,04,,चाण्डिल–,14,14
Prapatra 23 Chandil  Panchayat Samiti.pdf,1,,रजिया सुलतान,XXIII,04,,चाण्डिल–,15,15
Prapatra 23 Chandil  Panchayat Samiti.pdf,1,,सोनामनी हाँसदा,XXIII,04,,चाण्डिल–,16,16
Prapatra 23 Chandil  Panchayat Samiti.pdf,2,,शिवचरण सिंह सरदार,XXIII,04,,चाण्डिल–,17,17
Prapatra 23 Chandil  Panchayat Samiti.pdf,2,,गुरा राम मार्डी,XXIII,04,,चाण्डिल–,18,18
Prapatra 23 Chandil  Panchayat Samiti.pdf,2,,विभीशण उराँव,XXIII,04,,चाण्डिल–,19,19
Prapatra 23 Chandil  Panchayat Samiti.pdf,2,,शिवचरण राजवार,XXIII,04,,चाण्डिल–,20,20
Prapatra 23 Chandil  Panchayat Samiti.pdf,2,,प्रबोध उराँव,XXIII,04,,चाण्डिल–,21,21
Prapatra 23 Chandil  Panchayat Samiti.pdf,2,,चिन्तामणी महली,XXIII,04,,चाण्डिल–,22,22
Prapatra 23 Chandil  Panchayat Samiti.pdf,2,,पुष्पा देवी,XXIII,04,,चाण्डिल–,23,23
Prapatra 23 Chandil  Panchayat Samiti.pdf,2,,शहनाज बिबि,XXIII,04,,चाण्डिल–,24,24
Prapatra 23 Chandil  Panchayat Samiti.pdf,2,,–,XXIII,04,,चाण्डिल–,25,25
Prapatra 23 Chandil  Panchayat Samiti.pdf,2,,नाजमा खातुन,XXIII,04,,चाण्डिल–,26,26
Prapatra 23 Chandil  Panchayat Samiti.pdf,2,,इन्तियाज अन्सारी,XXIII,04,,चाण्डिल–,27,27
Prapatra 23 Chandil  Panchayat Samiti.pdf,2,,निखत परवीन हक,XXIII,04,,चाण्डिल–,28,28
Prapatra 23 Chandil  Panchayat Samiti.pdf,2,,खगेन्द्र कुम्भकार,XXIII,04,,चाण्डिल–,29,29
Prapatra 23 Chandil  Panchayat Samiti.pdf,2,,हिमांशु शेखर हेम्ब्रम,XXIII,04,,चाण्डिल–,30,30
Prapatra 23 Chandil  Panchayat Samiti.pdf,2,,चाँदनी उराँव,XXIII,04,,चाण्डिल–,31,31
Prapatra 23 Chandil  Panchayat Samiti.pdf,2,,–,XXIII,04,,चाण्डिल–,32,32
Prapatra 23 Ichagarh Panchayat Samiti.pdf,1,,मन्दाकिनी देवी,XXIII,01,,ईचागढ़ –,01,01
Prapatra 23 Ichagarh Panchayat Samiti.pdf,1,,वीर सिंह मुण्डा,XXIII,01,,ईचागढ़ –,02,02
Prapatra 23 Ichagarh Panchayat Samiti.pdf,1,,सुनीता देवी,XXIII,01,,ईचागढ़ –,03,03
Prapatra 23 Ichagarh Panchayat Samiti.pdf,1,,जानकी देवी,XXIII,01,,ईचागढ़ –,04,04
Prapatra 23 Ichagarh Panchayat Samiti.pdf,1,,पार्वति कुमारी,XXIII,01,,ईचागढ़ –,05,05
Prapatra 23 Ichagarh Panchayat Samiti.pdf,1,,भारती देवी,XXIII,01,,ईचागढ़ –,06,06
Prapatra 23 Ichagarh Panchayat Samiti.pdf,1,,गणपति उराँव,XXIII,01,,ईचागढ़ –,07,07
Prapatra 23 Ichagarh Panchayat Samiti.pdf,1,,बलराम सिंह मुण्डा,XXIII,01,,ईचागढ़ –,08,08
Prapatra 23 Ichagarh Panchayat Samiti.pdf,1,,सरला देवी,XXIII,01,,ईचागढ़ –,09,09
Prapatra 23 Ichagarh Panchayat Samiti.pdf,1,,अनिल कुमार सिंह,XXIII,01,,ईचागढ़ –,10,10
Prapatra 23 Ichagarh Panchayat Samiti.pdf,1,,तुलसी मांझी,XXIII,01,,ईचागढ़ –,11,11
Prapatra 23 Ichagarh Panchayat Samiti.pdf,1,,गीता उराँव,XXIII,01,,ईचागढ़ –,12,12
Prapatra 23 Ichagarh Panchayat Samiti.pdf,1,,विजय कुमार महतो,XXIII,01,,ईचागढ़ –,13,13
Prapatra 23 Ichagarh Panchayat Samiti.pdf,1,,लालचाँद साव,XXIII,01,,ईचागढ़ –,14,14
Prapatra 23 Ichagarh Panchayat Samiti.pdf,1,,दलगोविन्द लायेक,XXIII,01,,ईचागढ़ –,15,15
Prapatra 23 Ichagarh Panchayat Samiti.pdf,1,,आलोमनी देवी,XXIII,01,,ईचागढ़ –,16,16
Prapatra 23 Ichagarh Panchayat Samiti.pdf,1,,सरोज कुमार बेसरा,XXIII,01,,ईचागढ़ –,17,17
Prapatra 23 Kukru Panchayat Samiti.pdf,1,,मोहन साई कालिन्दी,XXIII,02,,कुकडू –,01,01
Prapatra 23 Kukru Panchayat Samiti.pdf,1,,लखिमनी देवी,XXIII,02,,कुकडू –,02,02
Prapatra 23 Kukru Panchayat Samiti.pdf,1,,जमीला खातुन,XXIII,02,,कुकडू –,03,03
Prapatra 23 Kukru Panchayat Samiti.pdf,1,,गंगाधर सिंह सरदार,XXIII,02,,कुकडू –,04,04
Prapatra 23 Kukru Panchayat Samiti.pdf,1,,तरु सिंह मुण्डा,XXIII,02,,कुकडू –,05,05
Prapatra 23 Kukru Panchayat Samiti.pdf,1,,जोसना सिंह मुण्डा,XXIII,02,,कुकडू –,06,06
Prapatra 23 Kukru Panchayat Samiti.pdf,1,,सन्तोशी सिंह मुण्डा,XXIII,02,,कुकडू –,07,07
Prapatra 23 Kukru Panchayat Samiti.pdf,1,,प्रतिमावाला पातर,XXIII,02,,कुकडू –,08,08
Prapatra 23 Kukru Panchayat Samiti.pdf,1,,रमानाथ महतो,XXIII,02,,कुकडू –,09,09
Prapatra 23 Kukru Panchayat Samiti.pdf,1,,मनोरंजन सिंह,XXIII,02,,कुकडू –,10,10
Prapatra 23 Kukru Panchayat Samiti.pdf,1,,गणेश चन्द्र महतो,XXIII,02,,कुकडू –,11,11
PS_Barhi_Form 23.pdf,1,,प्रेम कुमार पासवान,V,1,,चौपारण,1,1
PS_Barhi_Form 23.pdf,1,,कौशल्या देवी,V,1,,चौपारण,2,2
PS_Barhi_Form 23.pdf,1,,ब्रह्मदेव भुईयाँ,V,1,,चौपारण,3,3
PS_Barhi_Form 23.pdf,1,,शान्ती देवी,V,1,,चौपारण,4,4
PS_Barhi_Form 23.pdf,1,,सुजान्ती देवी,V,1,,चौपारण,5,5
PS_Barhi_Form 23.pdf,1,,फैजान अहमद,V,1,,चौपारण,6,6
PS_Barhi_Form 23.pdf,1,,शबनम प्रवीण,V,1,,चौपारण,7,7
PS_Barhi_Form 23.pdf,1,,अजमेरी खातून,V,1,,चौपारण,8,8
PS_Barhi_Form 23.pdf,1,,नीलम कुमारी,V,1,,चौपारण,9,9
PS_Barhi_Form 23.pdf,1,,उर्मिला देवी,V,1,,चौपारण,10,10
PS_Barhi_Form 23.pdf,1,,अनिल कुमार वर्णवाल,V,1,,चौपारण,11,11
PS_Barhi_Form 23.pdf,1,,शिवलाल मुण्डा,V,1,,चौपारण,12,12
PS_Barhi_Form 23.pdf,1,,निषा देवी,V,1,,चौपारण,13,13
PS_Barhi_Form 23.pdf,1,,ब्रजकिशोर ठाकुर,V,1,,चौपारण,14,14
PS_Barhi_Form 23.pdf,1,,आनन्द सागर,V,1,,चौपारण,15,15
PS_Barhi_Form 23.pdf,1,,सरोतम कुमार पाण्डेय,V,1,,चौपारण,16,16
PS_Barhi_Form 23.pdf,1,,रीना देवी,V,1,,चौपारण,17,17
PS_Barhi_Form 23.pdf,1,,लव कुमार पंडित,V,1,,चौपारण,18,18
PS_Barhi_Form 23.pdf,1,,सुनिता देवी,V,1,,चौपारण,19,19
PS_Barhi_Form 23.pdf,1,,अफजल अंसारी,V,1,,चौपारण,20,20
PS_Barhi_Form 23.pdf,1,,प्रिती सिंह,V,1,,चौपारण,21,21
PS_Barhi_Form 23.pdf,1,,आरती देवी,V,1,,चौपारण,22,22
PS_Barhi_Form 23.pdf,1,,मीना देवी,V,1,,चौपारण,23,23
PS_Barhi_Form 23.pdf,1,,मोहम्मद ताहीर,V,1,,चौपारण,24,24
PS_Barhi_Form 23.pdf,1,,मीना देवी,V,1,,चौपारण,25,25
PS_Barhi_Form 23.pdf,1,,मनोज कुमार दास,V,1,,चौपारण,26,26
PS_Barhi_Form 23.pdf,1,,उदय राम,V,1,,चौपारण,27,27
PS_Barhi_Form 23.pdf,1,,बेनी यादव,V,1,,चौपारण,28,28
PS_Barhi_Form 23.pdf,1,,अनामिका देवी,V,1,,चौपारण,29,29
PS_Barhi_Form 23.pdf,1,,सियाराम सिंह,V,1,,चौपारण,30,30
PS_Barhi_Form 23.pdf,1,,रीता देवी,V,1,,चौपारण,31,31
PS_Barhi_Form 23.pdf,1,,प्रमिला देवी,V,1,,चौपारण,32,32
PS_Barhi_Form 23.pdf,1,,सिकन्दर राणा,V,02,,बरही,01,01
PS_Barhi_Form 23.pdf,1,,जसवा देवी,V,02,,बरही,02,02
PS_Barhi_Form 23.pdf,1,,"बेबी के"" ारी",V,02,,बरही,03,03
PS_Barhi_Form 23.pdf,1,,दिलीप कुमार गुप्ता,V,02,,बरही,04,04
PS_Barhi_Form 23.pdf,1,,रहिसा खातुन,V,02,,बरही,05,05
PS_Barhi_Form 23.pdf,1,,"प्रमोद कुमार वि"" वकर्मा",V,02,,बरही,06,06
PS_Barhi_Form 23.pdf,1,,सुनिता दास,V,02,,बरही,07,07
PS_Barhi_Form 23.pdf,1,,मन्जू देवी,V,02,,बरही,08,08
PS_Barhi_Form 23.pdf,1,,कोशिला देवी,V,02,,बरही,09,09
PS_Barhi_Form 23.pdf,1,,उशा देवी,V,02,,बरही,10,10
PS_Barhi_Form 23.pdf,1,,कपिलदेव पासवान,V,02,,बरही,11,11
PS_Barhi_Form 23.pdf,1,,सोनिया कुमारी,V,02,,बरही,12,12
PS_Barhi_Form 23.pdf,2,,जीतेन्द्र गिरी,V,02,,बरही,13,13
PS_Barhi_Form 23.pdf,2,,भौबुन निंगा,V,02,,बरही,14,14
PS_Barhi_Form 23.pdf,2,,वैजन्ती देवी,V,02,,बरही,15,15
PS_Barhi_Form 23.pdf,2,,कुन्ती देवी,V,02,,बरही,16,16
PS_Barhi_Form 23.pdf,2,,उमेंगा यादव,V,02,,बरही,17,17
PS_Barhi_Form 23.pdf,2,,सरीता देवी,V,02,,बरही,18,18
PS_Barhi_Form 23.pdf,2,,कांती देवी,V,02,,बरही,19,19
PS_Barhi_Form 23.pdf,2,,बेबी कुमारी,V,02,,बरही,20,20
PS_Barhi_Form 23.pdf,2,,सुरेंगा यादव,V,02,,बरही,21,21
PS_Barhi_Form 23.pdf,2,,आसमा खातुन,V,02,,बरही,22,22
PS_Barhi_Form 23.pdf,2,,वनबिहारी कुमार,V,02,,बरही,23,23
PS_Barhi_Form 23.pdf,2,,राजकुमार रविदास,V,02,,बरही,24,24
PS_Barhi_Form 23.pdf,2,,संजय प्रसाद कुंगवाहा,V,02,,बरही,25,25
PS_Barhi_Form 23.pdf,2,,राजा राम बेसरा,V,02,,बरही,26,26
PS_Barhi_Form 23.pdf,2,,विजय कुमार पासवान,V,3,,बरकडा,1,1
PS_Barhi_Form 23.pdf,2,,रामेश्वर यादव,V,3,,बरकडा,2,2
PS_Barhi_Form 23.pdf,2,,संगीता देवी,V,3,,बरकडा,3,3
PS_Barhi_Form 23.pdf,2,,बेबी साव,V,3,,बरकडा,4,4
PS_Barhi_Form 23.pdf,2,,शोभिया देवी,V,3,,बरकडा,5,5
PS_Barhi_Form 23.pdf,2,,रधिया देवी,V,3,,बरकडा,6,6
PS_Barhi_Form 23.pdf,2,,उतिम महतो,V,3,,बरकडा,7,7
PS_Barhi_Form 23.pdf,2,,किरण देवी,V,3,,बरकडा,8,8
PS_Barhi_Form 23.pdf,2,,दिनेश्वर प्रसाद,V,3,,बरकडा,9,9
PS_Barhi_Form 23.pdf,2,,चिंता देवी,V,3,,बरकडा,10,10
PS_Barhi_Form 23.pdf,2,,महेन्द्र प्रसाद,V,3,,बरकडा,11,11
PS_Barhi_Form 23.pdf,2,,रिंकी कुमारी,V,3,,बरकडा,12,12
PS_Barhi_Form 23.pdf,2,,मंजू देवी,V,3,,बरकडा,13,13
PS_Barhi_Form 23.pdf,2,,शमीदा खातुन,V,3,,बरकडा,14,14
PS_Barhi_Form 23.pdf,2,,विरेन्द्र कुमार शर्मा,V,3,,बरकडा,15,15
PS_Barhi_Form 23.pdf,2,,रामलखन मेहता,V,3,,बरकडा,16,16
PS_Barhi_Form 23.pdf,2,,मुनिया देवी,V,3,,बरकडा,17,17
PS_Barhi_Form 23.pdf,2,,निर्मला देवी,V,3,,बरकडा,18,18
PS_Barhi_Form 23.pdf,2,,लक्ष्मण महतो,V,3,,बरकडा,19,19
PS_Barhi_Form 23.pdf,2,,प्रतिमा देवी,V,3,,बरकडा,20,20
PS_Barhi_Form 23.pdf,2,,अब्दुल मतीन,V,3,,बरकडा,21,21
PS_Barhi_Form 23.pdf,2,,लोकनाथ राणा,V,3,,बरकडा,22,22
PS_Barhi_Form 23.pdf,2,,मंजू देवी,V,3,,बरकडा,23,23
PS_Barhi_Form 23.pdf,2,,चांदमुनी कुमारी,V,3,,बरकडा,24,24
PS_Barhi_Form 23.pdf,2,,लखिया देवी,V,,,चलकुशा,1,1
PS_Barhi_Form 23.pdf,2,,लीला देवी,V,,,चलकुशा,2,2
PS_Barhi_Form 23.pdf,2,,अंजनी देवी,V,,,चलकुशा,3,3
PS_Barhi_Form 23.pdf,2,,ब्रह्मदेव चन्द्रा चरण,V,,,चलकुशा,4,4
PS_Barhi_Form 23.pdf,2,,दशरथ दास,V,,,चलकुशा,5,5
PS_Barhi_Form 23.pdf,2,,गुड़िया देवी,V,,,चलकुशा,6,6
PS_Barhi_Form 23.pdf,2,,दाउद अली,V,,,चलकुशा,7,7
PS_Barhi_Form 23.pdf,2,,नसीमा खातुन,V,,,चलकुशा,8,8
PS_Barhi_Form 23.pdf,2,,बेबी देवी,V,,,चलकुशा,9,9
PS_Barhi_Form 23.pdf,2,,दुर्गा प्र यादव,V,,,चलकुशा,10,10
PS_Barhi_Form 23.pdf,2,,उषा कुमारी,V,05,01,ईचाक,,
PS_Barhi_Form 23.pdf,2,,कामेश्वर गोप,V,05,02,ईचाक,,
PS_Barhi_Form 23.pdf,2,,चन्द्रवेद प्रसाद मेहता,V,05,03,ईचाक,,
PS_Barhi_Form 23.pdf,2,,शम्मा प्रवीण,V,05,04,ईचाक,,
PS_Barhi_Form 23.pdf,2,,मो0 सिकन्दर अंसारी,V,05,05,ईचाक,,
PS_Barhi_Form 23.pdf,2,,सरिता देवी,V,05,06,ईचाक,,
PS_Barhi_Form 23.pdf,3,,सुलोचना देवी,V,05,07,ईचाक,,
PS_Barhi_Form 23.pdf,3,,गीता देवी,V,05,08,ईचाक,,
PS_Barhi_Form 23.pdf,3,,अजय प्रसाद,V,05,09,ईचाक,,
PS_Barhi_Form 23.pdf,3,,अनुपा मेहता,V,05,10,ईचाक,,
PS_Barhi_Form 23.pdf,3,,गोपाल पांडे,V,05,11,ईचाक,,
PS_Barhi_Form 23.pdf,3,,आशा देवी,V,05,12,ईचाक,,
PS_Barhi_Form 23.pdf,3,,रूकमनी देवी,V,05,13,ईचाक,,
PS_Barhi_Form 23.pdf,3,,शांती देवी,V,05,14,ईचाक,,
PS_Barhi_Form 23.pdf,3,,धनी राम टुडु,V,05,15,ईचाक,,
PS_Barhi_Form 23.pdf,3,,सावित्री देवी,V,05,16,ईचाक,,
PS_Barhi_Form 23.pdf,3,,श्वेता कुमारी मेहता,V,05,17,ईचाक,,
PS_Barhi_Form 23.pdf,3,,अनीता देवी उर्फ अनीता कुमारी,V,05,18,ईचाक,,
PS_Barhi_Form 23.pdf,3,,कृष्णा प्रसाद कुशवाहा,V,05,19,ईचाक,,
PS_Barhi_Form 23.pdf,3,,किरण देवी,V,05,20,ईचाक,,
PS_Barhi_Form 23.pdf,3,,बसन्ती देवी,V,05,21,ईचाक,,
PS_Barhi_Form 23.pdf,3,,श्याम किशोर प्रसाद,V,05,22,ईचाक,,
PS_Barhi_Form 23.pdf,3,,फुलेसर राम,V,05,23,ईचाक,,
PS_Barhi_Form 23.pdf,3,,अशोक कुमार,V,6,,पदमा,1,1
PS_Barhi_Form 23.pdf,3,,जगदीश यादव,V,6,,पदमा,2,2
PS_Barhi_Form 23.pdf,3,,मंजू देवी,V,6,,पदमा,3,3
PS_Barhi_Form 23.pdf,3,,सुरती देवी,V,6,,पदमा,4,4
PS_Barhi_Form 23.pdf,3,,पार्वती देवी,V,6,,पदमा,5,5
PS_Barhi_Form 23.pdf,3,,महेश राम,V,6,,पदमा,6,6
PS_Barhi_Form 23.pdf,3,,संजय कुमार यादव,V,6,,पदमा,7,7
PS_Barhi_Form 23.pdf,3,,बिपिन कुमार मेहता,V,6,,पदमा,8,8
PS_Barhi_Form 23.pdf,3,,मुनी देवी,V,6,,पदमा,9,9
PS_Barhi_Form 23.pdf,3,,देवन्ती देवी,V,6,,पदमा,10,10
PS_Barhi_Form 23.pdf,3,,सुनीता देवी,V,6,,पदमा,11,11
PS_Barhi_Form 23.pdf,3,,जयप्रकाश केशरी,V,07,01,कटकमसांडी,,
PS_Barhi_Form 23.pdf,3,,याशमीन परवीन,V,07,02,कटकमसांडी,,
PS_Barhi_Form 23.pdf,3,,खिरोधर यादव,V,07,03,कटकमसांडी,,
PS_Barhi_Form 23.pdf,3,,स्वेता मेहता,V,07,04,कटकमसांडी,,
PS_Barhi_Form 23.pdf,3,,जयमंगल कुजूर,V,07,05,कटकमसांडी,,
PS_Barhi_Form 23.pdf,3,,धनेश्वर राम,V,07,06,कटकमसांडी,,
PS_Barhi_Form 23.pdf,3,,सतीश कुमार सिंह,V,07,07,कटकमसांडी,,
PS_Barhi_Form 23.pdf,3,,कुमारी श्रिति पाण्डेय,V,07,08,कटकमसांडी,,
PS_Barhi_Form 23.pdf,3,,मोहनी देवी,V,07,09,कटकमसांडी,,
PS_Barhi_Form 23.pdf,3,,लक्ष्मी देवी,V,07,10,कटकमसांडी,,
PS_Barhi_Form 23.pdf,3,,रनुकानी देवी,V,07,11,कटकमसांडी,,
PS_Barhi_Form 23.pdf,3,,बबीता देवी,V,07,12,कटकमसांडी,,
PS_Barhi_Form 23.pdf,3,,मीना कुमारी,V,07,13,कटकमसांडी,,
PS_Barhi_Form 23.pdf,3,,महताबुन निशा,V,07,14,कटकमसांडी,,
PS_Barhi_Form 23.pdf,3,,प्रयाग राम,V,07,15,कटकमसांडी,,
PS_Barhi_Form 23.pdf,3,,इशरत जहां,V,07,16,कटकमसांडी,,
PS_Barhi_Form 23.pdf,3,,अर्जुन कुशवाहा,V,07,17,कटकमसांडी,,
PS_Barhi_Form 23.pdf,3,,अनिता देवी,V,07,18,कटकमसांडी,,
PS_Barhi_Form 23.pdf,3,,जहाँगीर अली,V,07,19,कटकमसांडी,,
PS_Barhi_Form 23.pdf,3,,मो0 सलाउदीन,V,07,20,कटकमसांडी,,
PS_Barhi_Form 23.pdf,3,,शहिदा प्रवीन,V,07,21,कटकमसांडी,,
PS_Barhi_Form 23.pdf,3,,मुस्तरी खातुन,V,07,22,कटकमसांडी,,
PS_Barhi_Form 23.pdf,3,,पियासो देवी,V,08,01,कटकमदाग,,
PS_Barhi_Form 23.pdf,3,,सविता देवी,V,08,02,कटकमदाग,,
PS_Barhi_Form 23.pdf,3,,बासुदेव प्रसाद,V,08,03,कटकमदाग,,
PS_Barhi_Form 23.pdf,4,,भगीया देवी,V,08,04,कटकमदाग,,
PS_Barhi_Form 23.pdf,4,,संतोष कुमार सिंह,V,08,05,कटकमदाग,,
PS_Barhi_Form 23.pdf,4,,उमा सिंह,V,08,06,कटकमदाग,,
PS_Barhi_Form 23.pdf,4,,अशोक यादव,V,08,07,कटकमदाग,,
PS_Barhi_Form 23.pdf,4,,तसौवर हुसैन,V,08,08,कटकमदाग,,
PS_Barhi_Form 23.pdf,4,,कुमारी किरण वर्मा,V,08,09,कटकमदाग,,
PS_Barhi_Form 23.pdf,4,,सीता राम प्रजापति,V,08,10,कटकमदाग,,
PS_Barhi_Form 23.pdf,4,,कबूतरी देवी,V,08,11,कटकमदाग,,
PS_Barhi_Form 23.pdf,4,,राज किशोर कुमार,V,08,12,कटकमदाग,,
PS_Barhi_Form 23.pdf,4,,रेहाना प्रवीन,V,08,13,कटकमदाग,,
PS_Barhi_Form 23.pdf,4,,सुजाता देवी,V,08,14,कटकमदाग,,
PS_Barhi_Form 23.pdf,4,,रेखा देवी,V,08,15,कटकमदाग,,
PS_Barhi_Form 23.pdf,4,,तिलेश्वर गंझू,V,08,16,कटकमदाग,,
PS_Barhi_Form 23.pdf,4,,कृष्णा कुमार गुप्ता,V,09,01,सदर,,
PS_Barhi_Form 23.pdf,4,,जरीना तैयबा,V,09,02,सदर,,
PS_Barhi_Form 23.pdf,4,,इसमत परवीन,V,09,03,सदर,,
PS_Barhi_Form 23.pdf,4,,सलमा बानो,V,09,04,सदर,,
