sl_no,dist_name,samiti_name,gp,reservation,name,sex,category,gp_new,dist_name_new,samiti_name_new
249,AJMER,SRINAGAR,GODIYAWAS,OBC,Beeram Singh,M,OBC,godiyawas,AJMER,SRINAGAR
250,AJMER,SRINAGAR,KANAKHERI,GENW,Meera,F,OBCW,kanakheri,AJMER,SRINAGAR
251,AJMER,SRINAGAR,KANPURA,SC,Jagdish,M,SC,kanpura,AJMER,SRINAGAR
252,AJMER,SRINAGAR,KA Y AMPURA,OBCW,Choti,F,OBCW,kayampura,AJMER,SRINAGAR
253,AJMER,SRINAGAR,LAVERA,SCW,Tara Devi,F,SCW,lavera,AJMER,SRINAGAR
254,AJMER,SRINAGAR,LOHARW ARA,GENW,Keshar,F,OBCW,loharwara,AJMER,SRINAGAR
255,AJMER,SRINAGAR,MAWASHIYA,GENW,Ramti,F,OBCW,mawashiya,AJMER,SRINAGAR
256,AJMER,SRINAGAR,NARW AR,OBC,Ratan Lal,M,OBC,narwar,AJMER,SRINAGAR
257,AJMER,SRINAGAR,P ALRA,GEN,Suwa Singh,M,OBC,palra,AJMER,SRINAGAR
258,AJMER,SRINAGAR,PHARKIYA,GENW,Choti,F,OBCW,pharkiya,AJMER,SRINAGAR
259,AJMER,SRINAGAR,RAMNER DHANI,OBCW,Jitu Devi,F,OBCW,ramner dhani,AJMER,SRINAGAR
260,AJMER,SRINAGAR,RAMSAR,GENW,Anita Mali,F,OBCW,ramsar,AJMER,SRINAGAR
261,AJMER,SRINAGAR,SAMPRODA,SCW,Prem,F,SCW,samproda,AJMER,SRINAGAR
262,AJMER,SRINAGAR,SANOD,GEN,Sheo Karan,M,OBC,sanod,AJMER,SRINAGAR
263,AJMER,SRINAGAR,SRINAGAR,OBC,Ram Karan,M,OBC,srinagar,AJMER,SRINAGAR
264,AJMER,SRINAGAR,TIHARI,SC,Laxmi Narayan,M,SC,tihari,AJMER,SRINAGAR
265,AJMER,SRINAGAR,TILANA,GEN,Hemraj,M,OBC,tilana,AJMER,SRINAGAR
266,AJMER,SRINAGAR,UNTADA,GEN,Manwar,M,GEN,untada,AJMER,SRINAGAR
267,ALWAR,BANSUR,ALAMPURA,GENW,KALLI DEVI,F,OBCW,alampura,ALWAR,BANSUR
268,ALWAR,BANSUR,BABEDI,SC,PURAN CHAND,M,SC,babedi,ALWAR,BANSUR
269,ALWAR,BANSUR,BALAW AS,OBCW,GEETA DEVI,F,OBCW,balawas,ALWAR,BANSUR
270,ALWAR,BANSUR,BAMANW AS,GEN,CHANDIYA,M,OBC,bamanwas,ALWAR,BANSUR
271,ALWAR,BANSUR,BANSUR,SC,MOHAN LAL,M,SC,bansur,ALWAR,BANSUR
272,ALWAR,BANSUR,BASDAYAL,SC,SANTOSH KUMAR,M,SC,basdayal,ALWAR,BANSUR
273,ALWAR,BANSUR,BAWARIA,GENW,SUMITRA,F,GENW,bawaria,ALWAR,BANSUR
274,ALWAR,BANSUR,BHAGGU KA BAS,GENW,JADAW ALI,F,OBCW,bhaggu ka bas,ALWAR,BANSUR
275,ALWAR,BANSUR,BHUPSEDA,OBCW,SHANTI DEVI,F,OBCW,bhupseda,ALWAR,BANSUR
276,ALWAR,BANSUR,BHUTERI,OBC,DHARMPAL,M,OBC,bhuteri,ALWAR,BANSUR
277,ALWAR,BANSUR,BILALI,GENW,DURGA DEVI,F,OBCW,bilali,ALWAR,BANSUR
278,ALWAR,BANSUR,CHATERPURA,GENW,TIJA DEVI,F,OBCW,chaterpura,ALWAR,BANSUR
279,ALWAR,BANSUR,CHHIND,GENW,SANITA DEVI,F,OBCW,chhind,ALWAR,BANSUR
280,ALWAR,BANSUR,CHUL A,GENW,BADAMI DEVI,F,OBCW,chula,ALWAR,BANSUR
281,ALWAR,BANSUR,DEVSAN,GEN,MADA RAM,M,OBC,devsan,ALWAR,BANSUR
282,ALWAR,BANSUR,GIRUDI,GEN,SHY AMSUNDER,M,OBC,girudi,ALWAR,BANSUR
283,ALWAR,BANSUR,GUNT A,OBCW,SUNIT A,F,OBCW,gunta,ALWAR,BANSUR
284,ALWAR,BANSUR,GYANPURA,OBC,RAMOT AR,M,OBC,gyanpura,ALWAR,BANSUR
285,ALWAR,BANSUR,HAMIRPUR,GEN,KANHAIYA LAL DAGA,M,GEN,hamirpur,ALWAR,BANSUR
286,ALWAR,BANSUR,HARSAURA,OBC,RAMESH CHAND GUJAR,M,OBC,harsaura,ALWAR,BANSUR
287,ALWAR,BANSUR,HAZIPUR,GEN,RAJENDRA SINGH,M,GEN,hazipur,ALWAR,BANSUR
288,ALWAR,BANSUR,HOLABAS,SCW,SAROJ,F,SCW,holabas,ALWAR,BANSUR
289,ALWAR,BANSUR,KHEDA,GENW,SHRADDHA DEVI,F,GENW,kheda,ALWAR,BANSUR
290,ALWAR,BANSUR,KOHARI,SCW,KABOOLI DEVI,F,SCW,kohari,ALWAR,BANSUR
291,ALWAR,BANSUR,LAKEDI,GEN,MOHAR SINGH,M,OBC,lakedi,ALWAR,BANSUR
292,ALWAR,BANSUR,LOYATI,STW,SURJI DEVI,F,STW,loyati,ALWAR,BANSUR
293,ALWAR,BANSUR,MAJRA AHIR,OBCW,BABLI,F,OBCW,majra ahir,ALWAR,BANSUR
294,ALWAR,BANSUR,MEHANPUR,GEN,BASANT A,M,OBC,mehanpur,ALWAR,BANSUR
295,ALWAR,BANSUR,MOTHUKA,SCW,MANJU DEVI,F,SCW,mothuka,ALWAR,BANSUR
296,ALWAR,BANSUR,NANGAL LAKHA,GENW,GYARSI,F,OBCW,nangal lakha,ALWAR,BANSUR
297,ALWAR,BANSUR,NA Y ABAS,OBC,BANWARI SINGH,M,OBC,nayabas,ALWAR,BANSUR
298,ALWAR,BANSUR,NIMUCHANA,GEN,RAKESH KUMAR GUJAR,M,OBC,nimuchana,ALWAR,BANSUR
299,ALWAR,BANSUR,RAMPUR,ST,RAMAVTAR,M,ST,rampur,ALWAR,BANSUR
300,ALWAR,BANSUR,RATANPURA URF KARANA,GEN,GAJANAND,M,GEN,ratanpura urf karana,ALWAR,BANSUR
301,ALWAR,BANSUR,SHAHPUR,GEN,BANW ARI,M,OBC,shahpur,ALWAR,BANSUR
302,ALWAR,BANSUR,SHY AMPURA,GENW,BEENA DEVI,F,GENW,shyampura,ALWAR,BANSUR
303,ALWAR,BEHROR,ANANTPURA,OBC,ANIL KUMAR,M,OBC,anantpura,ALWAR,BEHROR
304,ALWAR,BEHROR,BAROD,GENW,RAMA BHARDWAJ,F,GENW,barod,ALWAR,BEHROR
305,ALWAR,BEHROR,BASAI,GEN,JAGRUP SINGH,M,GEN,basai,ALWAR,BEHROR
306,ALWAR,BEHROR,BHAGWADI KHURD,SCW,KITAB DEVI,F,SCW,bhagwadi khurd,ALWAR,BEHROR
307,ALWAR,BEHROR,BUDHW AL,OBCW,ANITA DEVI,F,OBCW,budhwal,ALWAR,BEHROR
308,ALWAR,BEHROR,DHUNDHARIA,GEN,ASHOK KUMAR YADAV,M,OBC,dhundharia,ALWAR,BEHROR
309,ALWAR,BEHROR,GADOJ,GEN,PATRAM YADAV,M,OBC,gadoj,ALWAR,BEHROR
310,ALWAR,BEHROR,GANDALA,GENW,DAYAWATI DEVI,F,OBCW,gandala,ALWAR,BEHROR
311,ALWAR,BEHROR,GUNTI,OBC,DAYARAM YADAV,M,OBC,gunti,ALWAR,BEHROR
312,ALWAR,BEHROR,GURJARVAS,OBC,RAMRATAN,M,OBC,gurjarvas,ALWAR,BEHROR
313,ALWAR,BEHROR,HAMIDPUR,GENW,SUMAN DEVI,F,OBCW,hamidpur,ALWAR,BEHROR
314,ALWAR,BEHROR,JAGUVAS,GEN,GEETA CHAUDHARY,F,OBCW,jaguvas,ALWAR,BEHROR
315,ALWAR,BEHROR,JAKHRANAKALAN,GENW,NIRMALA KUMARI,F,OBCW,jakhranakalan,ALWAR,BEHROR
316,ALWAR,BEHROR,JANPURBAS,SC,SAVITRI DEVI,F,SCW,janpurbas,ALWAR,BEHROR
317,ALWAR,BEHROR,JATGAVEDA,GENW,VIJAY LAXMI DEVI,F,OBCW,jatgaveda,ALWAR,BEHROR
318,ALWAR,BEHROR,KAKARDOP A,GENW,KAMLA DEVI,F,OBCW,kakardopa,ALWAR,BEHROR
319,ALWAR,BEHROR,KARODA,GENW,CHALTI DEVI,F,OBCW,karoda,ALWAR,BEHROR
320,ALWAR,BEHROR,KHOHER,GEN,PURUSHOTTAM SINGA,M,GEN,khoher,ALWAR,BEHROR
321,ALWAR,BEHROR,KOHARI,SC,BHERU RAM,M,SC,kohari,ALWAR,BEHROR
322,ALWAR,BEHROR,KOHRANA,GEN,MAAMAN CHAND,M,OBC,kohrana,ALWAR,BEHROR
323,ALWAR,BEHROR,MAHARAJAVAS,SCW,SUMAN DEVI,F,SCW,maharajavas,ALWAR,BEHROR
324,ALWAR,BEHROR,MANCHAL,OBCW,PUSHPA DEVI,F,OBCW,manchal,ALWAR,BEHROR
325,ALWAR,BEHROR,MOHAMMEDPUR,GEN,SAWAT RAM,M,OBC,mohammedpur,ALWAR,BEHROR
326,ALWAR,BEHROR,NANGAL KHODIYA,OBCW,SARBATI DEVI,F,OBCW,nangal khodiya,ALWAR,BEHROR
327,ALWAR,BEHROR,PAHADI,GENW,HANSA DEVI,F,OBCW,pahadi,ALWAR,BEHROR
328,ALWAR,BEHROR,RAMSINGHPURA,GEN,JASHWANT SINGH,M,OBC,ramsinghpura,ALWAR,BEHROR
329,ALWAR,BEHROR,RIW ALI,GEN,NARESH CHAND,M,OBC,riwali,ALWAR,BEHROR
330,ALWAR,BEHROR,SHEHPUR,GENW,SAROJ DEVI,F,OBCW,shehpur,ALWAR,BEHROR
331,ALWAR,BEHROR,TASING,GEN,PATEL YADAV,M,OBC,tasing,ALWAR,BEHROR
332,ALWAR,KATHUMAR,ADOLI,SCW,BATTO DEVI,F,SCW,adoli,ALWAR,KATHUMAR
333,ALWAR,KATHUMAR,ARURW A,GEN,SUBHASH CHAND,M,GEN,arurwa,ALWAR,KATHUMAR
334,ALWAR,KATHUMAR,BADODAKAN,SCW,BHAGW ANI,F,SCW,badodakan,ALWAR,KATHUMAR
335,ALWAR,KATHUMAR,BASETH,ST,SONNYA RAM,M,ST,baseth,ALWAR,KATHUMAR
336,ALWAR,KATHUMAR,BEHRAMPUR,OBC,PHOOL CHAND,M,OBC,behrampur,ALWAR,KATHUMAR
337,ALWAR,KATHUMAR,BEHTUKALA,STW,KISTURI,F,STW,behtukala,ALWAR,KATHUMAR
338,ALWAR,KATHUMAR,BHANOKHER,OBCW,PARMAL,F,OBCW,bhanokher,ALWAR,KATHUMAR
339,ALWAR,KATHUMAR,DANTIYA,ST,KANCHAN RAM MEENA,M,ST,dantiya,ALWAR,KATHUMAR
340,ALWAR,KATHUMAR,DARODA,GENW,PRATIMA,F,GENW,daroda,ALWAR,KATHUMAR
341,ALWAR,KATHUMAR,DOROLI,SC,NATTHI RAM,M,SC,doroli,ALWAR,KATHUMAR
342,ALWAR,KATHUMAR,GARO,GENW,HARDAI,F,OBCW,garo,ALWAR,KATHUMAR
343,ALWAR,KATHUMAR,ISROT A,GEN,PRAKASH CHAND,M,GEN,isrota,ALWAR,KATHUMAR
344,ALWAR,KATHUMAR,JADLA,GEN,HARVEER YADAV,M,OBC,jadla,ALWAR,KATHUMAR
345,ALWAR,KATHUMAR,JAHADU,GENW,DHAPLI,F,OBCW,jahadu,ALWAR,KATHUMAR
346,ALWAR,KATHUMAR,JATWADA,SC,TOFALI DEVI,F,SCW,jatwada,ALWAR,KATHUMAR
347,ALWAR,KATHUMAR,KALWADI,SC,PURYA,M,SC,kalwadi,ALWAR,KATHUMAR
348,ALWAR,KATHUMAR,KATHUMAR,GEN,KISHAN LAL,M,GEN,kathumar,ALWAR,KATHUMAR
349,ALWAR,KATHUMAR,KHEDA KALYANPURA,SCW,SUSHILA DEVI,F,SCW,kheda kalyanpura,ALWAR,KATHUMAR
350,ALWAR,KATHUMAR,KHEDAMEDA,GENW,RAMBAI,F,GENW,khedameda,ALWAR,KATHUMAR
351,ALWAR,KATHUMAR,KHEDLIRAIL,OBC,UTTAM,M,OBC,khedlirail,ALWAR,KATHUMAR
352,ALWAR,KATHUMAR,KHOH,OBCW,BHOTI DEVI,F,OBCW,khoh,ALWAR,KATHUMAR
353,ALWAR,KATHUMAR,KHONKHER,GEN,DURAJAN SINGH,M,GEN,khonkher,ALWAR,KATHUMAR
354,ALWAR,KATHUMAR,MAINTHANA,SCW,KAMPURI,F,SCW,mainthana,ALWAR,KATHUMAR
355,ALWAR,KATHUMAR,MATHURAHEDA,GENW,BHAGWATI,F,GENW,mathuraheda,ALWAR,KATHUMAR
356,ALWAR,KATHUMAR,MESARI,GENW,KAMLESH DEVI,F,GENW,mesari,ALWAR,KATHUMAR
357,ALWAR,KATHUMAR,NAHERKHORA,GEN,MANGATU RAM,M,OBC,naherkhora,ALWAR,KATHUMAR
358,ALWAR,KATHUMAR,NATOJ,GENW,SMT. KAILASHI DEVI,F,GENW,natoj,ALWAR,KATHUMAR
359,ALWAR,KATHUMAR,NURPUR,GEN,CHAJJU SINGH,M,GEN,nurpur,ALWAR,KATHUMAR
360,ALWAR,KATHUMAR,RET A,GENW,SMT. INDER,F,OBCW,reta,ALWAR,KATHUMAR
361,ALWAR,KATHUMAR,RONIJATHAN,GENW,RATTI,F,OBCW,ronijathan,ALWAR,KATHUMAR
362,ALWAR,KATHUMAR,SAHARI,ST,MANGAL,M,ST,sahari,ALWAR,KATHUMAR
363,ALWAR,KATHUMAR,SALWADI,GEN,BHUPENDRA SINGH,M,GEN,salwadi,ALWAR,KATHUMAR
364,ALWAR,KATHUMAR,SAMUCHI,GEN,BHARAT LAL SHARMA,M,GEN,samuchi,ALWAR,KATHUMAR
365,ALWAR,KATHUMAR,SONKH,GENW,BIRMA,F,GENW,sonkh,ALWAR,KATHUMAR
366,ALWAR,KATHUMAR,SONKHER,GENW,SMT. KAMLA,F,OBCW,sonkher,ALWAR,KATHUMAR
367,ALWAR,KATHUMAR,SONKHERI,OBC,ROOP SINGH,M,OBC,sonkheri,ALWAR,KATHUMAR
368,ALWAR,KATHUMAR,T ASAI,SCW,CHIRONJA,F,SCW,tasai,ALWAR,KATHUMAR
369,ALWAR,KATHUMAR,TIGRIYA,SC,PAPPU RAM,M,SC,tigriya,ALWAR,KATHUMAR
370,ALWAR,KATHUMAR,TIKERI,GEN,UDAY RAM,M,OBC,tikeri,ALWAR,KATHUMAR
371,ALWAR,KATHUMAR,TITPURI,STW,SMT. HEMLATA,F,STW,titpuri,ALWAR,KATHUMAR
372,ALWAR,KATHUMAR,TODA,SC,RAMESH KOLI,M,SC,toda,ALWAR,KATHUMAR
373,ALWAR,KISHANGARH BAS,BAGHERIKALAN,GENW,SHAROJ DEVI,F,OBCW,bagherikalan,ALWAR,KISHANGARH BAS
374,ALWAR,KISHANGARH BAS,BAGHUDA,GEN,MAMUL,M,OBC,baghuda,ALWAR,KISHANGARH BAS
375,ALWAR,KISHANGARH BAS,BAHADERPUR,GEN,INDU SHAKHER,M,GEN,bahaderpur,ALWAR,KISHANGARH BAS
376,ALWAR,KISHANGARH BAS,BAHADERPUR PATTI,SCW,BEENA VARMA,F,SCW,bahaderpur patti,ALWAR,KISHANGARH BAS
377,ALWAR,KISHANGARH BAS,BAMBORA,SCW,RAMDAI,F,SCW,bambora,ALWAR,KISHANGARH BAS
378,ALWAR,KISHANGARH BAS,BASKRIPALNAGAR,SC,PERKASH CHAND,M,SC,baskripalnagar,ALWAR,KISHANGARH BAS
379,ALWAR,KISHANGARH BAS,BHAJEDA,GEN,kISHORI LAL,M,GEN,bhajeda,ALWAR,KISHANGARH BAS
380,ALWAR,KISHANGARH BAS,BRSINGPUR,GEN,MOSAM,F,OBCW,brsingpur,ALWAR,KISHANGARH BAS
381,ALWAR,KISHANGARH BAS,CHIKANI,OBCW,SHELA DEVI,F,OBCW,chikani,ALWAR,KISHANGARH BAS
382,ALWAR,KISHANGARH BAS,GANJ,SC,KARSHANA,F,SCW,ganj,ALWAR,KISHANGARH BAS
383,ALWAR,KISHANGARH BAS,GHASOLI,GENW,PATASHI,F,OBCW,ghasoli,ALWAR,KISHANGARH BAS
384,ALWAR,KISHANGARH BAS,ISMAILPUR,GEN,KUNDAN LAL,M,SC,ismailpur,ALWAR,KISHANGARH BAS
385,ALWAR,KISHANGARH BAS,KARULI,GENW,RAVINA,F,OBCW,karuli,ALWAR,KISHANGARH BAS
386,ALWAR,KISHANGARH BAS,KHANPURMEW AN,GENW,ASHIYA,F,OBCW,khanpurmewan,ALWAR,KISHANGARH BAS
387,ALWAR,KISHANGARH BAS,KISHANGARHBAS,GEN,JANEASH KUMAR,M,GEN,kishangarhbas,ALWAR,KISHANGARH BAS
388,ALWAR,KISHANGARH BAS,KITHUR,OBCW,SHARIJAN,F,OBCW,kithur,ALWAR,KISHANGARH BAS
389,ALWAR,KISHANGARH BAS,KOLGAON,OBC,DEOROPTI DEVI,F,OBCW,kolgaon,ALWAR,KISHANGARH BAS
390,ALWAR,KISHANGARH BAS,LANGADBAS,SCW,CHANDRA KALAN,F,SCW,langadbas,ALWAR,KISHANGARH BAS
391,ALWAR,KISHANGARH BAS,MACHHROLI,GENW,BIRMATI,F,OBCW,machhroli,ALWAR,KISHANGARH BAS
392,ALWAR,KISHANGARH BAS,MAHONDA,GENW,ASHARI,F,OBCW,mahonda,ALWAR,KISHANGARH BAS
393,ALWAR,KISHANGARH BAS,MANCHA,GEN,ELIYASH,M,OBC,mancha,ALWAR,KISHANGARH BAS
394,ALWAR,KISHANGARH BAS,MEHERMPUR,OBCW,UJAIRI DEVI,F,OBCW,mehermpur,ALWAR,KISHANGARH BAS
395,ALWAR,KISHANGARH BAS,MUSAKHEDA,SC,KISHORI LAL,M,SC,musakheda,ALWAR,KISHANGARH BAS
396,ALWAR,KISHANGARH BAS,NURNAGAR,GEN,NATTHU SINGH,M,GEN,nurnagar,ALWAR,KISHANGARH BAS
397,ALWAR,KISHANGARH BAS,PATANMEWAN,GEN,SUMARDEEN,M,OBC,patanmewan,ALWAR,KISHANGARH BAS
398,ALWAR,KISHANGARH BAS,RAIBKA,GENW,FARZANA,F,OBCW,raibka,ALWAR,KISHANGARH BAS
399,ALWAR,KISHANGARH BAS,RATAKHURD,OBC,PERBHATI,M,OBC,ratakhurd,ALWAR,KISHANGARH BAS
400,ALWAR,KISHANGARH BAS,SIRMOLI,GENW,HURRI DEVI,F,OBCW,sirmoli,ALWAR,KISHANGARH BAS
401,ALWAR,KISHANGARH BAS,TERWALA,OBC,MADAN LAL,M,OBC,terwala,ALWAR,KISHANGARH BAS
402,ALWAR,KOTKASIM,BADHANA,GENW,NARESH DEVI,F,OBCW,badhana,ALWAR,KOTKASIM
403,ALWAR,KOTKASIM,BAGHERIKHURD,OBC,MUSTAK ALI,M,OBC,bagherikhurd,ALWAR,KOTKASIM
404,ALWAR,KOTKASIM,BELAHEDI,SCW,KOYAL DEVI,F,SCW,belahedi,ALWAR,KOTKASIM
405,ALWAR,KOTKASIM,BHONKER,SC,AJEET KUMAR,M,SC,bhonker,ALWAR,KOTKASIM
406,ALWAR,KOTKASIM,BUDHIBAW AL,SCW,BABLI DEVI,F,SCW,budhibawal,ALWAR,KOTKASIM
407,ALWAR,KOTKASIM,GHIKAKA,GENW,SAVITA DEVI,F,OBCW,ghikaka,ALWAR,KOTKASIM
408,ALWAR,KOTKASIM,GUNDSAR,GEN,RATI RAM,M,OBC,gunsar,ALWAR,KOTKASIM
409,ALWAR,KOTKASIM,HARSOLI,GEN,JAI PARKASH MODI,M,GEN,harsoli,ALWAR,KOTKASIM
410,ALWAR,KOTKASIM,IKROTIYA,SC,BANWARI LAL,M,SC,ikrotiya,ALWAR,KOTKASIM
411,ALWAR,KOTKASIM,JATIYANA,GEN,OM PARKASH,M,OBC,jatiyana,ALWAR,KOTKASIM
412,ALWAR,KOTKASIM,JODIY A,SC,RAMESHWAR DAYAL,M,SC,jodiya,ALWAR,KOTKASIM
413,ALWAR,KOTKASIM,KANHEDKA,GENW,RAMESH DEVI,F,OBCW,kanhedka,ALWAR,KOTKASIM
414,ALWAR,KOTKASIM,KHANPURAHIR,OBC,YUDISTHAR SINGH,M,OBC,khanpurahir,ALWAR,KOTKASIM
415,ALWAR,KOTKASIM,KOTKASIM,OBCW,RATNA DEVI,F,OBCW,kotkasim,ALWAR,KOTKASIM
416,ALWAR,KOTKASIM,KUTUBPUR,GENW,PHOOL DEVI,F,OBCW,kutubpur,ALWAR,KOTKASIM
417,ALWAR,KOTKASIM,LADPUR,GENW,NEELAM DEVI,F,OBCW,ladpur,ALWAR,KOTKASIM
418,ALWAR,KOTKASIM,MAKDAWA,GENW,GEETA DEVI,F,OBCW,makdawa,ALWAR,KOTKASIM
419,ALWAR,KOTKASIM,NANGALSALIYA,GEN,BHOM SINGH,M,GEN,nangalsaliya,ALWAR,KOTKASIM
420,ALWAR,KOTKASIM,PATANAHIR,GEN,KARAN SINGH,M,OBC,patanahir,ALWAR,KOTKASIM
421,ALWAR,KOTKASIM,PATLIYA,GEN,RANDHIR,M,OBC,patliya,ALWAR,KOTKASIM
422,ALWAR,KOTKASIM,PUR,OBC,KRISHNA DEVI,F,OBCW,pur,ALWAR,KOTKASIM
423,ALWAR,KOTKASIM,T AUBAS,GENW,PUJAv YADAV,F,OBCW,taubas,ALWAR,KOTKASIM
424,ALWAR,KOTKASIM,TIGAWA,GENW,BHAGOTI DEVI,F,OBCW,tigawa,ALWAR,KOTKASIM
425,ALWAR,KOTKASIM,UJOLI,OBCW,BALA DEVI,F,OBCW,ujoli,ALWAR,KOTKASIM
426,ALWAR,LAXMANGARH,BADKA,GENW,BHAGWATI,F,OBCW,badka,ALWAR,LAXMANGARH
427,ALWAR,LAXMANGARH,BADODAMEW,GEN,RADHA,F,OBCW,badodamew,ALWAR,LAXMANGARH
428,ALWAR,LAXMANGARH,BARELA,GENW,RAM JAANI,F,OBCW,barela,ALWAR,LAXMANGARH
429,ALWAR,LAXMANGARH,BHESADAWAT,GENW,LAXMI DEVI,F,OBCW,bhesadawat,ALWAR,LAXMANGARH
430,ALWAR,LAXMANGARH,BICHGAON,GENW,SAROJ SAINI,F,OBCW,bichgaon,ALWAR,LAXMANGARH
431,ALWAR,LAXMANGARH,BUTIYANA,ST,BANWARI LAL,M,ST,butiyana,ALWAR,LAXMANGARH
432,ALWAR,LAXMANGARH,BUTOLI,SC,SOMOTI,F,SCW,butoli,ALWAR,LAXMANGARH
433,ALWAR,LAXMANGARH,CHIDW AI,OBC,RAMESH CHAND,M,OBC,chidwai,ALWAR,LAXMANGARH
434,ALWAR,LAXMANGARH,CHIMRAW ALIGOUR,OBCW,JANTA,F,OBCW,chimrawaligour,ALWAR,LAXMANGARH
435,ALWAR,LAXMANGARH,DINAR,STW,KAILASHI,F,STW,dinar,ALWAR,LAXMANGARH
436,ALWAR,LAXMANGARH,DIVALI,OBCW,MOUJBI,F,OBCW,divali,ALWAR,LAXMANGARH
437,ALWAR,LAXMANGARH,DONGDI,OBC,BHULLI RAM GURJAR,M,OBC,dongdi,ALWAR,LAXMANGARH
438,ALWAR,LAXMANGARH,GANDURA,OBC,AJAY SINGH,M,OBC,gandura,ALWAR,LAXMANGARH
439,ALWAR,LAXMANGARH,GHAT,GEN,DHAMMAN,M,OBC,ghat,ALWAR,LAXMANGARH
440,ALWAR,LAXMANGARH,GODHDA,GEN,VIKRAM SINGH,M,GEN,godhda,ALWAR,LAXMANGARH
441,ALWAR,LAXMANGARH,GOVINDGARH,GENW,BANTA DEVI,F,GENW,govindgarh,ALWAR,LAXMANGARH
442,ALWAR,LAXMANGARH,HARSANA,STW,MAHESH DEVI,F,STW,harsana,ALWAR,LAXMANGARH
443,ALWAR,LAXMANGARH,HASANPUR,ST,GULABO,F,STW,hasanpur,ALWAR,LAXMANGARH
444,ALWAR,LAXMANGARH,INDPUR,GEN,PRABHU DAYAL,M,OBC,indpur,ALWAR,LAXMANGARH
445,ALWAR,LAXMANGARH,ITEDA,SCW,BATAN DEVI,F,SCW,iteda,ALWAR,LAXMANGARH
446,ALWAR,LAXMANGARH,JAVALI,OBC,PAPPU,M,OBC,javali,ALWAR,LAXMANGARH
447,ALWAR,LAXMANGARH,JHALATALA,SC,KAILASH,M,SC,jhalatala,ALWAR,LAXMANGARH
448,ALWAR,LAXMANGARH,KHEDAMANGALSINGH,GENW,RAMPYARI,F,STW,khedamangalsingh,ALWAR,LAXMANGARH
449,ALWAR,LAXMANGARH,KHEDAMEHMOOD,GEN,ATRU KHA,M,OBC,khedamehmood,ALWAR,LAXMANGARH
450,ALWAR,LAXMANGARH,KHOHRAMLALVALI,OBC,MADAN LAL SAIN,M,OBC,khohramlalvali,ALWAR,LAXMANGARH
451,ALWAR,LAXMANGARH,KHUDIY ANA,SCW,RAMOTI,F,SCW,khudiyana,ALWAR,LAXMANGARH
452,ALWAR,LAXMANGARH,LAXMANGARH,GEN,BALRAJ,M,GEN,laxmangarh,ALWAR,LAXMANGARH
453,ALWAR,LAXMANGARH,LILI,ST,RAMLAL,M,ST,lili,ALWAR,LAXMANGARH
454,ALWAR,LAXMANGARH,MALPUR,GEN,RAMESH CHAND GUPTA,M,GEN,malpur,ALWAR,LAXMANGARH
455,ALWAR,LAXMANGARH,MOJPUR,SC,MAHENDRA KUMAR,M,SC,mojpur,ALWAR,LAXMANGARH
456,ALWAR,LAXMANGARH,MOLIYA,GEN,KRISHNA NAND CHOUDHARY,M,OBC,moliya,ALWAR,LAXMANGARH
457,ALWAR,LAXMANGARH,NANGALKHANJADI,GENW,KALLI,F,GENW,nangalkhanjadi,ALWAR,LAXMANGARH
458,ALWAR,LAXMANGARH,NASW ARI,OBCW,GURVACHAN KAUR,F,OBCW,naswari,ALWAR,LAXMANGARH
459,ALWAR,LAXMANGARH,NAYANA,GENW,LARKHO,F,GENW,nayana,ALWAR,LAXMANGARH
460,ALWAR,LAXMANGARH,NIJAMNAGAR,GEN,GULAB SINGH,M,GEN,nijamnagar,ALWAR,LAXMANGARH
461,ALWAR,LAXMANGARH,PHAHERI,GENW,HUKMATI,F,OBCW,phaheri,ALWAR,LAXMANGARH
462,ALWAR,LAXMANGARH,RAMBAS,GEN,LALA RAM,M,OBC,rambas,ALWAR,LAXMANGARH
463,ALWAR,LAXMANGARH,SADEMPUR,GENW,RANI,F,GENW,sadempur,ALWAR,LAXMANGARH
464,ALWAR,LAXMANGARH,SAIMLAKHURD,OBCW,ISLAMI,F,OBCW,saimlakhurd,ALWAR,LAXMANGARH
465,ALWAR,LAXMANGARH,SEHERA,SC,HUKAM CHAND,M,SC,sehera,ALWAR,LAXMANGARH
466,ALWAR,LAXMANGARH,SHEHDKA,SC,VISHRAM,M,SC,shehdka,ALWAR,LAXMANGARH
467,ALWAR,LAXMANGARH,SOURAI,SCW,BHURLI,F,SCW,sourai,ALWAR,LAXMANGARH
468,ALWAR,LAXMANGARH,TODANAGAR,GEN,KISHAN SAHAY SHARMA,M,GEN,todanagar,ALWAR,LAXMANGARH
469,ALWAR,MANDAWAR,AJERKA,GENW,TARAWATI,F,OBCW,ajerka,ALWAR,MANDAWAR
470,ALWAR,MANDAWAR,BALLUW AS,GENW,BIMALA,F,OBCW,balluwas,ALWAR,MANDAWAR
471,ALWAR,MANDAWAR,BASANI,OBCW,MAYA DEVI,F,OBCW,basani,ALWAR,MANDAWAR
472,ALWAR,MANDAWAR,BAVDA,SC,NARESH KUMAR,M,SC,bavda,ALWAR,MANDAWAR
473,ALWAR,MANDAWAR,BEHROJ,GENW,KIRSHANA DEVI,F,OBCW,behroj,ALWAR,MANDAWAR
