state,year,district,block,halqa,ward_no,ward_name,tier,reservation,caste_reservation,woman_reserved,listing_scope,pop_sc,pop_st,pop_oc,pop_total,reservation_raw,script,source_path,source_page,source_pdf
Jammu & Kashmir,2010,,,Kotli Mian Fateh,3,K.M.Fateh Moh.Central,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,6,RS Pura.pdf
Jammu & Kashmir,2010,,,Kotli Mian Fateh,4,K.M.Fateh Moh.Head,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/RS Pura.pdf,6,RS Pura.pdf
Jammu & Kashmir,2010,,,Kotli Mian Fateh,5,Gazia East,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,6,RS Pura.pdf
Jammu & Kashmir,2010,,,Kotli Mian Fateh,6,Gazia West,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,6,RS Pura.pdf
Jammu & Kashmir,2010,,,Kotli Shah Doula,1,Kotli Shah Doula I,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,6,RS Pura.pdf
Jammu & Kashmir,2010,,,Kotli Shah Doula,2,Kotli Shah Doula II,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,6,RS Pura.pdf
Jammu & Kashmir,2010,,,Kotli Shah Doula,3,Kotli Shah Doula III,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,6,RS Pura.pdf
Jammu & Kashmir,2010,,,Kotli Shah Doula,4,Khuttian I,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,6,RS Pura.pdf
Jammu & Kashmir,2010,,,Kotli Shah Doula,5,Khuttian II,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,6,RS Pura.pdf
Jammu & Kashmir,2010,,,Kotli Shah Doula,6,Khuttian III,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,6,RS Pura.pdf
Jammu & Kashmir,2010,,,Kotli Shah Doula,7,Bagga Marh I,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,6,RS Pura.pdf
Jammu & Kashmir,2010,,,Kotli Shah Doula,8,Bagga Marh II,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,6,RS Pura.pdf
Jammu & Kashmir,2010,,,Kotli Shah Doula,9,Melowal I,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,6,RS Pura.pdf
Jammu & Kashmir,2010,,,Kotli Shah Doula,10,Melowal II,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,6,RS Pura.pdf
Jammu & Kashmir,2010,,,Magowali,1,Moh.West School Side at Magowali,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Magowali,2,Moh.Mandir at Magowali,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Magowali,3,Moh.East Canal Side at Magowali,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Magowali,4,Moh.Near Telephone Exchange at Blaha,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Magowali,5,Moh.Near Govt. School Blaha,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Magowali,6,Vill. Seer,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Magowali,7,Vill. Nanowali,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Magowali,8,Moh.School Near Kotli,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Magowali,9,Moh.North Near Well,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Magowali,10,10. Vill. Kotli Muffi,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Makhanpur Gujjran,1,Makhanpur East,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Makhanpur Gujjran,2,Makhanpur West,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Makhanpur Gujjran,3,Makhanpur Moh.Tekri,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Makhanpur Gujjran,4,Moh.Gurdwara Sahib Govindpur,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Makhanpur Gujjran,5,Makhanpur Moh.Kothey,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Makhanpur Gujjran,6,Makhanpur Moh.Head,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Malikpur,1,Malikpur I,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Malikpur,2,Malikpur II,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Malikpur,3,Malikpur III,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Malikpur,4,4. Malikpur IV,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Malikpur,5,Malikpur V,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Malikpur,6,6. Malikpur VI,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Malikpur,7,Malikpur VII,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Malikpur,8,Malikpur VIII,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Murrlian,1,Murrlian I,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Murrlian,2,Murrlian II,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Murrlian,3,Murrlian III,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Murrlian,4,Murrlian IV,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Murrlian,5,Murrlian V,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Murrlian,6,Murrlian VI,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Murrlian,7,Murrlian VII,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Murrlian,8,Murrlian VIII,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Murrlian,9,Murrlian IX,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Murrlian,10,Murrlian X,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Nihalpur Simbal (L),1,Nihalpur Simbal I,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Nihalpur Simbal (L),2,Nihalpur Simbal II,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Nihalpur Simbal (L),3,Nihalpur Simbal III,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Nihalpur Simbal (L),4,Nihalpur Simbal IV,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Nihalpur Simbal (L),5,Nihalpur Simbal V,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Nihalpur Simbal (L),6,Nihalpur Simbal VI,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Nihalpur Simbal (U),1,Kothey I,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Nihalpur Simbal (U),2,Kothey II,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Nihalpur Simbal (U),3,Kothey III,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Nihalpur Simbal (U),4,Kalas Kullian I,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Nihalpur Simbal (U),5,Kalas Kullian II,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Nihalpur Simbal (U),6,Kalas Kullian III,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,7,RS Pura.pdf
Jammu & Kashmir,2010,,,Nikowal,1,Nikowal I,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Nikowal,2,Nikowal II,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Nikowal,3,Nikowal III,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Nikowal,4,Nikowal IV,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Nikowal,5,Nikowal V,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Nikowal,6,Rakh Jeora,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Parlah,1,Biaspur I,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Parlah,2,Biaspur II,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Parlah,3,Biaspur III,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Parlah,4,Parlah I,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Parlah,5,Parlah II,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Parlah,6,Parlah III,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Parlah,7,Parlah IV,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Parlah,8,Parlah V,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Parlah,9,Parlah VI,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Parlah,10,Parlah VII,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rathana,1,Rathana I,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rathana,2,Rathana II,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rathana,3,Rathana III,ward,SC Other than Woman,SC,0,all_seats,,,,,Res.For SC,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rathana,4,Rathana IV,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rathana,5,Rathana V,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rathana,6,Rathana VI,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rathana,7,Chak Nanak,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rathana,8,Gandli I,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rathana,9,Gandli II,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rathana,10,Kothey Gandli,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rangpur Mullana,1,Rangpur Mullana I,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rangpur Mullana,2,Rangpur Mullana II,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rangpur Mullana,3,Rangpur Mullana III,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rangpur Mullana,4,Kotli Mirdian,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rangpur Mullana,5,Bhojpur,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rangpur Mullana,6,Korotana Kallan,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rangpur Sadrey,1,Banota I,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rangpur Sadrey,2,Banota II,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rangpur Sadrey,3,Banota III,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rangpur Sadrey,4,Rangpur Sidrey I,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rangpur Sadrey,5,Rangpur Sidrey II,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rangpur Sadrey,6,Rangpur Sidrey III,ward,SC Other than Woman,SC,0,all_seats,,,,,Res.For SC,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rangpur Sadrey,7,Rangpur Sidrey IV,ward,SC Woman,SC,1,all_seats,,,,,Res.For SC/Women,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Rangpur Sadrey,8,Khamb,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Sai Khurd,1,Sai Khurd I,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Sai Khurd,2,Sai Khurd II,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Sai Khurd,3,Sai Khurd III,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Sai Khurd,4,Sai Khurd IV,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Sai Khurd,5,Sai Khurd V,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Sai Khurd,6,Sai Khurd VI,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Sai Khurd,7,Devi Garh,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Sai Khurd,8,Chak Bula,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,8,RS Pura.pdf
Jammu & Kashmir,2010,,,Sai Kalan,1,Sai Kalan Moil Camp A,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Sai Kalan,2,Sai Kalan Moil Camp B,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Sai Kalan,3,Sai Kalan Moil Camp C,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Sai Kalan,4,Sai Kalan Moil Camp D,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Sai Kalan,5,Dever Camp,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Sai Kalan,6,Tutawala Camp,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Sai Kalan,7,Fagla Camp A,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Sai Kalan,8,Fagla Camp B,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Sai Kalan,9,Tangali Camp A,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Sai Kalan,10,Tangali Camp B,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Samka,1,Tonkwali I,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Samka,2,Tonkwali II,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Samka,3,Tonkwali III,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Samka,4,Samka I,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Samka,5,Samka II,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Samka,6,Samka III,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Satowali,1,Satowali,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Satowali,2,Tohana,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Satowali,3,Satrayian Khurd I,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Satowali,4,Satrayian Khurd II,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Satowali,5,Satrayian Khurd III,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Satowali,6,Satrayian Khurd IV,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Satowali,7,Satrayian Khurd V,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Satowali,8,Satrayian Khurd VI,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Satowali,9,Satrayian Kalan VII,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Satowali,10,Satrayian Kalan VIII,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Suchetgarh,1,Suchetgarh I,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Suchetgarh,2,Suchetgarh II,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Suchetgarh,3,Suchetgarh III,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Suchetgarh,4,Korotana Khurd I,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Suchetgarh,5,Korotana Khurd II,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
