state,year,district,district_declared,block_no,block,gp_no,halqa,gp_identity_from_page_text,ward_no,ward_name,tier,tier_local,reservation,caste_reservation,woman_reserved,listing_scope,pop_sc,pop_st,pop_oc,pop_total,reservation_raw,script,source_path,source_page,source_pdf,source_url,source_capture
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,6,Kangri (Middle),,VIII,Beri Pattan,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,255,255,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,7,Kangri (Upper),,I,Kamila,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,165,165,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,7,Kangri (Upper),,II,Powal,gp_ward,ward,Woman,NONE,1,all_seats,316,0,5923,6239,Women,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,7,Kangri (Upper),,III,Gidhpur,gp_ward,ward,Other than Woman,NONE,0,all_seats,56,0,300,356,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,7,Kangri (Upper),,IV,Bhalwal,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,350,350,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,7,Kangri (Upper),,V,Thanger,gp_ward,ward,Woman,NONE,1,all_seats,0,0,360,360,Women,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,7,Kangri (Upper),,VI,Kanora,gp_ward,ward,Other than Woman,NONE,0,all_seats,20,0,335,355,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,7,Kangri (Upper),,VII,Amkhori,gp_ward,ward,Other than Woman,NONE,0,all_seats,50,0,300,350,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,7,Kangri (Upper),,VIII,Ghai Panyas,gp_ward,ward,Woman,NONE,1,all_seats,0,0,360,360,Women,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,8,Lower Bhajwal,,I,Mudwa,gp_ward,ward,Other than Woman,NONE,0,all_seats,50,0,300,350,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,8,Lower Bhajwal,,II,Ghai,gp_ward,ward,Woman,NONE,1,all_seats,0,0,400,400,Women,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,8,Lower Bhajwal,,III,Ainpur,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,350,350,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,8,Lower Bhajwal,,IV,Kalideh-A,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,350,350,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,8,Lower Bhajwal,,V,Kalideh-B,gp_ward,ward,Woman,NONE,1,all_seats,0,0,350,350,Women,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,8,Lower Bhajwal,,VI,Slova,gp_ward,ward,Other than Woman,NONE,0,all_seats,80,0,300,380,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,8,Lower Bhajwal,,VII,Basian,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,300,300,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,8,Lower Bhajwal,,VIII,Banpuri,gp_ward,ward,Woman,NONE,1,all_seats,0,0,450,450,Women,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,8,Lower Bhajwal,,IX,Khabal,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,350,350,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,8,Lower Bhajwal,,X,Yougi Nalla,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,240,240,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,9,Nah,,I,Patni West,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,102,310,412,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,9,Nah,,II,Patni East,gp_ward,ward,Woman,NONE,1,all_seats,0,0,376,376,Women,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,9,Nah,,III,Chhaper,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,122,122,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,9,Nah,,IV,Dhok Banyari,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,12,288,300,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,9,Nah,,V,Devi Garh,gp_ward,ward,Woman,NONE,1,all_seats,0,0,470,470,Women,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,9,Nah,,VI,Upper Peli,gp_ward,ward,Other than Woman,NONE,0,all_seats,8,15,202,225,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,9,Nah,,VII,Lower Peli,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,370,370,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,9,Nah,,VIII,Gandeh,gp_ward,ward,Woman,NONE,1,all_seats,0,0,370,370,Women,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,9,Nah,,IX,Phall,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,218,218,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,9,Nah,,X,Kalian,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,140,140,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,10,Nallah,,I,Dhari Khetar,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,234,234,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,10,Nallah,,II,Thumba Gharn,gp_ward,ward,Woman,NONE,1,all_seats,26,33,271,330,Women,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,10,Nallah,,III,Nalli Duperi,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,252,252,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,10,Nallah,,IV,Shah Da Moh.,gp_ward,ward,Other than Woman,NONE,0,all_seats,30,0,271,301,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,10,Nallah,,V,Upper Barnara,gp_ward,ward,Woman,NONE,1,all_seats,0,51,275,326,Women,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,10,Nallah,,VI,Talico Lahiar,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,52,262,314,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,10,Nallah,,VII,Pajwali,gp_ward,ward,Other than Woman,NONE,0,all_seats,20,0,280,300,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,10,Nallah,,VIII,Narsury Moh.,gp_ward,ward,Woman,NONE,1,all_seats,0,0,278,278,Women,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,11,Patrara,,I,1. Banchava,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,284,284,Open,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,11,Patrara,,II,2. Khalari,gp_ward,ward,Woman,NONE,1,all_seats,0,0,203,203,Women,latin,data/jk/2016/Rajouri B Publication.pdf,25,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,11,Patrara,,III,3. Patrara,gp_ward,ward,SC Other than Woman,SC,0,all_seats,170,0,140,310,SC,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,11,Patrara,,IV,4. Naban,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,292,292,Open,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,11,Patrara,,V,5. Charalla,gp_ward,ward,Woman,NONE,1,all_seats,16,0,291,307,Women,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,11,Patrara,,VI,6. Gurrah,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,294,294,Open,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,11,Patrara,,VII,7. Mava Gujjarian,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,12,292,304,Open,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,11,Patrara,,VIII,8. Mava Panda,gp_ward,ward,Woman,NONE,1,all_seats,0,228,162,390,Women,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,12,Talla Tanda,,I,Chak Tawela (East),gp_ward,ward,Other than Woman,NONE,0,all_seats,0,15,290,305,Open,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,12,Talla Tanda,,II,Chak Tawela (West),gp_ward,ward,SC Woman,SC,1,all_seats,145,0,30,175,SC Women,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,12,Talla Tanda,,III,Mangi Khetar,gp_ward,ward,SC Other than Woman,SC,0,all_seats,162,0,50,212,SC,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,12,Talla Tanda,,IV,Rang Pur,gp_ward,ward,Other than Woman,NONE,0,all_seats,4,0,353,357,Open,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,12,Talla Tanda,,V,Tanda (Upper),gp_ward,ward,Woman,NONE,1,all_seats,5,0,290,295,Women,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,12,Talla Tanda,,VI,Tanda (Lower),gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,159,159,Open,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,12,Talla Tanda,,VII,Nagara,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,168,168,Open,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,12,Talla Tanda,,VIII,Chiar,gp_ward,ward,Woman,NONE,1,all_seats,0,0,158,158,Women,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,12,Talla Tanda,,IX,Talla,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,194,194,Open,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,12,Talla Tanda,,X,Seri,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,162,162,Open,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,13,Thangrote,,I,Sanki,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,15,205,220,Open,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,13,Thangrote,,II,Shapar Gala,gp_ward,ward,Woman,NONE,1,all_seats,0,0,230,230,Women,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,13,Thangrote,,III,Main Moh Thangrote,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,30,228,258,Open,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,13,Thangrote,,IV,Bass,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,85,280,365,Open,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,13,Thangrote,,V,Deuli,gp_ward,ward,Woman,NONE,1,all_seats,23,22,220,265,Women,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,13,Thangrote,,VI,Deggon,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,5,245,250,Open,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,14,Upper Bhajwal A,,I,Laman A,gp_ward,ward,Other than Woman,NONE,0,all_seats,20,74,194,288,Open,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,14,Upper Bhajwal A,,II,Laman B,gp_ward,ward,Woman,NONE,1,all_seats,0,29,139,168,Women,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,14,Upper Bhajwal A,,III,Dhera,gp_ward,ward,Other than Woman,NONE,0,all_seats,90,10,190,290,Open,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,14,Upper Bhajwal A,,IV,Kund,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,270,270,Open,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,14,Upper Bhajwal A,,V,Nadani,gp_ward,ward,Woman,NONE,1,all_seats,0,0,280,280,Women,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,14,Upper Bhajwal A,,VI,FulwariA,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,274,274,Open,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,15,Upper Bhajwal B,,I,Sadu Nallha,gp_ward,ward,Other than Woman,NONE,0,all_seats,95,0,175,270,Open,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,15,Upper Bhajwal B,,II,Talla,gp_ward,ward,Woman,NONE,1,all_seats,0,0,351,351,Women,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,15,Upper Bhajwal B,,III,Sodra Upper,gp_ward,ward,Other than Woman,NONE,0,all_seats,69,0,150,219,Open,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,15,Upper Bhajwal B,,IV,Sodra Lower,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,180,180,Open,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,15,Upper Bhajwal B,,V,Dhroot,gp_ward,ward,Woman,NONE,1,all_seats,0,0,190,190,Women,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,15,Upper Bhajwal B,,VI,Dova,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,200,200,Open,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,15,Upper Bhajwal B,,VII,Khanda,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,215,215,Open,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,18,Sunderbani,15,Upper Bhajwal B,,VIII,Faring Line,gp_ward,ward,Woman,NONE,1,all_seats,0,0,192,192,Women,latin,data/jk/2016/Rajouri B Publication.pdf,26,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,1,Alal,,I,Mohra Pathana,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,260,260,Open,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,1,Alal,,II,Jabba,gp_ward,ward,ST Woman,ST,1,all_seats,0,173,80,253,ST Women,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,1,Alal,,III,Naban,gp_ward,ward,ST Other than Woman,ST,0,all_seats,0,250,0,250,ST,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,1,Alal,,IV,Baglan,gp_ward,ward,ST Other than Woman,ST,0,all_seats,0,250,0,250,ST,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,1,Alal,,V,Putti Trar,gp_ward,ward,ST Woman,ST,1,all_seats,0,204,48,252,ST Women,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,1,Alal,,VI,Darra,gp_ward,ward,ST Other than Woman,ST,0,all_seats,0,248,0,248,ST,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,2,Azmatabad,,I,Galla Jabri,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,210,210,Open,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,2,Azmatabad,,II,Gain Upper,gp_ward,ward,Woman,NONE,1,all_seats,0,0,190,190,Women,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,2,Azmatabad,,III,Gain Lower,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,202,202,Open,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,2,Azmatabad,,IV,Mohalla Masjid,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,192,192,Open,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,2,Azmatabad,,V,Mohar Hill,gp_ward,ward,Woman,NONE,1,all_seats,0,0,200,200,Women,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,2,Azmatabad,,VI,Damman Hill,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,186,186,Open,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,3,Baryoon Dara,,I,Baryoon Thakran-1,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,44,180,224,Open,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,3,Baryoon Dara,,II,Baryoon Thakran -2,gp_ward,ward,Woman,NONE,1,all_seats,0,40,179,219,Women,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,3,Baryoon Dara,,III,Baryoon Thakran masjid,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,100,170,270,Open,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,3,Baryoon Dara,,IV,Darra -1,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,65,205,270,Open,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,3,Baryoon Dara,,V,Darra-2,gp_ward,ward,Woman,NONE,1,all_seats,0,100,170,270,Women,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,3,Baryoon Dara,,VI,Sum Wali,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,100,192,292,Open,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,3,Baryoon Dara,,VII,Chambra,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,90,100,190,Open,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,3,Baryoon Dara,,VIII,Nartuti,gp_ward,ward,Woman,NONE,1,all_seats,0,56,85,141,Women,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,4,Dhoke,,I,Safiedan,gp_ward,ward,ST Other than Woman,ST,0,all_seats,0,120,30,150,ST,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,4,Dhoke,,II,Masjid Wala,gp_ward,ward,ST Woman,ST,1,all_seats,0,130,70,200,ST Women,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,4,Dhoke,,III,Numbardaran,gp_ward,ward,ST Other than Woman,ST,0,all_seats,0,118,44,162,ST,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,4,Dhoke,,IV,Hasab Wala,gp_ward,ward,ST Other than Woman,ST,0,all_seats,0,105,80,185,ST,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,4,Dhoke,,V,Kalas,gp_ward,ward,ST Woman,ST,1,all_seats,0,190,20,210,ST Women,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,4,Dhoke,,VI,Kainya,gp_ward,ward,ST Other than Woman,ST,0,all_seats,0,200,0,200,ST,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,5,Hasplote Charoung,,I,Dar Moh.,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,180,180,Open,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,5,Hasplote Charoung,,II,Mohalla Hameli,gp_ward,ward,ST Woman,ST,1,all_seats,0,150,25,175,ST Women,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,5,Hasplote Charoung,,III,Mohalla Sayedan,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,50,155,205,Open,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,5,Hasplote Charoung,,IV,Chairi Mal,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,100,110,210,Open,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
Jammu & Kashmir,2016,Rajouri,,19,Thannaman di,5,Hasplote Charoung,,V,Kalla Ladian,gp_ward,ward,ST Woman,ST,1,all_seats,0,180,40,220,ST Women,latin,data/jk/2016/Rajouri B Publication.pdf,27,Rajouri B Publication.pdf,,
