district_id,district_name,mandal_id,mandal_name,gpcode,gp_name,contestant,votes_received,reserved_for,total_valid_votes,rejected_votes,tendered_votes,NOTA
4,Nirmal,6,Kuntala,14,Ola,KATTA SARITHA,593,UR(W),1706,63,0,7
4,Nirmal,6,Kuntala,14,Ola,SINDE RANI,430,UR(W),1706,63,0,7
4,Nirmal,6,Kuntala,14,Ola,SINDE KAVITHA,3,UR(W),1706,63,0,7
4,Nirmal,6,Kuntala,5,Medhanpur ,SINDE KALABAI,130,UR(G),468,7,0,0
4,Nirmal,6,Kuntala,5,Medhanpur ,MORE CHANDRAKANTH,338,UR(G),468,7,0,0
4,Nirmal,6,Kuntala,13,Limba(K),MORE ANANDRAO,719,BC(G),1306,50,0,0
4,Nirmal,6,Kuntala,13,Limba(K),MELLA SAYANNA,82,BC(G),1306,50,0,0
4,Nirmal,6,Kuntala,13,Limba(K),SUNKARI MALLESH,427,BC(G),1306,50,0,0
4,Nirmal,6,Kuntala,13,Limba(K),SINDE GANGADHAR PATEL,25,BC(G),1306,50,0,0
4,Nirmal,6,Kuntala,13,Limba(K),SINDHE PRAMOD,53,BC(G),1306,50,0,0
4,Nirmal,6,Kuntala,12,Limba(B),PEDDA CHINNA MALLESH,361,BC(G),715,10,0,0
4,Nirmal,6,Kuntala,12,Limba(B),YAMUNA BAI,16,BC(G),715,10,0,0
4,Nirmal,6,Kuntala,12,Limba(B),ADIMOLLA RAVINDHER,338,BC(G),715,10,0,0
4,Nirmal,6,Kuntala,11,Kuntala,APKA SUJATA,1002,BC(W),2557,74,0,13
4,Nirmal,6,Kuntala,11,Kuntala,LAXMI SATLA,481,BC(W),2557,74,0,13
4,Nirmal,6,Kuntala,11,Kuntala,DONIKENI SAMATHA,1074,BC(W),2557,74,0,13
4,Nirmal,6,Kuntala,10,Kallur,BANDI PUSHPALATHA,470,UR(W),1395,28,0,6
4,Nirmal,6,Kuntala,10,Kallur,SOWDARI PADMA  BAI,506,UR(W),1395,28,0,6
4,Nirmal,6,Kuntala,10,Kallur,GANGAMANI,419,UR(W),1395,28,0,6
4,Nirmal,6,Kuntala,9,Downelly,JADHAV DURIBAI,121,UR(G),898,29,0,4
4,Nirmal,6,Kuntala,9,Downelly,KANNE MALLAIAH,12,UR(G),898,29,0,4
4,Nirmal,6,Kuntala,9,Downelly,ABDUL HAIMAD,341,UR(G),898,29,0,4
4,Nirmal,6,Kuntala,9,Downelly,SHAIK SHAHEDHA,169,UR(G),898,29,0,4
4,Nirmal,6,Kuntala,9,Downelly,PUNNA LINGANNA,255,UR(G),898,29,0,4
4,Nirmal,6,Kuntala,8,Andakur ,NOOTHIKADI SAYANNA,21,SC(G),890,34,0,0
4,Nirmal,6,Kuntala,8,Andakur ,MUDHAM ASHOK,42,SC(G),890,34,0,0
4,Nirmal,6,Kuntala,8,Andakur ,DEVATHA GANGADHAR,116,SC(G),890,34,0,0
4,Nirmal,6,Kuntala,8,Andakur ,BARKUNTA SRIDHAR,17,SC(G),890,34,0,0
4,Nirmal,6,Kuntala,8,Andakur ,DASARI KISHAN,302,SC(G),890,34,0,0
4,Nirmal,6,Kuntala,8,Andakur ,MUDHAM RAVINDHAR,88,SC(G),890,34,0,0
4,Nirmal,6,Kuntala,8,Andakur ,DASARI MADHU,124,SC(G),890,34,0,0
4,Nirmal,6,Kuntala,8,Andakur ,MUDDAM BHOJANNA,41,SC(G),890,34,0,0
4,Nirmal,6,Kuntala,8,Andakur ,PUNDRA SHEKER,139,SC(G),890,34,0,0
4,Nirmal,6,Kuntala,4,Ambugaon ,POWER BAPU RAO,0,ST(G),0,0,0,0
4,Nirmal,6,Kuntala,2,Ambakanti Thanda ,JADAV BHEEM NAYAK,26,ST(G),321,10,0,0
4,Nirmal,6,Kuntala,2,Ambakanti Thanda ,RATHOD MEERA BAI,90,ST(G),321,10,0,0
4,Nirmal,6,Kuntala,2,Ambakanti Thanda ,JADAV SUBHASH,93,ST(G),321,10,0,0
4,Nirmal,6,Kuntala,2,Ambakanti Thanda ,SHANKAR,112,ST(G),321,10,0,0
4,Nirmal,6,Kuntala,1,Ambakanti ,GOLE GANGADHAR,16,UR(G),1280,45,0,3
4,Nirmal,6,Kuntala,1,Ambakanti ,KARGAM DEVIDAS,250,UR(G),1280,45,0,3
4,Nirmal,6,Kuntala,1,Ambakanti ,SAGGAM MUTHESH,81,UR(G),1280,45,0,3
4,Nirmal,6,Kuntala,1,Ambakanti ,PRADEEP MUJIGE,933,UR(G),1280,45,0,3
4,Nirmal,18,Kaddampeddur,27,Yellagadpa,Agunuri Sattamma,0,BC(G),0,0,0,0
4,Nirmal,9,Dilawarpur,10,Sirgapur,Aleti Ravindar Reddy,520,UR(G),1043,18,0,1
4,Nirmal,9,Dilawarpur,10,Sirgapur,Ittedi Ganga Reddy,523,UR(G),1043,18,0,1
4,Nirmal,19,Dasturabad,8,Yerragunta,BUKYA KALIRAM,61,ST(G),211,2,0,0
4,Nirmal,19,Dasturabad,8,Yerragunta,bhukya kamala,57,ST(G),211,2,0,0
4,Nirmal,19,Dasturabad,8,Yerragunta,BHUKYA BILLSING,93,ST(G),211,2,0,0
4,Nirmal,19,Dasturabad,13,Revojipet,MUDIKE PADMA,436,UR(W),990,60,0,6
4,Nirmal,19,Dasturabad,13,Revojipet,DEETI SUJATHA,554,UR(W),990,60,0,6
4,Nirmal,19,Dasturabad,5,Perkapally,CHUNCHU BHUMANNA,203,BC(G),417,1,0,1
4,Nirmal,19,Dasturabad,5,Perkapally,APPANI PRABHAKAR,214,BC(G),417,1,0,1
4,Nirmal,19,Dasturabad,11,Munyal,Durgam Shankar,375,SC(G),1339,34,0,4
4,Nirmal,19,Dasturabad,11,Munyal,JADI RAVI,315,SC(G),1339,34,0,4
4,Nirmal,19,Dasturabad,11,Munyal,SINGARI VENKATESH,0,SC(G),1339,34,0,4
4,Nirmal,19,Dasturabad,11,Munyal,menne narayana,327,SC(G),1339,34,0,4
4,Nirmal,19,Dasturabad,11,Munyal,DURGAM RAJALINGAM,322,SC(G),1339,34,0,4
4,Nirmal,19,Dasturabad,12,Munnial Thanda,NAGAVATH MANJYA NAIK,116,ST(G),335,7,0,0
4,Nirmal,19,Dasturabad,12,Munnial Thanda,BADAVATH KALYAN,34,ST(G),335,7,0,0
4,Nirmal,19,Dasturabad,12,Munnial Thanda,Suresh,185,ST(G),335,7,0,0
4,Nirmal,19,Dasturabad,3,Gonduguda Mallapur,THOTA SHANKAR,131,UR(G),493,2,0,0
4,Nirmal,19,Dasturabad,3,Gonduguda Mallapur,SEEDHARLA CHIRANJEEVI,97,UR(G),493,2,0,0
4,Nirmal,19,Dasturabad,3,Gonduguda Mallapur,SEEDHARLA BHUMESH,265,UR(G),493,2,0,0
4,Nirmal,19,Dasturabad,10,Gonduguda (G),VEDMA LALITHA,14,ST(W),310,11,0,1
4,Nirmal,19,Dasturabad,10,Gonduguda (G),Sidam Laxmi,165,ST(W),310,11,0,1
4,Nirmal,19,Dasturabad,10,Gonduguda (G),MESRAM LAXMIBAI,131,ST(W),310,11,0,1
4,Nirmal,19,Dasturabad,9,Godserial,PANUGANTI THIRUMALA,1,UR(W),983,23,0,0
4,Nirmal,19,Dasturabad,9,Godserial,PODDUTURI VANI,4,UR(W),983,23,0,0
4,Nirmal,19,Dasturabad,9,Godserial,ODISE POSAVVA,494,UR(W),983,23,0,0
4,Nirmal,19,Dasturabad,9,Godserial,UGGE LAVANYA,484,UR(W),983,23,0,0
4,Nirmal,19,Dasturabad,7,Devuniguda,GUJJULA BHUCHANNA,177,UR(G),452,3,0,0
4,Nirmal,19,Dasturabad,7,Devuniguda,ANJANNA MUSKE,275,UR(G),452,3,0,0
4,Nirmal,19,Dasturabad,4,Dasturabad,GAJARLA GANGAMANI,182,UR(W),1452,25,0,29
4,Nirmal,19,Dasturabad,4,Dasturabad,VARDELLI JYOTHI,238,UR(W),1452,25,0,29
4,Nirmal,19,Dasturabad,4,Dasturabad,BURRAGADDA LAVANYA,23,UR(W),1452,25,0,29
4,Nirmal,19,Dasturabad,4,Dasturabad,NIMMATHOTA RAJAMANI,1009,UR(W),1452,25,0,29
4,Nirmal,19,Dasturabad,2,Buttapur,MUNESULA SHAILAJA,149,SC(W),1264,0,0,50
4,Nirmal,19,Dasturabad,2,Buttapur,MAGGIDI THARA,42,SC(W),1264,0,0,50
4,Nirmal,19,Dasturabad,2,Buttapur,BOMMENA SRIVENI,40,SC(W),1264,0,0,50
4,Nirmal,19,Dasturabad,2,Buttapur,KOKKERIKALLA RAJU,275,SC(W),1264,0,0,50
4,Nirmal,19,Dasturabad,2,Buttapur,MUNESULA VANAJA,23,SC(W),1264,0,0,50
4,Nirmal,19,Dasturabad,2,Buttapur,CHENNUR MANJULA,203,SC(W),1264,0,0,50
4,Nirmal,19,Dasturabad,2,Buttapur,BADAM NIROSHA,532,SC(W),1264,0,0,50
4,Nirmal,19,Dasturabad,1,Bhutkur,THOGATI JAYALAXMI,27,UR(G),819,17,0,2
4,Nirmal,19,Dasturabad,1,Bhutkur,JANGILI LACHANNA,8,UR(G),819,17,0,2
4,Nirmal,19,Dasturabad,1,Bhutkur,SINGARI KISHAN,354,UR(G),819,17,0,2
4,Nirmal,19,Dasturabad,1,Bhutkur,KANNE SHANKARAIAH,430,UR(G),819,17,0,2
4,Nirmal,19,Dasturabad,6,Akondapet,DURGAM POSHALINGU,0,SC(G),0,0,0,0
4,Nirmal,9,Dilawarpur,9,Sangvi,LasmannaGari Raghu,73,UR(G),858,8,0,1
4,Nirmal,9,Dilawarpur,9,Sangvi,Addiga Vinod Kumar,232,UR(G),858,8,0,1
4,Nirmal,9,Dilawarpur,9,Sangvi,M Bhasker,29,UR(G),858,8,0,1
4,Nirmal,9,Dilawarpur,9,Sangvi,Dante Gangadhar,12,UR(G),858,8,0,1
4,Nirmal,9,Dilawarpur,9,Sangvi,Achyuth Rao,337,UR(G),858,8,0,1
4,Nirmal,9,Dilawarpur,9,Sangvi,Medipally Lasmanna,128,UR(G),858,8,0,1
4,Nirmal,9,Dilawarpur,9,Sangvi,Kondru Pradeep Reddy,47,UR(G),858,8,0,1
4,Nirmal,9,Dilawarpur,12,Samunderpally,Akaram Gangalaxmi,287,BC(W),573,0,0,1
4,Nirmal,9,Dilawarpur,12,Samunderpally,Akarapu Savitha,286,BC(W),573,0,0,1
4,Nirmal,9,Dilawarpur,8,New Lolam,Odnam Savitha,523,UR(W),1012,16,0,5
4,Nirmal,9,Dilawarpur,8,New Lolam,Malkavva,489,UR(W),1012,16,0,5
4,Nirmal,9,Dilawarpur,11,Mayapur,Bairi Swarupa,106,SC(G),405,5,0,0
4,Nirmal,9,Dilawarpur,11,Mayapur,Rodda Mahesh,299,SC(G),405,5,0,0
4,Nirmal,9,Dilawarpur,7,Madegaon,nagula pravalika,311,ST(W),782,17,0,1
4,Nirmal,9,Dilawarpur,7,Madegaon,Muchindla Saritha,353,ST(W),782,17,0,1
4,Nirmal,9,Dilawarpur,7,Madegaon,Muchhindla Pramila,118,ST(W),782,17,0,1
4,Nirmal,9,Dilawarpur,6,Kanjar,Kandela Gangavva,141,UR(W),513,15,0,1
4,Nirmal,9,Dilawarpur,6,Kanjar,Shajadi  Begum Shaik,138,UR(W),513,15,0,1
4,Nirmal,9,Dilawarpur,6,Kanjar,Nimma Laxmi,101,UR(W),513,15,0,1
4,Nirmal,9,Dilawarpur,6,Kanjar,Muddam Narsavva,133,UR(W),513,15,0,1
4,Nirmal,9,Dilawarpur,5,Kalwa Thanda ,Ramawath Neela Bai,207,ST(W),575,14,0,1
4,Nirmal,9,Dilawarpur,5,Kalwa Thanda ,chawan vandana,57,ST(W),575,14,0,1
4,Nirmal,9,Dilawarpur,5,Kalwa Thanda ,rathode Anjubai,178,ST(W),575,14,0,1
4,Nirmal,9,Dilawarpur,5,Kalwa Thanda ,Jadhav Pushpalatha,133,ST(W),575,14,0,1
4,Nirmal,9,Dilawarpur,4,Kalwa,Koppula Rajavva,217,BC(W),1274,29,0,6
4,Nirmal,9,Dilawarpur,4,Kalwa,Kadthal  savitha,400,BC(W),1274,29,0,6
4,Nirmal,9,Dilawarpur,4,Kalwa,AdepuThirumala,427,BC(W),1274,29,0,6
4,Nirmal,9,Dilawarpur,4,Kalwa,Mushti Swathi,181,BC(W),1274,29,0,6
4,Nirmal,9,Dilawarpur,4,Kalwa,Boyinipally Vajramala,49,BC(W),1274,29,0,6
4,Nirmal,9,Dilawarpur,3,Gundampally,Takkala Sangeetha,1180,UR(W),2092,30,0,14
4,Nirmal,9,Dilawarpur,3,Gundampally,Elala Amrutha,912,UR(W),2092,30,0,14
4,Nirmal,9,Dilawarpur,1,Dilawarpur,Kode Srinivas,915,BC(G),4025,114,0,28
4,Nirmal,9,Dilawarpur,1,Dilawarpur,Argula Ramana,249,BC(G),4025,114,0,28
4,Nirmal,9,Dilawarpur,1,Dilawarpur,Anil Nanda,35,BC(G),4025,114,0,28
4,Nirmal,9,Dilawarpur,1,Dilawarpur,Palde Anil Kumar,1077,BC(G),4025,114,0,28
4,Nirmal,9,Dilawarpur,1,Dilawarpur,Jangam Veeresh Kumar,1749,BC(G),4025,114,0,28
4,Nirmal,9,Dilawarpur,2,Bansapally,Goutha Posani,48,SC(W),880,25,0,3
4,Nirmal,9,Dilawarpur,2,Bansapally,Nall Sayavva,46,SC(W),880,25,0,3
4,Nirmal,9,Dilawarpur,2,Bansapally,Pola Jaya Sudha,216,SC(W),880,25,0,3
4,Nirmal,9,Dilawarpur,2,Bansapally,Pola Padma,347,SC(W),880,25,0,3
4,Nirmal,9,Dilawarpur,2,Bansapally,Gaddam Laxmi,223,SC(W),880,25,0,3
4,Nirmal,18,Kaddampeddur,25,Udumpur,Nagavath Chandrakala,438,ST(W),1159,39,0,3
4,Nirmal,18,Kaddampeddur,25,Udumpur,Nagavath Saritha,5,ST(W),1159,39,0,3
4,Nirmal,18,Kaddampeddur,25,Udumpur,Kurra Laxmi,716,ST(W),1159,39,0,3
4,Nirmal,18,Kaddampeddur,17,Saranagapur,Mekala Rajareddy,459,BC(G),706,9,0,1
4,Nirmal,18,Kaddampeddur,17,Saranagapur,Kola Tejashwini,247,BC(G),706,9,0,1
4,Nirmal,18,Kaddampeddur,10,Raniguda,Urwetha Bheem Bai,0,ST(W),0,0,0,0
4,Nirmal,18,Kaddampeddur,24,Peddur (Kaddam),Anthony Sunitha,370,UR(W),1919,41,0,7
4,Nirmal,18,Kaddampeddur,24,Peddur (Kaddam),Gadapa Prashanthi,46,UR(W),1919,41,0,7
4,Nirmal,18,Kaddampeddur,24,Peddur (Kaddam),Sapavath Lalitha,403,UR(W),1919,41,0,7
4,Nirmal,18,Kaddampeddur,24,Peddur (Kaddam),Shaik Farnaj,4,UR(W),1919,41,0,7
4,Nirmal,18,Kaddampeddur,24,Peddur (Kaddam),Gatla Swaroopa,63,UR(W),1919,41,0,7
4,Nirmal,18,Kaddampeddur,24,Peddur (Kaddam),Palakurthi Usha,313,UR(W),1919,41,0,7
4,Nirmal,18,Kaddampeddur,24,Peddur (Kaddam),Thotla Laxmi,26,UR(W),1919,41,0,7
4,Nirmal,18,Kaddampeddur,24,Peddur (Kaddam),Anusha kondapuram,694,UR(W),1919,41,0,7
4,Nirmal,18,Kaddampeddur,5,Pedda Bellal,Kallepelli Ashok,36,UR(G),1097,0,0,29
4,Nirmal,18,Kaddampeddur,5,Pedda Bellal,Aggimalla Gangarajam,142,UR(G),1097,0,0,29
4,Nirmal,18,Kaddampeddur,5,Pedda Bellal,Jadi Linganna,5,UR(G),1097,0,0,29
4,Nirmal,18,Kaddampeddur,5,Pedda Bellal,Aggimalla Gangu,4,UR(G),1097,0,0,29
4,Nirmal,18,Kaddampeddur,5,Pedda Bellal,Gurunarthapu Ramadevi,403,UR(G),1097,0,0,29
4,Nirmal,18,Kaddampeddur,5,Pedda Bellal,Bellapu Nikitha,10,UR(G),1097,0,0,29
4,Nirmal,18,Kaddampeddur,5,Pedda Bellal,Jeda  Ramesh,74,UR(G),1097,0,0,29
4,Nirmal,18,Kaddampeddur,5,Pedda Bellal,Thakkala  Sathyanarayana,305,UR(G),1097,0,0,29
4,Nirmal,18,Kaddampeddur,5,Pedda Bellal,Edula Thirupathi,84,UR(G),1097,0,0,29
4,Nirmal,18,Kaddampeddur,5,Pedda Bellal,Dasandla Rajkurmar,7,UR(G),1097,0,0,29
4,Nirmal,18,Kaddampeddur,5,Pedda Bellal,Akula Sattanna,15,UR(G),1097,0,0,29
4,Nirmal,18,Kaddampeddur,5,Pedda Bellal,Battula Laxmi,12,UR(G),1097,0,0,29
4,Nirmal,18,Kaddampeddur,15,Pandwapur,Kondra Mamatha,201,UR(W),618,18,0,1
4,Nirmal,18,Kaddampeddur,15,Pandwapur,Ulvakani Padma,46,UR(W),618,18,0,1
4,Nirmal,18,Kaddampeddur,15,Pandwapur,Pendra Subadhra,6,UR(W),618,18,0,1
4,Nirmal,18,Kaddampeddur,15,Pandwapur,Jadav Meerabai,101,UR(W),618,18,0,1
4,Nirmal,18,Kaddampeddur,15,Pandwapur,Muddasani Laxmi,24,UR(W),618,18,0,1
4,Nirmal,18,Kaddampeddur,15,Pandwapur,Madavi Jyothi,21,UR(W),618,18,0,1
4,Nirmal,18,Kaddampeddur,15,Pandwapur,Davanapelli Sushila,3,UR(W),618,18,0,1
4,Nirmal,18,Kaddampeddur,15,Pandwapur,Pinnam Malllavva,216,UR(W),618,18,0,1
4,Nirmal,18,Kaddampeddur,23,Nawabpet,Gollapelli Karuna,59,BC(W),663,0,0,28
4,Nirmal,18,Kaddampeddur,23,Nawabpet,Rapelli Shanthamma,178,BC(W),663,0,0,28
4,Nirmal,18,Kaddampeddur,23,Nawabpet,Juttu Laxmi,212,BC(W),663,0,0,28
4,Nirmal,18,Kaddampeddur,23,Nawabpet,Tallapelli Vijaya,214,BC(W),663,0,0,28
4,Nirmal,18,Kaddampeddur,18,Narsapur Colony,Kudimetha Badhurao,0,UR(G),0,0,0,0
4,Nirmal,18,Kaddampeddur,22,Nachan Yellapur,Jadi Ganga Narsaiah,18,SC(G),547,5,0,2
4,Nirmal,18,Kaddampeddur,22,Nachan Yellapur,Boddu Ganganna,385,SC(G),547,5,0,2
4,Nirmal,18,Kaddampeddur,22,Nachan Yellapur,Tallapelli Laxmi,144,SC(G),547,5,0,2
4,Nirmal,18,Kaddampeddur,21,Masaipet,Peeli Rajendhra Prasad,327,UR(G),738,19,0,2
4,Nirmal,18,Kaddampeddur,21,Masaipet,Shaik Ahiemed,73,UR(G),738,19,0,2
4,Nirmal,18,Kaddampeddur,21,Masaipet,Moluguri Ramu,338,UR(G),738,19,0,2
4,Nirmal,18,Kaddampeddur,19,Maddipadaga,Kapurapu praveen Kumar,389,SC(G),590,5,0,2
4,Nirmal,18,Kaddampeddur,19,Maddipadaga,Thadkapalli Ganagnna,9,SC(G),590,5,0,2
4,Nirmal,18,Kaddampeddur,19,Maddipadaga,Donthamalla Poshetti,50,SC(G),590,5,0,2
4,Nirmal,18,Kaddampeddur,19,Maddipadaga,Sandrugu vasantha,8,SC(G),590,5,0,2
4,Nirmal,18,Kaddampeddur,19,Maddipadaga,Ragula  Devendar,24,SC(G),590,5,0,2
4,Nirmal,18,Kaddampeddur,19,Maddipadaga,Durgam Harish,95,SC(G),590,5,0,2
4,Nirmal,18,Kaddampeddur,19,Maddipadaga,Thallapalli Ashok,15,SC(G),590,5,0,2
4,Nirmal,18,Kaddampeddur,16,Lingapur,Akula Balavva,871,UR(W),1866,72,0,10
4,Nirmal,18,Kaddampeddur,16,Lingapur,Nalla Arun Jyothi,16,UR(W),1866,72,0,10
4,Nirmal,18,Kaddampeddur,16,Lingapur,Shaik Raziya Begum,19,UR(W),1866,72,0,10
4,Nirmal,18,Kaddampeddur,16,Lingapur,Purapati Sarala,858,UR(W),1866,72,0,10
4,Nirmal,18,Kaddampeddur,16,Lingapur,Kurra Mokunika,102,UR(W),1866,72,0,10
4,Nirmal,18,Kaddampeddur,7,Laxmisagar,Banavath Baby,252,ST(W),477,6,0,0
4,Nirmal,18,Kaddampeddur,7,Laxmisagar,Banavat Laxmi,0,ST(W),477,6,0,0
4,Nirmal,18,Kaddampeddur,7,Laxmisagar,Allam Manjula,225,ST(W),477,6,0,0
4,Nirmal,18,Kaddampeddur,20,Kotha Maddipadaga,Durgam Laxmi,34,SC(W),724,0,0,11
4,Nirmal,18,Kaddampeddur,20,Kotha Maddipadaga,Jada Rajamani,330,SC(W),724,0,0,11
4,Nirmal,18,Kaddampeddur,20,Kotha Maddipadaga,Dulle  Eshwaramma,31,SC(W),724,0,0,11
4,Nirmal,18,Kaddampeddur,20,Kotha Maddipadaga,Ramatenki   Raju,28,SC(W),724,0,0,11
4,Nirmal,18,Kaddampeddur,20,Kotha Maddipadaga,Markari Posu,81,SC(W),724,0,0,11
4,Nirmal,18,Kaddampeddur,20,Kotha Maddipadaga,Bandari Raju,30,SC(W),724,0,0,11
4,Nirmal,18,Kaddampeddur,20,Kotha Maddipadaga,Jada  Posu,63,SC(W),724,0,0,11
4,Nirmal,18,Kaddampeddur,20,Kotha Maddipadaga,Mokenapelli  Gangu,64,SC(W),724,0,0,11
4,Nirmal,18,Kaddampeddur,20,Kotha Maddipadaga,Jadi Narsavva,63,SC(W),724,0,0,11
4,Nirmal,18,Kaddampeddur,11,Korra Thanda,Guglavath Sadarlal,0,ST(G),0,0,0,0
4,Nirmal,18,Kaddampeddur,14,Kondukur,Peddi  Srinivas,235,UR(G),572,6,0,1
4,Nirmal,18,Kaddampeddur,14,Kondukur,Golla Venu Gopal,326,UR(G),572,6,0,1
4,Nirmal,18,Kaddampeddur,14,Kondukur,Enagandula Srinivas,11,UR(G),572,6,0,1
4,Nirmal,18,Kaddampeddur,13,Kannapur,Gollapelli Venugopalachari,16,UR(G),792,19,0,5
4,Nirmal,18,Kaddampeddur,13,Kannapur,Gollapelli Karunakar,321,UR(G),792,19,0,5
4,Nirmal,18,Kaddampeddur,13,Kannapur,Loka Narendhar Reddy,422,UR(G),792,19,0,5
4,Nirmal,18,Kaddampeddur,13,Kannapur,Gollapelli Sathyanarayana,31,UR(G),792,19,0,5
4,Nirmal,18,Kaddampeddur,13,Kannapur,Avula Bheemaiah,2,UR(G),792,19,0,5
4,Nirmal,18,Kaddampeddur,12,Kalleda,atram Bhoju bai,98,UR(W),611,16,0,0
4,Nirmal,18,Kaddampeddur,12,Kalleda,Dakuri   Swarna jyothi,195,UR(W),611,16,0,0
4,Nirmal,18,Kaddampeddur,12,Kalleda,Thati Rukmini Devi,116,UR(W),611,16,0,0
4,Nirmal,18,Kaddampeddur,12,Kalleda,Vembadi Lavanya,202,UR(W),611,16,0,0
4,Nirmal,18,Kaddampeddur,26,Islampur,Kanaka Padma,0,ST(G),0,0,0,0
4,Nirmal,18,Kaddampeddur,9,Gangapur,Arampelli Shantha,0,UR(W),0,0,0,0
4,Nirmal,18,Kaddampeddur,28,Dildar Nagar,Baddanapelli  Vijaya,0,SC(W),0,0,0,0
4,Nirmal,18,Kaddampeddur,8,Dharmajipet,Mamidipally Rajeshwar Goud,61,UR(G),938,0,0,17
4,Nirmal,18,Kaddampeddur,8,Dharmajipet,Chityala Gangavva,14,UR(G),938,0,0,17
4,Nirmal,18,Kaddampeddur,8,Dharmajipet,Odnala Sathanna,266,UR(G),938,0,0,17
4,Nirmal,18,Kaddampeddur,8,Dharmajipet,Amaragonda Vennela,254,UR(G),938,0,0,17
4,Nirmal,18,Kaddampeddur,8,Dharmajipet,Orsu Venkatesh,343,UR(G),938,0,0,17
4,Nirmal,18,Kaddampeddur,6,Chityal,Nyathari malleshwari,73,UR(W),634,9,0,3
4,Nirmal,18,Kaddampeddur,6,Chityal,Gaddam Laxmi,29,UR(W),634,9,0,3
4,Nirmal,18,Kaddampeddur,6,Chityal,Yalla Bharathi,112,UR(W),634,9,0,3
4,Nirmal,18,Kaddampeddur,6,Chityal,Simala Jaya,19,UR(W),634,9,0,3
4,Nirmal,18,Kaddampeddur,6,Chityal,Dharmaji Vasantha,90,UR(W),634,9,0,3
4,Nirmal,18,Kaddampeddur,6,Chityal,Akula Lahari,128,UR(W),634,9,0,3
4,Nirmal,18,Kaddampeddur,6,Chityal,Gummula Lasya,25,UR(W),634,9,0,3
4,Nirmal,18,Kaddampeddur,6,Chityal,Arka Divya,145,UR(W),634,9,0,3
4,Nirmal,18,Kaddampeddur,6,Chityal,Vajraveni Sathavva,8,UR(W),634,9,0,3
4,Nirmal,18,Kaddampeddur,6,Chityal,Thenugu Narsavva,5,UR(W),634,9,0,3
4,Nirmal,18,Kaddampeddur,4,Bellal,Panchathi Sathanna,28,BC(G),940,16,0,3
4,Nirmal,18,Kaddampeddur,4,Bellal,Golla venkateshwar,246,BC(G),940,16,0,3
4,Nirmal,18,Kaddampeddur,4,Bellal,Jakkkula Sattaiah Yadav,33,BC(G),940,16,0,3
4,Nirmal,18,Kaddampeddur,4,Bellal,Thummala Mallesham,8,BC(G),940,16,0,3
4,Nirmal,18,Kaddampeddur,4,Bellal,Soudani Bhumanna Yadav,93,BC(G),940,16,0,3
4,Nirmal,18,Kaddampeddur,4,Bellal,Alarapu Thirupathi,2,BC(G),940,16,0,3
4,Nirmal,18,Kaddampeddur,4,Bellal,Soudani Srikanth Yadav,530,BC(G),940,16,0,3
4,Nirmal,18,Kaddampeddur,2,Baba Naik Thanda,Meesala Raamba Devi,0,ST(G),0,0,0,0
4,Nirmal,18,Kaddampeddur,3,Ambaripet,Thallapelly Savitha,287,BC(W),783,0,0,0
4,Nirmal,18,Kaddampeddur,3,Ambaripet,Koppula  laxmi,496,BC(W),783,0,0,0
4,Nirmal,18,Kaddampeddur,1,Allampalli,Marapa Manku Bai,0,UR(G),0,0,0,0
4,Nirmal,5,Bhainsa,5,Hasgul ,Bennaji Ganesh,78,UR(G),535,7,0,0
4,Nirmal,5,Bhainsa,5,Hasgul ,Kadam Prakash,442,UR(G),535,7,0,0
4,Nirmal,5,Bhainsa,5,Hasgul ,ALEGAM BHUMANNA,9,UR(G),535,7,0,0
4,Nirmal,5,Bhainsa,5,Hasgul ,Kadam Shivaji,6,UR(G),535,7,0,0
4,Nirmal,3,Basar,8,Takli,Chillewar Shobha Thai,414,UR(W),810,18,836,8
4,Nirmal,3,Basar,8,Takli,Jarikot Sonali,396,UR(W),810,18,836,8
4,Nirmal,3,Basar,7,Savergaon,CHANDRAKANTH,60,UR(G),560,9,571,2
4,Nirmal,3,Basar,7,Savergaon,Narwade Vittal Rao,246,UR(G),560,9,571,2
4,Nirmal,3,Basar,7,Savergaon,Sinde Madav Rao,254,UR(G),560,9,571,2
4,Nirmal,3,Basar,6,Owni,Anushabai,324,BC(W),670,4,676,5
4,Nirmal,3,Basar,6,Owni,Kadam  Vanitha,346,BC(W),670,4,676,5
4,Nirmal,3,Basar,5,Labdi,Sindhe Nagorao,344,BC(G),778,20,801,3
4,Nirmal,3,Basar,5,Labdi,SIndhe Kamalabai,434,BC(G),778,20,801,3
4,Nirmal,3,Basar,4,Kouta,Babu Rao Solanki,316,BC(G),636,9,646,1
4,Nirmal,3,Basar,4,Kouta,Madhukar,320,BC(G),636,9,646,1
4,Nirmal,3,Basar,9,Kirgul-K,Bhagya Devendhar,0,SC(G),0,0,0,0
4,Nirmal,3,Basar,3,Kirgul (B),SUDHAKAR REEDY,645,UR(G),1031,16,1052,5
4,Nirmal,3,Basar,3,Kirgul (B),BEJJANKI LASMA REDDY,140,UR(G),1031,16,1052,5
4,Nirmal,3,Basar,3,Kirgul (B),SAHEB RAO,246,UR(G),1031,16,1052,5
4,Nirmal,3,Basar,10,Dhodapur,Vidya Housekar,214,SC(W),408,9,419,2
