state,year,district,block,gram_panchayat,ward_no,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,winner_basis,unopposed,reservation_raw,script,source_path,source_page
Telangana,2019,Vikarabad,Dharur,Chinthakunta,4,gp_ward,ward member,BC Other than Woman,BC,0,E Suraiah,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Chinthakunta,5,gp_ward,ward member,SC Woman,SC,1,GANGARAM JYOTHI,published,0,SC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Chinthakunta,6,gp_ward,ward member,SC Other than Woman,SC,0,shivani chadraiah,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Chinthakunta,7,gp_ward,ward member,Woman,NONE,1,V yadamma,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Chinthakunta,8,gp_ward,ward member,ST Woman,ST,1,Y sathosha,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharmapur,1,gp_ward,ward member,Woman,NONE,1,Gudem Shanthamma,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharmapur,2,gp_ward,ward member,Woman,NONE,1,Boya Bandemma,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharmapur,3,gp_ward,ward member,BC Woman,BC,1,AMRUTHAMMA,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharmapur,4,gp_ward,ward member,Other than Woman,NONE,0,Chnadra Shekar,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharmapur,5,gp_ward,ward member,Other than Woman,NONE,0,PATLOLLA NARAYANA REDDY,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharmapur,6,gp_ward,ward member,SC Other than Woman,SC,0,Ravulapally Narsimlu,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharmapur,7,gp_ward,ward member,SC Woman,SC,1,Budda Laxmi,published,0,SC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharmapur,8,gp_ward,ward member,SC Other than Woman,SC,0,Kammeta Buchaiah,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharur,1,gp_ward,ward member,Woman,NONE,1,B ANITHA,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharur,2,gp_ward,ward member,Woman,NONE,1,bujjamolla geethagoud,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharur,3,gp_ward,ward member,Other than Woman,NONE,0,MD DAVUD,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharur,4,gp_ward,ward member,Other than Woman,NONE,0,POTURI MAHESH,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharur,5,gp_ward,ward member,ST Woman,ST,1,VISLAVATH BUJJI BAI,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharur,6,gp_ward,ward member,BC Woman,BC,1,QAIRUNNISA,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharur,7,gp_ward,ward member,Other than Woman,NONE,0,LINGANAPALLY RAJESHWAR,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharur,8,gp_ward,ward member,ST Other than Woman,ST,0,KETHAVATH RAJU,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharur,9,gp_ward,ward member,SC Woman,SC,1,KAVALI NARSAMMA,published,1,SC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharur,10,gp_ward,ward member,SC Other than Woman,SC,0,MAHESH KUMAR,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharur,11,gp_ward,ward member,BC Other than Woman,BC,0,SATHISH KUMAR,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharur,12,gp_ward,ward member,Woman,NONE,1,LINGAMPALLY PADMAMMA,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharur Station,1,gp_ward,ward member,ST Woman,ST,1,KETAVAT ANITA BAI,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharur Station,2,gp_ward,ward member,Other than Woman,NONE,0,GAJULA VENKATESH,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharur Station,3,gp_ward,ward member,Other than Woman,NONE,0,VADDE YADAIAH,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharur Station,4,gp_ward,ward member,Woman,NONE,1,LALKOTA BHAGYA LAKSHMI,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharur Station,5,gp_ward,ward member,Woman,NONE,1,LALKOTA GOURAMMA,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharur Station,6,gp_ward,ward member,ST Woman,ST,1,JAMNA BAI,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharur Station,7,gp_ward,ward member,ST Other than Woman,ST,0,PATHLOTH BABU RAM,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharur Station,8,gp_ward,ward member,Other than Woman,NONE,0,SARA PRAVEEN KUMAR,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharur Station,9,gp_ward,ward member,ST Other than Woman,ST,0,V CHAITRA,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dharur Station,10,gp_ward,ward member,ST Woman,ST,1,VADTHYA SUMMI BAI,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dornal,1,gp_ward,ward member,BC Woman,BC,1,DASARI SUNITHA,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dornal,2,gp_ward,ward member,Other than Woman,NONE,0,PADAMATI VEERENDAR REDDY,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dornal,3,gp_ward,ward member,Woman,NONE,1,APSAR BEGUM,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dornal,4,gp_ward,ward member,BC Other than Woman,BC,0,MONDE MALLAIAH,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dornal,5,gp_ward,ward member,Other than Woman,NONE,0,GAFAR MIYA,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dornal,6,gp_ward,ward member,Other than Woman,NONE,0,SYED NAJEER MIYA,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dornal,7,gp_ward,ward member,Woman,NONE,1,M SUKKAMMA,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dornal,8,gp_ward,ward member,SC Woman,SC,1,SWARUPA,published,1,SC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dornal,9,gp_ward,ward member,ST Woman,ST,1,NENAVATH ROJA,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Dornal,10,gp_ward,ward member,ST Other than Woman,ST,0,VARTHYA RAMULU,published,1,ST(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Ebbanur,1,gp_ward,ward member,BC Woman,BC,1,K Anjamma,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Ebbanur,2,gp_ward,ward member,Other than Woman,NONE,0,suhash reddy,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Ebbanur,3,gp_ward,ward member,Other than Woman,NONE,0,MATAM JAGADHEESHWAR,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Ebbanur,4,gp_ward,ward member,BC Other than Woman,BC,0,eddigisudhakar,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Ebbanur,5,gp_ward,ward member,BC Woman,BC,1,mahebub bee,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Ebbanur,6,gp_ward,ward member,Woman,NONE,1,Bharathamma,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Ebbanur,7,gp_ward,ward member,SC Woman,SC,1,aruna,published,0,SC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Ebbanur,8,gp_ward,ward member,SC Other than Woman,SC,0,BAINDLA MALLESHAM,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gaddamedi Gangaram,1,gp_ward,ward member,Other than Woman,NONE,0,Chakali krishana,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gaddamedi Gangaram,2,gp_ward,ward member,BC Other than Woman,BC,0,PASULA RAJU,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gaddamedi Gangaram,3,gp_ward,ward member,Other than Woman,NONE,0,E JANARDHAN,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gaddamedi Gangaram,4,gp_ward,ward member,BC Woman,BC,1,B Venkatamma,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gaddamedi Gangaram,5,gp_ward,ward member,BC Woman,BC,1,DOMA BUJJAMMA,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gaddamedi Gangaram,6,gp_ward,ward member,Woman,NONE,1,NARSAMMA,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gaddamedi Gangaram,7,gp_ward,ward member,BC Other than Woman,BC,0,ELKA MALLESHAM,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gaddamedi Gangaram,8,gp_ward,ward member,Woman,NONE,1,H ANURADHA,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gattepally,1,gp_ward,ward member,BC Woman,BC,1,bhoya alavelu,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gattepally,2,gp_ward,ward member,Other than Woman,NONE,0,chakali srishaiam,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gattepally,3,gp_ward,ward member,Woman,NONE,1,kashibai,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gattepally,4,gp_ward,ward member,Woman,NONE,1,bhagamma,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gattepally,5,gp_ward,ward member,Other than Woman,NONE,0,jogu mogulaiah,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gattepally,6,gp_ward,ward member,SC Woman,SC,1,J Laxmamma,published,0,SC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gattepally,7,gp_ward,ward member,SC Other than Woman,SC,0,chinna goraiah,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gattepally,8,gp_ward,ward member,ST Other than Woman,ST,0,kishan,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gurudotla,1,gp_ward,ward member,BC Woman,BC,1,MANGALI ANANTHAMMA,published,1,BC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gurudotla,2,gp_ward,ward member,Woman,NONE,1,KONKALI SYAMALA,published,1,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gurudotla,3,gp_ward,ward member,Woman,NONE,1,BOYA ASHAMMA,published,1,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gurudotla,4,gp_ward,ward member,Other than Woman,NONE,0,KONKALI ANTHAMMA,published,1,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gurudotla,5,gp_ward,ward member,BC Other than Woman,BC,0,K RAJU,published,1,BC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gurudotla,6,gp_ward,ward member,Other than Woman,NONE,0,PALLE YELLAIAH,published,1,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gurudotla,7,gp_ward,ward member,ST Woman,ST,1,Munni Bai,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Gurudotla,8,gp_ward,ward member,ST Other than Woman,ST,0,sabhavath ramulu,published,1,ST(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Haridaspally,1,gp_ward,ward member,BC Woman,BC,1,mammatha,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Haridaspally,2,gp_ward,ward member,BC Woman,BC,1,B Sangeetha,published,1,BC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Haridaspally,3,gp_ward,ward member,BC Other than Woman,BC,0,E eraiah,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Haridaspally,4,gp_ward,ward member,Woman,NONE,1,P Parvathamma,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Haridaspally,5,gp_ward,ward member,BC Woman,BC,1,mangamma,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Haridaspally,6,gp_ward,ward member,Other than Woman,NONE,0,vishnuvardhan reddy,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Haridaspally,7,gp_ward,ward member,SC Other than Woman,SC,0,yadaiah,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Haridaspally,8,gp_ward,ward member,ST Other than Woman,ST,0,lambadi raju,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kerelly,1,gp_ward,ward member,Woman,NONE,1,K narsamma,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kerelly,2,gp_ward,ward member,Other than Woman,NONE,0,govardan reddy,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kerelly,3,gp_ward,ward member,Woman,NONE,1,mamatha,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kerelly,4,gp_ward,ward member,BC Woman,BC,1,chakali sujatha,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kerelly,5,gp_ward,ward member,SC Woman,SC,1,laxmi,published,0,SC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kerelly,6,gp_ward,ward member,Other than Woman,NONE,0,srinivas reddy,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kerelly,7,gp_ward,ward member,SC Other than Woman,SC,0,P anathaiah,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kerelly,8,gp_ward,ward member,SC Woman,SC,1,Begari anusha,published,0,SC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kerelly,9,gp_ward,ward member,Other than Woman,NONE,0,BAKKANNOLLA SRINIVAS REDDY,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kerelly,10,gp_ward,ward member,BC Other than Woman,BC,0,jakeer,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kondapurkalan,1,gp_ward,ward member,Other than Woman,NONE,0,PEDDA KURVA ANANTHAIAH,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kondapurkalan,2,gp_ward,ward member,Other than Woman,NONE,0,Vadde yadaiah,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kondapurkalan,3,gp_ward,ward member,Woman,NONE,1,Chakali DarshNamma,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kondapurkalan,4,gp_ward,ward member,Woman,NONE,1,VADDE RAMULAMMA,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kondapurkalan,5,gp_ward,ward member,SC Other than Woman,SC,0,SRINIVAS,published,1,SC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kondapurkalan,6,gp_ward,ward member,SC Woman,SC,1,Patlori Anitha,published,0,SC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kondapurkalan,7,gp_ward,ward member,SC Woman,SC,1,BHAGHYALAXMI THONTA,published,0,SC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kondapurkalan,8,gp_ward,ward member,SC Other than Woman,SC,0,THORMAMIDI RAMU,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kukkinda,1,gp_ward,ward member,BC Woman,BC,1,MD RAFEEQ,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kukkinda,2,gp_ward,ward member,BC Woman,BC,1,SADIYA BEGUM,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kukkinda,3,gp_ward,ward member,Woman,NONE,1,P PADMAMMA,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kukkinda,4,gp_ward,ward member,Woman,NONE,1,Yadamma,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kukkinda,5,gp_ward,ward member,BC Woman,BC,1,Buggamma Ghatepally,published,1,BC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kukkinda,6,gp_ward,ward member,Other than Woman,NONE,0,Bichanna G,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kukkinda,7,gp_ward,ward member,Other than Woman,NONE,0,Gopal Reddy,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kukkinda,8,gp_ward,ward member,SC Other than Woman,SC,0,Gharepalli Venkataiah,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kummaripally,1,gp_ward,ward member,BC Other than Woman,BC,0,Gudem Mallaiah,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kummaripally,2,gp_ward,ward member,BC Woman,BC,1,Gudem Yadamma,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kummaripally,3,gp_ward,ward member,Other than Woman,NONE,0,Kondapuram Ramu,published,1,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kummaripally,4,gp_ward,ward member,Other than Woman,NONE,0,Varthya Shankar,published,1,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kummaripally,5,gp_ward,ward member,ST Other than Woman,ST,0,Patlavath Shankar,published,1,ST(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kummaripally,6,gp_ward,ward member,ST Woman,ST,1,Gouri Bai,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kummaripally,7,gp_ward,ward member,Woman,NONE,1,Golla Shivaneela,published,1,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Kummaripally,8,gp_ward,ward member,Woman,NONE,1,Anthi Bai,published,1,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Mailaram,1,gp_ward,ward member,Woman,NONE,1,PICHAKUNTLA RAJITHA,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Mailaram,2,gp_ward,ward member,Other than Woman,NONE,0,DYACHARAM RAMULU,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Mailaram,3,gp_ward,ward member,Woman,NONE,1,UPPARI BAGYALXMI,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Mailaram,4,gp_ward,ward member,Other than Woman,NONE,0,PICHAKUNTLA VENKATESHAM,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Mailaram,5,gp_ward,ward member,ST Other than Woman,ST,0,Bhanavath Srinivas,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Mailaram,6,gp_ward,ward member,ST Other than Woman,ST,0,V RAJU,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Mailaram,7,gp_ward,ward member,ST Woman,ST,1,JAGADAMBA,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Mailaram,8,gp_ward,ward member,ST Woman,ST,1,P JYOTHI,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Mominkalan,1,gp_ward,ward member,Other than Woman,NONE,0,Ammanola Ravider Reddy,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Mominkalan,2,gp_ward,ward member,Other than Woman,NONE,0,Dorrolla Hariprasad Rao,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Mominkalan,3,gp_ward,ward member,Woman,NONE,1,D MUNTHAJ BEGUM,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Mominkalan,4,gp_ward,ward member,BC Other than Woman,BC,0,HUSSAIN AKBAR PASHA,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Mominkalan,5,gp_ward,ward member,BC Woman,BC,1,FAHIMA BEGUM,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Mominkalan,6,gp_ward,ward member,Woman,NONE,1,PYATA NANDHINI,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Mominkalan,7,gp_ward,ward member,SC Other than Woman,SC,0,Yerrolla Laxman,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
Telangana,2019,Vikarabad,Dharur,Mominkalan,8,gp_ward,ward member,SC Woman,SC,1,D LAXMI,published,0,SC(W),latin,data/telangana/2019_ward/2019_ward_Vikarabad.csv,
