state,year,district,block,gram_panchayat,ward_no,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,winner_basis,unopposed,reservation_raw,script,source_path,source_page
Telangana,2019,Mahabubnagar,Gandeed,Reddy Pally,,gp_head,sarpanch,Other than Woman,NONE,0,Devarikadra Narsimha Reddy,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Gandeed,Rusumpally,,gp_head,sarpanch,BC Woman,BC,1,kaliveriga shirisha,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Gandeed,Salarnagar,,gp_head,sarpanch,Woman,NONE,1,Bantu Sathyamma,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Gandeed,Salkarpet,,gp_head,sarpanch,Other than Woman,NONE,0,Avangapuram Jithendar Reddy,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Gandeed,Sangaipally,,gp_head,sarpanch,ST Other than Woman,ST,0,Chandi katravath,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Gandeed,Shaikpally,,gp_head,sarpanch,Other than Woman,NONE,0,Khaja Haseebaddin,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Gandeed,Venkat Reddy Pally,,gp_head,sarpanch,Woman,NONE,1,m shamanthakamani,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Gandeed,Vennached,,gp_head,sarpanch,Other than Woman,NONE,0,Gangula Pullareddy,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Gandeed,Yelkichervu Tanda,,gp_head,sarpanch,ST Woman,ST,1,R Devibayi,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Ammapur Tanda,,gp_head,sarpanch,Other than Woman,NONE,0,MUDAVATH SHANKAR,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Athyakunta Tanda,,gp_head,sarpanch,ST Woman,ST,1,SABHAVATH SUGUNA,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Ayodya Nagar,,gp_head,sarpanch,Woman,NONE,1,SAKRI BAI SABAVATH,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Buddaram,,gp_head,sarpanch,SC Other than Woman,SC,0,MODDU CHENNAIAH,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Dachakpally,,gp_head,sarpanch,Other than Woman,NONE,0,DYAPA BALAKISTA REDDY,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Dorri Tanda,,gp_head,sarpanch,ST Woman,ST,1,KATRAVATH SUGUNA,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Gondyal,,gp_head,sarpanch,Other than Woman,NONE,0,MALLAPURAM VENKATAIAH,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Gudimalkapur,,gp_head,sarpanch,Other than Woman,NONE,0,BALAGOUD EDIGI,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Hanwada,,gp_head,sarpanch,BC Woman,BC,1,M REVATHI,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Ibrahimbad,,gp_head,sarpanch,SC Woman,SC,1,NIRATI VASANTHA,published,,SC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Karam Tanda,,gp_head,sarpanch,ST Other than Woman,ST,0,KATRAVATH KALI BAI,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Kishtampally,,gp_head,sarpanch,BC Woman,BC,1,SARASWATHI K,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Kistampallygate Tanda,,gp_head,sarpanch,ST Other than Woman,ST,0,K LAXMI,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Konagatpally,,gp_head,sarpanch,Woman,NONE,1,ASHIREDDY PALLY MANASA,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Kothapeta,,gp_head,sarpanch,SC Woman,SC,1,PARUPALLI CHENNAMMA,published,,SC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Linganapally,,gp_head,sarpanch,BC Other than Woman,BC,0,VENKATESH YERRA,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Madaram,,gp_head,sarpanch,Other than Woman,NONE,0,PITLA RYAKAMAIAH,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Munimoksham,,gp_head,sarpanch,SC Woman,SC,1,KARRE RAMULAMMA,published,,SC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Nagamabai Tanda,,gp_head,sarpanch,ST Woman,ST,1,KADHAVATH JYOTHI,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Naginonipally,,gp_head,sarpanch,Other than Woman,NONE,0,PALLE CHINNA CHENNAIAH,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Pallemoni Colony,,gp_head,sarpanch,Woman,NONE,1,VALEMANONI VENKATAMMA,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Peddadarpally,,gp_head,sarpanch,SC Other than Woman,SC,0,K VENKANNA,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Pulponipally,,gp_head,sarpanch,BC Other than Woman,BC,0,KOSGI SRINIVASULU,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Ramannapally,,gp_head,sarpanch,BC Woman,BC,1,KULKACHERLLA GOVINDAMMA,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Ramu Naik Tanda,,gp_head,sarpanch,ST Other than Woman,ST,0,MUDAVATH MEGYA NAIK,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Sallonipally,,gp_head,sarpanch,BC Other than Woman,BC,0,TARLA LAXMINARAYANA,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Shaikpally,,gp_head,sarpanch,Woman,NONE,1,MORA SREEDEVI,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Tankara,,gp_head,sarpanch,BC Other than Woman,BC,0,MENDDE ACHANNA,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Thirumalagiri,,gp_head,sarpanch,Woman,NONE,1,PYATA GIRIJAMMA,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Venkatamma Kunta Tanda,,gp_head,sarpanch,ST Other than Woman,ST,0,DEVASATH RAMULU,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Vepur,,gp_head,sarpanch,Woman,NONE,1,KOSGI SATYAMMA,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Yaronipally,,gp_head,sarpanch,Other than Woman,NONE,0,SUDHA,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Yellambai Tanda,,gp_head,sarpanch,ST Woman,ST,1,PAGILAMMA,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Yenamedi Tanda,,gp_head,sarpanch,ST Woman,ST,1,KATARAVATH PADMAJA,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Hanwada,Yerragattu Tanda,,gp_head,sarpanch,ST Other than Woman,ST,0,ACHA NAIK,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Aloor,,gp_head,sarpanch,Other than Woman,NONE,0,K Sukanya,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Alwanpally,,gp_head,sarpanch,Woman,NONE,1,Kaashireddyy Vijayalaxmi,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Burugupally,,gp_head,sarpanch,SC Woman,SC,1,Chenamma,published,,SC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Cherlapally,,gp_head,sarpanch,Other than Woman,NONE,0,Srinivasulu,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Chinnaadirala,,gp_head,sarpanch,SC Other than Woman,SC,0,Karre Ravikumar,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Chinnapally,,gp_head,sarpanch,BC Woman,BC,1,Daadi Sangeetha,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Chittaboinpally,,gp_head,sarpanch,SC Woman,SC,1,Bharathi,published,,SC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Devunigutta Thanda,,gp_head,sarpanch,ST Other than Woman,ST,0,Kethavath Ramulu,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Earlapally,,gp_head,sarpanch,Other than Woman,NONE,0,Gouni Prabhakar Reddy,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Ekwaipally,,gp_head,sarpanch,Woman,NONE,1,Polam Laxmidevi,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Gangapur,,gp_head,sarpanch,BC Woman,BC,1,Katamoni Chandrakala,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Gollapally,,gp_head,sarpanch,Other than Woman,NONE,0,U RAJESWAR REDDY,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Gopulapur,,gp_head,sarpanch,SC Other than Woman,SC,0,Gurrala Balamaisayya,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Khanapur,,gp_head,sarpanch,BC Woman,BC,1,Yata Arunamma,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Kistampally,,gp_head,sarpanch,Other than Woman,NONE,0,Gillela Ramakrishna Reddy,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Kistaram,,gp_head,sarpanch,SC Other than Woman,SC,0,Singidsas Narsimulu,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Kodgal,,gp_head,sarpanch,Woman,NONE,1,R Mamatha,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Kollonimorla Thanda,,gp_head,sarpanch,ST Woman,ST,1,J Saritha,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Konded,,gp_head,sarpanch,Woman,NONE,1,Chandradana Swetha,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Kothathanda,,gp_head,sarpanch,ST Woman,ST,1,Yadamma,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Kurvagaddapalli,,gp_head,sarpanch,Other than Woman,NONE,0,Kommareddy Bala Sundar Reddy,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Kurvapally,,gp_head,sarpanch,BC Other than Woman,BC,0,N SRINIVASULU,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Laxminaik Thanda,,gp_head,sarpanch,ST Woman,ST,1,Devvamma,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Lingempet,,gp_head,sarpanch,Woman,NONE,1,Hymavathi,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Macharam,,gp_head,sarpanch,Other than Woman,NONE,0,Vattipally Ravinder reddy,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Malleboinpally,,gp_head,sarpanch,Woman,NONE,1,Padmamma,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Marrichettu Thanda,,gp_head,sarpanch,ST Woman,ST,1,Sharadha nenavath,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Matubanda Thanda,,gp_head,sarpanch,ST Other than Woman,ST,0,Nenavath thirupathi,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Nasurullabad,,gp_head,sarpanch,Other than Woman,NONE,0,Palakonda Pranil Chandar,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Nasurullabad Thanda,,gp_head,sarpanch,ST Woman,ST,1,PATHLYAVATH SIRI,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Nekkonda,,gp_head,sarpanch,SC Woman,SC,1,Shyamalamma,published,,SC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Nelabanda Thanda,,gp_head,sarpanch,ST Other than Woman,ST,0,Mudavath Parsha,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Peddaadirala,,gp_head,sarpanch,Woman,NONE,1,Malthunkar Krishnabai,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Peddapally,,gp_head,sarpanch,BC Woman,BC,1,Javadi Chenamma,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Peddathanda,,gp_head,sarpanch,ST Woman,ST,1,Dasli,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Pochammagadda Thanda,,gp_head,sarpanch,ST Other than Woman,ST,0,K Ramesh Naik,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Polepally,,gp_head,sarpanch,Woman,NONE,1,Chethenareddy Janampally,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Ramaswamygutta Thanda,,gp_head,sarpanch,ST Other than Woman,ST,0,Katravath Gangya Naik,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Shikarganpally,,gp_head,sarpanch,ST Other than Woman,ST,0,Jatavath Swaroopa,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Thangallapally,,gp_head,sarpanch,BC Other than Woman,BC,0,Anupa Chinna Jangayya,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Thuppadagadda Thanda,,gp_head,sarpanch,ST Other than Woman,ST,0,Ravinder,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Udandapur,,gp_head,sarpanch,BC Woman,BC,1,Alugonda Suvarna,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Jadcherla,Vallur,,gp_head,sarpanch,Other than Woman,NONE,0,Kavali Srinivasulu,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Abhangapatnam,,gp_head,sarpanch,Woman,NONE,1,D Madhavi,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Acharyapur,,gp_head,sarpanch,Other than Woman,NONE,0,RAMULU,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Ananthapur,,gp_head,sarpanch,Other than Woman,NONE,0,G mahesh Yadav,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Ankilla,,gp_head,sarpanch,Woman,NONE,1,Rajitha,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Ayyavaripally,,gp_head,sarpanch,Woman,NONE,1,VIJAYA SREE,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Bodonigutta Tanda,,gp_head,sarpanch,ST Woman,ST,1,Lalamma,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Burgupally,,gp_head,sarpanch,SC Woman,SC,1,Krishnaveni,published,,SC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Chandapur,,gp_head,sarpanch,SC Woman,SC,1,G KAVITHA,published,,SC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Chandraspally,,gp_head,sarpanch,BC Other than Woman,BC,0,Kavali Gopal,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Chinthal Thanda,,gp_head,sarpanch,ST Other than Woman,ST,0,RAGHUNATH,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Damaipally,,gp_head,sarpanch,BC Other than Woman,BC,0,K HANMANTHU,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Gangya Nayak Tanda,,gp_head,sarpanch,ST Other than Woman,ST,0,Redya Naik,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Garlapad,,gp_head,sarpanch,Other than Woman,NONE,0,Kavali Anjaneyulu,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Hanuman Gadda Tanda(Mangali Tanda),,gp_head,sarpanch,ST Other than Woman,ST,0,KETHALAVATH TULSI BHAI,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Ibrahimnagar,,gp_head,sarpanch,BC Other than Woman,BC,0,Madugu Ramulu,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Jamalpur,,gp_head,sarpanch,SC Other than Woman,SC,0,CHANTI BHEEMANNA,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Kanaipally,,gp_head,sarpanch,BC Woman,BC,1,PALLE SATHYAMMA,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Kanugubanda Tanda,,gp_head,sarpanch,ST Woman,ST,1,KATRAVATH KAVITHA,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Keshvapur,,gp_head,sarpanch,Other than Woman,NONE,0,B Mogulaiah,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Khajipur,,gp_head,sarpanch,Woman,NONE,1,Dubba kalpana,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Koilkonda,,gp_head,sarpanch,Other than Woman,NONE,0,KRISHNAIAH B,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Kothlabad,,gp_head,sarpanch,Woman,NONE,1,MALYALA CHARITHA,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Lingalched,,gp_head,sarpanch,SC Other than Woman,SC,0,S KISHTAIAH,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Lingupalle,,gp_head,sarpanch,BC Woman,BC,1,N Anitha,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Malkapur,,gp_head,sarpanch,Other than Woman,NONE,0,P Narayana yadav,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Mallapur,,gp_head,sarpanch,BC Woman,BC,1,A LASAMMA,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Modipur,,gp_head,sarpanch,Woman,NONE,1,SWAPNA BOYANI,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Nakavanikunta Tanda,,gp_head,sarpanch,ST Other than Woman,ST,0,Ramdas,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Nallavelly,,gp_head,sarpanch,BC Other than Woman,BC,0,Anjaiah,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Palugu Thanda,,gp_head,sarpanch,ST Other than Woman,ST,0,HEERALAL J,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Parpally,,gp_head,sarpanch,BC Woman,BC,1,GOLLA D MANIKYAMMA,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Perkiveedu,,gp_head,sarpanch,Other than Woman,NONE,0,M RAGHAVENDAR REDDY,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Rajunaik Tanda,,gp_head,sarpanch,ST Woman,ST,1,Sakribayi,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Ramannapally Tanda,,gp_head,sarpanch,ST Other than Woman,ST,0,P Chakravarthi,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Rampur,,gp_head,sarpanch,BC Other than Woman,BC,0,mudda ramulu,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Sanganonipally,,gp_head,sarpanch,Woman,NONE,1,RAVU ANITHA,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Sherivenkatapur,,gp_head,sarpanch,Woman,NONE,1,SUNKI REDDY SUNDARAMMA,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Somla Nayak Tanda,,gp_head,sarpanch,ST Woman,ST,1,A kamalamma,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Suraram,,gp_head,sarpanch,Other than Woman,NONE,0,KARUNAKAR REDDY,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Thirmalampally,,gp_head,sarpanch,SC Other than Woman,SC,0,Kavali Chinna Venkataiah,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Ubbadi Thanda,,gp_head,sarpanch,ST Woman,ST,1,K Shanthi Bai,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Veerampally,,gp_head,sarpanch,Other than Woman,NONE,0,KAVALI HANMANTHU,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Vinjamur,,gp_head,sarpanch,Other than Woman,NONE,0,Pakanati Narayana Reddy,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Koilkonda,Yellareddypalle,,gp_head,sarpanch,Woman,NONE,1,VANAJA,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Mahabubnagar_Rural,Allipur,,gp_head,sarpanch,SC Other than Woman,SC,0,Kodiganti Anjilaiah,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Mahabubnagar_Rural,Appaipally,,gp_head,sarpanch,BC Other than Woman,BC,0,USHANNA GOLLA,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Mahabubnagar_Rural,Bhavani Thanda,,gp_head,sarpanch,Other than Woman,NONE,0,Purya Naik Ratlavath,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Mahabubnagar_Rural,Bokkaloni Pally,,gp_head,sarpanch,Other than Woman,NONE,0,R Yugandhar Reddy,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Mahabubnagar_Rural,Chowderpally,,gp_head,sarpanch,SC Woman,SC,1,K Shankaramma,published,,SC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Mahabubnagar_Rural,Dharmapur,,gp_head,sarpanch,Other than Woman,NONE,0,Adirepalli Srinivasa redy,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Mahabubnagar,Mahabubnagar_Rural,Divitipally,,gp_head,sarpanch,Woman,NONE,1,Zarina Begum,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
