year,ward_no,candidate,symbol,gender,votes,won,incumbent,source_path
1997,77,Husen Nishant Imtiyaz,Hand,F,1306,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,78,Kureshi Mukim Rashid,Hand,M,4110,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,78,Tari Shankar Sakharam,State,M,1262,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,78,Patil Ashok Vasudev,Bow & Arrow,M,4884,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,78,Prajapati Shivpujan Pachu,Jeep,M,406,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,78,Yadav Lalitraj Swaminath,Car,M,147,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,79,Agrawal Nirmala Shyamsundar,Hand,F,2111,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,79,Kadari Sharif Ahmed,Chakra (Wheel),M,1507,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,79,Kasare Bandu Laxman,Hurricane Lamp,M,491,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,79,Khan Riyazuddin Zahiruddin,Ladder,M,41,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,79,Zagade Virendra Govind,Bow & Arrow,M,6829,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,79,Thorat Dattatraya Pandurang,Two Swords & A Shield,M,941,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,79,Pawar Jaywant Maruti,Rising Sun,M,1953,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,79,Loke Krishna Shankar,Coconut Tree & Bearing Fruits,M,227,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,79,Lokhande Ashok Kisan,Two Leaves,M,173,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,79,Vengurlekar Ulhas Soma,Conch,M,496,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,79,Shekh Gulzar Abbas,Aeroplane,M,1116,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,79,Shekh Liyakat Ali,Star,M,43,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,79,Sayyad Nasim Samsher Husen,Bicycle,M,1473,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,79,Kshirsagar Bapu Dhondiba,Boy & Girl,M,35,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,80,Adsul Eknath Shivram,Axe,M,225,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,80,Ovhal Vishnu Mahadev,Hand,M,2455,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,80,Kadam Shrikant Laxman,Jeep,M,291,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,80,Khan Ibrahim Nijamuddin,Bicycle,M,5007,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,80,Chougule Mahadev Narayan,Umbrella,M,38,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,80,Dhone Vijay Tukaram,Ladder,M,75,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,80,Naik Ramchandra Govind,Bat,M,69,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,80,Pawar Ratnakar Gopal,Spectacles,M,66,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,80,Patil Sunanda Jayram,Two Swords & A Shield,F,610,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,80,Piwal Chandsingh Zalesingh,Electric Bulb,M,112,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,80,Bot Maya Suresh,Aeroplane,F,36,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,80,Mir Mozam Ali Faiz Ali,Railway Engine,M,309,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,80,Maidam Chinna Gangaram,Coconut Tree & Bearing Fruits,M,253,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,80,More Sandip Bhanuram,Boy & Girl,M,123,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,80,Vishwkarma Mishirilal Muniram,Two Leaves,M,23,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,80,Shekh Mohmmed Yunus M. Ismail,Star,M,507,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,80,Sapkal Chandrashekhar Dyal,Rising Sun,M,1101,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,80,Sawant Prakash Vasant,Bow & Arrow,M,5441,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,81,Kamble Sahebrao Sakharam,Hurricane Lamp,M,361,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,81,Gaykawad Govind Vitthal,Rising Sun,M,957,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,81,Gaykawad Pramod Ramchandra,Two Leaves,M,716,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,81,Chouhan Radheshyam Narsingh,Hand,M,6476,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,81,Jagtap Tushar Eknath,Bicycle,M,4103,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,81,Jadhav Ashwin Shankar,Aeroplane,M,25,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,81,Dayama Premchand Ganpatram,Chakra (Wheel),M,937,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,81,Badgujar Likhma Badriprasad,Two Swords & A Shield,M,482,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,81,Bagoriya Jayprakash Mamchand,Bow & Arrow,M,6196,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,81,Vamne Dipak Parshuram,Conch,M,404,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,81,Shewale Vijay Janu,Star,M,59,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,81,Solanki Shivram Durlab,Candles,M,288,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,81,Honmukhe Mangesh Bhimrao,Umbrella,M,37,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,82,Kolte Sulbha Prakash,Lotus,F,1599,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,82,Khan Khatija A. Rahman,Pressure Cooker,F,43,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,82,Deulkar Suhasini Rupaji,State,F,1639,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,82,Pawar Anjali Ashok,Two Leaves,F,855,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,82,Polekar Shalini Vilas,Jeep,F,913,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,82,Bharde Helan Anwar,Chakra (Wheel),F,2521,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,82,Mishri Hamida Masum Ali,Bicycle,F,1770,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,82,More Malati Balkrishna,Ears of Corn & Sickle,F,126,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,82,Shenoy Prafulla Laxman,Axe,F,2,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,82,Sapkal Pushplata Sakharam,Hand,F,1804,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,82,Sawant Charushila Pratap,Star,F,90,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,82,Sidhiki Najma Banu,Aeroplane,F,10,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,82,Sonavane Sulabha Vijay,Rising Sun,F,409,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,82,Sonavane Malan Vinayak,Umbrella,F,86,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,83,Khade Suryakant Shridhar,Bow & Arrow,M,3281,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,83,Gupta Ramchandra Jokhanlal,Car,M,556,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,83,Chouhan Suryakant Gangaram,Hand,M,4380,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,83,Julfikar A. Fajal Ahmed,Star,M,236,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,83,Dhamapurkar Ashok Sambhaji,Flaming Torch,M,253,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,83,Dhuri Shashikant Keshav,Plough,M,417,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,83,Mayekar Gundu Balkrishna,Railway Engine,M,278,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,83,Mahadik Chandrakant Maruti,Apple,M,20,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,83,Mahadeshwar Vishwanath Pandurang,Umbrella,M,3018,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,83,Meshri Babaji Dhondu,Chair,M,112,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,83,Moghe Madhukar Tatu,Two Swords & A Shield,M,593,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,83,Varma Gulab Shankar,Chakra (Wheel),M,601,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,83,Shekh Mohmmed Kayyum Ahmed,Bicycle,M,2029,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,84,Ulod Chatursingh Ranaji,Hurricane Lamp,M,161,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,84,Krushnan K. K.,Chakra (Wheel),M,435,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,84,Khandekar Prakash Shankar,Bat,M,12,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,84,Gupta Bhalchandra Patiraj,Flaming Torch,M,74,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,84,Dayas Josef Domnik,Bucket,M,2806,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,84,Potnis Sanjay Govind,Bow & Arrow,M,4300,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,84,Bhagavankar Sanjay Kamlakar,State,M,265,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,84,Bhugara Vijay Huns,Aeroplane,M,1681,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,84,Manhas Amarjit Raghuvirsingh,Hand,M,3974,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,84,Meshram Kirti Sheshrao,Two Leaves,F,39,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,84,Rane Sayaji Krushnaji,Two Swords & A Shield,M,118,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,84,Rodriks Frinsis Luis,Star,M,650,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,84,Waghmare Vijay Damu,Rising Sun,M,62,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,84,Shukla Purushottam Gopinath,Clock,M,1690,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,84,Shekh Mahmmed Rafik Mustafa Husen,Bicycle,M,1720,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,84,Shenoy Kamalaksh Keshav,Conch,M,64,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,84,Sapkal Harishchandra Vitthal,Ceiling Fan,M,46,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Ansari Farid Abdul Kasim,Chakra (Wheel),M,382,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Abraham Jhorj,Electric Bulb,M,3885,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Acharekar Balkrushna Babu,Aeroplane,M,208,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Kadam Shalini Chandrakant,Ship,F,358,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Kapur Mohanlal Dharmvir,Spectacles,M,397,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Kureshi Akbar Ali,Rising Sun,M,946,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Keni Aanil Anthoni,Boat,M,75,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Khan Javed Nasrulakhan,Haldar within Wheel (Chakra Haldar),M,395,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Khan Mehmad Amit,Bicycle,M,1731,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Khan Mohmmed Ismail,Chair,M,263,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Jesinto Febiyan Vinsent,Trumpet,M,52,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Dayas Josef Domnik,Bucket,M,1484,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Dal Sadhana Subhal,Kite,F,997,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,D'soza Felips,Ladder,M,23,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,D'Souza Floyd Jerome,Jeep,F,49,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Tadvi Sulemankhan Kasamkhan,Coconut Tree Bearing Fruits,M,34,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Tiwari Radheshyam Mithaiwala,Hand,M,1337,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Thorat Krishna Bhikaji,Candles,M,908,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Dhotre Pradip Namdev,Umbrella,M,34,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Nambiyar Pradip Krishnan,Lotus,M,2825,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Patel Iqbal Yusuf,Star,M,94,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Bane Subhash Dattatraya,Hurricane Lamp,M,384,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Bhosle Satyavan Balkrishna,Two Swords & A Shield,M,1904,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Mahmud Ahmed Mukhtar,Clock,M,561,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Mirza Mehbub Beg,Plough,M,126,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Roy Sailkumari,Television,F,107,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Varma Mahesh Vidhydhar,Axe,M,655,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Sharma Sunil Javaharlal,Ballon,M,7,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Shirsivkar Kishor Anant,Telephone,M,16,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Savre Chandar Margu,Railway Engine,M,639,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Singh Ramdhari Rajanarayan,Flaming Torch,M,131,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,85,Solanki Regina Jayanti,Hand Pump,F,61,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,86,Gurav Vijay Ragunath,Bow & Arrow,M,8357,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,86,Thakur Suryawansh Balrup,Conch,M,3465,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,86,Nachanekar Vathan Vithoba,Two Swords & A Shield,M,868,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,86,Nandikar Sanjay Vithoba,Hand,M,4668,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,86,Manjrekar Sunil Duttaram,Sewing Machine,M,733,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,86,Yadav Vaijnath Shitlaprasad,Aeroplane,M,152,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,86,Lande Ramesh Sonu,Rising Sun,M,573,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,86,Sharma Ashok Aadhar,Chakra (Wheel),M,765,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,86,Satav Baburao Tukaram,Kite,M,844,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,87,Khatib Izaz Ahamad Abdul Latif,Umbrella,M,18,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,87,Jadhav Rajendra Biku,Rising Sun,M,87,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,87,Jani Dharmendra Kantilal,Two Swords & A Shield,M,145,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,87,Thakur Vijaysingh Talukadarsingh,Hand,M,4212,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,87,Parab Sadanand Gajanan,Bow & Arrow,M,6025,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,87,Parab Subhash Shantaram,Aeroplane,M,23,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,87,Pande Arjun Rambahadur,Jeep,M,17,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,87,Pote Narsu Yalappa,Clock,M,762,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,87,Mishra Brahmajit Somanath,Flaming Torch,M,48,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,87,Mehta Jitendra Madanlal,Spectacles,M,390,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,87,Moila Anwar Kukara,Star,M,11,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,87,Rajbar Dinesh Parasnath,Plough,M,140,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,87,Rathod Devraj Dayalal,Chair,M,33,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,87,Shah Liladhar,Ladder,M,13,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,87,Sawant Subhash Mahadev,Coconut Tree Bearing Fruits,M,4229,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,88,Kabali Duttaram Jayram,Jeep,M,322,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,88,Gurav Prabhakar Dhondu,Coconut Tree Bearing Fruits,M,1531,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,88,Tankariya Vinot Odhvaji,Candles,M,474,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,88,Devkar Ramnath Duttaram,Two Swords & A Shield,M,315,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,88,Narvekar Shridhar Sakharam,Umbrella,M,135,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,88,Bastiwala Khanmahmad Abbas,Hand,M,7630,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,88,Bhagat Manesh Moreshwar,Star,M,345,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,88,Miskar Sawada Gidda,Aeroplane,M,749,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,88,Sarang Tukaram Sadashiv,Lotus,M,4821,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,89,Aalmeda Glainds Nikolas,Aeroplane,F,2305,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,89,Karmel Alfhanso Thomas,Bicycle,F,1320,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,89,Kabrol Vanisha Anthoni,Rising Sun,F,1227,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,89,Gawde Suhasini Bapu,Hurricane Lamp,F,539,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,89,Chouhan Vidya Ajit,Chakra (Wheel),F,1311,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,89,Jagtap Mandikini Umaji,Railway Engine,F,83,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,89,Jadhav Gita Ganpat,Coconut Tree Bearing Fruits,F,1264,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,89,Jaygade Sunanda Krushna,Two Swords & A Shield,F,1266,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,89,Dudwadkar Anjana Bhaskar,Hand,F,2473,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,89,Pangarkar Indira Maruti,Telephone,F,2473,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,89,Bedak Pranali Pradip,Bow & Arrow,F,5824,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,89,Shette Rekha Ramesh,Spectacles,F,173,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,89,Sapkal Rohini Subhash,"Hammer, Sickle & Star",F,1594,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,90,Alawani Parag Madhusudan,Lotus,M,5587,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,90,Upaday Kailash Kamalakant,Ring,M,87,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,90,Karalkar Sanjay Chandrakant,Star,M,491,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,90,Kulkarni Prasad Shriram,Umbrella,M,520,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,90,Khaple Dinkar Daku,Plough,M,293,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,90,Chouval Nitin Prabhakar,Kite,M,77,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,90,Chandevar Alka Sovind,Drum,F,655,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,90,Doshi Vikram Ramanlal,Lady Purse,M,44,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,90,Nagvekar Vishnu Balkrishna,Two Swords & A Shield,M,1061,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,90,Naik Devdas Hari,Car,M,283,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,90,Patil Prabhakar Mahadev,Boy & Girl,M,355,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,90,Pande Ashok Banka,Candles,M,109,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,90,Bhangire Nitin Pandurang,State,M,5,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,90,Mane Sarita Suresh,Telephone,F,250,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,90,Raje Nitin Madhusudan,Jeep,M,200,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,90,Shah Dhirajlal Popatlal,Hand,M,2689,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,90,Shah Babulal Mangalchand,Boat,M,340,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,90,Shrivastave Surendra Krishnamohan,Coconut Tree Bearing Fruits,M,69,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,90,Sarfare Sanjay Namdev,Railway Engine,M,209,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,90,Solanki Neeta Ramu,Television,F,25,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,90,Solanki Ramji Rajaram,Flaming Torch,M,693,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,90,Singh Dinesh Surendra,Conch,M,271,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,91,Khade Shantaram Narayan,Plough,M,559,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,91,Zunjarrao Dattatray Shantaram,Hand,M,3222,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,91,Vait Suryakant Kanu,Bow & Arrow,M,5232,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,91,Yadav Kamalakant Rambahal,Wheel,M,224,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Arora Rakesh Vishwnath,Two Leaves,M,43,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Almeda Nikolara Benzamin,Aeroplane,M,559,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Ayare Anant Ramchandra,Coconut Tree Bearing Fruits,M,72,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Kevat Feruram Bhikhi,Jeep,M,182,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Kamble Mahendra Gangaram,Apple,M,47,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Castiloni Jems,Bell,M,99,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Khan Mohmmed Ayub Astafa,Sewing Machine,M,398,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Khan Yakub Mohram Khan,Plough,M,35,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Gardi Suresh Babu,Boat,M,55,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Gupta Ramnayan Dhanai,Hand Pump,M,117,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Choube Ghanshyam Satyadev,Car,M,478,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Chandeliya Dayachand Dhara,Boy & Girl,M,200,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Jadhav Rahul Jagan,Rising Sun,M,1191,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,D'soza Devid Anthoni,Violine,M,210,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,D'soza Vinifred Vaptira,Ship,F,1972,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Tavde Suhas Balkrishna,Bow & Arrow,M,3968,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Dube Krishnadatta Prasidhnarayan,Spectacles,M,747,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Dhotare Suresh Kalyani,Spade,M,188,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Pagare Shridhar Govinda,Conch,M,248,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Partha Satpal Ratilal,Two Swords & A Shield,M,1224,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Mastana Harbhajansingh Mihasingh,Candles,M,12,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Mali Keshav Bachanu,Railway Engine,M,46,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Yadav Dayaram Baburam,Electric Bulb,M,5,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Yadav Radheshyam Ruriram,Chair,M,4,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Lokhande Ramesh Chima,Ladder,M,144,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Lobo Felix Fransis,Hurricane Lamp,M,98,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Shekh Meruulla Alibasa,Bat,M,6,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Shety Ganappa Timappa,Chakra (Wheel),M,421,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Shety Ratnakar Govind,Star,M,112,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Shety Remesh Ramnath,Umbrella,M,17,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Saldhana Luis Baptist,Hand,M,1528,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,92,Halarnkar Devendranath Vishnu,Clock,M,201,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,93,Asware Ratan Sakharam,Rising Sun,M,1705,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,93,Kasar Kerba Mahadev,Aeroplane,M,422,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,93,Kotiyan Jay Babu,Umbrella,M,253,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,93,Garde Nitin Govind,Two Swords & A Shield,M,772,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,93,Garashiya Harishchandra Limbaji,Conch,M,12,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,93,Choudhari Utpal Shyam Manohar,Bell,M,61,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,93,Chandok Pralhadsingh Haranamsingh,Hockey & Ball,M,417,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,93,Thorat Dipak Baban,Two Leaves,M,46,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,93,Dadhich Laxmikant Kisanlal,Chair,M,12,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,93,Dube Rughuwansh,Flaming Torch,M,44,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,93,Dhavare Sanjay Vasant,Ladder,M,34,L,0,data/maharashtra/mumbai/BMC 1997.xls
