state,body,ward_no,survey_year,councillor,councillor_woman,councillor_party,councillor_age,councillor_education,councillor_professional_education,councillor_pan_card,councillor_criminal_cases,council,councillor_spell_id,woman_reserved,reservation_raw,total_funds,funds_prop,gbm_attended,total_gbms,ward_attendance,total_ward_meetings,other_meetings,total_other_meetings,total_questions,slum,samplesize,adminward,rating_roads,rating_traffic,rating_gardens,rating_transport,rating_rations,rating_hospitals,rating_schools,rating_power,rating_water,rating_flooding,rating_pollution,rating_crime,rating_law_order,rating_sanitation,rating_recall_party,rating_recall_name,rating_accessibility,rating_satisfaction,rating_corruption,rating_quality_of_life,rating_footpaths,questions_corporation,questions_crimecorrupt,questions_culture,questions_distribution,questions_education,questions_health,questions_housing,questions_humanres,questions_license,questions_otherinfrastructure,questions_pollution,questions_recreationcommunity,questions_renaming,questions_tax,questions_transport,questions_watertoilets,questions_other,rating_flags,source_path
Maharashtra,Brihanmumbai Municipal Corporation,70,2016,Bhalchandra Gangaram Ambure,0,MNS,45,SSC,,Yes,1,2012,587,0,,6900044,0.5750037,67,74,12,18,9,18,24,0.58,,K/E,70.358,58.302,59.395,72.033,57.319,71.683,76.619,82.528,70.711,64.458,61.087,63.238,67.464,64.214,1.2,25.3,70.28333,74.7,79.1175,64.15,,0.041666668,0,0.083333336,0,0.125,0.083333336,0.25,0,0.041666668,0,0.041666668,0,0,0,0.20833333,0.083333336,0.041666668,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,70,2018,Sunita Rajesh Mehta,1,BJP,46,Post Graduate,,Yes,0,2017,588,1,W,3681094.2,0.61351573,85,102,16,18,13,16,15,0.45,,K/W,16.508,48.89,54.982,67.818,,87.544,89.329,91.385,75.374,15.99,19.614,41.469,54.631,17.254,92.7,26.3,37.056667,92.5325,84.635,51.825,35.739,0,0,0,0,0,0.2,0.46666667,0,0.06666667,0,0.06666667,0,0,0,0.13333334,0.06666667,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,71,2011,Rupali Ramesh Pawaskar,1,INC,,,,,,2007,589,0,,,,48,51,14,15,13,15,10,0.58,121,K/E,50.053,51.774,51.696,53.5,,55.948,52.763,73.723,57.433,51.785,51.794,52.828,54.694,55.19,,,,,59.895,,,0,0.1,0,0,0.1,0,0.5,0,0,0,0,0,0,0,0.1,0.1,0.1,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,71,2013,Sandhya Sunil Yadav,1,SS,37,F.Y.J.C.,,not given,0,2012,590,1,W,5138999,0.85649985,62,70,13,16,10,18,3,0.58,,K/E,61.983,51.475,43.725,75.529,55.061,77.374,84.856,85.278,79.114,58.363,56.251,65.072,69.006,59.509,32.2,44,62.536667,67.37,59.9125,68.41,,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0.33333334,0,0.33333334,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,71,2014,Sandhya Sunil Yadav,1,SS,38,F.Y.J.C.,,not given,0,2012,590,1,W,1.0503E7,0.87525,61,65,13,16,7,17,2,0.58,,K/E,62.297,50.093,52.301,68.8,53.673,67.078,72.001,75.531,77.067,51.699,51.377,55.125,62.17,58.666,40.7,60.4,60.39,64.6175,51.89,68.235,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,71,2015,Sandhya Sunil Yadav,1,SS,39,F.Y.J.C.,,not given,0,2012,590,1,W,4033000,0.67216665,54,79,8,19,7,24,13,0.58,,K/E,74.37,55.626,55.384,75.856,63.683,72.858,74.22,77.479,75.583,70.323,71.639,70.378,73.942,72.064,50.9,87.6,68.18,77.3175,76.53,75.05,,0.15384616,0,0,0,0,0,0.07692308,0.07692308,0,0,0.07692308,0,0.3846154,0,0.23076923,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,71,2016,Sandhya Sunil Yadav,1,SS,40,F.Y.J.C.,,not given,0,2012,590,1,W,7536277.5,0.62802315,35,74,12,18,8,18,6,0.58,,K/E,76.061,64.356,60.549,78.604,68.234,75.272,78.349,80.24,71.939,72.488,73.14,46.349,78.602,78.42,54.5,73.9,54.543335,75.6175,67.425,75.91,,0,0,0,0,0,0,0.16666667,0,0,0,0,0,0.5,0,0.33333334,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,71,2018,Aneesh Naval Makwaaney,0,BJP,41,Graduate,,Yes,0,2017,591,0,G,5230315.5,0.87171924,91,102,18,18,40,53,11,0.45,,K/W,53.145,52.126,59.922,60.789,,55.974,60.849,58.711,59.476,49.62,45.462,52.343,60.605,45.47,54,14.3,57.783333,72.3125,49.76,68.94,49.854,0.18181819,0,0,0,0,0,0.09090909,0,0.18181819,0,0,0,0.36363637,0,0.09090909,0.09090909,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,72,2011,Ramesh Kondiram Latke,0,SS,,,,,,2007,592,0,,,,27,51,11,15,16,31,18,0.58,121,K/E,66.108,61.289,67.082,65.352,,68.663,65.99,89.214,68.303,49.816,49.136,47.504,65.057,60.573,,,,,76.8225,,,0,0,0,0,0.055555556,0.055555556,0.2777778,0,0,0,0.055555556,0.055555556,0.33333334,0,0.16666667,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,72,2013,Sunita Janardan Elawadekar,1,SS,49,Upto SSC,,Yes,2,2012,593,1,W,5098493.5,0.8497489,68,70,16,16,8,18,4,0.58,,K/E,60.377,59.69,48.95,72.04,58.927,69.609,66.535,79.374,79.591,56.591,55.302,64.47,66.686,62.136,53.4,64.9,70.74333,80.5775,56.75,82.09,,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,72,2014,Sunita Janardan Elawadekar,1,SS,50,Upto SSC,,Yes,2,2012,593,1,W,1.0882E7,0.90683335,62,65,15,16,6,14,25,0.58,,K/E,73.923,60.228,57.923,69.13,68.916,73.836,76.039,86.204,77.484,61.678,58.693,63.07,67.534,71.201,40,56.5,58.583332,71.6775,63.295,72.3,,0.2,0,0,0,0,0,0.44,0,0,0,0.08,0,0,0.08,0.16,0,0.04,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,72,2015,Sunita Janardan Elawadekar,1,SS,51,Upto SSC,,Yes,2,2012,593,1,W,5588000,0.93133336,66,79,14,19,11,19,27,0.58,,K/E,71.297,51.063,52.227,78.034,55.592,73.32,70.482,74.405,68.403,66.824,61.689,63.943,66.378,65.673,38.5,33.2,62.676666,74.1225,68.385,69.1725,,0.18518518,0.037037037,0,0.037037037,0,0,0.37037036,0.33333334,0,0,0,0,0,0,0.037037037,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,72,2016,Sunita Janardan Elawadekar,1,SS,52,Upto SSC,,Yes,2,2012,593,1,W,5573341,0.46444508,61,74,16,18,10,17,14,0.58,,K/E,61.576,50.937,54.388,73.889,67.693,74.901,77.871,79.354,67.126,55.93,61.761,62.49,65.746,63.801,72.2,75,64.816666,70.5625,69.6775,74.075,,0,0,0,0.071428575,0,0,0.21428572,0,0,0,0,0,0.14285715,0,0.42857143,0.14285715,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,72,2018,Pankaj Shobhnath Yadav,0,BJP,51,Graduate,,Yes,0,2017,594,0,OBC,5089738,0.84828967,89,102,19,22,15,18,5,0.58,,K/E,81.858,82.133,80.182,79.054,,78.305,76.757,77.121,76.617,64.034,67.291,64.986,58.362,42.977,99.2,0,83.61667,50.605,91.72,37.305,51.968,0,0,0,0,0,0,0.2,0,0,0,0,0,0.8,0,0,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,73,2011,Clive Dias,0,INC,,,,,,2007,595,0,,,,50,51,14,15,10,13,14,0.58,129,K/E,67.592,61.338,67.126,66.341,,67.217,65.274,80.701,63.686,57.326,57.16,54.369,65.656,61.003,,,,,81.14,,,0,0,0,0,0,0.071428575,0.35714287,0,0,0,0,0,0.14285715,0,0.2857143,0.071428575,0.071428575,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,73,2013,Kesarben Murji Patel,1,INC,38,Seventh,,Yes,0,2012,596,1,W,3899300,0.64988333,65,70,12,16,12,19,2,0.58,,K/E,63.73,50.142,48.908,68.051,61.469,73.696,76.619,81.426,80.461,64.764,58.461,65.501,68.955,65.315,32.5,36.4,65.02333,75.2475,74.7325,61.52,,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,73,2014,Kesarben Murji Patel,1,INC,39,Seventh,,Yes,0,2012,596,1,W,9610000,0.80083334,57,65,11,16,10,14,0,0.58,,K/E,69.989,63.698,61.42,74.147,67.425,76.213,75.541,82.959,77.609,60.967,60.595,64.321,67.146,70.192,19.1,38.1,53,68.4,65.0025,68.3725,,,,,,,,,,,,,,,,,,,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,73,2015,Kesarben Murji Patel,1,INC,40,Seventh,,Yes,0,2012,596,1,W,5607000,0.9345,58,79,12,19,11,19,0,0.58,,K/E,57.598,52.454,51.931,71.996,67.575,69.409,75.83,80.8,78.965,45.256,43.907,46.146,57.244,54.009,1.2,56,56.4,64.6725,75.955,51.34,,,,,,,,,,,,,,,,,,,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,73,2016,Kesarben Murji Patel,1,INC,41,Seventh,,Yes,0,2012,596,1,W,6000113,0.5000094,55,74,14,18,13,17,0,0.58,,K/E,77.075,66.399,72.495,79.998,66.171,76.446,78.227,78.309,75.35,76.583,76.857,76.857,79.049,76.712,19.2,21.9,59.366665,74.225,68.3325,71.1275,,,,,,,,,,,,,,,,,,,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,73,2018,Pravin Gajanan Shinde,0,SS,60,Upto Ninth,,Yes,0,2017,597,0,G,5418989.5,0.9031649,95,102,20,22,30,35,3,0.58,,K/E,69.939,30.427,55.245,75.14,,69.964,69.954,81.199,76.595,48.554,47.43,53.447,79.104,51.223,100,81.3,84.083336,46.715,100,77.2875,33.41,0,0.33333334,0,0,0,0,0.6666667,0,0,0,0,0,0,0,0,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,74,2011,Roshan Bhaskar Dudwadkar,0,INC,,,,,,2007,598,0,,,,11,51,1,15,3,14,0,0.58,121,K/E,54.71,58.674,56.075,59.332,,63.425,56.195,96.185,68.81,56.602,57.497,59.813,61.062,59.449,,,,,73.93,,,,,,,,,,,,,,,,,,,,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,74,2013,Pramod Pandurang Sawant,0,SS,40,SSC,,Yes,2,2012,599,0,,4006744.5,0.6677908,68,70,15,16,16,18,18,0.58,,K/E,56.394,57.811,61.289,70.27,56.571,67.753,67.971,81.148,68.728,41.629,42.64,62.749,69.549,61.095,36.2,45.5,57.07,66.7925,63.2975,65.565,,0.11111111,0,0,0.16666667,0,0,0.11111111,0,0.11111111,0,0.055555556,0,0.11111111,0,0.16666667,0.055555556,0.11111111,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,74,2014,Pramod Pandurang Sawant,0,SS,41,SSC,,Yes,2,2012,599,0,,9782000,0.81516665,62,65,16,16,15,17,13,0.58,,K/E,60.388,51.962,46.396,64.227,57.536,69.545,73.599,82.73,81.371,50.68,56.028,61.695,64.441,60.628,13.3,16.3,56.2,67.2175,58.9075,67.265,,0,0,0,0,0,0.23076923,0.15384616,0,0,0,0.07692308,0,0,0,0.46153846,0,0.07692308,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,74,2015,Pramod Pandurang Sawant,0,SS,42,SSC,,Yes,2,2012,599,0,,2961000,0.4935,77,79,17,19,20,24,21,0.58,,K/E,62.935,55.952,49.62,66.364,62.108,68.541,68.176,74.872,71.334,54.84,51.52,51.074,61.01,62.649,2.1,41.6,44.423332,65.5,83.055,68.1975,,0.14285715,0.04761905,0,0.0952381,0,0.04761905,0.1904762,0,0.04761905,0,0.14285715,0,0,0,0.0952381,0.04761905,0.14285715,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,74,2016,Pramod Pandurang Sawant,0,SS,43,SSC,,Yes,2,2012,599,0,,8658905,0.72157544,70,74,18,18,130,141,25,0.58,,K/E,70.224,36.376,27.279,71.026,51.358,67.377,71.024,92.506,92.96,55.917,61.369,58.641,64.444,40.685,2.3,2.3,73.486664,60.345,81.2475,67.05,,0,0,0,0,0,0,0.48,0,0.04,0,0.08,0,0,0,0.36,0,0.04,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,74,2018,Ujwala Shrikrushna Modak,1,BJP,52,Graduate,,Yes,0,2017,600,1,W,3869159.2,0.64485985,51,102,22,22,16,47,1,0.58,,K/E,76.397,74.043,75.841,76.73,,77.829,76.125,77.123,75.716,74.63,73.667,73.871,77.727,77.914,91.7,84,69.97,39.79,74.3475,60.3325,73.107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,75,2011,Kamlesh Kedarnath Rai,0,INC,,,,,,2007,601,0,,,,30,51,8,15,8,25,9,0.58,121,K/E,56.416,59.806,61.768,62.546,,60.902,63.339,61.05,59.375,57.422,59.362,59.378,59.126,60.647,,,,,81.7775,,,0,0.11111111,0,0,0.11111111,0.11111111,0.22222222,0,0,0,0.22222222,0,0,0,0.11111111,0.11111111,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,75,2013,Sushma Kamlesh Rai,1,INC,36,SSC,,Yes,0,2012,602,1,W,5103570.5,0.85059506,41,70,12,16,11,17,11,0.58,,K/E,64.684,61.836,59.005,73.983,53.371,76.462,78.353,80.233,74.366,50.712,53.66,54.793,58.866,59.851,4.2,11.5,56.483334,69.0575,64.955,66.205,,0,0,0,0,0,0.09090909,0.27272728,0,0,0,0,0,0.54545456,0,0.09090909,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,75,2014,Sushma Kamlesh Rai,1,INC,37,SSC,,Yes,0,2012,602,1,W,1.1057E7,0.92141664,37,65,9,16,6,15,3,0.58,,K/E,61.271,56.827,49.015,67.654,61.386,68.663,71.96,76.498,83.002,57.12,56.117,55.497,53.43,67.382,40.3,50.8,53.08,65.0625,56.7875,66.1175,,0,0,0,0,0,0,0.6666667,0,0,0,0.33333334,0,0,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,75,2015,Sushma Kamlesh Rai,1,INC,38,SSC,,Yes,0,2012,602,1,W,3838000,0.6396667,26,79,11,19,5,21,6,0.58,,K/E,50.642,54.122,40.376,64.413,53.149,64.777,64.718,76.094,77.456,40.12,46.489,40.915,58.328,56.301,2.5,70.5,54.963333,63.1425,79.3925,55.3725,,0,0,0,0,0,0,0.8333333,0,0.16666667,0,0,0,0,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,75,2016,Sushma Kamlesh Rai,1,INC,39,SSC,,Yes,0,2012,602,1,W,7323700,0.61030835,34,74,12,18,7,14,7,0.58,,K/E,82.357,67.073,72.019,88.647,79.339,85.618,86.748,91.895,82.357,70.9,72.801,81.796,83.703,85.615,0,24.7,58.053333,75.835,72.5325,70.79,,0.14285715,0.14285715,0,0,0,0,0.42857143,0,0.14285715,0,0,0,0,0,0.14285715,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,75,2018,Priyanka Pramod Sawant,1,SS,42,Graduate,,Yes,0,2017,603,1,W,4690351,0.78172517,90,102,19,22,30,40,10,0.58,,K/E,58.334,53.867,62.239,72.757,,71.219,73.184,81.596,69.951,49.93,55.865,61.724,67.414,64.728,15.9,23,57.663334,61.8,77.54,78.0025,61.666,0,0,0.1,0,0,0.3,0.2,0,0.2,0,0.1,0,0,0,0.1,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,76,2011,Jagdish Kutti Amin,0,INC,,,,,,2007,604,0,,,,29,51,15,15,7,14,3,0.58,121,K/E,56.778,60.762,66.432,64.275,,64.631,63.141,64.796,63.763,62.427,63.897,62.161,63.661,65.232,,,,,84.8875,,,0.33333334,0,0,0,0,0.33333334,0.33333334,0,0,0,0,0,0,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,76,2013,Smita Subhash Sawant,1,SS,52,SSC,,Yes,0,2012,605,1,W,5644515.5,0.94075257,60,70,16,16,19,29,3,0.58,,K/E,70.773,54.232,50.91,68.321,53.409,75.636,78.255,83.814,73.597,62.261,59.671,67.776,67.025,69.691,67.4,86.5,69.53667,74.3975,71.67,67.32,,0,0.33333334,0,0,0,0,0,0,0,0,0.33333334,0,0.33333334,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,76,2014,Smita Subhash Sawant,1,SS,53,SSC,,Yes,0,2012,605,1,W,1.0719E7,0.89325,55,65,14,16,20,24,8,0.58,,K/E,67.088,53.663,59.561,72.123,66.795,79.241,78.806,85.07,83.03,64.072,59.655,57.603,66.141,69.452,43.7,58.4,56.426666,59.305,48.035,70.445,,0,0.125,0,0,0,0,0.125,0,0,0,0.125,0,0.625,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,76,2015,Smita Subhash Sawant,1,SS,54,SSC,,Yes,0,2012,605,1,W,4434000,0.739,67,79,17,19,13,22,15,0.58,,K/E,87.666,83.063,80.682,79.494,77.515,79.737,80.909,79.929,78.094,80.23,81.333,81.059,80.643,79.492,71.7,71.7,82.67667,87.35,81.485,86.6675,,0.06666667,0,0,0,0,0,0.06666667,0,0.13333334,0,0.06666667,0,0.46666667,0,0.06666667,0.13333334,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,76,2016,Smita Subhash Sawant,1,SS,55,SSC,,Yes,0,2012,605,1,W,6084918,0.5070765,59,74,16,18,12,18,8,0.58,,K/E,81.315,70.536,72.279,83.25,78.515,81.496,81.488,92.01,87.809,69.92,70.527,71.938,72.191,72.275,1.8,64.9,71.64,87.61,54.24,88.275,,0,0,0,0,0,0,0,0.125,0,0,0.375,0,0.5,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,76,2018,Kesharben Murji Patel,1,BJP,45,Upto Ninth,,Yes,0,2017,606,0,OBC,4325001.5,0.7208336,60,102,9,22,4,14,0,0.58,,K/E,59.291,58.909,63.792,62.755,,68.207,65.696,68.469,63.829,51.293,47.696,55.373,73.316,55.77,62.4,18.1,58.006668,61.5725,50.97,70.025,53.186,,,,,,,,,,,,,,,,,,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,77,2011,Nitin Bandopant Salagre,0,INC,,,,,,2007,607,0,,,,28,51,13,15,24,62,14,0.58,119,K/E,72.569,74.006,66.618,75.02,,73.683,72.442,78.097,71.979,75.205,76.451,77.266,75.482,76.214,,,,,94.5575,,,0,0.14285715,0,0,0.071428575,0.14285715,0.2857143,0,0.071428575,0.071428575,0.071428575,0,0,0,0.14285715,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,77,2013,Winnifred Baptist D'souza,1,INC,53,SSC,,Yes,0,2012,608,1,?,5654556.5,0.9424261,62,70,13,16,29,42,1,0.58,,K/E,64.082,37.775,25.97,63.965,48.294,68.996,78.532,90.937,88.331,46.517,44.426,60.206,67.585,59.777,44.4,49.4,75.23333,72.615,69.14,62.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,77,2014,Winnifred Baptist D'souza,1,INC,54,SSC,,Yes,0,2012,608,1,?,1.2E7,1,52,65,12,16,17,33,0,0.58,,K/E,55.235,47.625,42.826,65.068,52.321,59.615,64.237,73.099,70.167,52.595,51.292,48.654,57.008,56.771,32.9,37,55.853333,61.7175,40.0525,64.7125,,,,,,,,,,,,,,,,,,,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,77,2015,Winnifred Baptist D'souza,1,INC,55,SSC,,Yes,0,2012,608,1,?,3365000,0.56083333,68,79,15,19,33,60,1,0.58,,K/E,48.095,42.018,20.491,68.633,49.755,62.746,77.968,80.009,76.932,27.745,37.379,36.12,55.686,49.844,81,86.9,67.22667,55.8225,66.0525,60.4725,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,77,2016,Winnifred Baptist D'souza,1,INC,56,SSC,,Yes,0,2012,608,1,?,7880845.5,0.65673715,70,74,15,18,34,50,1,0.58,,K/E,72.158,60.452,60.111,76.819,68.181,73.633,78.189,79.551,77.732,69.886,68.751,72.153,71.589,72.842,5.7,23.9,62.5,74.1175,66.475,69.035,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,77,2018,Anant Bhiku Nar,0,SS,53,SSC,,Yes,5,2017,609,0,G,5248272.5,0.8747121,101,102,12,22,37,37,45,0.58,,K/E,88.129,83.57,81.644,79.91,,81.846,77.783,77.745,53.061,78.34,79.622,78.802,79.365,77.477,14.3,79.7,88.886665,86.06,41.8975,49.6375,76.324,0.08888889,0.022222223,0,0,0.022222223,0.06666667,0.13333334,0.022222223,0,0,0,0.022222223,0.044444446,0,0.5777778,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,78,2011,Manohar Gangaram Panchal,0,SS,,,,,,2007,610,0,,,,44,51,7,15,22,41,4,0.58,122,K/E,68.363,64.797,60.429,68.072,,68.467,65.786,68.535,66.382,66.654,66.845,68.463,67.452,67.277,,,,,81.6775,,,0,0,0,0,0,0,0.25,0,0,0,0.75,0,0,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,78,2013,Manisha Manohar Panchal,1,SS,47,Ninth,,Yes,0,2012,611,1,W,4723503,0.7872505,58,70,12,16,13,18,8,0.58,,K/E,53.75,39.941,34.212,63.921,43.091,73.023,76.879,86.021,84.687,42.476,38.959,62.707,70.404,63.001,75,75.9,69.97667,73.0375,72.8425,55.8025,,0,0,0,0.125,0,0.5,0.125,0,0,0,0,0,0,0,0.25,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,78,2014,Manisha Manohar Panchal,1,SS,48,Ninth,,Yes,0,2012,611,1,W,9254000,0.7711667,52,65,15,16,8,17,6,0.58,,K/E,68.063,55.665,59.537,68.973,54.269,75.307,78.154,90.01,88.228,54.883,56.104,59.177,61.695,71.204,46.1,56,58.93667,69.1275,59.7275,72.57,,0,0,0,0,0,0.33333334,0.16666667,0,0.16666667,0,0.16666667,0,0,0,0.16666667,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,78,2015,Manisha Manohar Panchal,1,SS,49,Ninth,,Yes,0,2012,611,1,W,3048000,0.508,60,79,19,19,19,24,6,0.58,,K/E,58.847,49.942,64.636,66.65,58.713,66.311,68.748,77.749,71.997,42.988,41.77,42.953,59.621,62.656,0,70.9,63.43,71.32,89.025,66.145,,0,0,0,0,0,0.16666667,0.16666667,0,0.16666667,0,0.16666667,0.16666667,0.16666667,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,78,2016,Manisha Manohar Panchal,1,SS,50,Ninth,,Yes,0,2012,611,1,W,8916817,0.7430681,42,74,16,18,8,18,14,0.58,,K/E,74.58,73.14,73.87,78.998,74.429,76.15,77.861,80.713,76.713,70.998,70.432,68.082,74.492,74.927,58.6,77.1,72.85667,79.305,66,72.6625,,0.071428575,0,0,0,0,0.21428572,0.14285715,0,0.071428575,0,0,0,0.21428572,0,0.14285715,0.14285715,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,78,2018,Naziya Jabbar Sofi,1,NCP,31,Upto Fifth,,Yes,0,2017,612,1,OBC-W,4857107,0.80951786,93,102,20,22,17,30,0,0.58,,K/E,47.99,40.793,41.181,62.933,,67.883,71.585,76.699,76.045,50.792,59.597,67.608,74.553,67.031,23.6,62.1,54.816666,57.2525,67.55,71.2625,44.877,,,,,,,,,,,,,,,,,,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,79,2011,Shashikant Govind Patkar,0,SS,,,,,,2007,613,0,,,,33,51,11,15,9,17,3,0.58,126,K/E,58.146,57.586,60.4,58.363,,59.518,59.245,59.242,56.7,56.7,57.246,57.476,56.621,57.722,,,,,74.555,,,0,0,0.33333334,0,0,0,0.33333334,0,0,0,0,0,0,0,0.33333334,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
