year,ward_no,candidate,symbol,gender,votes,won,incumbent,source_path
2002,102,Thakur Lakshman Tukaram,Ceiling Fan,M,350,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,102,Bangera Deepak Narayan,Flaming Torch,M,72,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,102,Bhosale Anant Govind,Bow and Arrow,M,4361,L,1,data/maharashtra/mumbai/BMC 2002.xls
2002,102,Mahadik Pradeep Bamanrav,Aeroplane,M,465,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,102,Mahale Ravindra Anant,Bicycle,M,162,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,102,Mhamunkar Ajit Baliram,Whistle,M,188,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,102,Sharma Sushil Dharajeet,Book,M,130,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,102,Shinde Pravin Gajanan,Railway Engine,M,7491,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,102,Sinh Pashupatinath Baban,Hand,M,3026,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,103,Kadam Vijaya Gangaram,Bicycle,F,447,L,1,data/maharashtra/mumbai/BMC 2002.xls
2002,103,Kasurde Sulochana Sambhaji,Hand,F,2678,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,103,Palekar Madhuri Bindumadhav,Aeroplane,F,56,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,103,Pavaskar Rupali Ramesh,Coconut,F,2888,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,103,Pasi Geeta Kashinath,Cloak,F,2613,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,103,Pednekar Nanda Ramakant,Table Lamp,F,307,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,103,Modak Ujwala Shrikrushna,Lotus,F,4333,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,103,Ranade Pramila Bhalanchandra,Bus,F,11,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,103,Shiyal Savita Vallabh,Kite,F,276,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,103,Singh Lata Singh S.P.,State,F,14,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,103,Singh Shashi (Didi) Ramsurat,Chair,F,161,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,104,Kadam Raghunath Sitaram,Railway Engine,M,4011,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,104,Kariya Hansraj Bhurabhai,Table Lamp,M,13,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,104,Patel Mohammed Khan,Bicycle,M,585,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,104,Pande Pramod Shamacharan,Chair,M,220,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,104,Bhosale Mansingh Mahadev,Clock,M,383,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,104,Rangila Ali Mohammed,Bungalow,M,46,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,104,Sharma Rajesh Prabhushankar,Lotus,M,4351,W,,data/maharashtra/mumbai/BMC 2002.xls
2002,104,Shaikh Taj Mohammed Ibrahim,Hand,M,1985,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,104,Sayyad Kasibi Abdulla,Aeroplane,M,15,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,104,Singh Baba Dasharath,Whistel,M,854,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,105,Shaikh Mohammed Yakub Abdul Rajjak,Hand Pump,M,8,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,105,Dev Arun Ganesh,Lotus,M,1892,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,105,Favan Anvar,Bus,M,119,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,105,Khatri Sarvar Ismail,Bungalow,M,627,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,105,Dait Manoj Gopal,Camera,M,39,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,105,Pusti Ajaykumar Govind,Bric,M,53,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,105,D'Souza Francis,Candles,M,250,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,105,Mayin Rajan Sakharam,Hat,M,300,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,105,Mehra Dinesh Singh,Flaming Torch,M,251,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,105,Meman Yakub Jan Ahmed,Bicycle,M,1027,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,105,Chauhan Ismail Ashraf,Aeroplane,M,45,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,105,Khan Ashraf Ahmed Husain,Elephant,M,14,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,105,Soni Retadevi,Kite,F,44,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,105,Shetty Santosh Kariya,Ceiling Fan,M,17,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,105,Gupta Balmukund Ghanshyamdas,Clock,M,512,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,105,Sinh Ramjanak Zhinkan,Hand,M,1501,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,105,Khechare Chandrashekhar Bapu,Bat,M,1767,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,105,Naik Rajendra Gajannath,Railway Engine,M,723,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,105,Haridas Raghavanand Lakshmidhar,Coconut,M,324,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,105,Chari Madhura Madhukar,Electric Poll,F,883,L,1,data/maharashtra/mumbai/BMC 2002.xls
2002,106,Mangela Pandurang Devji,Lotus,M,6460,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,106,Palamedu Bhiman Karpan,Clock,M,2681,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,106,Jadhav Ashok Bhau,Hand,M,7541,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,106,Shistakar Arvind Ramchandra,Bus,M,16,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,106,Mhatre Yatin Puspakant,Kite,M,913,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,106,Dodiya Bipin Harjivan,Book,M,71,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,107,Bapstista Ruth Nazareth,Coconut,F,608,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,107,Khan Farjana Samiulla,Bicycle,F,153,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,107,Miskita Tulip Oswald,Clock,F,2006,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,107,Khemkar Sandhya Shankar,Aeroplane,F,340,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,107,Kubal Punam Subhash,Bow and Arrow,F,4433,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,107,Shah Nilanjana Mangaladas,Hand,F,8277,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,108,Beg Shahin Aara Salim,Bus,F,3241,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,108,Chauhan Leea Mahesh,Clock,F,706,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,108,Dhongade Bharti Balkrushna,Hand,F,2820,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,108,Shaikh Sufiya Parvin Abdul Munaf,Chair,F,16,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,108,Gore Geeta Lakshman,Bow and Arrow,F,3887,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,109,Sadadekar Madhumati Madhusudan,Clock,F,1464,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,109,Yadav Geeta Vasant,Hand,F,5140,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,109,Amin Smita Jayant,Bow and Arrow,F,5053,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,110,Marucha Vanita Kailash,Hand,F,5793,W,,data/maharashtra/mumbai/BMC 2002.xls
2002,110,Chinchan Prathrna Kashiram,Bow and Arrow,F,4736,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,110,Akre Deepa Krushna,Aeroplane,F,545,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,110,Page Bharati Vishnu,Clock,F,476,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,111,Ansari Khurshid Aalam,Elephant,M,42,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,111,Ansari Mo Affak,Bicycle,M,1978,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,111,Amberkar Devendra Shridhar,Hand,M,5911,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,111,Gayakawad Kailash Kisan,Bus,M,386,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,111,Choudhary Rajesh Ramchandra,Candles,M,53,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,111,Dabholkar Pravin Rajaram,Clock,M,1445,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,111,Fanse Yshodhar Padmakar,Bow and Arrow,M,6270,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,112,Gurav Yogini Bapu,Hurricane Lamp,F,73,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,112,Dighe Jostna Abha,Bow and Arrow,F,6398,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,112,Bhargav Nirmala Rameswarprasad,Hand,F,3328,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,112,Shirke Deepali Sitaram,Clock,F,1263,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,112,Sayyad Shabana Sayyad Raffiq,Bicycle,F,187,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,113,Ali Liyakaf Monasir,Hurrican Lamp,M,458,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,113,Konar Balaraj Hanumant,Ears of Corn and Sickle,M,431,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,113,Jani Ajit Yogendra,Bungalow,M,95,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,113,Tamboli Mohammed Yusuf Shaikh Lal,Clock,M,942,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,113,Devkule Parshuram Shivappa,Coconut,M,287,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,113,Makvana Ismail Mohammed,Car,M,2862,L,1,data/maharashtra/mumbai/BMC 2002.xls
2002,113,Makvana Suresh Manaji,Road Roller,M,98,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,113,Mohasin Haider Haji Haider,Bicycle,M,4505,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,113,Lamve Lata Gangadhar,Sewing Machine,F,42,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,113,Shukla Atul Harpdaray,Lotus,M,3321,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,113,Shaikh Isa Bismilla,Railway Engine,M,70,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,113,Shaikh Mohammed Javed Abdul Gaffar,Ladder,M,60,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,113,Shaikh Ruksana Banu,Cot,F,539,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,113,Shaikh Shakil Ahmed Momudin,Hand,M,2412,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,113,Sayyad Ismail Abdul Rehman,Bus,M,114,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,114,Ambre Pandurang Soma,Bow and Arrow,M,6940,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,114,Gupta Fulchand Tulshiram,Hand,M,3498,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,114,Negandhi Ketan Ranjeet,Bus,M,161,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,114,Makwana Haji Mahamad,Car,M,1119,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,114,Varma Virendrapal Amarsingh,Clock,M,745,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,114,Shaikh Mohammed Yusuf Mohammed Dastagir,Bicycle,M,1136,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,114,Shaikh Badshaha Abdul Rehman,Candles,M,1027,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,114,Shaikh Salim Abdul,Ladder,M,167,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,114,Solanki Chandrakant Motilal,Elephant,M,98,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,115,Kapoor Jagmoham Ramanarayan,Hand,M,3571,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,115,Korgavankar Vishnu Vasudev,Bow and Arrow,M,6934,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,115,Khadtare Narayan Bajirav,Car,M,158,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,115,Khan Lubna Yusuf,Road Roller,F,107,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,115,Gudekar Deepak Shantaram,Chair,M,45,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,115,D'Souza Zevier Richard,Coconut,M,1796,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,115,Dube Santosh Sudhakar,Hanger,M,82,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,115,Miranda Mayakal Luis,Bat,M,385,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,115,Mishra Omprakash Kanhaiyalal,Bus,M,315,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,115,Multani Changej Jamal,Bungalow,M,1711,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,115,Yadav Ramraj Raghunath,Elephant,M,32,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,115,Yadav Sitaram Ramurat,Hurricane Lamp,M,273,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,115,Lokare Chandrakant Pandurant,State,M,91,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,115,Sarang Saiprasad Pandharinath,Aeroplane,M,147,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,115,Singh Sabhajeet Bechu,Bicycle,M,776,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,115,Sing Rajesh Ranabahadur,Clock,M,1001,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,116,Darvesh Mansur Umar,Bungalow,M,153,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,116,Patel Abdul Rahuf Rajjak,Bicycle,M,2082,L,1,data/maharashtra/mumbai/BMC 2002.xls
2002,116,Pallur Sheshan Ramaswami,Lotus,M,1585,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,116,Farid Mohammed Asif Gulam Mohammed,Clock,M,476,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,116,Shah Mohammed Akbar Saddiq,Aeroplane,M,76,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,116,Hafiji Iqabal Vali,Hand,M,5335,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,117,Avachar Nirmala Dinkar,Ceilng Fan,F,115,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,117,Kataranavare Agnesh Ramnath,Aeroplane,F,128,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,117,Khan Shabana Afzhal,Ladder,F,72,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,117,Dhanani Nilopfar Habib,Bicycle,F,3515,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,117,Nerurkar Shubhangi Sanjay,Candles,F,106,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,117,Patel Indumati Tribhuvan,Clock,F,1016,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,117,Patel Rajul Suresh,Bow and Arrow,F,10458,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,117,Pawar Shantabai Ramlal,Bus,F,35,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,117,Pistawala Ajija Mo Husain,Bungalow,F,297,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,117,Yadav Nirmal Ramji,Hurricane Lamp,F,1983,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,117,Shah Divyabala Velji,Hand,F,4256,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,118,Gulhane Rajendra Balkrushna,Hand,M,5124,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,118,Shinde Deelip Yallappa,Bow and Arrow,M,5995,L,1,data/maharashtra/mumbai/BMC 2002.xls
2002,118,Pal Rambali Jagannath,Bicycle,M,452,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,118,Shivkalagar Naushad Yakub,Lock and Key,M,1930,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,118,Bhovad Harishchandra Dattaram,Kite,M,456,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,118,Vadekar Pradip Sakharam,Railway Engine,M,3282,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,119,Pillai Ramchandra Raghavan,Haned,M,8094,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,119,Pophale Shyam Murlidhar,Flamng Torch,M,1930,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,119,Sukhu Rajkumar Prajapati,Bicycle,M,304,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,119,Bhat Chetan Harishankar,Kisan Driving Tractor,M,1221,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,119,Malu Subhash Bansilal,Clock,M,662,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,119,Mhatre Makrand Khanderav,Bow and Arrow,M,4870,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,119,Singh Arunkumar Brahmdev,Hurricane Lamp,M,18,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,120,Udhate Sahebrav Tukaram,Bow and Arrow,M,7355,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,120,Angane Kashinath Datta,Pressure Cooker,M,35,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,120,Giri Subhash Shriram,Bus,M,1085,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,120,Chavan Sushil Anant,Lock and Key,M,696,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,120,Jaiswal Pachuram Bachulal,Car,M,127,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,120,Thombre Madhukar Namdev,Television,M,37,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,120,Desai Samir Kamlakar,Hand,M,7688,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,120,Naik Karunakar Krushna,Book,M,146,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,120,Farukhi Juned Mohammed Harun,Flaming Torch,M,72,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,120,Mitabavkar Sudhir Keshav,Sewing Machine,M,1426,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,120,Mishra Munna Hiranarayan,Clock,M,649,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,120,Mohite Ramchandra Gopal,Bungalow,M,181,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,120,Yadav Radheshyam Baliram,Bicycle,M,1454,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,120,Yadav Suresh Mahadev,Hurricane Lamp,M,13,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,120,Saroj Biharilal Bhagirathi,Galss Tumber,M,8,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,120,Lot Hariom Munshiram,Elephant,M,63,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,120,Varma Manish Jiyalal,Gas Cylinder,M,16,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,120,Shelar Sanjay Dattaram,Aeroplane,M,130,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,121,Agaskar Avinash Gajanan,Gas Cylinder,M,57,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,121,Patel Kamlesh Suryakant,Hand,M,3468,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,121,Patel Chirayu Devendrabhai,Clock,M,1542,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,121,Patel Deelip Ghanshyam,Lotus,M,6071,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,121,Yadav Virendrashinh,Bicycle,M,1178,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,121,Shete Naresh Vasudev,Sewing Machine,M,2784,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,122,Jadhav Bhimrav Pandurang,Hammer Sickle and Star,M,387,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,122,Tayade Bharat Rustamrav,Elephant,M,140,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,122,Tavde Vilas Vaman,Chair,M,970,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,122,Nambiyar Mohandas Shankaran,Clock,M,495,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,122,Prabhu Sunil Vaman,Bow and Arrow,M,9704,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,122,Mangutkar Shankar Ranba,Hand,M,1842,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,122,Mane Vijay Shankarrav,Forke,M,83,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,122,More Sunderrav Sakharam,Ink Pot & Pen,M,31,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,122,Yadav Vishvnath Mohan,Bus,M,102,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,122,Sargade Arun Baburav,Bicycle,M,1426,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,123,Avade Mangal Yuvraj,Kite,F,82,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,123,Ipte Ashvini Sitaram,Balloon,F,12,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,123,Uke Chandraprabha Sheshrav,Electric Poll,F,420,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,123,Khanvilkar Nandini Nandkishor,Ceiling Fan,F,634,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,123,Gandhi Pushpa Kadmanni,Railway Engine,F,640,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,123,Gupta Uma Ramesh,Women carrying pot on her head,F,44,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,123,Gupta Shardadevi Gorakhnath,Bicycle,F,949,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,123,Pawar Ranjana Sakharam,Bus,F,85,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,123,Pande Alka Devendra,Hand,F,1979,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,123,Prabhu Uma Shrikant,Cup and Saucer,F,2305,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,123,Belchand Hemlata Krushna,Elephant,F,31,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,123,Magar Ramkala Giridhari,Bungalow,F,911,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,123,Mahalkari Shalini Ganpat,Chair,F,6,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,123,Maskarnes Sunita Vinci,Aeroplane,F,1384,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,123,Mishra Bachi Govind,Clock,F,355,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,123,Mishra Shivraji Vishvnath,Sewing Machine,F,44,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,123,Rasal Shital Deelip,Car,F,19,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,123,Pillai Dhanlakshmi Rajan,Coconut,F,20,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,123,Shaha Nirmala Ketan,Lock and Key,F,259,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,123,Shetye Sugandha Madhukar,Bow and Arrow,F,4440,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,123,Singh Reena Sumata,Road Roller,F,56,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,124,Ansari Usman Ansari Aklu Bachu,Gas Cylinder,M,93,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,124,Khan Nazrul Islam Dawood Khan Sulema,Railway Engine,M,17,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,124,Tembavalkar Sudha Mohan,Bow and Arrow,F,4227,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,124,Deshpande Suhas Madhukar,Bat,M,224,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,124,Bari Ravi Hiralal,Bungalow,M,863,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,124,More Shantaram Arjun,Car,M,20,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,124,Lilani Deelip Ramdas,Clock,M,1425,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,124,Vaze Sharadchandra Nagesh,Book,M,1136,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,124,Vyas Sushil Ravatmal,Hand,M,2837,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,124,Shinde Shalan Anil,Elephant,F,20,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,124,Singh Deelip Lalataprasad,Bicycle,M,839,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,125,Ansari Noorjahan Mohammed Yunus,Bicycle,F,55,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,125,Thakur Vidya Jauprakash,Lotus,F,7563,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,125,Bhardwaj Sulbha Durgaprasad,Clock,F,347,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,125,Rathod Manjula Ramesh,Hurricane Lamp,F,25,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,125,Saluji Masuma Mohammed,Hand,F,3726,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,126,Ansari Abdul Rashid Mahammed,Bicycle,M,1677,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,126,Ansari Nasir Ahmed Nurhasan,Hand,M,5586,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,126,Kale Rajendra Nandkumar,Bow and Arrow,M,7256,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,126,Kambli Jagdish Dattatray,Television,M,80,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,126,Gurav Sanjay Atmaram,Gas Cylnder,M,1765,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,126,Mhatre Pradeep Baliram,Aeroplane,M,70,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,126,Yadav Arvind Badriprasad,Clock,M,1493,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,127,Jadhav Ashok Krushna,Flaming Torch,M,32,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,127,Tiwari Gopinath Ramnarayan,Railway Engine,M,244,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,127,Nedariya Mohammed Hanif Ibrahim,Batsman,M,6,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,127,Bhati Vali Mahamed Abdul Gani,Bus,M,501,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,127,Marediya Usmanbhai Gulam Rasul,Batsman,M,4,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,127,Mansuri Imran Azim,Ladder,M,110,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,127,Lodha Mohammed Shafi Usman,Hand,M,1762,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,127,Varise Ganpat Balkrushna,Bow and Arrow,M,3752,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,127,Shaikh Mohammed Umar Mohammed Mastan,Hurricane Lamp,M,175,L,0,data/maharashtra/mumbai/BMC 2002.xls
