state,year,district,block,gram_panchayat,ward_no,tier,reservation,caste_reservation,woman_reserved,ward_count,ocr_repaired,reservation_raw,script,source_path,source_page,source_pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bendamurlanka,Allavaram Bendamurlanka,4,ward,SC Woman,SC,1,,1,sc{w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bendamurlanka,Allavaram Bendamurlanka,5,ward,BC Woman,BC,1,,1,8C{w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bendamurlanka,Allavaram Bendamurlanka,6,ward,BC Other than Woman,BC,0,,0,BC ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bendamurlanka,Allavaram Bendamurlanka,7,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bendamurlanka,Allavaram Bendamurlanka,8,ward,Woman,NONE,1,,0,uR(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bendamurlanka,Allavaram Bendamurlanka,9,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bendamurlanka,Allavaram Bendamurlanka,10,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bendamurlanka,Allavaram Bendamurlanka,11,ward,Woman,NONE,1,,0,uR(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bendamurlanka,Allavaram Bendamurlanka,12,ward,Woman,NONE,1,,0,uR(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bendamurlanka,Allavaram Bendamurlanka,13,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bendamurlanka,Allavaram Bendamurlanka,14,ward,SC Other than Woman,SC,0,,0,SC,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bodasakurru,Allavaram Bodasakurru,1,ward,SC Woman,SC,1,74,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bodasakurru,Allavaram Bodasakurru,2,ward,Woman,NONE,1,74,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bodasakurru,Allavaram Bodasakurru,3,ward,SC Other than Woman,SC,0,74,0,sc ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bodasakurru,Allavaram Bodasakurru,4,ward,SC Woman,SC,1,74,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bodasakurru,Allavaram Bodasakurru,5,ward,SC Other than Woman,SC,0,74,0,sc ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bodasakurru,Allavaram Bodasakurru,6,ward,Other than Woman,NONE,0,74,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bodasakurru,Allavaram Bodasakurru,7,ward,Woman,NONE,1,74,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bodasakurru,Allavaram Bodasakurru,8,ward,BC Woman,BC,1,74,0,Bc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bodasakurru,Allavaram Bodasakurru,9,ward,Woman,NONE,1,74,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bodasakurru,Allavaram Bodasakurru,10,ward,Other than Woman,NONE,0,74,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bodasakurru,Allavaram Bodasakurru,11,ward,Other than Woman,NONE,0,74,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bodasakurru,Allavaram Bodasakurru,12,ward,Other than Woman,NONE,0,74,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bodasakurru,Allavaram Bodasakurru,13,ward,BC Woman,BC,1,74,0,Bc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Bodasakurru,Allavaram Bodasakurru,14,ward,BC Other than Woman,BC,0,74,0,BC,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram D. Ravulapalem,Allavaram D. Ravulapalem,1,ward,SC Woman,SC,1,10,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram D. Ravulapalem,Allavaram D. Ravulapalem,2,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram D. Ravulapalem,Allavaram D. Ravulapalem,3,ward,Woman,NONE,1,10,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram D. Ravulapalem,Allavaram D. Ravulapalem,4,ward,Woman,NONE,1,10,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram D. Ravulapalem,Allavaram D. Ravulapalem,5,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram D. Ravulapalem,Allavaram D. Ravulapalem,6,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram D. Ravulapalem,Allavaram D. Ravulapalem,7,ward,Woman,NONE,1,10,0,uR(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram D. Ravulapalem,Allavaram D. Ravulapalem,8,ward,SC Other than Woman,SC,0,10,0,sc ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram D. Ravulapalem,Allavaram D. Ravulapalem,9,ward,SC Woman,SC,1,10,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram D. Ravulapalem,Allavaram D. Ravulapalem,10,ward,SC Other than Woman,SC,0,10,0,SC,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Devaguptham,Allavaram Devaguptham,1,ward,Woman,NONE,1,12,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Devaguptham,Allavaram Devaguptham,2,ward,BC Other than Woman,BC,0,12,0,BC ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Devaguptham,Allavaram Devaguptham,3,ward,Other than Woman,NONE,0,12,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Devaguptham,Allavaram Devaguptham,4,ward,Woman,NONE,1,12,0,uR(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Devaguptham,Allavaram Devaguptham,5,ward,SC Woman,SC,1,12,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Devaguptham,Allavaram Devaguptham,6,ward,Other than Woman,NONE,0,12,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Devaguptham,Allavaram Devaguptham,7,ward,Woman,NONE,1,12,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Devaguptham,Allavaram Devaguptham,8,ward,Other than Woman,NONE,0,12,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Devaguptham,Allavaram Devaguptham,9,ward,SC Woman,SC,1,12,1,sc{w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Devaguptham,Allavaram Devaguptham,10,ward,SC Other than Woman,SC,0,12,0,sc ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Devaguptham,Allavaram Devaguptham,11,ward,SC Other than Woman,SC,0,12,1,5C ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Devaguptham,Allavaram Devaguptham,12,ward,SC Woman,SC,1,12,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godi,Allavaram Godi,1,ward,Woman,NONE,1,10,0,uR(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godi,Allavaram Godi,2,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godi,Allavaram Godi,3,ward,BC Woman,BC,1,10,0,BC(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godi,Allavaram Godi,4,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godi,Allavaram Godi,5,ward,SC Woman,SC,1,10,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godi,Allavaram Godi,6,ward,SC Other than Woman,SC,0,10,0,SC ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godi,Allavaram Godi,7,ward,SC Woman,SC,1,10,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godi,Allavaram Godi,8,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godi,Allavaram Godi,9,ward,Woman,NONE,1,10,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godi,Allavaram Godi,10,ward,SC Other than Woman,SC,0,10,1,5C,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godi Lanka,Allavaram Godi Lanka,1,ward,SC Woman,SC,1,10,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godi Lanka,Allavaram Godi Lanka,2,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godi Lanka,Allavaram Godi Lanka,3,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godi Lanka,Allavaram Godi Lanka,4,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godi Lanka,Allavaram Godi Lanka,5,ward,Woman,NONE,1,10,0,uR(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godi Lanka,Allavaram Godi Lanka,6,ward,SC Other than Woman,SC,0,10,0,sc ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godi Lanka,Allavaram Godi Lanka,7,ward,SC Other than Woman,SC,0,10,0,sc ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godi Lanka,Allavaram Godi Lanka,8,ward,SC Woman,SC,1,10,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godi Lanka,Allavaram Godi Lanka,9,ward,SC Woman,SC,1,10,1,sc{w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godi Lanka,Allavaram Godi Lanka,10,ward,Woman,NONE,1,10,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godithippa,Allavaram Godithippa,1,ward,SC Other than Woman,SC,0,10,0,SC ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godithippa,Allavaram Godithippa,2,ward,SC Woman,SC,1,10,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godithippa,Allavaram Godithippa,3,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godithippa,Allavaram Godithippa,4,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godithippa,Allavaram Godithippa,5,ward,Woman,NONE,1,10,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godithippa,Allavaram Godithippa,6,ward,SC Woman,SC,1,10,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godithippa,Allavaram Godithippa,7,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godithippa,Allavaram Godithippa,8,ward,Woman,NONE,1,10,0,uR(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godithippa,Allavaram Godithippa,9,ward,BC Woman,BC,1,10,0,Bc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Godithippa,Allavaram Godithippa,10,ward,BC Other than Woman,BC,0,10,0,BC,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Gudala,Allavaram Gudala,1,ward,Woman,NONE,1,12,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Gudala,Allavaram Gudala,2,ward,Other than Woman,NONE,0,12,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Gudala,Allavaram Gudala,3,ward,Other than Woman,NONE,0,12,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Gudala,Allavaram Gudala,4,ward,Other than Woman,NONE,0,12,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Gudala,Allavaram Gudala,5,ward,Woman,NONE,1,12,0,uR(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Gudala,Allavaram Gudala,6,ward,SC Other than Woman,SC,0,12,0,sc ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Gudala,Allavaram Gudala,7,ward,SC Woman,SC,1,12,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Gudala,Allavaram Gudala,8,ward,SC Other than Woman,SC,0,12,0,sc ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Gudala,Allavaram Gudala,9,ward,SC Woman,SC,1,12,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Gudala,Allavaram Gudala,10,ward,Woman,NONE,1,12,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Gudala,Allavaram Gudala,11,ward,SC Other than Woman,SC,0,12,1,5C ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Gudala,Allavaram Gudala,12,ward,SC Woman,SC,1,12,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Gundepudi,Allavaram Gundepudi,1,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Gundepudi,Allavaram Gundepudi,2,ward,Woman,NONE,1,10,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Gundepudi,Allavaram Gundepudi,3,ward,SC Woman,SC,1,10,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Gundepudi,Allavaram Gundepudi,4,ward,BC Woman,BC,1,10,0,Bc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Gundepudi,Allavaram Gundepudi,5,ward,Woman,NONE,1,10,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Gundepudi,Allavaram Gundepudi,6,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Gundepudi,Allavaram Gundepudi,7,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Gundepudi,Allavaram Gundepudi,8,ward,SC Woman,SC,1,10,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Gundepudi,Allavaram Gundepudi,9,ward,SC Other than Woman,SC,0,10,1,5C ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Gundepudi,Allavaram Gundepudi,10,ward,SC Other than Woman,SC,0,10,0,SC,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Kodurupadu,Allavaram Kodurupadu,1,ward,Woman,NONE,1,12,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Kodurupadu,Allavaram Kodurupadu,2,ward,Other than Woman,NONE,0,12,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Kodurupadu,Allavaram Kodurupadu,3,ward,BC Other than Woman,BC,0,12,0,BC ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Kodurupadu,Allavaram Kodurupadu,4,ward,Woman,NONE,1,12,0,uR(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Kodurupadu,Allavaram Kodurupadu,5,ward,SC Woman,SC,1,12,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Kodurupadu,Allavaram Kodurupadu,6,ward,SC Other than Woman,SC,0,12,0,SC ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Kodurupadu,Allavaram Kodurupadu,7,ward,Other than Woman,NONE,0,12,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Kodurupadu,Allavaram Kodurupadu,8,ward,SC Other than Woman,SC,0,12,0,sc ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Kodurupadu,Allavaram Kodurupadu,9,ward,SC Woman,SC,1,12,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Kodurupadu,Allavaram Kodurupadu,10,ward,Other than Woman,NONE,0,12,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Kodurupadu,Allavaram Kodurupadu,11,ward,Woman,NONE,1,12,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Kodurupadu,Allavaram Kodurupadu,12,ward,BC Woman,BC,1,12,0,Bc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Komarigiripatnam,Allavaram Komarigiripatnam,1,ward,BC Other than Woman,BC,0,16,0,BC ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Komarigiripatnam,Allavaram Komarigiripatnam,2,ward,BC Other than Woman,BC,0,16,1,8C ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Komarigiripatnam,Allavaram Komarigiripatnam,3,ward,SC Other than Woman,SC,0,16,1,5C ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Komarigiripatnam,Allavaram Komarigiripatnam,4,ward,SC Woman,SC,1,16,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Komarigiripatnam,Allavaram Komarigiripatnam,5,ward,SC Woman,SC,1,16,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Komarigiripatnam,Allavaram Komarigiripatnam,6,ward,BC Woman,BC,1,16,1,8C(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Komarigiripatnam,Allavaram Komarigiripatnam,7,ward,Other than Woman,NONE,0,16,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Komarigiripatnam,Allavaram Komarigiripatnam,8,ward,Woman,NONE,1,16,0,uR(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Komarigiripatnam,Allavaram Komarigiripatnam,9,ward,Other than Woman,NONE,0,16,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Komarigiripatnam,Allavaram Komarigiripatnam,10,ward,Woman,NONE,1,16,0,uR(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Komarigiripatnam,Allavaram Komarigiripatnam,11,ward,Other than Woman,NONE,0,16,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Komarigiripatnam,Allavaram Komarigiripatnam,12,ward,Other than Woman,NONE,0,16,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Komarigiripatnam,Allavaram Komarigiripatnam,13,ward,SC Other than Woman,SC,0,16,0,SC ,latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Komarigiripatnam,Allavaram Komarigiripatnam,14,ward,Woman,NONE,1,16,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Komarigiripatnam,Allavaram Komarigiripatnam,15,ward,SC Woman,SC,1,16,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Allavaram Komarigiripatnam,Allavaram Komarigiripatnam,16,ward,Woman,NONE,1,16,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,13,est_res_gp.pdf
