source_pdf,tier,reservation_raw,caste_reservation_local,caste_reservation,woman_reserved,count,min_match_score
zp_member_dahod_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ *,અનુસૂચિત આદિજાતિ,ST,0,1,1.0
zp_member_dahod_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ *_,અનુસૂચિત આદિજાતિ,ST,0,1,1.0
zp_member_dahod_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ .,અનુસૂચિત આદિજાતિ,ST,0,1,1.0
zp_member_dahod_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ 5,અનુસૂચિત આદિજાતિ,ST,0,1,1.0
zp_member_dahod_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ સ્ત્રી,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,2,1.0
zp_member_dahod_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ સ્ત્રી *,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,2,1.0
zp_member_dahod_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ સ્ત્રી . *,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,1.0
zp_member_dahod_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ સ્ત્રી _,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,1.0
zp_member_dahod_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિસ્ત્રી,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,2,1.0
zp_member_dahod_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિસ્ત્રી *,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,10,1.0
zp_member_dahod_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાત્તિ _,અનુસૂચિત આદિજાતિ,ST,0,1,0.9375
zp_member_dahod_dp_2020.pdf,zp_member,અનુસૂચિતજાતિ,અનુસૂચિત જાતિ,SC,0,1,1.0
zp_member_dahod_dp_2020.pdf,zp_member,બિનઅનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,2,1.0
zp_member_dahod_dp_2020.pdf,zp_member,સા.શે.પછાતવર્ગ,સા.શૈ.પછાતવર્ગ,BC,0,1,0.9167
zp_member_dahod_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગ,સા.શૈ.પછાતવર્ગ,BC,0,1,1.0
zp_member_dahod_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગ સ્ત્રી,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
zp_member_dahod_dp_2020.pdf,zp_member,સા.શૈ:પછાતવર્ગ સ્ત્રી -,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
zp_member_dahod_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_dahod_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી _,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_dahod_dp_2020.pdf,zp_member,સામાન્યસ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_gandhinagar_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિઃ,અનુસૂચિત આદિજાતિ,ST,0,1,0.9677
zp_member_gandhinagar_dp_2020.pdf,zp_member,અનુસૂચિત જાતિ સ્ત્રી,અનુસૂચિત જાતિ સ્ત્રી,SC,1,1,1.0
zp_member_gandhinagar_dp_2020.pdf,zp_member,બિનઅનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,7,1.0
zp_member_gandhinagar_dp_2020.pdf,zp_member,બિનઅનામત સામાન્ય *,બિન અનામત સામાન્ય,NONE,0,2,1.0
zp_member_gandhinagar_dp_2020.pdf,zp_member,બિનઅનામત સામાન્ય .,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_gandhinagar_dp_2020.pdf,zp_member,બિનઅનામત સામાન્‍ય,બિન અનામત સામાન્ય,NONE,0,2,1.0
zp_member_gandhinagar_dp_2020.pdf,zp_member,સા.શૈ.પછા તવર્ગ સ્ત્રી,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
zp_member_gandhinagar_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગ,સા.શૈ.પછાતવર્ગ,BC,0,1,1.0
zp_member_gandhinagar_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગ સ્ત્રી,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
zp_member_gandhinagar_dp_2020.pdf,zp_member,સામાન્ય ર,સામાન્ય સ્ત્રી,NONE,1,1,0.7619
zp_member_gandhinagar_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,8,1.0
zp_member_gandhinagar_dp_2020.pdf,zp_member,સામાન્ય સ્રી,સામાન્ય સ્ત્રી,NONE,1,1,0.9167
zp_member_gandhinagar_dp_2020.pdf,zp_member,સામાન્યસ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_girsomnath_dp_2020.pdf,zp_member,_બિનઅનામતસામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_girsomnath_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ સ્ત્રી *,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,1.0
zp_member_girsomnath_dp_2020.pdf,zp_member,અનુસૂચિત જાતિ,અનુસૂચિત જાતિ,SC,0,2,1.0
zp_member_girsomnath_dp_2020.pdf,zp_member,અનુસૂચિતજાતિસ્ત્રી,અનુસૂચિત જાતિ સ્ત્રી,SC,1,1,1.0
zp_member_girsomnath_dp_2020.pdf,zp_member,બિન અનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,2,1.0
zp_member_girsomnath_dp_2020.pdf,zp_member,બિન અનામત સામાન્ય _,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_girsomnath_dp_2020.pdf,zp_member,બિન અનામત સામાન્ય.,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_girsomnath_dp_2020.pdf,zp_member,બિનઅનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_girsomnath_dp_2020.pdf,zp_member,બિનઅનામતસામાન્ક,બિન અનામત સામાન્ય,NONE,0,1,0.9333
zp_member_girsomnath_dp_2020.pdf,zp_member,બિનઅનામતસામાન્ય,બિન અનામત સામાન્ય,NONE,0,4,1.0
zp_member_girsomnath_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગ,સા.શૈ.પછાતવર્ગ,BC,0,1,1.0
zp_member_girsomnath_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગ સ્ત્રી,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
zp_member_girsomnath_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગ સ્ત્રી »,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
zp_member_girsomnath_dp_2020.pdf,zp_member,સામાન્ય સ્ત્ર,સામાન્ય સ્ત્રી,NONE,1,1,0.96
zp_member_girsomnath_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,4,1.0
zp_member_girsomnath_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી 0,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_girsomnath_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી ],સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_girsomnath_dp_2020.pdf,zp_member,સામાન્યસ્ત્રી *,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_girsomnath_dp_2020.pdf,zp_member,સામાન્યસ્ત્રી સ,સામાન્ય સ્ત્રી,NONE,1,2,0.963
zp_member_kutchh_dp_2020.pdf,zp_member,. સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_kutchh_dp_2020.pdf,zp_member,_ બિન અનામત સામાન્ય *,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_kutchh_dp_2020.pdf,zp_member,_ બિનઅનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_kutchh_dp_2020.pdf,zp_member,અનુસૂચિત જાતિ,અનુસૂચિત જાતિ,SC,0,3,1.0
zp_member_kutchh_dp_2020.pdf,zp_member,અનુસૂચિત જાતિ સ્ત્રી _,અનુસૂચિત જાતિ સ્ત્રી,SC,1,1,1.0
zp_member_kutchh_dp_2020.pdf,zp_member,અનુસૂચિત જાતિસ્ત્રી *,અનુસૂચિત જાતિ સ્ત્રી,SC,1,1,1.0
zp_member_kutchh_dp_2020.pdf,zp_member,અનુસૂચિત-આદિજાતિ સ્ત્રી,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,1.0
zp_member_kutchh_dp_2020.pdf,zp_member,બિન અનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,6,1.0
zp_member_kutchh_dp_2020.pdf,zp_member,બિન અનામત સામાન્ય *,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_kutchh_dp_2020.pdf,zp_member,બિન અનામત સામાન્ય :,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_kutchh_dp_2020.pdf,zp_member,બિન અનામત સામાન્‍ય,બિન અનામત સામાન્ય,NONE,0,2,1.0
zp_member_kutchh_dp_2020.pdf,zp_member,બિન અનામત. સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_kutchh_dp_2020.pdf,zp_member,બિનઅનામત સામાન્ય *,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_kutchh_dp_2020.pdf,zp_member,બિનઅનામત સામાન્ય :,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_kutchh_dp_2020.pdf,zp_member,શસા.શૈપછાતવર્ગસ્ત્રી,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,0.973
zp_member_kutchh_dp_2020.pdf,zp_member,સા.શૈ.પછાત વર્ગ,સા.શૈ.પછાતવર્ગ,BC,0,1,1.0
zp_member_kutchh_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગ,સા.શૈ.પછાતવર્ગ,BC,0,1,1.0
zp_member_kutchh_dp_2020.pdf,zp_member,સામાનન્‍્યસ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,0.9286
zp_member_kutchh_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,5,1.0
zp_member_kutchh_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી ],સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_kutchh_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી ી,સામાન્ય સ્ત્રી,NONE,1,1,0.963
zp_member_kutchh_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રીઃ,સામાન્ય સ્ત્રી,NONE,1,1,0.963
zp_member_kutchh_dp_2020.pdf,zp_member,સામાન્ય સ્રી,સામાન્ય સ્ત્રી,NONE,1,1,0.9167
zp_member_kutchh_dp_2020.pdf,zp_member,સામાન્યસ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,3,1.0
zp_member_kutchh_dp_2020.pdf,zp_member,સામાન્યસ્ત્રી .,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_kutchh_dp_2020.pdf,zp_member,"સાશૈ,પછાતવર્ગસ્ત્રી *",સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
zp_member_morabi_dp_2020.pdf,zp_member,. અનુસૂચિતજાતિ,અનુસૂચિત જાતિ,SC,0,1,1.0
zp_member_morabi_dp_2020.pdf,zp_member,1 [બિનઅનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_morabi_dp_2020.pdf,zp_member,1 બિનઅનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_morabi_dp_2020.pdf,zp_member,| ગશઔામાન્યસ્ત્રીર સ,સામાન્ય સ્ત્રી,NONE,1,1,0.8
zp_member_morabi_dp_2020.pdf,zp_member,| સા.શૈ.પછાતવર્ગસ્ત્રી *,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
zp_member_morabi_dp_2020.pdf,zp_member,| સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_morabi_dp_2020.pdf,zp_member,| સામાન્યસ્ત્રી _,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_morabi_dp_2020.pdf,zp_member,| સ્ામાન્યસ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,0.963
zp_member_morabi_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ,અનુસૂચિત આદિજાતિ,ST,0,1,1.0
zp_member_morabi_dp_2020.pdf,zp_member,અનુસૂચિતજાતિસ્ત્રી,અનુસૂચિત જાતિ સ્ત્રી,SC,1,1,1.0
zp_member_morabi_dp_2020.pdf,zp_member,બિનઅત્તામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,0.875
zp_member_morabi_dp_2020.pdf,zp_member,બિનઅનામત - સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_morabi_dp_2020.pdf,zp_member,બિનઅનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,5,1.0
zp_member_morabi_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગ,સા.શૈ.પછાતવર્ગ,BC,0,1,1.0
zp_member_morabi_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,4,1.0
zp_member_morabi_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી. ન,સામાન્ય સ્ત્રી,NONE,1,1,0.963
zp_member_morabi_dp_2020.pdf,zp_member,સામાન્યસ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_navsari_dp_2020.pdf,zp_member,_ અનુસૂચિત આદિજાતિસ્ત્રી,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,1.0
zp_member_navsari_dp_2020.pdf,zp_member,અનુસૂચિત 'આદિજાતિ સ્ત્રી,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,1.0
zp_member_navsari_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ,અનુસૂચિત આદિજાતિ,ST,0,3,1.0
zp_member_navsari_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ &,અનુસૂચિત આદિજાતિ,ST,0,1,1.0
zp_member_navsari_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ *,અનુસૂચિત આદિજાતિ,ST,0,5,1.0
zp_member_navsari_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ સ્ત્રી,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,4,1.0
zp_member_navsari_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ સ્ત્રી *,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,1.0
zp_member_navsari_dp_2020.pdf,zp_member,અનુસૂચિત આદેજાતિઃસ્ત્રી,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,0.9302
zp_member_navsari_dp_2020.pdf,zp_member,અનુસૂચિતજાતિ,અનુસૂચિત જાતિ,SC,0,1,1.0
zp_member_navsari_dp_2020.pdf,zp_member,અનુસૂયિત આદિજાતિ સ્ત્રી,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,0.9524
zp_member_navsari_dp_2020.pdf,zp_member,બિન અનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,2,1.0
zp_member_navsari_dp_2020.pdf,zp_member,બિનઅનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_navsari_dp_2020.pdf,zp_member,બિનઅનામતસામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_navsari_dp_2020.pdf,zp_member,સધ્માન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,0.8889
zp_member_navsari_dp_2020.pdf,zp_member,સા.શૈ.પછાત વર્ગ .,સા.શૈ.પછાતવર્ગ,BC,0,1,1.0
zp_member_navsari_dp_2020.pdf,zp_member,સા.શૈ.પછાત વર્ગસ્ત્રી,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
zp_member_navsari_dp_2020.pdf,zp_member,સા.શૈ.પછાત વર્ગસ્ત્રી .,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
zp_member_navsari_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,2,1.0
zp_member_navsari_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રીઃ,સામાન્ય સ્ત્રી,NONE,1,1,0.963
zp_member_patan_dp_2020.pdf,zp_member,' બિનઅનામત સામાન્ય ર,બિન અનામત સામાન્ય,NONE,0,1,0.9677
zp_member_patan_dp_2020.pdf,zp_member,' સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_patan_dp_2020.pdf,zp_member,* . બિનઅનામત સામાન્ય ' ર,બિન અનામત સામાન્ય,NONE,0,1,0.9677
zp_member_patan_dp_2020.pdf,zp_member,. સા.શૈ.પછાતવર્ગ સ્ત્રી,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
zp_member_patan_dp_2020.pdf,zp_member,1 સામાન્ય સ્ત્રી ર,સામાન્ય સ્ત્રી,NONE,1,1,0.963
zp_member_patan_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ . |,અનુસૂચિત આદિજાતિ,ST,0,1,1.0
zp_member_patan_dp_2020.pdf,zp_member,અનુસૂચિતજાતિર,અનુસૂચિત જાતિ,SC,0,1,0.96
zp_member_patan_dp_2020.pdf,zp_member,અનુસૂચિતજાતિસ્ત્રી [॥,અનુસૂચિત જાતિ સ્ત્રી,SC,1,1,1.0
zp_member_patan_dp_2020.pdf,zp_member,અનુસૂચિતજાતિસ્ત્રી ર,અનુસૂચિત જાતિ સ્ત્રી,SC,1,1,0.973
zp_member_patan_dp_2020.pdf,zp_member,ન શામાન્યસત્રીર 5,સામાન્ય સ્ત્રી,NONE,1,1,0.8148
zp_member_patan_dp_2020.pdf,zp_member,બિનઅંનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,0.9677
zp_member_patan_dp_2020.pdf,zp_member,બિનઅનામત સામાંન્ય,બિન અનામત સામાન્ય,NONE,0,1,0.9677
zp_member_patan_dp_2020.pdf,zp_member,બિનઅનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,5,1.0
zp_member_patan_dp_2020.pdf,zp_member,બિનઅનામત સામાન્ય _,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_patan_dp_2020.pdf,zp_member,બિનઅનામત સામાન્ય ર૨,બિન અનામત સામાન્ય,NONE,0,1,0.9375
zp_member_patan_dp_2020.pdf,zp_member,બ્વિનઅનામતસામા્્યય ૨.,બિન અનામત સામાન્ય,NONE,0,1,0.8235
zp_member_patan_dp_2020.pdf,zp_member,રી બિનઅનામતસામાન્ય ર,બિન અનામત સામાન્ય,NONE,0,1,0.9091
zp_member_patan_dp_2020.pdf,zp_member,રી સામાન્ય સ્ત્રી રિ,સામાન્ય સ્ત્રી,NONE,1,1,0.8667
zp_member_patan_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગ,સા.શૈ.પછાતવર્ગ,BC,0,1,1.0
zp_member_patan_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગ સ્ત્રી,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
zp_member_patan_dp_2020.pdf,zp_member,સામાન્ધસ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,0.9231
zp_member_patan_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,4,1.0
zp_member_patan_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી ર,સામાન્ય સ્ત્રી,NONE,1,1,0.963
zp_member_patan_dp_2020.pdf,zp_member,સામાન્યસ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_patan_dp_2020.pdf,zp_member,“ સામાન્યસ્ત્રી ર,સામાન્ય સ્ત્રી,NONE,1,1,0.963
zp_member_porbandar_dp_2020.pdf,zp_member,_ બિન અનામત સામાન્ય .,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_porbandar_dp_2020.pdf,zp_member,_અનુસૂચિતજાતિસ્ત્રી,અનુસૂચિત જાતિ સ્ત્રી,SC,1,1,1.0
zp_member_porbandar_dp_2020.pdf,zp_member,_ચનુસ્થિતજાતિ,અનુસૂચિત જાતિ,SC,0,1,0.75
zp_member_porbandar_dp_2020.pdf,zp_member,| બિન અનામત સામાન્‍ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_porbandar_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ સ્ત્ર,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,0.9756
zp_member_porbandar_dp_2020.pdf,zp_member,બિન અનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,4,1.0
zp_member_porbandar_dp_2020.pdf,zp_member,બિન અનામત સામાન્ય .,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_porbandar_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગ,સા.શૈ.પછાતવર્ગ,BC,0,1,1.0
zp_member_porbandar_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગ સ્ત્રી,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
zp_member_porbandar_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,5,1.0
zp_member_porbandar_dp_2020.pdf,zp_member,સામાન્યસ્ત્રી.,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_rajkot_dp_2020.pdf,zp_member,* સા.શૈ.પછાતવર્ગ .,સા.શૈ.પછાતવર્ગ,BC,0,1,1.0
zp_member_rajkot_dp_2020.pdf,zp_member,. : સામાન્યસ્ત્રી |,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_rajkot_dp_2020.pdf,zp_member,1 ' અનુસૂચિત આદિજાતિ ૨,અનુસૂચિત આદિજાતિ,ST,0,1,0.9677
zp_member_rajkot_dp_2020.pdf,zp_member,; સામાન્યસ્ત્રી [|,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_rajkot_dp_2020.pdf,zp_member,[| _ બિનઅનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_rajkot_dp_2020.pdf,zp_member,| 3 સામાન્યસ્ત્રી [|,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_rajkot_dp_2020.pdf,zp_member,| અનુસૂચિત જાતિ સ્ત્રી,અનુસૂચિત જાતિ સ્ત્રી,SC,1,1,1.0
zp_member_rajkot_dp_2020.pdf,zp_member,| ગમગનુસૂષિતજાતિર,અનુસૂચિત જાતિ,SC,0,1,0.7407
zp_member_rajkot_dp_2020.pdf,zp_member,| ગશામાન્યસ્ત્રી |,સામાન્ય સ્ત્રી,NONE,1,1,0.8889
zp_member_rajkot_dp_2020.pdf,zp_member,| ગસામાન્યસ્ત્રી ||,સામાન્ય સ્ત્રી,NONE,1,1,0.963
zp_member_rajkot_dp_2020.pdf,zp_member,| બિનઅનામત સામાન્ય ી |,બિન અનામત સામાન્ય,NONE,0,1,0.9677
zp_member_rajkot_dp_2020.pdf,zp_member,| બ્રિનઅનામતસામાન્ન |,બિન અનામત સામાન્ય,NONE,0,1,0.875
zp_member_rajkot_dp_2020.pdf,zp_member,| મઅનુસૂચિતજાતિસ્ત્રી,અનુસૂચિત જાતિ સ્ત્રી,SC,1,1,0.973
zp_member_rajkot_dp_2020.pdf,zp_member,| મબિનઅનામતસામાન્્ય |,બિન અનામત સામાન્ય,NONE,0,1,0.9375
zp_member_rajkot_dp_2020.pdf,zp_member,| મિનઅનામતસામાન્ય |,બિન અનામત સામાન્ય,NONE,0,1,0.9333
zp_member_rajkot_dp_2020.pdf,zp_member,| લઉઊૈનઅનામતસામા્ય |,બિન અનામત સામાન્ય,NONE,0,1,0.7742
zp_member_rajkot_dp_2020.pdf,zp_member,| શ્ા્ામાન્યસ્ત્રી |,સામાન્ય સ્ત્રી,NONE,1,1,0.8276
zp_member_rajkot_dp_2020.pdf,zp_member,| સામાન્યસ્ત્રી ||,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_rajkot_dp_2020.pdf,zp_member,|; ભબિેનઅનામતસામાન્્ય |.,બિન અનામત સામાન્ય,NONE,0,1,0.9091
zp_member_rajkot_dp_2020.pdf,zp_member,|; સામાન્યસ્ત્રી |,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_rajkot_dp_2020.pdf,zp_member,|] પ'બિનઅનામતસામાન્્ય |,બિન અનામત સામાન્ય,NONE,0,1,0.9375
zp_member_rajkot_dp_2020.pdf,zp_member,। . બિનઅનામત સામાન્ય ।,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_rajkot_dp_2020.pdf,zp_member,। | અનુસૂચિત જાતિ,અનુસૂચિત જાતિ,SC,0,1,1.0
zp_member_rajkot_dp_2020.pdf,zp_member,બિનઅનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_rajkot_dp_2020.pdf,zp_member,બિનઅનામત સામાન્ય [||,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_rajkot_dp_2020.pdf,zp_member,બિનઅનામત સામાન્ય |,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_rajkot_dp_2020.pdf,zp_member,બિનઅનામત સામાન્‍ય |,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_rajkot_dp_2020.pdf,zp_member,સા.શૈ-પછાતવર્ગ,સા.શૈ.પછાતવર્ગ,BC,0,1,1.0
zp_member_rajkot_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગ સ્ત્રી,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
zp_member_rajkot_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગ સ્ત્રી .,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
zp_member_rajkot_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,4,1.0
zp_member_rajkot_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી |,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_rajkot_dp_2020.pdf,zp_member,સામાન્યસ્ત્રી .,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_surat_dp_2020.pdf,zp_member,' અનુસૂચિત આદિજાતિ 1,અનુસૂચિત આદિજાતિ,ST,0,1,1.0
zp_member_surat_dp_2020.pdf,zp_member,' બિન અનામત સામાન્‍ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_surat_dp_2020.pdf,zp_member,' સા.શૈ.પછાતવર્ગ,સા.શૈ.પછાતવર્ગ,BC,0,1,1.0
zp_member_surat_dp_2020.pdf,zp_member,' સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_surat_dp_2020.pdf,zp_member,---- બિન અનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
