state,year,district,block,gram_panchayat,gp_no,gp_code,tier,tier_local,reservation,caste_reservation,caste_reservation_local,woman_reserved,reservation_raw,script,source_path,source_page,pop_total,pop_sc,pop_st,pop_female
Karnataka,2005,UTTARA,Mundgod,KODAMBI,10_5_KODAMBI,10_5_KODAMBI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4090,1159,581,2017
Karnataka,2005,UTTARA,Mundgod,CHIGALLI,10_5_CHIGALLI,10_5_CHIGALLI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4596,260,134,2272
Karnataka,2005,UTTARA,Mundgod,PALA,10_5_PALA,10_5_PALA,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5005,380,587,2421
Karnataka,2005,UTTARA,Mundgod,BEDASGAON,10_5_BEDASGAON,10_5_BEDASGAON,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3346,182,15,1650
Karnataka,2005,UTTARA,Mundgod,GUNJAVATI,10_5_GUNJAVATI,10_5_GUNJAVATI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,9761,407,80,3974
Karnataka,2005,UTTARA,Sirsi,BADANAGOD,10_6_BADANAGOD,10_6_BADANAGOD,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7174,1458,477,3514
Karnataka,2005,UTTARA,Sirsi,BANAVASI,10_6_BANAVASI,10_6_BANAVASI,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6403,1153,62,3157
Karnataka,2005,UTTARA,Sirsi,SUGAVI,10_6_SUGAVI,10_6_SUGAVI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5619,980,31,2792
Karnataka,2005,UTTARA,Sirsi,BHASI,10_6_BHASI,10_6_BHASI,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4459,755,209,2179
Karnataka,2005,UTTARA,Sirsi,ANDGI,10_6_ANDGI,10_6_ANDGI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3164,816,9,1582
Karnataka,2005,UTTARA,Sirsi,GUDNAPUR,10_6_GUDNAPUR,10_6_GUDNAPUR,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4346,682,34,2123
Karnataka,2005,UTTARA,Sirsi,UNCHALLI,10_6_UNCHALLI,10_6_UNCHALLI,gp_head,adhyaksha,BC Other than Woman,BC,BC_B,0,Adhyaksha2005=7,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3086,168,6,1497
Karnataka,2005,UTTARA,Sirsi,KANGOD,10_6_KANGOD,10_6_KANGOD,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3011,67,0,1499
Karnataka,2005,UTTARA,Sirsi,KULVE,10_6_KULVE,10_6_KULVE,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3016,146,0,1494
Karnataka,2005,UTTARA,Sirsi,VANALLI,10_6_VANALLI,10_6_VANALLI,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3060,96,8,1483
Karnataka,2005,UTTARA,Sirsi,BANKANAL,10_6_BANKANAL,10_6_BANKANAL,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3479,254,0,1705
Karnataka,2005,UTTARA,Sirsi,BISLAKOPPA,10_6_BISLAKOPPA,10_6_BISLAKOPPA,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6595,555,33,3222
Karnataka,2005,UTTARA,Sirsi,ISLOOR,10_6_ISLOOR,10_6_ISLOOR,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4280,419,4,2071
Karnataka,2005,UTTARA,Sirsi,KODNAGADDE,10_6_KODNAGADDE,10_6_KODNAGADDE,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2845,325,3,1364
Karnataka,2005,UTTARA,Sirsi,YADALLI,10_6_YADALLI,10_6_YADALLI,gp_head,adhyaksha,BC Woman,BC,BC_B,1,Adhyaksha2005=8,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2891,211,10,1485
Karnataka,2005,UTTARA,Sirsi,DODNALLI,10_6_DODNALLI,10_6_DODNALLI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3269,267,9,1589
Karnataka,2005,UTTARA,Ankola,SHETGERI,10_7_SHETGERI,10_7_SHETGERI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5152,762,26,2545
Karnataka,2005,UTTARA,Ankola,VANDIGE,10_7_VANDIGE,10_7_VANDIGE,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,1903,180,0,937
Karnataka,2005,UTTARA,Ankola,ALGERI,10_7_ALGERI,10_7_ALGERI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2552,705,0,1258
Karnataka,2005,UTTARA,Ankola,BELAMBAR,10_7_BELAMBAR,10_7_BELAMBAR,gp_head,adhyaksha,BC Other than Woman,BC,BC_B,0,Adhyaksha2005=7,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7577,44,0,3715
Karnataka,2005,UTTARA,Ankola,AGSUR,10_7_AGSUR,10_7_AGSUR,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5929,210,27,2933
Karnataka,2005,UTTARA,Ankola,BOBRUWADA,10_7_BOBRUWADA,10_7_BOBRUWADA,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,507,0,0,254
Karnataka,2005,UTTARA,Ankola,BHAVIKERI,10_7_BHAVIKERI,10_7_BHAVIKERI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7816,266,0,3889
Karnataka,2005,UTTARA,Ankola,AGRAGON,10_7_AGRAGON,10_7_AGRAGON,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2864,148,0,1446
Karnataka,2005,UTTARA,Ankola,DONGRI,10_7_DONGRI,10_7_DONGRI,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3671,32,19,1769
Karnataka,2005,UTTARA,Ankola,HARWADA,10_7_HARWADA,10_7_HARWADA,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4046,132,0,2032
Karnataka,2005,UTTARA,Ankola,MOGTA,10_7_MOGTA,10_7_MOGTA,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2974,179,0,1449
Karnataka,2005,UTTARA,Ankola,BELSE,10_7_BELSE,10_7_BELSE,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5174,336,28,2508
Karnataka,2005,UTTARA,Ankola,SAGADGERI,10_7_SAGADGERI,10_7_SAGADGERI,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3333,265,4,1616
Karnataka,2005,UTTARA,Ankola,HATTIKERI,10_7_HATTIKERI,10_7_HATTIKERI,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3657,131,8,1771
Karnataka,2005,UTTARA,Ankola,SUNKSAL,10_7_SUNKSAL,10_7_SUNKSAL,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3013,83,0,1455
Karnataka,2005,UTTARA,Ankola,BELEKERI,10_7_BELEKERI,10_7_BELEKERI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4726,86,0,2331
Karnataka,2005,UTTARA,Ankola,AVERSA,10_7_AVERSA,10_7_AVERSA,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4301,338,0,2195
Karnataka,2005,UTTARA,Ankola,HILLUR,10_7_HILLUR,10_7_HILLUR,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3290,336,0,1604
Karnataka,2005,UTTARA,Ankola,ACHAVE,10_7_ACHAVE,10_7_ACHAVE,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2926,352,1,1441
Karnataka,2005,UTTARA,Kumta,HEGDE,10_8_HEGDE,10_8_HEGDE,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,8704,932,0,4319
Karnataka,2005,UTTARA,Kumta,GOKARN,10_8_GOKARN,10_8_GOKARN,gp_head,adhyaksha,BC Other than Woman,BC,BC_B,0,Adhyaksha2005=7,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,12955,723,10,6383
Karnataka,2005,UTTARA,Kumta,HIREGUTTI,10_8_HIREGUTTI,10_8_HIREGUTTI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4074,768,0,2028
Karnataka,2005,UTTARA,Kumta,KALBHAG,10_8_KALBHAG,10_8_KALBHAG,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,1131,406,0,562
Karnataka,2005,UTTARA,Kumta,MIRJAN,10_8_MIRJAN,10_8_MIRJAN,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6513,415,29,3168
Karnataka,2005,UTTARA,Kumta,BARGI,10_8_BARGI,10_8_BARGI,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5768,48,0,2875
Karnataka,2005,UTTARA,Kumta,DEVAGIRI,10_8_DEVAGIRI,10_8_DEVAGIRI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5136,518,0,2560
Karnataka,2005,UTTARA,Kumta,DIVGI,10_8_DIVGI,10_8_DIVGI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5555,121,0,2761
Karnataka,2005,UTTARA,Kumta,HOLANAGADDE,10_8_HOLANAGADDE,10_8_HOLANAGADDE,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5881,247,0,2899
Karnataka,2005,UTTARA,Kumta,NADUMASKERI,10_8_NADUMASKERI,10_8_NADUMASKERI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6168,128,0,3031
Karnataka,2005,UTTARA,Kumta,MUR00R,10_8_MUR00R,10_8_MUR00R,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6345,275,0,3188
Karnataka,2005,UTTARA,Kumta,KODKANI,10_8_KODKANI,10_8_KODKANI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2717,9,0,1334
Karnataka,2005,UTTARA,Kumta,BAAD,10_8_BAAD,10_8_BAAD,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5044,231,0,2504
Karnataka,2005,UTTARA,Kumta,KUJALLI,10_8_KUJALLI,10_8_KUJALLI,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3369,299,0,1630
Karnataka,2005,UTTARA,Kumta,KAGAL,10_8_KAGAL,10_8_KAGAL,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7413,114,1,3658
Karnataka,2005,UTTARA,Kumta,VALGALLI,10_8_VALGALLI,10_8_VALGALLI,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4637,552,0,2259
Karnataka,2005,UTTARA,Kumta,HANEHALLI,10_8_HANEHALLI,10_8_HANEHALLI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4528,344,1,2303
Karnataka,2005,UTTARA,Kumta,SANTEGULI,10_8_SANTEGULI,10_8_SANTEGULI,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6282,117,0,3060
Karnataka,2005,UTTARA,Kumta,ALKOD,10_8_ALKOD,10_8_ALKOD,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5436,373,0,2590
Karnataka,2005,UTTARA,Kumta,TORKE,10_8_TORKE,10_8_TORKE,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3671,125,0,1824
Karnataka,2005,UTTARA,Siddapur,MANMANE,10_9_MANMANE,10_9_MANMANE,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5772,59,13,2878
Karnataka,2005,UTTARA,Siddapur,ANALEBAIL,10_9_ANALEBAIL,10_9_ANALEBAIL,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5691,330,18,2700
Karnataka,2005,UTTARA,Siddapur,KANGOD,10_9_KANGOD,10_9_KANGOD,gp_head,adhyaksha,BC Other than Woman,BC,BC_B,0,Adhyaksha2005=7,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4004,498,8,1996
Karnataka,2005,UTTARA,Siddapur,WAJGOD,10_9_WAJGOD,10_9_WAJGOD,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4131,241,163,2046
Karnataka,2005,UTTARA,Siddapur,HASARGOD,10_9_HASARGOD,10_9_HASARGOD,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3362,339,46,1628
Karnataka,2005,UTTARA,Siddapur,BILGI,10_9_BILGI,10_9_BILGI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2855,111,19,1399
Karnataka,2005,UTTARA,Siddapur,SHIRALGI,10_9_SHIRALGI,10_9_SHIRALGI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3590,236,51,1819
Karnataka,2005,UTTARA,Siddapur,NILKUND,10_9_NILKUND,10_9_NILKUND,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4344,129,19,2052
Karnataka,2005,UTTARA,Siddapur,SOVINKOPPA,10_9_SOVINKOPPA,10_9_SOVINKOPPA,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3599,161,20,1811
Karnataka,2005,UTTARA,Siddapur,HALGERI,10_9_HALGERI,10_9_HALGERI,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5247,243,124,2638
Karnataka,2005,UTTARA,Siddapur,KAVANCHUR,10_9_KAVANCHUR,10_9_KAVANCHUR,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4808,146,7,2448
Karnataka,2005,UTTARA,Siddapur,TYAGALI,10_9_TYAGALI,10_9_TYAGALI,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3073,243,5,1495
Karnataka,2005,UTTARA,Siddapur,HEGGARANI,10_9_HEGGARANI,10_9_HEGGARANI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3505,273,17,1703
Karnataka,2005,UTTARA,Siddapur,KYADGI,10_9_KYADGI,10_9_KYADGI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3560,291,164,1768
Karnataka,2005,UTTARA,Siddapur,BIDARKAN,10_9_BIDARKAN,10_9_BIDARKAN,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3595,277,2,1788
Karnataka,2005,UTTARA,Siddapur,BEDKANI,10_9_BEDKANI,10_9_BEDKANI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4266,280,0,2161
Karnataka,2005,UTTARA,Siddapur,ITAGI,10_9_ITAGI,10_9_ITAGI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3266,293,47,1647
Karnataka,2005,UTTARA,Siddapur,DODMANE,10_9_DODMANE,10_9_DODMANE,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3846,322,61,1845
Karnataka,2005,UTTARA,Siddapur,KOLSIRSI,10_9_KOLSIRSI,10_9_KOLSIRSI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5099,390,0,2583
Karnataka,2005,UTTARA,Siddapur,HARSHIKATTA,10_9_HARSHIKATTA,10_9_HARSHIKATTA,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4837,417,7,2322
Karnataka,2005,HAVERI,Shiggaon,HOSUR,11_1_HOSUR,11_1_HOSUR,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5656,1418,221,2713
Karnataka,2005,HAVERI,Shiggaon,CHANDAPUR,11_1_CHANDAPUR,11_1_CHANDAPUR,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6794,1265,636,3303
Karnataka,2005,HAVERI,Shiggaon,KONANKERI,11_1_KONANKERI,11_1_KONANKERI,gp_head,adhyaksha,ST Woman,ST,ST,1,Adhyaksha2005=4,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5032,1095,363,2453
Karnataka,2005,HAVERI,Shiggaon,WANAHALLI,11_1_WANAHALLI,11_1_WANAHALLI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3365,666,584,1624
Karnataka,2005,HAVERI,Shiggaon,ANDALAGI,11_1_ANDALAGI,11_1_ANDALAGI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5084,807,509,2470
Karnataka,2005,HAVERI,Shiggaon,KUNNUR,11_1_KUNNUR,11_1_KUNNUR,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4951,618,451,2391
Karnataka,2005,HAVERI,Shiggaon,MADLI,11_1_MADLI,11_1_MADLI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3079,616,387,1469
Karnataka,2005,HAVERI,Shiggaon,DHUNDSHI,11_1_DHUNDSHI,11_1_DHUNDSHI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3960,841,120,1965
Karnataka,2005,HAVERI,Shiggaon,HULGUR,11_1_HULGUR,11_1_HULGUR,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,8092,540,596,3998
Karnataka,2005,HAVERI,Shiggaon,NARAYANAPURA,11_1_NARAYANAPURA,11_1_NARAYANAPURA,gp_head,adhyaksha,BC Woman,BC,BC_B,1,Adhyaksha2005=8,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5371,397,261,2558
Karnataka,2005,HAVERI,Shiggaon,BANNUR,11_1_BANNUR,11_1_BANNUR,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5976,393,323,2935
Karnataka,2005,HAVERI,Shiggaon,HANUMARAHALLI,11_1_HANUMARAHALLI,11_1_HANUMARAHALLI,gp_head,adhyaksha,ST Other than Woman,ST,ST,0,Adhyaksha2005=3,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3140,371,365,1535
Karnataka,2005,HAVERI,Shiggaon,HIREBENDIGERI,11_1_HIREBENDIGERI,11_1_HIREBENDIGERI,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3961,408,27,1877
Karnataka,2005,HAVERI,Shiggaon,BASANAL,11_1_BASANAL,11_1_BASANAL,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3706,458,438,1839
Karnataka,2005,HAVERI,Shiggaon,N.M. TADAS,11_1_N.M. TADAS,11_1_N.M. TADAS,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3750,376,387,1811
Karnataka,2005,HAVERI,Shiggaon,KABANUR,11_1_KABANUR,11_1_KABANUR,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3470,284,224,1669
Karnataka,2005,HAVERI,Shiggaon,BAAD,11_1_BAAD,11_1_BAAD,gp_head,adhyaksha,SC Woman,SC,SC,1,Adhyaksha2005=2,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5089,179,248,2498
Karnataka,2005,HAVERI,Shiggaon,ATTIGERI,11_1_ATTIGERI,11_1_ATTIGERI,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4346,324,984,2106
Karnataka,2005,HAVERI,Shiggaon,KYALKOND,11_1_KYALKOND,11_1_KYALKOND,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6612,396,559,3100
Karnataka,2005,HAVERI,Shiggaon,SHISUVINAL,11_1_SHISUVINAL,11_1_SHISUVINAL,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2800,256,258,1298
Karnataka,2005,HAVERI,Shiggaon,HOTANAHALLI,11_1_HOTANAHALLI,11_1_HOTANAHALLI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4472,325,451,2152
Karnataka,2005,HAVERI,Shiggaon,HIREMANAKATTI,11_1_HIREMANAKATTI,11_1_HIREMANAKATTI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3193,455,159,1545
Karnataka,2005,HAVERI,Shiggaon,KUNDUR,11_1_KUNDUR,11_1_KUNDUR,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5643,324,281,2746
Karnataka,2005,HAVERI,Shiggaon,HIREMALLUR,11_1_HIREMALLUR,11_1_HIREMALLUR,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5343,334,549,2588
Karnataka,2005,HAVERI,Shiggaon,,11_1_SHAHABAZAR,11_1_SHAHABAZAR,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,,,,
