ward	reservation_status	party	sex	name	age	education_level	professional_education	pan_card	no_of_criminal_cases	new_fir	total_funds	score	gbm_attended	total_gbms	ward_attendance	total_ward_meetings	other_meetings	total_other_meetings	year	chargesheet	dob	votes	data_discrepancy	runner_up_party	margin	conditionofroads	trafficjamscongestionofroads	availabilityofpublicgardensopenp	availabilityofpublictransportfac	availabilityoffoodthroughrations	hospitalsandothermedicalfaciliti	appropriateschoolsandcolleges	powersupply	watersupply	waterloggingduringrainyseason	pollutionproblems	instancesofcrime	lawordersituation	cleanlinesssanitationfacilities	recallforpartynametowhichthecorp	recallfornameofthecorporator	accesibilityofthecorporator	satisfactionwiththecorporator	curruption	improvmentinlifestyle	samplesize	availabilityoffootpathsandpedest	animalhusbandry	buildings	mmrda	mhada	colonyofficer	disastermanagement	drainage	estate	footpaths	garden	license	firebrigaderelated	mcgmrelated	municipalpropertycolonies	negligenceindutyofmcgmofficialss	compensationrehabilitation	govermentmunicipalplotmarketrela	humanresourcesrelated	infrastructureequipmentsgovernme	infrastructuredevelopementunderd	issueofbirthdeathcertificates	miscellaneousissuesrelated	mmrdarelated	nuisanceduetostraydogsmonkeysetc	unauthorizedslaughterofanimals	pestcontrol	pollution	roads	shopandestablishment	solidwastemanagementswm	stormwaterdrainageswd	toilet	v83	schemespoliciesincivicissues	foodrationingschemes	schemespoliciesincommunitywelfar	anganwadibalwadicrecherelated	cemeteriescrematoriumrelated	communitydevelopmentrelated	communitytemple	constructionandmaintaininggymnas	constructionofcommunityhall	constructionimprovementofcommuni	playgroundmeterialequipmentrelat	playgroundrelated	providingandfixingprotectiveandc	providingandfixingshahabadladi	recreationalgroundrelated	repairandconstructionoflibraryst	slumdevelopementrelated	slumrehabilitationauthoritysrare	sportscomplexsportsrelated	washingplaces	seniorcitizensdisabledpersonsrel	crime	educationother	municipalschool	schemespoliciesineducation	electricity	energyother	forest	healthinfrastructureequipmentsfa	healthother	schemespoliciesonhealthmortality	sensitivediseases	industries	irrigation	legalsystem	mining	otherissuesrelated	schemespoliciesinotherissuesrela	revenueother	directtax	octroi	taxevasions	taxexemption	taxrelated	scamscorruption	schemespolicies	socialculturalconcernsother	namingrenamingofroadschowksmonum	roadtransport	tansportother	term	newid	adminward	slum	woman	reservation_facebook	genderquota	caste_quota	castenum	lowcaste	criminal	attend_corp	attend_ward	total_attend	funds_prop	attend_univ	pancard	Importanceofquestionsaskedby	QuestionsaskedcomparedtoCiti	q_corporation	q_crimecorrupt	q_culture	q_distribution	q_education	q_health	q_housing	q_humanres	q_license	q_otherinfrastructure	q_pollution	q_recreationcommunity	q_renaming	q_tax	q_transport	q_watertoilets	q_other	total_questions	party_grouped	partynum	sena	rich	richgender	poor	poorgender	slum_gender
41	"G"	"IND"	"Male"	"Tulsiram Dhondiba Shinde"	50	"Upto Ninth"		"Yes"	0		5250419.0		102	102	12	15	15	15	2018		25187	"6217"		"SS"	"2348"	39.862	37.874	31.012	56.492		51.751	48.632	69.998	75.758	42.405	35.41	40.519	46.741	35.68	0.7	18.4	48.753334	42.3525	42.75	71.3425		46.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	1	4	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2017.0	492.0	"P/N"	0.48	0.0		0.0	"G"	1	0.0	0.0	1.0	0.8	0.97727275	0.87506986	0.0	1.0	9.75	2.451507426291288	0.0	0.0	0.0	0.06666667	0.0	0.0	0.0	0.06666667	0.0	0.0	0.33333334	0.0	0.0	0.0	0.53333336	0.0	0.0	15.0	"_Other"	6	0.0	0.0	0.0			0.0
42	"W"	"MNS"	"Female"	"Supriya Vijay Pawar"									44	51	12	14	17	27	2011			"6860"		"SS"	"224"	68.454	66.898	65.353	68.281		70.623	69.126	68.727	67.936	67.447	68.578	67.789	67.916	68.723					78.18		122		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0		0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2007.0	493.0	"P/N"	0.48	1.0		1.0	"G"	1	0.0		0.8627451	0.85714287	0.8902439				14.0	2.784918188285511	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.125	0.25	0.125	0.0	0.375	0.0	0.0	8.0	"MNS"	3	0.0	0.0	0.0	1.0	1.0	0.48
42		"MNS"	"Male"	"Deepak Pandurang Pawar"	44	"Eighth"		"Yes"	0	1	5539054.5		39	70	11	17	22	46	2013			"12018"		"SS"	"6202"	62.423	58.744	55.3	64.628	54.646	63.339	63.924	65.735	61.536	51.906	52.801	58.704	58.823	52.628	23.6	25.7	66.29	75.8725	70.0825	70.5075			0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0		2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	2012.0	494.0	"P/N"	0.48	0.0	"G"	0.0	"G"	1	0.0	0.0	0.55714285	0.64705884	0.6605505	0.92317575	0.0	1.0	12.0	2.0232708468002585	0.0	0.0	0.0	0.26666668	0.13333334	0.0	0.06666667	0.0	0.06666667	0.0	0.0	0.06666667	0.26666668	0.0	0.13333334	0.0	0.0	15.0	"MNS"	3	0.0	0.0	0.0	1.0	0.0	0.0
42		"MNS"	"Male"	"Deepak Pandurang Pawar"	45	"Eighth"		"Yes"	0	1	1.1967E7		42	65	8	13	23	58	2014							60.896	50.751	56.275	74.309	44.697	69.38	75.899	86.769	76.935	51.445	55.279	60.304	71.701	64.317	25.8	34.0	64.17	65.405	54.9125	65.7275			1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	2	1	6	0	4	0	2	2	0	0	6	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	2	0	0	0	3	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	5	4	2012.0	494.0	"P/N"	0.48	0.0	"G"	0.0	"G"	1	0.0	0.0	0.64615387	0.61538464	0.7227723	0.99725	0.0	1.0	15.178082191780822	4.356645847030462	0.0	0.0	0.10958904	0.08219178	0.02739726	0.09589041	0.09589041	0.04109589	0.0	0.0	0.09589041	0.02739726	0.06849315	0.0	0.20547946	0.05479452	0.09589041	73.0	"MNS"	3	0.0	0.0	0.0	1.0	0.0	0.0
42		"MNS"	"Male"	"Deepak Pandurang Pawar"	46	"Eighth"		"Yes"	0	1	4026000.0		23	79	5	16	8	84	2015							51.651	49.155	49.362	61.001	57.866	67.221	74.546	72.543	72.522	42.143	38.183	44.641	59.205	62.567	0.8	38.4	52.036667	62.5025	66.2475	50.6925			0	0	0	0	0	0	1	0	1	3	1	1	0	0	0	0	8	1	0	1	0	0	0	0	0	2	0	7	0	1	0	1	1	1	0	2	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	6	0	0	5	1	1	0	0	6	5	10	7	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	3	10	0	2012.0	494.0	"P/N"	0.48	0.0	"G"	0.0	"G"	1	0.0	0.0	0.29113925	0.3125	0.34951457	0.671	0.0	1.0	13.357894736842105	2.864822885407085	0.0	0.0	0.031578947	0.042105265	0.06315789	0.29473683	0.14736842	0.010526316	0.010526316	0.021052632	0.031578947	0.031578947	0.031578947	0.010526316	0.17894737	0.021052632	0.07368421	95.0	"MNS"	3	0.0	0.0	0.0	1.0	0.0	0.0
42		"MNS"	"Male"	"Deepak Pandurang Pawar"	47	"Eighth"		"Yes"	0	1	4637092.5		22	74	7	14	8	32	2016							58.09	52.371	41.89	56.467	39.5	59.64	67.878	81.778	67.412	54.044	50.945	64.517	67.087	57.537	34.1	44.7	63.92	69.1575	85.2875	64.415			0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2012.0	494.0	"P/N"	0.48	0.0	"G"	0.0	"G"	1	0.0	0.0	0.2972973	0.5	0.38541666	0.38642436	0.0	1.0	15.384615384615385	2.449657463151339	0.0	0.0	0.0	0.0	0.0	0.0	0.3846154	0.0	0.0	0.0	0.0	0.07692308	0.3846154	0.0	0.15384616	0.0	0.0	13.0	"MNS"	3	0.0	0.0	0.0	1.0	0.0	0.0
42	"OBC-W"	"NCP"	"Female"	"Dhanashree Vaibhav Bharadkar"	28	"HSC"		"Yes"	0		4865664.0		70	102	10	15	24	39	2018		33068	"5897"		"SS"	"722"	54.858	57.231	53.544	59.973		58.337	55.926	65.821	69.801	58.059	55.972	62.838	68.214	52.485	37.8	35.8	60.893333	63.235	89.5275	51.965		56.092	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017.0	495.0	"P/N"	0.48	1.0		1.0	"OBC"	2	1.0	0.0	0.6862745	0.6666667	0.73758864	0.810944	0.0	1.0	3.432	0.05763688760806916	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	"NCP"	4	0.0	0.0	0.0			0.48
43		"INC"	"Male"	"Aslam Shaikh "									12	51	11	14	1	14	2011			"4397"		"SP"	"876"	54.951	58.976	61.191	57.873		60.028	60.36	59.335	58.87	57.226	57.338	58.985	58.299	58.135					70.2975		173		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2007.0	496.0	"P/N"	0.48	0.0		0.0			1.0		0.23529412	0.78571427	0.36363637				14.0	2.1508181171448895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.0	0.0	0.0	0.0	0.0	0.33333334	0.33333334	0.0	3.0	"INC"	2	0.0	0.0	0.0	1.0	0.0	0.0
43	"W"	"INC"	"Female"	"Qumarjahan Mohammad Moin Siddiqi"	47	"SSC"		"Yes"	0		4940257.5		36	70	10	17	10	17	2013			"6659"		"Ind"	"4107"	68.506	69.195	66.031	67.99	69.356	66.382	68.809	65.27	68.985	60.204	68.443	66.211	66.102	68.059	18.1	20.1	67.78333	69.085	75.465	56.43			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012.0	497.0	"P/N"	0.48	1.0	"W"	1.0	"G"	1	0.0	0.0	0.51428574	0.5882353	0.57731956	0.82337624	0.0	1.0	8.0	0.7412195647489765	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	2.0	"INC"	2	0.0	0.0	0.0	1.0	1.0	0.48
43	"W"	"INC"	"Female"	"Qumarjahan Mohammad Moin Siddiqi"	48	"SSC"		"Yes"	0		1.0789E7		41	65	12	13	12	15	2014							45.826	45.209	43.408	69.212	50.608	62.431	66.767	87.338	55.683	41.301	48.115	42.208	47.299	59.531	20.2	22.1	50.84667	43.45	59.56	56.2175			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012.0	497.0	"P/N"	0.48	1.0	"W"	1.0	"G"	1	0.0	0.0	0.63076925	0.9230769	0.7222222	0.8990833	0.0	1.0	8.0	4.726331360946745	0.0	0.0	0.0	0.0	0.0	0.0	0.16666667	0.0	0.0	0.0	0.33333334	0.0	0.0	0.0	0.5	0.0	0.0	6.0	"INC"	2	0.0	0.0	0.0	1.0	1.0	0.48
43	"W"	"INC"	"Female"	"Qumarjahan Mohammad Moin Siddiqi"	49	"SSC"		"Yes"	0		4615000.0		38	79	12	16	17	21	2015							52.164	41.368	41.706	65.123	52.752	55.716	59.312	77.26	61.959	45.327	47.449	51.135	50.924	39.155	50.8	56.3	54.823334	67.425	59.8	72.0125			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012.0	497.0	"P/N"	0.48	1.0	"W"	1.0	"G"	1	0.0	0.0	0.48101267	0.75	0.59821427	0.76916665	0.0	1.0	8.0	3.2817094687316213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285715	0.0	0.0	0.0	0.85714287	0.0	0.0	7.0	"INC"	2	0.0	0.0	0.0	1.0	1.0	0.48
43	"W"	"INC"	"Female"	"Qumarjahan Mohammad Moin Siddiqi"	50	"SSC"		"Yes"	0		5874308.5		47	74	12	14	10	13	2016							71.8	68.0	63.3	72.4	78.6	79.2	78.4	80.7	76.8	57.5	65.9	68.6	70.4	76.6	2.0	21.0	51.666668	73.415	60.4675	72.195			0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2012.0	497.0	"P/N"	0.48	1.0	"W"	1.0	"G"	1	0.0	0.0	0.6351351	0.85714287	0.70408165	0.4895257	0.0	1.0	14.571428571428571	4.636530343920835	0.0	0.0	0.0	0.0	0.0	0.071428575	0.42857143	0.0	0.0	0.0	0.0	0.0	0.071428575	0.0	0.2857143	0.071428575	0.071428575	14.0	"INC"	2	0.0	0.0	0.0	1.0	1.0	0.48
43	"G"	"BJP"	"Male"	"Vinod Udaynarayan Mishra"	45	"SSC"		"Yes"	1		5395488.5		83	102	11	15	27	44	2018	1	26938	"5620"		"SS"	"709"	80.397	67.459	72.697	67.381		72.824	67.938	66.533	68.932	55.999	50.814	50.857	55.545	48.292	95.2	95.6	88.253334	49.1975	85.3425	61.0525		49.489	0	2	0	0	0	0	0	0	0	0	1	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0		0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2017.0	498.0	"P/N"	0.48	0.0		0.0	"G"	1	0.0	1.0	0.8137255	0.73333335	0.8402778	0.89924806	0.0	1.0	13.8505	3.650512798779454	0.10714286	0.0	0.0	0.0	0.17857143	0.071428575	0.21428572	0.0	0.035714287	0.0	0.035714287	0.071428575	0.0	0.0	0.2857143	0.0	0.0	28.0	"BJP"	1	0.0	0.0	0.0			0.0
44	"W"	"NCP"	"Female"	"Sarika Austin Gracious"									22	51	10	14	7	17	2011			"5698"		"INC"	"1943"	63.216	63.44	67.921	65.814		67.229	69.402	78.11	67.116	60.958	61.247	63.068	64.4	62.605					82.4075		127		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2007.0	499.0	"P/N"	0.48	1.0		1.0	"G"	1	0.0		0.43137255	0.71428573	0.5416667				0.0	0.0																		0.0	"NCP"	4	0.0	0.0	0.0	1.0	1.0	0.48
44		"IND"	"Male"	"Cyril Piter D'souza"	40	"Fourth"		"Yes"	0		5380970.5		18	70	14	17	10	12	2013			"6542"		"SP"	"4393"	71.232	68.74	66.289	68.181	72.357	72.226	73.394	76.807	72.973	69.673	69.223	68.826	69.412	69.082	0.0	30.5	74.04667	73.4075	64.8125	71.2025			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2012.0	500.0	"P/N"	0.48	0.0	"G"	0.0	"G"	1	0.0	0.0	0.25714287	0.8235294	0.4329897	0.8968284	0.0	1.0	9.0	0.11850894203835381	0.0	0.0	0.0	0.16666667	0.16666667	0.33333334	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.0	0.0	0.0	0.0	6.0	"_Other"	6	0.0	0.0	0.0	1.0	0.0	0.0
44		"IND"	"Male"	"Cyril Piter D'souza"	41	"Fourth"		"Yes"	0		1.1444E7		29	65	8	13	6	10	2014							56.813	53.164	54.131	70.74	52.416	66.553	68.221	81.804	52.725	48.396	54.634	57.351	66.768	65.145	13.8	23.6	47.553333	48.91	62.345	57.595			0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012.0	500.0	"P/N"	0.48	0.0	"G"	0.0	"G"	1	0.0	0.0	0.44615385	0.61538464	0.5119048	0.9536667	0.0	1.0	12.0	3.8128698224852067	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666667	0.16666667	0.16666667	6.0	"_Other"	6	0.0	0.0	0.0	1.0	0.0	0.0
44		"IND"	"Male"	"Cyril Piter D'souza"	42	"Fourth"		"Yes"	0		5033000.0		15	79	16	16	14	23	2015							36.331	40.466	24.278	50.811	44.406	41.351	48.788	85.585	22.026	25.649	36.287	35.834	43.022	40.176	25.1	85.4	56.35	53.045	57.9075	64.2675			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	2012.0	500.0	"P/N"	0.48	0.0	"G"	0.0	"G"	1	0.0	0.0	0.18987341	1.0	0.41284403	0.83883333	0.0	1.0	11.90909090909091	2.599490296020388	0.0	0.09090909	0.0	0.0	0.0	0.0	0.0	0.09090909	0.0	0.0	0.0	0.0	0.45454547	0.0	0.27272728	0.0	0.09090909	11.0	"_Other"	6	0.0	0.0	0.0	1.0	0.0	0.0
44		"IND"	"Male"	"Cyril Piter D'souza"	43	"Fourth"		"Yes"	0		5463895.0		22	74	7	14	12	23	2016							78.035	64.342	77.318	85.781	76.083	84.227	86.189	92.983	85.573	70.21	66.083	69.183	71.743	75.158	0.0	49.5	58.76	77.3925	58.6525	69.845			0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012.0	500.0	"P/N"	0.48	0.0	"G"	0.0	"G"	1	0.0	0.0	0.2972973	0.5	0.41	0.4553246	0.0	1.0	11.0	3.0703757525430766	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.5	0.0	0.0	4.0	"_Other"	6	0.0	0.0	0.0	1.0	0.0	0.0
44	"W"	"BJP"	"Female"	"Sangeeta Gyanmurti Sharma"	44	"HSC"		"Yes"	0		5360276.0		88	102	12	15	19	24	2018		27190	"9955"		"SS"	"4405"	68.087	67.529	66.838	68.803		71.503	75.199	86.927	86.257	59.804	46.117	36.147	63.983	69.371	93.0	91.5	82.30666	38.3725	71.63	60.105		70.839	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2017.0	501.0	"P/N"	0.48	1.0		1.0	"G"	1	0.0	0.0	0.8627451	0.8	0.875	0.89337933	0.0	1.0	10.92	3.9627933305887195	0.0	0.0	0.0	0.11111111	0.0	0.0	0.11111111	0.0	0.0	0.0	0.22222222	0.0	0.11111111	0.0	0.44444445	0.0	0.0	9.0	"BJP"	1	0.0	0.0	0.0			0.48
45		"BJP"	"Female"	"Vidya Jayprakash Thakur"									33	51	9	14	0	0	2011			"7597"		"INC"	"3324"	63.55	63.357	63.566	63.63		67.338	63.076	63.632	65.507	61.831	64.046	62.112	62.91	65.516					59.9725		116		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2007.0	502.0	"P/S"	0.64	1.0		0.0			1.0		0.64705884	0.64285713	0.64615387				8.0	2.3618538324420677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.5	0.25	0.0	4.0	"BJP"	1	0.0	0.0	0.0	0.0	0.0	0.0
45	"W"	"INC"	"Female"	"Sneha Vinayak Zagade"	23	"S.Y.B.Com (Appeared)"		"Yes"	0		4981405.0		64	70	16	17	19	19	2013			"6146"		"BJP"	"391"	72.714	68.326	65.595	72.299	67.584	74.235	76.155	86.721	83.605	69.469	70.686	74.033	75.52	74.014	0.0	17.5	79.00667	94.6675	79.6075	75.7475			0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012.0	503.0	"P/S"	0.64	1.0	"OBC-W"	1.0	"OBC"	2	1.0	0.0	0.9142857	0.9411765	0.9339623	0.83023417	1.0	1.0	12.5	2.633928571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.0	0.0	0.0	0.5	0.0	0.0	4.0	"INC"	2	0.0	0.0	0.0	0.0	0.0	0.64
45	"W"	"INC"	"Female"	"Sneha Vinayak Zagade"	24	"S.Y.B.Com (Appeared)"		"Yes"	0		1.0852E7		58	65	11	14	11	14	2014							66.146	59.611	57.927	67.412	59.083	67.516	69.012	78.547	76.085	58.06	63.473	65.173	69.622	64.681	38.0	46.0	55.906666	57.865	57.225	63.0425			0	1	0	0	0	0	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2012.0	503.0	"P/S"	0.64	1.0	"OBC-W"	1.0	"OBC"	2	1.0	0.0	0.8923077	0.78571427	0.8888889	0.90433335	1.0	1.0	17.0	5.424264527109166	0.0	0.0	0.0	0.0	0.0	0.0	0.54545456	0.0	0.09090909	0.0	0.0	0.0	0.18181819	0.0	0.18181819	0.0	0.0	11.0	"INC"	2	0.0	0.0	0.0	0.0	0.0	0.64
45	"W"	"INC"	"Female"	"Sneha Vinayak Zagade"	25	"S.Y.B.Com (Appeared)"		"Yes"	0		4080000.0		40	79	13	20	7	19	2015							63.813	45.932	48.966	70.972	58.567	68.88	80.716	85.988	81.37	49.603	49.073	50.718	65.374	67.549	57.7	66.2	68.84	70.52	70.1175	65.325			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2012.0	503.0	"P/S"	0.64	1.0	"OBC-W"	1.0	"OBC"	2	1.0	0.0	0.5063291	0.65	0.5660377	0.68	1.0	1.0	11.4	3.526178767717674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.3	0.0	0.0	10.0	"INC"	2	0.0	0.0	0.0	0.0	0.0	0.64
45	"W"	"INC"	"Female"	"Sneha Vinayak Zagade"	26	"S.Y.B.Com (Appeared)"		"Yes"	0		6396184.5		62	74	16	19	12	17	2016							73.221	64.971	55.799	81.817	65.941	74.125	74.341	79.866	75.731	66.477	61.685	65.107	69.31	72.793	0.0	28.7	63.63	75.0025	77.62	70.1725			0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012.0	503.0	"P/S"	0.64	1.0	"OBC-W"	1.0	"OBC"	2	1.0	0.0	0.8378378	0.84210527	0.85714287	0.5330154	1.0	1.0	15.5	4.900482509047045	0.0	0.0	0.0	0.125	0.0	0.125	0.125	0.0	0.125	0.0	0.0	0.125	0.0	0.0	0.25	0.125	0.0	8.0	"INC"	2	0.0	0.0	0.0	0.0	0.0	0.64
