state,year,district,block,seat_no,seat_id_printed,tier,tier_local,reservation,caste_reservation,woman_reserved,reservation_raw,printings_agree,script,source_path,source_page
West Bengal,2018,Hooghly,Pandua,18,Pandua/ZP-18,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,3
West Bengal,2018,Hooghly,Pandua,19,Pandua/ZP-19,zp_member,zilla parishad member,ST Woman,ST,1,ST WOMEN,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,3
West Bengal,2018,Hooghly,Chanditala-I,20,Chanditala-I/ZP-20,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,3
West Bengal,2018,Hooghly,Chanditala-I,21,Chanditala-I/ZP-21,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,3
West Bengal,2018,Hooghly,Chanditala-I,22,Chanditala-I/ZP-22,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,3
West Bengal,2018,Hooghly,Jangipara,23,Jangipara/ZP-23,zp_member,zilla parishad member,BC Other than Woman,BC,0,BC,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,3
West Bengal,2018,Hooghly,Jangipara,24,Jangipara/ZP-24,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,3
West Bengal,2018,Hooghly,Jangipara,25,Jangipara/ZP-25,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,3
West Bengal,2018,Hooghly,HaripaI,26,Haripal/ZP-26,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,3
West Bengal,2018,Hooghly,HaripaI,27,Haripal/ZP-27,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,3
West Bengal,2018,Hooghly,HaripaI,28,Haripal/ZP-28,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,3
West Bengal,2018,Hooghly,Dhaniakhali,29,Dhaniakhali/ZP-29,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,4
West Bengal,2018,Hooghly,Dhaniakhali,30,Dhaniakhali/ZP-30,zp_member,zilla parishad member,ST Other than Woman,ST,0,ST,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,4
West Bengal,2018,Hooghly,Dhaniakhali,31,Dhaniakhali/ZP-31,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,4
West Bengal,2018,Hooghly,Tarakeswar,32,Tarakeswar/ZP-32,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,4
West Bengal,2018,Hooghly,Tarakeswar,33,Tarakeswar/ZP-33,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,4
West Bengal,2018,Hooghly,Tarakeswar,34,Tarakeswar/ZP-34,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,4
West Bengal,2018,Hooghly,Pursurah,35,Pursurah/ZP-35,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,4
West Bengal,2018,Hooghly,Pursurah,36,Pursurah/ZP-36,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,4
West Bengal,2018,Hooghly,Pursurah,37,Pursurah/ZP-37,zp_member,zilla parishad member,BC Other than Woman,BC,0,BC,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,4
West Bengal,2018,Hooghly,Arambagh,38,Arambagh/ZP-38,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,4
West Bengal,2018,Hooghly,Arambagh,39,Arambagh/ZP-39,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,4
West Bengal,2018,Hooghly,Arambagh,40,Arambagh/ZP-40,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,4
West Bengal,2018,Hooghly,Khanakul-I,41,Khanakul-I/ZP-41,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,4
West Bengal,2018,Hooghly,Khanakul-I,42,Khanakul-I/ZP-42,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,4
West Bengal,2018,Hooghly,Khanakul-I,43,Khanakul-I/ZP-43,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,4
West Bengal,2018,Hooghly,Goghat-II,44,Goghat-II/ZP-44,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,5
West Bengal,2018,Hooghly,Goghat-II,45,Goghat-II/ZP-45,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,5
West Bengal,2018,Hooghly,Goghat-I,46,Goghat-I/ZP-46,zp_member,zilla parishad member,ST Woman,ST,1,ST WOMEN,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,5
West Bengal,2018,Hooghly,Goghat-I,47,Goghat-I/ZP-47,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,5
West Bengal,2018,Hooghly,Khanakul-II,48,Khanakul - II/ZP-48,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,5
West Bengal,2018,Hooghly,Khanakul-II,49,Khanakul - II/ZP-49,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,5
West Bengal,2018,Hooghly,Khanakul-II,50,Khanakul - II/ZP-50,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1682-SEC-Gazette Notification-Delimitation and reservation-Hooghly.pdf,5
West Bengal,2018,Purba Medinipur,Sahid Matangini,1,Sahid Matangini/ZP-1,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,0,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,1
West Bengal,2018,Purba Medinipur,Sahid Matangini,2,Sahid Matangini/ZP-2,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,1
West Bengal,2018,Purba Medinipur,Sahid Matangini,3,Sahid Matangini/ZP-3,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,2
West Bengal,2018,Purba Medinipur,Tamluk,4,Tamluk/ZP-4,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,2
West Bengal,2018,Purba Medinipur,Tamluk,5,Tamluk/ZP-5,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,2
West Bengal,2018,Purba Medinipur,Tamluk,6,Tamluk/ZP-6,zp_member,zilla parishad member,Other than Woman,NONE,0,,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,2
West Bengal,2018,Purba Medinipur,Kolaghat,7,Kolaghat/ZP-7,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,2
West Bengal,2018,Purba Medinipur,Kolaghat,8,Kolaghat/ZP-8,zp_member,zilla parishad member,Other than Woman,NONE,0,,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,2
West Bengal,2018,Purba Medinipur,Kolaghat,9,Kolaghat/ZP-9,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,2
West Bengal,2018,Purba Medinipur,Panskura-I,10,Panskura-I/ZP-10,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,2
West Bengal,2018,Purba Medinipur,Panskura-I,11,Panskura-I/ZP-11,zp_member,zilla parishad member,BC Other than Woman,BC,0,BC,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,2
West Bengal,2018,Purba Medinipur,Panskura-I,12,Panskura-I/ZP-12,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,2
West Bengal,2018,Purba Medinipur,Moyna,13,Moyna/ZP-13,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,2
West Bengal,2018,Purba Medinipur,Moyna,14,Moyna/ZP-14,zp_member,zilla parishad member,BC Other than Woman,BC,0,BC,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,2
West Bengal,2018,Purba Medinipur,Moyna,15,Moyna/ZP-15,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,2
West Bengal,2018,Purba Medinipur,Nandakumar,16,Nandakumar/ZP-16,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,2
West Bengal,2018,Purba Medinipur,Nandakumar,17,Nandakumar/ZP-17,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,3
West Bengal,2018,Purba Medinipur,Nandakumar,18,Nandakumar/ZP-18,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,3
West Bengal,2018,Purba Medinipur,MahishadaI,19,Mahishadal/ZP-19,zp_member,zilla parishad member,Other than Woman,NONE,0,,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,3
West Bengal,2018,Purba Medinipur,MahishadaI,20,Mahishadal/ZP-20,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,3
West Bengal,2018,Purba Medinipur,MahishadaI,21,Mahishadal/ZP-21,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,3
West Bengal,2018,Purba Medinipur,Haldia,22,Haldia/ZP-22,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,3
West Bengal,2018,Purba Medinipur,Haldia,23,Haldia/ZP-23,zp_member,zilla parishad member,Other than Woman,NONE,0,,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,3
West Bengal,2018,Purba Medinipur,Sutahata,24,Sutahata/ZP-24,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,3
West Bengal,2018,Purba Medinipur,Sutahata,25,Sutahata/ZP-25,zp_member,zilla parishad member,Other than Woman,NONE,0,,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,3
West Bengal,2018,Purba Medinipur,Nandigram-II,26,Nandigram-II/ZP-26,zp_member,zilla parishad member,Other than Woman,NONE,0,,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,3
West Bengal,2018,Purba Medinipur,Nandigram-II,27,Nandigram-II/ZP-27,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,3
West Bengal,2018,Purba Medinipur,Nandigram-I,28,Nandigram-I/ZP-28,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,3
West Bengal,2018,Purba Medinipur,Nandigram-I,29,Nandigram-I/ZP-29,zp_member,zilla parishad member,Other than Woman,NONE,0,,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,3
West Bengal,2018,Purba Medinipur,Nandigram-I,30,Nandigram-I/ZP-30,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,3
West Bengal,2018,Purba Medinipur,Bhagwanpur-I,31,Bhagwanpur-I/ZP-31,zp_member,zilla parishad member,BC Other than Woman,BC,0,BC,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,3
West Bengal,2018,Purba Medinipur,Bhagwanpur-I,32,Bhagwanpur-I/ZP-32,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,4
West Bengal,2018,Purba Medinipur,Bhagwanpur-I,33,Bhagwanpur-I/ZP-33,zp_member,zilla parishad member,BC Other than Woman,BC,0,BC,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,4
West Bengal,2018,Purba Medinipur,Chandipur,34,Chandipur/ZP-34,zp_member,zilla parishad member,Other than Woman,NONE,0,,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,4
West Bengal,2018,Purba Medinipur,Chandipur,35,Chandipur/ZP-35,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,4
West Bengal,2018,Purba Medinipur,Patashpur-I,36,Patashpur-I/ZP-36,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,4
West Bengal,2018,Purba Medinipur,Patashpur-I,37,Patashpur-I/ZP-37,zp_member,zilla parishad member,Other than Woman,NONE,0,,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,4
West Bengal,2018,Purba Medinipur,Patashpur-II,38,Patashpur-II/ZP-38,zp_member,zilla parishad member,Other than Woman,NONE,0,,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,4
West Bengal,2018,Purba Medinipur,Patashpur-II,39,Patashpur-II/ZP-39,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,4
West Bengal,2018,Purba Medinipur,Egra-II,40,Egra-II/ZP-40,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,4
West Bengal,2018,Purba Medinipur,Egra-II,41,Egra-Il/ZP-41,zp_member,zilla parishad member,Other than Woman,NONE,0,,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,4
West Bengal,2018,Purba Medinipur,Contai-III,42,Contai-III/ZP-42,zp_member,zilla parishad member,Other than Woman,NONE,0,,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,4
West Bengal,2018,Purba Medinipur,Contai-III,43,Contai-III/ZP-43,zp_member,zilla parishad member,Other than Woman,NONE,0,,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,4
West Bengal,2018,Purba Medinipur,Deshpran,44,Deshpran/ZP-44,zp_member,zilla parishad member,BC Other than Woman,BC,0,BC,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,4
West Bengal,2018,Purba Medinipur,Deshpran,45,Deshpran/ZP-45,zp_member,zilla parishad member,Other than Woman,NONE,0,,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,4
West Bengal,2018,Purba Medinipur,Bhagwanpur-II,46,Bhagwanpur-II/ZP-46,zp_member,zilla parishad member,Other than Woman,NONE,0,,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,4
West Bengal,2018,Purba Medinipur,Bhagwanpur-II,47,Bhagwanpur-II/ZP-47,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,4
West Bengal,2018,Purba Medinipur,Bhagwanpur-II,48,Bhagwanpur-II/ZP-48,zp_member,zilla parishad member,Other than Woman,NONE,0,,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,5
West Bengal,2018,Purba Medinipur,Khejuri-I,49,Khejuri-I/ZP-49,zp_member,zilla parishad member,Other than Woman,NONE,0,,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,5
West Bengal,2018,Purba Medinipur,Khejuri-I,50,Khejuri-I/ZP-50,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,0,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,5
West Bengal,2018,Purba Medinipur,Khejuri-II,51,Khejuri-II/ZP-51,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,5
West Bengal,2018,Purba Medinipur,Khejuri-II,52,Khejuri-II/ZP-52,zp_member,zilla parishad member,Other than Woman,NONE,0,,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,5
West Bengal,2018,Purba Medinipur,Contai-I,53,Contai-I/ZP-53,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,5
West Bengal,2018,Purba Medinipur,Contai-I,54,Contai-I/ZP-54,zp_member,zilla parishad member,Other than Woman,NONE,0,,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,5
West Bengal,2018,Purba Medinipur,Ramnagar-I,55,Ramnagar-I/ZP-55,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,5
West Bengal,2018,Purba Medinipur,Ramnagar-I,56,Ramnagar-I/ZP-56,zp_member,zilla parishad member,Other than Woman,NONE,0,,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,5
West Bengal,2018,Purba Medinipur,Ramnagar-II,57,Ramnagar-II/ZP-57,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,5
West Bengal,2018,Purba Medinipur,Ramnagar-II,58,Ramnagar-II/ZP-58,zp_member,zilla parishad member,BC Other than Woman,BC,0,BC,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,5
West Bengal,2018,Purba Medinipur,Egra-I,59,Egra-I/ZP-59,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,5
West Bengal,2018,Purba Medinipur,Egra-I,60,Egra-I/ZP-60,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,1,latin,data/wb/2018/1683-SEC-Gazette Notification-Delimitation and reservation-Purba Medinipur.pdf,5
West Bengal,2018,Paschim Medinipur,Dantan-II,1,Dantan-II/ZP-1,zp_member,zilla parishad member,BC Other than Woman,BC,0,BC,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,1
West Bengal,2018,Paschim Medinipur,Dantan-II,2,Dantan-II/ZP-2,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,1
West Bengal,2018,Paschim Medinipur,Mohanpur,3,Mohanpur/ZP-3,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,2
West Bengal,2018,Paschim Medinipur,Mohanpur,4,Mohanpur/ZP-4,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,2
West Bengal,2018,Paschim Medinipur,Dantan-I,5,Dantan-I/ZP-5,zp_member,zilla parishad member,ST Other than Woman,ST,0,ST,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,2
West Bengal,2018,Paschim Medinipur,Dantan-I,6,Dantan-I/ZP-6,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,2
West Bengal,2018,Paschim Medinipur,Keshiary,7,Keshiary/ZP-7,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,2
West Bengal,2018,Paschim Medinipur,Keshiary,8,Keshiary/ZP-8,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,2
West Bengal,2018,Paschim Medinipur,Narayangarh,9,Narayangarh/ZP-9,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,2
West Bengal,2018,Paschim Medinipur,Narayangarh,10,Narayangarh/ZP-10,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,2
West Bengal,2018,Paschim Medinipur,Narayangarh,11,Narayangarh/ZP-11,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,2
West Bengal,2018,Paschim Medinipur,Sabang,12,Sabang/ZP-12,zp_member,zilla parishad member,ST Other than Woman,ST,0,ST,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,2
West Bengal,2018,Paschim Medinipur,Sabang,13,Sabang/ZP-13,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,2
West Bengal,2018,Paschim Medinipur,Sabang,14,Sabang/ZP-14,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,2
West Bengal,2018,Paschim Medinipur,Pingla,15,Pingla/ZP-15,zp_member,zilla parishad member,BC Other than Woman,BC,0,BC,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,3
West Bengal,2018,Paschim Medinipur,Pingla,16,Pingla/ZP-16,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,3
West Bengal,2018,Paschim Medinipur,Pingla,17,Pingla/ZP-17,zp_member,zilla parishad member,BC Other than Woman,BC,0,BC,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,3
West Bengal,2018,Paschim Medinipur,Kharagpur-II,18,Kharagpur-II/ZP-18,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,3
West Bengal,2018,Paschim Medinipur,Kharagpur-II,19,Kharagpur-II/ZP-19,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,3
West Bengal,2018,Paschim Medinipur,Medinipur Sadar,20,Medinipur Sadar/ZP-20,zp_member,zilla parishad member,ST Woman,ST,1,ST WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,3
West Bengal,2018,Paschim Medinipur,Medinipur Sadar,21,Medinipur Sadar/ZP-21,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,3
West Bengal,2018,Paschim Medinipur,Kharagpur-I,22,Kharagpur-I/ZP-22,zp_member,zilla parishad member,ST Other than Woman,ST,0,ST,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,3
